SITEID,COUNTYID,DATACREATIONDATE,PSI
288,63000,03-9 -16,26.0
289,63000,03-9 -16,28.0
290,63000,03-9 -16,26.0
201,63000,03-9 -16,39.0
251,10009,08-9 -16,22.0
252,10009,08-9 -16,25.0
253,10010,08-9 -16,21.0
260,64000,04-9 -16,
201,63000,13-9 -16,43.0
291,68000,13-9 -16,40.0
292,68000,13-9 -16,44.0
202,68000,13-9 -16,46.0
293,68000,13-9 -16,38.0
294,68000,13-9 -16,31.0
295,10004,13-9 -16,42.0
296,10004,13-9 -16,31.0
297,10018,13-9 -16,39.0
203,10005,13-9 -16,40.0
241,10005,13-9 -16,41.0
246,66000,13-9 -16,30.0
247,66000,13-9 -16,33.0
248,10007,13-9 -16,29.0
204,10007,13-9 -16,37.0
249,10007,13-9 -16,45.0
250,10008,13-9 -16,35.0
251,10009,13-9 -16,32.0
252,10009,13-9 -16,37.0
253,10010,13-9 -16,36.0
254,10010,13-9 -16,46.0
205,10009,13-9 -16,33.0
255,10020,13-9 -16,42.0
256,67000,13-9 -16,40.0
257,67000,13-9 -16,41.0
258,67000,13-9 -16,35.0
259,67000,13-9 -16,35.0
260,64000,13-9 -16,28.0
206,64000,13-9 -16,54.0
261,64000,13-9 -16,59.0
207,64000,13-9 -16,58.0
262,64000,13-9 -16,28.0
266,64000,13-9 -16,60.0
209,64000,13-9 -16,53.0
295,10004,12-9 -16,35.0
242,10005,13-9 -16,31.0
243,66000,13-9 -16,29.0
244,66000,13-9 -16,38.0
245,66000,13-9 -16,29.0
261,64000,12-9 -16,61.0
297,10018,27-9 -16,21.0
203,10005,27-9 -16,13.0
241,10005,27-9 -16,16.0
242,10005,27-9 -16,
243,66000,27-9 -16,13.0
244,66000,27-9 -16,
245,66000,27-9 -16,
246,66000,27-9 -16,
247,66000,27-9 -16,
248,10007,27-9 -16,24.0
204,10007,27-9 -16,
249,10007,27-9 -16,
250,10008,27-9 -16,16.0
251,10009,27-9 -16,
252,10009,27-9 -16,
253,10010,27-9 -16,33.0
254,10010,27-9 -16,56.0
205,10009,27-9 -16,
255,10020,27-9 -16,25.0
256,67000,27-9 -16,39.0
257,67000,27-9 -16,
258,67000,27-9 -16,
259,67000,27-9 -16,43.0
260,64000,27-9 -16,
206,64000,27-9 -16,
261,64000,27-9 -16,41.0
207,64000,27-9 -16,
262,64000,27-9 -16,
263,64000,27-9 -16,
264,64000,27-9 -16,49.0
265,64000,27-9 -16,49.0
266,64000,27-9 -16,52.0
209,64000,27-9 -16,58.0
267,64000,27-9 -16,56.0
268,10013,27-9 -16,39.0
269,10013,27-9 -16,46.0
270,10013,27-9 -16,
271,10014,27-9 -16,54.0
255,10020,28-9 -16,29.0
256,67000,28-9 -16,30.0
257,67000,28-9 -16,37.0
258,67000,28-9 -16,
259,67000,28-9 -16,39.0
260,64000,28-9 -16,37.0
206,64000,28-9 -16,
261,64000,28-9 -16,58.0
262,64000,28-9 -16,52.0
263,64000,28-9 -16,
264,64000,28-9 -16,52.0
265,64000,28-9 -16,50.0
266,64000,28-9 -16,56.0
209,64000,28-9 -16,54.0
267,64000,28-9 -16,54.0
268,10013,28-9 -16,52.0
269,10013,28-9 -16,58.0
271,10014,28-9 -16,62.0
272,10015,28-9 -16,34.0
210,63000,28-9 -16,35.0
273,10002,28-9 -16,
274,10002,28-9 -16,
211,65000,28-9 -16,58.0
212,68000,28-9 -16,53.0
275,10008,28-9 -16,31.0
213,65000,28-9 -16,38.0
214,64000,28-9 -16,52.0
215,10008,28-9 -16,26.0
218,9007,28-9 -16,43.0
220,9020,28-9 -16,42.0
221,10016,27-9 -16,
223,10014,28-9 -16,34.0
367625,10009,28-9 -16,
276,10017,28-9 -16,42.0
277,65000,28-9 -16,40.0
367625,10009,27-9 -16,
278,65000,28-9 -16,46.0
279,65000,28-9 -16,44.0
280,65000,28-9 -16,44.0
281,65000,28-9 -16,42.0
282,65000,28-9 -16,
283,65000,28-9 -16,40.0
284,65000,28-9 -16,42.0
285,65000,27-9 -16,
286,63000,28-9 -16,44.0
287,63000,28-9 -16,42.0
288,63000,28-9 -16,42.0
289,63000,28-9 -16,43.0
290,63000,28-9 -16,44.0
261,64000,14-9 -16,
207,64000,16-9 -16,43.0
262,64000,14-9 -16,
263,64000,14-9 -16,
264,64000,14-9 -16,
265,64000,16-9 -16,38.0
266,64000,16-9 -16,41.0
209,64000,16-9 -16,39.0
267,64000,16-9 -16,46.0
268,10013,16-9 -16,53.0
269,10013,16-9 -16,
270,10013,14-9 -16,
271,10014,16-9 -16,26.0
272,10015,16-9 -16,24.0
210,63000,16-9 -16,17.0
273,10002,16-9 -16,35.0
274,10002,16-9 -16,25.0
211,65000,16-9 -16,39.0
212,68000,16-9 -16,37.0
275,10008,16-9 -16,44.0
213,65000,16-9 -16,14.0
214,64000,16-9 -16,41.0
215,10008,16-9 -16,46.0
218,9007,16-9 -16,45.0
220,9020,16-9 -16,50.0
221,10016,16-9 -16,34.0
223,10014,16-9 -16,11.0
367625,10009,16-9 -16,41.0
276,10017,16-9 -16,12.0
277,65000,16-9 -16,9.0
278,65000,16-9 -16,20.0
279,65000,16-9 -16,14.0
280,65000,16-9 -16,27.0
281,65000,16-9 -16,24.0
282,65000,16-9 -16,23.0
283,65000,16-9 -16,25.0
284,65000,16-9 -16,27.0
285,65000,16-9 -16,20.0
202,68000,21-9 -16,40.0
293,68000,21-9 -16,40.0
294,68000,21-9 -16,38.0
295,10004,21-9 -16,47.0
296,10004,21-9 -16,38.0
297,10018,21-9 -16,49.0
203,10005,21-9 -16,47.0
241,10005,21-9 -16,44.0
242,10005,21-9 -16,57.0
243,66000,21-9 -16,65.0
244,66000,21-9 -16,51.0
245,66000,21-9 -16,66.0
246,66000,21-9 -16,60.0
247,66000,21-9 -16,54.0
248,10007,21-9 -16,51.0
204,10007,21-9 -16,59.0
249,10007,21-9 -16,56.0
250,10008,21-9 -16,76.0
251,10009,21-9 -16,79.0
252,10009,21-9 -16,60.0
253,10010,21-9 -16,67.0
254,10010,21-9 -16,72.0
205,10009,21-9 -16,48.0
255,10020,21-9 -16,76.0
256,67000,21-9 -16,92.0
257,67000,21-9 -16,87.0
258,67000,21-9 -16,85.0
259,67000,21-9 -16,97.0
260,64000,21-9 -16,87.0
206,64000,21-9 -16,71.0
261,64000,21-9 -16,80.0
207,64000,21-9 -16,74.0
262,64000,21-9 -16,67.0
263,64000,21-9 -16,94.0
264,64000,21-9 -16,72.0
265,64000,21-9 -16,84.0
266,64000,21-9 -16,88.0
280,65000,21-9 -16,41.0
281,65000,21-9 -16,48.0
282,65000,21-9 -16,48.0
283,65000,21-9 -16,46.0
284,65000,21-9 -16,50.0
285,65000,21-9 -16,45.0
286,63000,21-9 -16,46.0
287,63000,21-9 -16,41.0
288,63000,21-9 -16,43.0
289,63000,21-9 -16,40.0
290,63000,21-9 -16,40.0
201,63000,21-9 -16,54.0
291,68000,21-9 -16,41.0
292,68000,21-9 -16,43.0
272,10015,27-9 -16,28.0
210,63000,27-9 -16,
273,10002,27-9 -16,26.0
274,10002,27-9 -16,41.0
211,65000,27-9 -16,24.0
212,68000,27-9 -16,23.0
275,10008,27-9 -16,24.0
213,65000,27-9 -16,20.0
293,68000,16-9 -16,31.0
294,68000,16-9 -16,33.0
295,10004,16-9 -16,26.0
296,10004,16-9 -16,19.0
297,10018,16-9 -16,21.0
203,10005,16-9 -16,
241,10005,16-9 -16,31.0
242,10005,16-9 -16,26.0
243,66000,16-9 -16,28.0
244,66000,16-9 -16,26.0
245,66000,16-9 -16,28.0
246,66000,16-9 -16,22.0
247,66000,16-9 -16,32.0
248,10007,16-9 -16,34.0
204,10007,16-9 -16,30.0
249,10007,16-9 -16,32.0
209,64000,21-9 -16,75.0
267,64000,21-9 -16,62.0
268,10013,21-9 -16,69.0
269,10013,21-9 -16,85.0
271,10014,21-9 -16,47.0
272,10015,21-9 -16,40.0
210,63000,21-9 -16,31.0
273,10002,21-9 -16,43.0
274,10002,21-9 -16,38.0
211,65000,21-9 -16,49.0
212,68000,21-9 -16,48.0
275,10008,21-9 -16,64.0
213,65000,21-9 -16,30.0
214,64000,21-9 -16,71.0
215,10008,21-9 -16,81.0
218,9007,21-9 -16,
269,10013,14-9 -16,
276,10017,27-9 -16,41.0
277,65000,27-9 -16,20.0
278,65000,27-9 -16,72.0
279,65000,27-9 -16,18.0
280,65000,27-9 -16,17.0
281,65000,27-9 -16,21.0
282,65000,27-9 -16,16.0
283,65000,27-9 -16,16.0
284,65000,27-9 -16,16.0
286,63000,27-9 -16,17.0
287,63000,27-9 -16,16.0
288,63000,27-9 -16,15.0
289,63000,27-9 -16,17.0
290,63000,27-9 -16,23.0
201,63000,27-9 -16,27.0
291,68000,27-9 -16,8.0
292,68000,27-9 -16,41.0
202,68000,27-9 -16,
293,68000,27-9 -16,24.0
294,68000,27-9 -16,
250,10008,28-9 -16,25.0
251,10009,28-9 -16,33.0
253,10010,28-9 -16,36.0
254,10010,28-9 -16,40.0
250,10008,16-9 -16,41.0
251,10009,16-9 -16,35.0
252,10009,16-9 -16,40.0
253,10010,16-9 -16,36.0
254,10010,16-9 -16,49.0
205,10009,16-9 -16,26.0
255,10020,16-9 -16,43.0
256,67000,16-9 -16,48.0
257,67000,16-9 -16,31.0
258,67000,16-9 -16,33.0
259,67000,16-9 -16,33.0
260,64000,16-9 -16,20.0
206,64000,16-9 -16,33.0
262,64000,16-9 -16,
201,63000,28-9 -16,33.0
291,68000,28-9 -16,40.0
292,68000,28-9 -16,
286,63000,16-9 -16,20.0
287,63000,16-9 -16,18.0
220,9020,21-9 -16,52.0
221,10016,21-9 -16,51.0
223,10014,21-9 -16,31.0
367625,10009,21-9 -16,70.0
276,10017,21-9 -16,45.0
277,65000,21-9 -16,45.0
278,65000,21-9 -16,72.0
279,65000,21-9 -16,43.0
214,64000,27-9 -16,29.0
215,10008,27-9 -16,26.0
218,9007,27-9 -16,32.0
220,9020,27-9 -16,52.0
223,10014,27-9 -16,9.0
295,10004,27-9 -16,25.0
296,10004,27-9 -16,17.0
293,68000,28-9 -16,23.0
294,68000,28-9 -16,24.0
295,10004,28-9 -16,14.0
296,10004,28-9 -16,16.0
297,10018,28-9 -16,10.0
203,10005,28-9 -16,12.0
241,10005,28-9 -16,17.0
243,66000,28-9 -16,26.0
244,66000,28-9 -16,26.0
245,66000,28-9 -16,14.0
288,63000,16-9 -16,14.0
289,63000,16-9 -16,15.0
290,63000,16-9 -16,18.0
201,63000,16-9 -16,35.0
291,68000,16-9 -16,28.0
292,68000,16-9 -16,32.0
202,68000,16-9 -16,33.0
291,68000,26-9 -16,19.0
292,68000,26-9 -16,31.0
202,68000,26-9 -16,34.0
293,68000,26-9 -16,30.0
294,68000,26-9 -16,
295,10004,26-9 -16,23.0
296,10004,26-9 -16,19.0
297,10018,26-9 -16,22.0
203,10005,26-9 -16,21.0
241,10005,26-9 -16,30.0
242,10005,26-9 -16,18.0
243,66000,26-9 -16,14.0
244,66000,26-9 -16,33.0
242,10005,28-9 -16,32.0
246,66000,28-9 -16,32.0
247,66000,28-9 -16,30.0
248,10007,28-9 -16,37.0
204,10007,28-9 -16,
262,64000,26-9 -16,68.0
263,64000,26-9 -16,51.0
264,64000,26-9 -16,65.0
265,64000,26-9 -16,62.0
266,64000,26-9 -16,60.0
209,64000,26-9 -16,62.0
267,64000,26-9 -16,62.0
268,10013,26-9 -16,62.0
269,10013,26-9 -16,68.0
270,10013,26-9 -16,71.0
271,10014,26-9 -16,79.0
272,10015,26-9 -16,41.0
210,63000,26-9 -16,11.0
273,10002,26-9 -16,32.0
274,10002,26-9 -16,37.0
211,65000,26-9 -16,44.0
212,68000,26-9 -16,36.0
275,10008,26-9 -16,59.0
213,65000,26-9 -16,22.0
214,64000,26-9 -16,60.0
215,10008,26-9 -16,47.0
218,9007,26-9 -16,38.0
220,9020,26-9 -16,
221,10016,26-9 -16,33.0
223,10014,26-9 -16,86.0
249,10007,28-9 -16,
245,66000,26-9 -16,25.0
246,66000,26-9 -16,25.0
247,66000,26-9 -16,32.0
248,10007,26-9 -16,35.0
204,10007,26-9 -16,51.0
249,10007,26-9 -16,52.0
250,10008,26-9 -16,36.0
251,10009,26-9 -16,46.0
252,10009,26-9 -16,52.0
253,10010,26-9 -16,50.0
254,10010,26-9 -16,62.0
205,10009,26-9 -16,27.0
255,10020,26-9 -16,55.0
256,67000,26-9 -16,56.0
257,67000,26-9 -16,56.0
258,67000,26-9 -16,56.0
259,67000,26-9 -16,52.0
260,64000,26-9 -16,58.0
206,64000,26-9 -16,64.0
261,64000,26-9 -16,71.0
207,64000,26-9 -16,67.0
270,10013,28-9 -16,
276,10017,29-9 -16,33.0
278,65000,29-9 -16,38.0
279,65000,29-9 -16,44.0
280,65000,29-9 -16,44.0
281,65000,29-9 -16,52.0
282,65000,29-9 -16,
283,65000,29-9 -16,52.0
284,65000,29-9 -16,62.0
286,63000,29-9 -16,44.0
287,63000,29-9 -16,50.0
288,63000,29-9 -16,51.0
289,63000,29-9 -16,48.0
290,63000,29-9 -16,45.0
201,63000,29-9 -16,59.0
367625,10009,26-9 -16,79.0
276,10017,26-9 -16,26.0
277,65000,26-9 -16,22.0
278,65000,26-9 -16,56.0
279,65000,26-9 -16,24.0
280,65000,26-9 -16,17.0
281,65000,26-9 -16,23.0
282,65000,26-9 -16,22.0
283,65000,26-9 -16,23.0
284,65000,26-9 -16,26.0
285,65000,26-9 -16,33.0
286,63000,26-9 -16,21.0
287,63000,26-9 -16,25.0
288,63000,26-9 -16,24.0
289,63000,26-9 -16,23.0
290,63000,26-9 -16,26.0
201,63000,26-9 -16,35.0
202,68000,28-9 -16,54.0
291,68000,29-9 -16,52.0
292,68000,29-9 -16,54.0
202,68000,29-9 -16,53.0
293,68000,29-9 -16,50.0
294,68000,29-9 -16,46.0
295,10004,29-9 -16,47.0
296,10004,29-9 -16,35.0
297,10018,29-9 -16,39.0
203,10005,29-9 -16,37.0
241,10005,29-9 -16,39.0
242,10005,29-9 -16,34.0
243,66000,29-9 -16,17.0
244,66000,29-9 -16,
245,66000,29-9 -16,38.0
246,66000,29-9 -16,28.0
247,66000,29-9 -16,29.0
248,10007,29-9 -16,23.0
204,10007,29-9 -16,
249,10007,29-9 -16,
250,10008,29-9 -16,42.0
251,10009,29-9 -16,33.0
253,10010,29-9 -16,32.0
254,10010,29-9 -16,35.0
255,10020,29-9 -16,
256,67000,29-9 -16,33.0
257,67000,29-9 -16,34.0
258,67000,29-9 -16,
259,67000,29-9 -16,32.0
260,64000,29-9 -16,30.0
261,64000,29-9 -16,32.0
262,64000,29-9 -16,40.0
263,64000,29-9 -16,
264,64000,29-9 -16,33.0
265,64000,29-9 -16,37.0
266,64000,29-9 -16,39.0
209,64000,29-9 -16,36.0
267,64000,29-9 -16,48.0
268,10013,29-9 -16,28.0
269,10013,29-9 -16,31.0
270,10013,29-9 -16,
271,10014,29-9 -16,54.0
272,10015,29-9 -16,36.0
210,63000,29-9 -16,34.0
273,10002,29-9 -16,40.0
211,65000,29-9 -16,58.0
212,68000,29-9 -16,55.0
275,10008,29-9 -16,40.0
213,65000,29-9 -16,46.0
214,64000,29-9 -16,31.0
215,10008,29-9 -16,30.0
218,9007,29-9 -16,46.0
220,9020,29-9 -16,49.0
223,10014,29-9 -16,28.0
367625,10009,29-9 -16,28.0
214,64000,09-9 -16,13.0
215,10008,09-9 -16,26.0
218,9007,09-9 -16,46.0
220,9020,09-9 -16,32.0
221,10016,09-9 -16,17.0
223,10014,09-9 -16,15.0
367625,10009,09-9 -16,30.0
276,10017,09-9 -16,23.0
277,65000,09-9 -16,19.0
278,65000,09-9 -16,19.0
279,65000,09-9 -16,18.0
280,65000,09-9 -16,18.0
281,65000,09-9 -16,23.0
282,65000,09-9 -16,16.0
283,65000,09-9 -16,19.0
284,65000,09-9 -16,32.0
285,65000,09-9 -16,30.0
286,63000,09-9 -16,19.0
287,63000,09-9 -16,19.0
288,63000,09-9 -16,16.0
289,63000,09-9 -16,19.0
290,63000,09-9 -16,22.0
201,63000,09-9 -16,33.0
291,68000,09-9 -16,18.0
292,68000,09-9 -16,28.0
202,68000,09-9 -16,27.0
293,68000,09-9 -16,34.0
294,68000,09-9 -16,31.0
295,10004,09-9 -16,33.0
296,10004,09-9 -16,31.0
297,10018,09-9 -16,27.0
203,10005,09-9 -16,24.0
241,10005,09-9 -16,26.0
242,10005,09-9 -16,7.0
243,66000,09-9 -16,17.0
252,10009,09-9 -16,23.0
253,10010,09-9 -16,24.0
254,10010,09-9 -16,34.0
202,68000,07-9 -16,33.0
293,68000,07-9 -16,24.0
294,68000,07-9 -16,24.0
295,10004,07-9 -16,24.0
296,10004,07-9 -16,22.0
297,10018,07-9 -16,24.0
203,10005,07-9 -16,23.0
241,10005,07-9 -16,21.0
242,10005,07-9 -16,21.0
243,66000,07-9 -16,20.0
244,66000,07-9 -16,18.0
245,66000,07-9 -16,
246,66000,07-9 -16,15.0
247,66000,07-9 -16,18.0
248,10007,07-9 -16,22.0
204,10007,07-9 -16,17.0
249,10007,07-9 -16,12.0
250,10008,07-9 -16,16.0
251,10009,07-9 -16,9.0
252,10009,07-9 -16,12.0
253,10010,07-9 -16,10.0
254,10010,07-9 -16,17.0
205,10009,07-9 -16,15.0
255,10020,07-9 -16,17.0
256,67000,07-9 -16,12.0
257,67000,07-9 -16,16.0
258,67000,07-9 -16,25.0
259,67000,07-9 -16,18.0
260,64000,07-9 -16,
206,64000,07-9 -16,25.0
261,64000,07-9 -16,21.0
207,64000,07-9 -16,27.0
262,64000,07-9 -16,
263,64000,07-9 -16,
264,64000,07-9 -16,23.0
265,64000,07-9 -16,21.0
223,10014,07-9 -16,20.0
367625,10009,07-9 -16,
266,64000,07-9 -16,15.0
209,64000,07-9 -16,13.0
267,64000,07-9 -16,20.0
268,10013,07-9 -16,18.0
269,10013,07-9 -16,22.0
270,10013,07-9 -16,21.0
271,10014,07-9 -16,11.0
272,10015,07-9 -16,18.0
210,63000,07-9 -16,25.0
273,10002,07-9 -16,27.0
274,10002,07-9 -16,16.0
211,65000,07-9 -16,33.0
212,68000,07-9 -16,23.0
275,10008,07-9 -16,19.0
213,65000,07-9 -16,18.0
214,64000,07-9 -16,10.0
215,10008,07-9 -16,12.0
218,9007,07-9 -16,29.0
220,9020,07-9 -16,18.0
221,10016,07-9 -16,22.0
276,10017,07-9 -16,14.0
277,65000,07-9 -16,11.0
284,65000,15-9 -16,17.0
285,65000,15-9 -16,21.0
286,63000,15-9 -16,16.0
287,63000,15-9 -16,13.0
288,63000,15-9 -16,14.0
289,63000,15-9 -16,14.0
290,63000,15-9 -16,15.0
201,63000,15-9 -16,28.0
291,68000,15-9 -16,28.0
292,68000,15-9 -16,34.0
202,68000,15-9 -16,40.0
293,68000,15-9 -16,37.0
294,68000,15-9 -16,29.0
295,10004,15-9 -16,29.0
296,10004,15-9 -16,21.0
297,10018,15-9 -16,26.0
203,10005,15-9 -16,24.0
241,10005,15-9 -16,25.0
242,10005,15-9 -16,17.0
243,66000,15-9 -16,16.0
244,66000,15-9 -16,21.0
245,66000,15-9 -16,11.0
246,66000,15-9 -16,7.0
247,66000,15-9 -16,18.0
248,10007,15-9 -16,16.0
204,10007,15-9 -16,22.0
249,10007,15-9 -16,21.0
250,10008,15-9 -16,
251,10009,15-9 -16,19.0
252,10009,15-9 -16,19.0
253,10010,15-9 -16,18.0
254,10010,15-9 -16,21.0
205,10009,15-9 -16,21.0
