SITEID,COUNTYID,DATACREATIONDATE,PSI
205,10009,21-6 -16,28.0
255,10020,21-6 -16,29.0
256,67000,21-6 -16,28.0
257,67000,21-6 -16,25.0
258,67000,21-6 -16,31.0
259,67000,21-6 -16,26.0
260,64000,21-6 -16,20.0
206,64000,21-6 -16,26.0
261,64000,21-6 -16,53.0
207,64000,21-6 -16,50.0
262,64000,21-6 -16,26.0
263,64000,21-6 -16,15.0
264,64000,21-6 -16,41.0
265,64000,21-6 -16,35.0
266,64000,21-6 -16,32.0
209,64000,21-6 -16,22.0
267,64000,21-6 -16,27.0
287,63000,22-6 -16,40.0
288,63000,22-6 -16,35.0
289,63000,22-6 -16,32.0
290,63000,22-6 -16,33.0
242,10005,22-6 -16,24.0
243,66000,22-6 -16,21.0
244,66000,22-6 -16,18.0
245,66000,22-6 -16,36.0
263,64000,13-6 -16,32.0
264,64000,13-6 -16,52.0
265,64000,13-6 -16,38.0
266,64000,13-6 -16,31.0
209,64000,13-6 -16,33.0
267,64000,13-6 -16,45.0
268,10013,13-6 -16,24.0
269,10013,13-6 -16,38.0
270,10013,13-6 -16,30.0
271,10014,13-6 -16,17.0
272,10015,13-6 -16,20.0
210,63000,13-6 -16,25.0
273,10002,13-6 -16,22.0
274,10002,13-6 -16,19.0
211,65000,13-6 -16,31.0
212,68000,13-6 -16,35.0
275,10008,13-6 -16,21.0
213,65000,13-6 -16,16.0
214,64000,13-6 -16,36.0
215,10008,13-6 -16,16.0
218,9007,13-6 -16,41.0
220,9020,13-6 -16,31.0
221,10016,13-6 -16,21.0
223,10014,13-6 -16,19.0
367625,10009,13-6 -16,30.0
276,10017,13-6 -16,12.0
277,65000,13-6 -16,17.0
278,65000,13-6 -16,25.0
279,65000,13-6 -16,28.0
280,65000,13-6 -16,27.0
281,65000,13-6 -16,27.0
282,65000,13-6 -16,27.0
283,65000,13-6 -16,25.0
284,65000,13-6 -16,27.0
255,10020,19-6 -16,20.0
256,67000,19-6 -16,22.0
257,67000,19-6 -16,26.0
258,67000,19-6 -16,19.0
277,65000,16-6 -16,50.0
278,65000,16-6 -16,49.0
279,65000,16-6 -16,53.0
280,65000,16-6 -16,49.0
281,65000,16-6 -16,46.0
282,65000,16-6 -16,45.0
295,10004,16-6 -16,38.0
259,67000,16-6 -16,24.0
260,64000,16-6 -16,25.0
206,64000,16-6 -16,22.0
261,64000,16-6 -16,36.0
207,64000,16-6 -16,42.0
257,67000,24-6 -16,29.0
258,67000,24-6 -16,28.0
259,67000,24-6 -16,21.0
260,64000,24-6 -16,22.0
206,64000,24-6 -16,19.0
261,64000,24-6 -16,36.0
207,64000,24-6 -16,42.0
262,64000,24-6 -16,26.0
263,64000,24-6 -16,21.0
264,64000,24-6 -16,48.0
265,64000,24-6 -16,30.0
266,64000,24-6 -16,30.0
209,64000,24-6 -16,10.0
267,64000,24-6 -16,19.0
268,10013,24-6 -16,37.0
269,10013,24-6 -16,32.0
270,10013,24-6 -16,16.0
271,10014,24-6 -16,14.0
272,10015,24-6 -16,18.0
210,63000,24-6 -16,29.0
214,64000,16-6 -16,32.0
215,10008,16-6 -16,29.0
218,9007,16-6 -16,27.0
220,9020,16-6 -16,34.0
221,10016,16-6 -16,16.0
223,10014,16-6 -16,19.0
367625,10009,16-6 -16,44.0
276,10017,16-6 -16,31.0
271,10014,16-6 -16,28.0
272,10015,16-6 -16,40.0
210,63000,16-6 -16,33.0
273,10002,16-6 -16,42.0
274,10002,16-6 -16,34.0
211,65000,16-6 -16,52.0
212,68000,16-6 -16,56.0
275,10008,16-6 -16,30.0
213,65000,16-6 -16,38.0
262,64000,16-6 -16,38.0
263,64000,16-6 -16,26.0
264,64000,16-6 -16,51.0
265,64000,16-6 -16,36.0
209,64000,16-6 -16,35.0
290,63000,23-6 -16,27.0
201,63000,23-6 -16,47.0
291,68000,23-6 -16,33.0
292,68000,23-6 -16,32.0
202,68000,23-6 -16,41.0
293,68000,23-6 -16,26.0
294,68000,23-6 -16,44.0
268,10013,21-6 -16,34.0
269,10013,21-6 -16,34.0
270,10013,21-6 -16,17.0
271,10014,21-6 -16,11.0
290,63000,21-6 -16,34.0
201,63000,21-6 -16,39.0
291,68000,21-6 -16,38.0
292,68000,21-6 -16,35.0
202,68000,21-6 -16,33.0
293,68000,21-6 -16,37.0
267,64000,16-6 -16,32.0
268,10013,16-6 -16,26.0
269,10013,16-6 -16,43.0
270,10013,16-6 -16,24.0
293,68000,13-6 -16,24.0
294,68000,13-6 -16,25.0
295,10004,13-6 -16,20.0
296,10004,13-6 -16,25.0
297,10018,13-6 -16,23.0
203,10005,13-6 -16,21.0
241,10005,13-6 -16,22.0
242,10005,13-6 -16,25.0
243,66000,13-6 -16,
244,66000,13-6 -16,17.0
245,66000,13-6 -16,21.0
246,66000,13-6 -16,20.0
247,66000,13-6 -16,18.0
248,10007,13-6 -16,25.0
204,10007,13-6 -16,19.0
223,10014,21-6 -16,21.0
367625,10009,21-6 -16,38.0
276,10017,21-6 -16,31.0
277,65000,21-6 -16,
278,65000,21-6 -16,36.0
279,65000,21-6 -16,41.0
280,65000,21-6 -16,44.0
281,65000,21-6 -16,41.0
282,65000,21-6 -16,
283,65000,21-6 -16,34.0
284,65000,21-6 -16,37.0
285,65000,21-6 -16,29.0
286,63000,21-6 -16,35.0
287,63000,21-6 -16,46.0
288,63000,21-6 -16,33.0
289,63000,21-6 -16,40.0
273,10002,24-6 -16,26.0
274,10002,24-6 -16,23.0
211,65000,24-6 -16,51.0
212,68000,24-6 -16,42.0
275,10008,24-6 -16,29.0
213,65000,24-6 -16,27.0
214,64000,24-6 -16,21.0
285,65000,13-6 -16,14.0
286,63000,13-6 -16,14.0
249,10007,13-6 -16,19.0
250,10008,13-6 -16,16.0
251,10009,13-6 -16,22.0
252,10009,13-6 -16,28.0
253,10010,13-6 -16,19.0
254,10010,13-6 -16,39.0
205,10009,13-6 -16,19.0
255,10020,13-6 -16,22.0
256,67000,13-6 -16,23.0
257,67000,13-6 -16,22.0
258,67000,13-6 -16,30.0
259,67000,13-6 -16,21.0
260,64000,13-6 -16,16.0
206,64000,13-6 -16,16.0
261,64000,13-6 -16,32.0
207,64000,13-6 -16,38.0
262,64000,13-6 -16,24.0
272,10015,21-6 -16,16.0
210,63000,21-6 -16,38.0
273,10002,21-6 -16,30.0
274,10002,21-6 -16,26.0
211,65000,21-6 -16,45.0
212,68000,21-6 -16,40.0
275,10008,21-6 -16,27.0
213,65000,21-6 -16,23.0
214,64000,21-6 -16,31.0
215,10008,21-6 -16,18.0
218,9007,21-6 -16,26.0
220,9020,21-6 -16,22.0
221,10016,21-6 -16,13.0
215,10008,24-6 -16,19.0
218,9007,24-6 -16,21.0
220,9020,24-6 -16,20.0
221,10016,24-6 -16,14.0
223,10014,24-6 -16,13.0
367625,10009,24-6 -16,43.0
276,10017,24-6 -16,24.0
277,65000,24-6 -16,36.0
278,65000,24-6 -16,32.0
279,65000,24-6 -16,27.0
280,65000,24-6 -16,32.0
281,65000,24-6 -16,32.0
282,65000,24-6 -16,35.0
283,65000,24-6 -16,32.0
284,65000,24-6 -16,33.0
285,65000,24-6 -16,29.0
286,63000,24-6 -16,42.0
287,63000,24-6 -16,39.0
288,63000,24-6 -16,32.0
289,63000,24-6 -16,27.0
290,63000,24-6 -16,36.0
201,63000,24-6 -16,52.0
291,68000,24-6 -16,38.0
292,68000,24-6 -16,35.0
202,68000,24-6 -16,33.0
293,68000,24-6 -16,41.0
294,68000,24-6 -16,42.0
295,10004,24-6 -16,29.0
296,10004,24-6 -16,27.0
297,10018,24-6 -16,25.0
203,10005,24-6 -16,22.0
241,10005,24-6 -16,22.0
242,10005,24-6 -16,16.0
243,66000,24-6 -16,13.0
244,66000,24-6 -16,20.0
245,66000,24-6 -16,39.0
246,66000,24-6 -16,22.0
247,66000,24-6 -16,40.0
287,63000,13-6 -16,10.0
288,63000,13-6 -16,12.0
289,63000,13-6 -16,14.0
290,63000,13-6 -16,16.0
201,63000,13-6 -16,21.0
291,68000,13-6 -16,17.0
292,68000,13-6 -16,23.0
202,68000,13-6 -16,20.0
248,10007,24-6 -16,20.0
204,10007,24-6 -16,29.0
249,10007,24-6 -16,45.0
250,10008,24-6 -16,25.0
251,10009,24-6 -16,23.0
252,10009,24-6 -16,33.0
253,10010,24-6 -16,36.0
254,10010,24-6 -16,44.0
205,10009,24-6 -16,32.0
255,10020,24-6 -16,25.0
256,67000,24-6 -16,27.0
266,64000,07-7 -16,32.0
209,64000,07-7 -16,24.0
267,64000,07-7 -16,31.0
268,10013,07-7 -16,27.0
269,10013,07-7 -16,39.0
270,10013,07-7 -16,27.0
271,10014,07-7 -16,13.0
272,10015,07-7 -16,16.0
210,63000,07-7 -16,12.0
273,10002,07-7 -16,19.0
274,10002,07-7 -16,12.0
211,65000,07-7 -16,34.0
212,68000,07-7 -16,34.0
275,10008,07-7 -16,38.0
213,65000,07-7 -16,8.0
214,64000,07-7 -16,33.0
215,10008,07-7 -16,34.0
218,9007,07-7 -16,21.0
220,9020,07-7 -16,35.0
221,10016,07-7 -16,34.0
223,10014,07-7 -16,14.0
367625,10009,07-7 -16,63.0
276,10017,07-7 -16,13.0
277,65000,07-7 -16,11.0
278,65000,07-7 -16,24.0
279,65000,07-7 -16,10.0
280,65000,07-7 -16,10.0
281,65000,07-7 -16,14.0
282,65000,07-7 -16,9.0
283,65000,07-7 -16,20.0
284,65000,07-7 -16,19.0
285,65000,07-7 -16,12.0
286,63000,07-7 -16,14.0
287,63000,07-7 -16,22.0
288,63000,07-7 -16,18.0
289,63000,07-7 -16,13.0
290,63000,07-7 -16,15.0
297,10018,07-7 -16,28.0
247,66000,05-7 -16,26.0
248,10007,05-7 -16,26.0
204,10007,05-7 -16,35.0
249,10007,05-7 -16,33.0
250,10008,05-7 -16,31.0
251,10009,05-7 -16,34.0
252,10009,05-7 -16,33.0
253,10010,05-7 -16,41.0
254,10010,05-7 -16,38.0
205,10009,05-7 -16,27.0
255,10020,05-7 -16,32.0
256,67000,05-7 -16,30.0
257,67000,05-7 -16,25.0
258,67000,05-7 -16,43.0
259,67000,05-7 -16,30.0
260,64000,05-7 -16,16.0
206,64000,05-7 -16,28.0
261,64000,05-7 -16,60.0
207,64000,05-7 -16,32.0
262,64000,05-7 -16,28.0
263,64000,05-7 -16,24.0
264,64000,05-7 -16,33.0
265,64000,05-7 -16,29.0
266,64000,05-7 -16,
209,64000,05-7 -16,19.0
267,64000,05-7 -16,28.0
268,10013,05-7 -16,33.0
269,10013,05-7 -16,40.0
270,10013,05-7 -16,12.0
271,10014,05-7 -16,5.0
272,10015,05-7 -16,15.0
210,63000,05-7 -16,17.0
273,10002,05-7 -16,25.0
274,10002,05-7 -16,17.0
277,65000,05-7 -16,24.0
278,65000,05-7 -16,18.0
279,65000,05-7 -16,24.0
280,65000,05-7 -16,34.0
272,10015,30-6 -16,21.0
210,63000,30-6 -16,53.0
273,10002,30-6 -16,28.0
274,10002,30-6 -16,23.0
211,65000,30-6 -16,50.0
212,68000,30-6 -16,46.0
275,10008,30-6 -16,27.0
213,65000,30-6 -16,35.0
214,64000,30-6 -16,36.0
215,10008,30-6 -16,41.0
218,9007,30-6 -16,38.0
220,9020,30-6 -16,30.0
221,10016,30-6 -16,14.0
223,10014,30-6 -16,35.0
367625,10009,30-6 -16,35.0
276,10017,30-6 -16,17.0
277,65000,30-6 -16,23.0
278,65000,30-6 -16,35.0
279,65000,30-6 -16,27.0
280,65000,30-6 -16,36.0
281,65000,30-6 -16,41.0
282,65000,30-6 -16,36.0
283,65000,30-6 -16,32.0
284,65000,30-6 -16,39.0
285,65000,30-6 -16,26.0
286,63000,30-6 -16,33.0
287,63000,30-6 -16,36.0
288,63000,30-6 -16,38.0
289,63000,30-6 -16,33.0
290,63000,30-6 -16,34.0
201,63000,30-6 -16,56.0
291,68000,30-6 -16,29.0
265,64000,30-6 -16,35.0
266,64000,30-6 -16,36.0
209,64000,30-6 -16,32.0
267,64000,30-6 -16,36.0
268,10013,30-6 -16,39.0
269,10013,30-6 -16,43.0
292,68000,30-6 -16,25.0
202,68000,30-6 -16,36.0
293,68000,30-6 -16,23.0
294,68000,30-6 -16,39.0
295,10004,30-6 -16,25.0
296,10004,30-6 -16,28.0
297,10018,30-6 -16,20.0
203,10005,30-6 -16,23.0
241,10005,30-6 -16,28.0
242,10005,30-6 -16,17.0
243,66000,30-6 -16,12.0
244,66000,30-6 -16,20.0
245,66000,30-6 -16,23.0
246,66000,30-6 -16,18.0
247,66000,30-6 -16,24.0
248,10007,30-6 -16,23.0
204,10007,30-6 -16,18.0
249,10007,30-6 -16,21.0
263,64000,30-6 -16,19.0
264,64000,30-6 -16,34.0
215,10008,01-7 -16,20.0
218,9007,01-7 -16,21.0
220,9020,01-7 -16,15.0
221,10016,01-7 -16,10.0
223,10014,01-7 -16,25.0
367625,10009,01-7 -16,44.0
276,10017,01-7 -16,16.0
277,65000,01-7 -16,27.0
278,65000,01-7 -16,18.0
279,65000,01-7 -16,25.0
280,65000,01-7 -16,28.0
281,65000,01-7 -16,31.0
282,65000,01-7 -16,34.0
283,65000,01-7 -16,25.0
284,65000,01-7 -16,31.0
285,65000,01-7 -16,32.0
286,63000,01-7 -16,27.0
287,63000,01-7 -16,28.0
288,63000,01-7 -16,27.0
289,63000,01-7 -16,26.0
290,63000,01-7 -16,35.0
201,63000,01-7 -16,52.0
291,68000,01-7 -16,34.0
292,68000,01-7 -16,32.0
202,68000,01-7 -16,32.0
293,68000,01-7 -16,28.0
294,68000,01-7 -16,29.0
295,10004,01-7 -16,28.0
296,10004,01-7 -16,22.0
248,10007,01-7 -16,22.0
204,10007,01-7 -16,26.0
249,10007,01-7 -16,28.0
250,10008,01-7 -16,33.0
251,10009,01-7 -16,37.0
252,10009,01-7 -16,43.0
253,10010,01-7 -16,35.0
254,10010,01-7 -16,41.0
205,10009,01-7 -16,37.0
215,10008,11-7 -16,24.0
218,9007,11-7 -16,33.0
220,9020,11-7 -16,
221,10016,11-7 -16,15.0
223,10014,11-7 -16,21.0
367625,10009,11-7 -16,24.0
276,10017,11-7 -16,32.0
277,65000,11-7 -16,30.0
278,65000,11-7 -16,37.0
279,65000,11-7 -16,33.0
280,65000,11-7 -16,26.0
281,65000,11-7 -16,32.0
282,65000,11-7 -16,32.0
283,65000,11-7 -16,31.0
284,65000,11-7 -16,42.0
285,65000,11-7 -16,31.0
286,63000,11-7 -16,36.0
287,63000,11-7 -16,25.0
288,63000,11-7 -16,32.0
289,63000,11-7 -16,29.0
290,63000,11-7 -16,29.0
201,63000,11-7 -16,40.0
291,68000,11-7 -16,31.0
292,68000,11-7 -16,41.0
202,68000,11-7 -16,31.0
293,68000,11-7 -16,30.0
294,68000,11-7 -16,34.0
295,10004,11-7 -16,
257,67000,11-7 -16,18.0
258,67000,11-7 -16,21.0
259,67000,11-7 -16,15.0
260,64000,11-7 -16,
206,64000,11-7 -16,
261,64000,11-7 -16,36.0
207,64000,11-7 -16,47.0
262,64000,11-7 -16,22.0
263,64000,11-7 -16,29.0
264,64000,11-7 -16,42.0
276,10017,06-7 -16,13.0
277,65000,06-7 -16,11.0
278,65000,06-7 -16,17.0
279,65000,06-7 -16,13.0
280,65000,06-7 -16,7.0
281,65000,06-7 -16,16.0
282,65000,06-7 -16,9.0
283,65000,06-7 -16,18.0
284,65000,06-7 -16,24.0
285,65000,06-7 -16,11.0
286,63000,06-7 -16,20.0
287,63000,06-7 -16,19.0
288,63000,06-7 -16,15.0
289,63000,06-7 -16,14.0
290,63000,06-7 -16,18.0
201,63000,06-7 -16,36.0
291,68000,06-7 -16,15.0
292,68000,06-7 -16,34.0
202,68000,06-7 -16,39.0
293,68000,06-7 -16,25.0
294,68000,06-7 -16,32.0
295,10004,06-7 -16,29.0
296,10004,06-7 -16,45.0
297,10018,06-7 -16,28.0
203,10005,06-7 -16,49.0
241,10005,06-7 -16,56.0
242,10005,06-7 -16,54.0
256,67000,11-7 -16,20.0
206,64000,08-7 -16,
276,10017,05-7 -16,7.0
285,65000,05-7 -16,33.0
286,63000,05-7 -16,16.0
287,63000,05-7 -16,17.0
288,63000,05-7 -16,26.0
289,63000,05-7 -16,24.0
290,63000,05-7 -16,9.0
201,63000,05-7 -16,60.0
291,68000,05-7 -16,52.0
292,68000,05-7 -16,37.0
202,68000,05-7 -16,54.0
293,68000,05-7 -16,28.0
294,68000,05-7 -16,39.0
295,10004,05-7 -16,38.0
296,10004,05-7 -16,27.0
297,10018,05-7 -16,30.0
203,10005,05-7 -16,28.0
241,10005,05-7 -16,33.0
242,10005,05-7 -16,18.0
243,66000,05-7 -16,18.0
244,66000,05-7 -16,21.0
245,66000,05-7 -16,15.0
246,66000,05-7 -16,18.0
270,10013,30-6 -16,23.0
271,10014,30-6 -16,13.0
277,65000,29-6 -16,
279,65000,29-6 -16,
281,65000,29-6 -16,52.0
282,65000,29-6 -16,49.0
283,65000,29-6 -16,50.0
284,65000,29-6 -16,54.0
285,65000,29-6 -16,52.0
286,63000,29-6 -16,36.0
287,63000,29-6 -16,42.0
288,63000,29-6 -16,46.0
289,63000,29-6 -16,52.0
290,63000,29-6 -16,35.0
201,63000,29-6 -16,
292,68000,29-6 -16,46.0
202,68000,29-6 -16,47.0
293,68000,29-6 -16,54.0
294,68000,29-6 -16,59.0
295,10004,29-6 -16,45.0
296,10004,29-6 -16,53.0
297,10018,29-6 -16,43.0
203,10005,29-6 -16,49.0
241,10005,29-6 -16,47.0
242,10005,29-6 -16,40.0
243,66000,29-6 -16,33.0
244,66000,29-6 -16,41.0
245,66000,29-6 -16,44.0
246,66000,29-6 -16,37.0
247,66000,29-6 -16,
248,10007,29-6 -16,38.0
204,10007,29-6 -16,35.0
249,10007,29-6 -16,40.0
250,10008,29-6 -16,49.0
251,10009,29-6 -16,56.0
252,10009,29-6 -16,40.0
253,10010,29-6 -16,47.0
254,10010,29-6 -16,47.0
205,10009,29-6 -16,45.0
255,10020,29-6 -16,51.0
256,67000,29-6 -16,34.0
257,67000,29-6 -16,28.0
258,67000,29-6 -16,33.0
259,67000,29-6 -16,19.0
260,64000,29-6 -16,62.0
206,64000,29-6 -16,25.0
261,64000,29-6 -16,35.0
207,64000,29-6 -16,31.0
262,64000,29-6 -16,29.0
263,64000,29-6 -16,17.0
264,64000,29-6 -16,38.0
265,64000,29-6 -16,39.0
266,64000,29-6 -16,42.0
209,64000,29-6 -16,29.0
267,64000,29-6 -16,54.0
268,10013,29-6 -16,37.0
269,10013,29-6 -16,31.0
270,10013,29-6 -16,22.0
271,10014,29-6 -16,18.0
272,10015,29-6 -16,24.0
210,63000,29-6 -16,15.0
273,10002,29-6 -16,33.0
274,10002,29-6 -16,26.0
211,65000,29-6 -16,48.0
212,68000,29-6 -16,44.0
275,10008,29-6 -16,35.0
213,65000,29-6 -16,25.0
214,64000,29-6 -16,38.0
215,10008,29-6 -16,28.0
218,9007,29-6 -16,15.0
220,9020,29-6 -16,16.0
211,65000,05-7 -16,33.0
212,68000,05-7 -16,42.0
275,10008,05-7 -16,59.0
213,65000,05-7 -16,13.0
214,64000,05-7 -16,51.0
215,10008,05-7 -16,29.0
218,9007,05-7 -16,40.0
220,9020,05-7 -16,19.0
254,10010,30-6 -16,38.0
205,10009,30-6 -16,28.0
255,10020,30-6 -16,32.0
256,67000,30-6 -16,26.0
257,67000,30-6 -16,28.0
258,67000,30-6 -16,27.0
259,67000,30-6 -16,23.0
260,64000,30-6 -16,23.0
206,64000,30-6 -16,27.0
261,64000,30-6 -16,49.0
207,64000,30-6 -16,37.0
262,64000,30-6 -16,28.0
250,10008,30-6 -16,22.0
251,10009,30-6 -16,29.0
252,10009,30-6 -16,32.0
253,10010,30-6 -16,32.0
221,10016,29-6 -16,16.0
223,10014,29-6 -16,22.0
367625,10009,29-6 -16,56.0
276,10017,29-6 -16,36.0
278,65000,29-6 -16,33.0
280,65000,29-6 -16,101.0
203,10005,07-7 -16,29.0
241,10005,07-7 -16,44.0
242,10005,07-7 -16,
243,66000,07-7 -16,93.0
244,66000,07-7 -16,46.0
245,66000,07-7 -16,93.0
246,66000,07-7 -16,77.0
247,66000,06-7 -16,
248,10007,07-7 -16,85.0
204,10007,07-7 -16,58.0
249,10007,07-7 -16,61.0
250,10008,07-7 -16,57.0
251,10009,07-7 -16,
252,10009,07-7 -16,51.0
253,10010,07-7 -16,58.0
254,10010,07-7 -16,56.0
205,10009,07-7 -16,51.0
255,10020,07-7 -16,41.0
256,67000,07-7 -16,56.0
257,67000,07-7 -16,63.0
258,67000,07-7 -16,61.0
259,67000,07-7 -16,53.0
260,64000,07-7 -16,38.0
206,64000,07-7 -16,52.0
261,64000,07-7 -16,63.0
207,64000,07-7 -16,68.0
262,64000,07-7 -16,70.0
263,64000,07-7 -16,60.0
264,64000,07-7 -16,62.0
265,64000,07-7 -16,61.0
281,65000,05-7 -16,36.0
282,65000,05-7 -16,37.0
283,65000,05-7 -16,30.0
284,65000,05-7 -16,40.0
255,10020,01-7 -16,32.0
256,67000,01-7 -16,26.0
257,67000,01-7 -16,18.0
258,67000,01-7 -16,29.0
259,67000,01-7 -16,19.0
260,64000,01-7 -16,18.0
206,64000,01-7 -16,31.0
261,64000,01-7 -16,46.0
207,64000,01-7 -16,32.0
262,64000,01-7 -16,29.0
263,64000,01-7 -16,29.0
264,64000,01-7 -16,31.0
265,64000,01-7 -16,31.0
266,64000,01-7 -16,29.0
209,64000,01-7 -16,
267,64000,01-7 -16,25.0
268,10013,01-7 -16,30.0
269,10013,01-7 -16,27.0
270,10013,01-7 -16,22.0
271,10014,01-7 -16,12.0
272,10015,01-7 -16,20.0
210,63000,01-7 -16,11.0
273,10002,01-7 -16,33.0
274,10002,01-7 -16,29.0
211,65000,01-7 -16,42.0
212,68000,01-7 -16,45.0
275,10008,01-7 -16,32.0
213,65000,01-7 -16,23.0
214,64000,01-7 -16,27.0
265,64000,11-7 -16,27.0
266,64000,11-7 -16,36.0
209,64000,11-7 -16,27.0
267,64000,11-7 -16,28.0
268,10013,11-7 -16,13.0
269,10013,11-7 -16,31.0
270,10013,11-7 -16,35.0
271,10014,11-7 -16,19.0
272,10015,11-7 -16,35.0
210,63000,11-7 -16,24.0
273,10002,11-7 -16,38.0
274,10002,11-7 -16,33.0
211,65000,11-7 -16,44.0
212,68000,11-7 -16,43.0
275,10008,11-7 -16,14.0
213,65000,11-7 -16,30.0
214,64000,11-7 -16,20.0
270,10013,08-7 -16,
247,66000,11-7 -16,20.0
248,10007,11-7 -16,19.0
221,10016,05-7 -16,25.0
223,10014,05-7 -16,16.0
367625,10009,05-7 -16,37.0
218,9007,04-7 -16,15.0
220,9020,04-7 -16,17.0
221,10016,04-7 -16,18.0
223,10014,04-7 -16,12.0
367625,10009,04-7 -16,36.0
201,63000,07-7 -16,44.0
291,68000,07-7 -16,16.0
292,68000,07-7 -16,29.0
202,68000,07-7 -16,31.0
297,10018,01-7 -16,26.0
203,10005,01-7 -16,27.0
241,10005,01-7 -16,35.0
242,10005,01-7 -16,41.0
243,66000,01-7 -16,40.0
244,66000,01-7 -16,28.0
245,66000,01-7 -16,55.0
246,66000,01-7 -16,38.0
247,66000,01-7 -16,37.0
204,10007,11-7 -16,21.0
249,10007,11-7 -16,21.0
250,10008,11-7 -16,23.0
251,10009,11-7 -16,19.0
252,10009,11-7 -16,17.0
253,10010,11-7 -16,19.0
254,10010,11-7 -16,27.0
205,10009,11-7 -16,20.0
255,10020,11-7 -16,19.0
293,68000,07-7 -16,23.0
294,68000,07-7 -16,25.0
295,10004,07-7 -16,27.0
296,10004,07-7 -16,26.0
275,10008,06-7 -16,34.0
213,65000,06-7 -16,13.0
214,64000,06-7 -16,43.0
215,10008,06-7 -16,31.0
218,9007,06-7 -16,20.0
220,9020,06-7 -16,19.0
221,10016,06-7 -16,12.0
223,10014,06-7 -16,14.0
367625,10009,06-7 -16,42.0
296,10004,11-7 -16,17.0
297,10018,11-7 -16,20.0
203,10005,11-7 -16,20.0
241,10005,11-7 -16,22.0
242,10005,11-7 -16,22.0
243,66000,11-7 -16,19.0
244,66000,11-7 -16,14.0
245,66000,11-7 -16,20.0
243,66000,06-7 -16,32.0
244,66000,06-7 -16,21.0
245,66000,06-7 -16,36.0
246,66000,06-7 -16,21.0
248,10007,06-7 -16,27.0
204,10007,06-7 -16,29.0
249,10007,06-7 -16,25.0
250,10008,06-7 -16,39.0
251,10009,06-7 -16,50.0
257,67000,06-7 -16,31.0
258,67000,06-7 -16,41.0
259,67000,06-7 -16,32.0
260,64000,06-7 -16,28.0
206,64000,06-7 -16,40.0
261,64000,06-7 -16,58.0
207,64000,06-7 -16,50.0
262,64000,06-7 -16,24.0
263,64000,06-7 -16,25.0
264,64000,06-7 -16,41.0
265,64000,06-7 -16,38.0
266,64000,06-7 -16,38.0
209,64000,06-7 -16,32.0
267,64000,06-7 -16,41.0
268,10013,06-7 -16,38.0
269,10013,06-7 -16,45.0
270,10013,06-7 -16,17.0
271,10014,06-7 -16,10.0
272,10015,06-7 -16,16.0
210,63000,06-7 -16,11.0
273,10002,06-7 -16,29.0
274,10002,06-7 -16,20.0
211,65000,06-7 -16,31.0
212,68000,06-7 -16,36.0
252,10009,06-7 -16,50.0
253,10010,06-7 -16,55.0
254,10010,06-7 -16,54.0
205,10009,06-7 -16,37.0
255,10020,06-7 -16,66.0
256,67000,06-7 -16,59.0
246,66000,11-7 -16,13.0
241,10005,04-7 -16,28.0
242,10005,04-7 -16,19.0
243,66000,04-7 -16,18.0
244,66000,04-7 -16,22.0
245,66000,04-7 -16,23.0
246,66000,04-7 -16,13.0
247,66000,04-7 -16,29.0
248,10007,04-7 -16,22.0
204,10007,04-7 -16,26.0
249,10007,04-7 -16,21.0
250,10008,04-7 -16,29.0
251,10009,04-7 -16,36.0
252,10009,04-7 -16,25.0
253,10010,04-7 -16,31.0
254,10010,04-7 -16,31.0
205,10009,04-7 -16,22.0
255,10020,04-7 -16,28.0
256,67000,04-7 -16,18.0
257,67000,04-7 -16,23.0
258,67000,04-7 -16,30.0
259,67000,04-7 -16,24.0
260,64000,04-7 -16,17.0
206,64000,04-7 -16,38.0
261,64000,04-7 -16,60.0
207,64000,04-7 -16,43.0
262,64000,04-7 -16,40.0
263,64000,04-7 -16,40.0
264,64000,04-7 -16,46.0
265,64000,04-7 -16,44.0
266,64000,04-7 -16,53.0
209,64000,04-7 -16,39.0
267,64000,04-7 -16,52.0
268,10013,04-7 -16,38.0
269,10013,04-7 -16,49.0
270,10013,04-7 -16,15.0
271,10014,04-7 -16,6.0
272,10015,04-7 -16,15.0
210,63000,04-7 -16,13.0
273,10002,04-7 -16,28.0
274,10002,04-7 -16,15.0
211,65000,04-7 -16,48.0
212,68000,04-7 -16,51.0
275,10008,04-7 -16,25.0
213,65000,04-7 -16,29.0
214,64000,04-7 -16,42.0
215,10008,04-7 -16,19.0
267,64000,10-7 -16,24.0
268,10013,10-7 -16,22.0
269,10013,10-7 -16,28.0
271,10014,10-7 -16,18.0
272,10015,10-7 -16,37.0
210,63000,10-7 -16,27.0
273,10002,10-7 -16,20.0
274,10002,10-7 -16,20.0
211,65000,10-7 -16,37.0
212,68000,10-7 -16,39.0
275,10008,10-7 -16,21.0
213,65000,10-7 -16,16.0
214,64000,10-7 -16,20.0
215,10008,10-7 -16,18.0
218,9007,10-7 -16,35.0
220,9020,10-7 -16,35.0
221,10016,10-7 -16,25.0
223,10014,10-7 -16,18.0
367625,10009,10-7 -16,35.0
251,10009,10-7 -16,29.0
252,10009,10-7 -16,25.0
253,10010,10-7 -16,25.0
254,10010,10-7 -16,26.0
205,10009,10-7 -16,26.0
255,10020,10-7 -16,25.0
256,67000,10-7 -16,22.0
257,67000,10-7 -16,23.0
