SITEID,COUNTYID,DATACREATIONDATE,PSI
267,64000,16-12-16,
268,10013,16-12-16,
269,10013,16-12-16,
270,10013,16-12-16,
271,10014,16-12-16,
272,10015,16-12-16,
210,63000,16-12-16,
273,10002,16-12-16,
274,10002,16-12-16,
211,65000,16-12-16,
212,68000,16-12-16,
275,10008,16-12-16,
213,65000,16-12-16,
214,64000,16-12-16,
276,10017,19-12-16,
215,10008,16-12-16,
218,9007,16-12-16,
220,9020,16-12-16,
221,10016,16-12-16,
223,10014,16-12-16,
367625,10009,16-12-16,
276,10017,16-12-16,
277,65000,16-12-16,
278,65000,16-12-16,
279,65000,16-12-16,
280,65000,16-12-16,
281,65000,16-12-16,
282,65000,16-12-16,
283,65000,16-12-16,
284,65000,16-12-16,
285,65000,16-12-16,
286,63000,16-12-16,
275,10008,21-12-16,46.0
213,65000,21-12-16,19.0
214,64000,21-12-16,68.0
215,10008,21-12-16,54.0
218,9007,21-12-16,33.0
220,9020,21-12-16,94.0
223,10014,21-12-16,16.0
367625,10009,21-12-16,72.0
276,10017,21-12-16,27.0
277,65000,21-12-16,26.0
278,65000,21-12-16,29.0
279,65000,21-12-16,30.0
280,65000,21-12-16,35.0
281,65000,21-12-16,33.0
282,65000,21-12-16,27.0
283,65000,21-12-16,26.0
284,65000,21-12-16,52.0
285,65000,21-12-16,31.0
286,63000,21-12-16,29.0
287,63000,21-12-16,25.0
288,63000,21-12-16,26.0
289,63000,21-12-16,23.0
290,63000,21-12-16,28.0
201,63000,21-12-16,37.0
291,68000,21-12-16,46.0
292,68000,21-12-16,74.0
202,68000,21-12-16,80.0
293,68000,21-12-16,52.0
294,68000,21-12-16,45.0
295,10004,21-12-16,70.0
296,10004,21-12-16,48.0
297,10018,21-12-16,63.0
203,10005,21-12-16,60.0
241,10005,21-12-16,62.0
242,10005,21-12-16,67.0
243,66000,21-12-16,67.0
244,66000,21-12-16,64.0
253,10010,21-12-16,54.0
254,10010,21-12-16,62.0
205,10009,21-12-16,53.0
255,10020,21-12-16,58.0
256,67000,21-12-16,62.0
257,67000,21-12-16,57.0
258,67000,21-12-16,60.0
259,67000,21-12-16,56.0
260,64000,21-12-16,61.0
206,64000,21-12-16,65.0
261,64000,21-12-16,74.0
207,64000,21-12-16,80.0
262,64000,21-12-16,69.0
263,64000,21-12-16,45.0
264,64000,21-12-16,68.0
265,64000,21-12-16,58.0
266,64000,21-12-16,60.0
209,64000,21-12-16,58.0
267,64000,21-12-16,62.0
268,10013,21-12-16,68.0
269,10013,21-12-16,82.0
270,10013,21-12-16,29.0
271,10014,21-12-16,18.0
272,10015,21-12-16,24.0
210,63000,21-12-16,31.0
273,10002,21-12-16,34.0
274,10002,21-12-16,34.0
211,65000,21-12-16,63.0
212,68000,21-12-16,72.0
221,10016,21-12-16,
254,10010,20-12-16,
205,10009,20-12-16,
255,10020,20-12-16,
256,67000,20-12-16,
257,67000,20-12-16,
258,67000,20-12-16,
259,67000,20-12-16,
260,64000,20-12-16,
206,64000,20-12-16,
261,64000,20-12-16,
207,64000,20-12-16,
262,64000,20-12-16,
263,64000,20-12-16,
264,64000,20-12-16,
265,64000,20-12-16,
266,64000,20-12-16,
209,64000,20-12-16,
267,64000,20-12-16,
268,10013,20-12-16,
269,10013,20-12-16,
270,10013,20-12-16,
271,10014,20-12-16,
272,10015,20-12-16,
210,63000,20-12-16,
273,10002,20-12-16,
274,10002,20-12-16,
292,68000,20-12-16,
202,68000,20-12-16,
293,68000,20-12-16,
294,68000,20-12-16,
295,10004,20-12-16,
296,10004,20-12-16,
297,10018,20-12-16,
203,10005,20-12-16,
241,10005,20-12-16,
242,10005,20-12-16,
243,66000,20-12-16,
244,66000,20-12-16,
245,66000,20-12-16,
246,66000,20-12-16,
247,66000,20-12-16,
248,10007,20-12-16,
204,10007,20-12-16,
249,10007,20-12-16,
250,10008,20-12-16,
251,10009,20-12-16,
252,10009,20-12-16,
253,10010,20-12-16,
283,65000,22-12-16,
284,65000,22-12-16,
286,63000,22-12-16,
287,63000,22-12-16,
288,63000,22-12-16,
289,63000,22-12-16,
290,63000,22-12-16,
201,63000,22-12-16,
245,66000,21-12-16,69.0
246,66000,21-12-16,61.0
247,66000,21-12-16,62.0
248,10007,21-12-16,62.0
204,10007,21-12-16,68.0
249,10007,21-12-16,73.0
250,10008,21-12-16,58.0
251,10009,21-12-16,58.0
252,10009,21-12-16,76.0
291,68000,22-12-16,
292,68000,22-12-16,
294,68000,22-12-16,
295,10004,22-12-16,
296,10004,22-12-16,
297,10018,22-12-16,
203,10005,22-12-16,
241,10005,22-12-16,
242,10005,22-12-16,
243,66000,22-12-16,
244,66000,22-12-16,
245,66000,22-12-16,
246,66000,22-12-16,
247,66000,22-12-16,
248,10007,22-12-16,
204,10007,22-12-16,
249,10007,22-12-16,
250,10008,22-12-16,
251,10009,22-12-16,
252,10009,22-12-16,
253,10010,22-12-16,
254,10010,22-12-16,
205,10009,22-12-16,
255,10020,22-12-16,
256,67000,22-12-16,
257,67000,22-12-16,
258,67000,22-12-16,
259,67000,22-12-16,
260,64000,22-12-16,
206,64000,22-12-16,
261,64000,22-12-16,
211,65000,20-12-16,
212,68000,20-12-16,
275,10008,20-12-16,
213,65000,20-12-16,
214,64000,20-12-16,
215,10008,20-12-16,
218,9007,20-12-16,
220,9020,20-12-16,
221,10016,20-12-16,
223,10014,20-12-16,
367625,10009,20-12-16,
276,10017,20-12-16,
277,65000,20-12-16,
278,65000,20-12-16,
279,65000,20-12-16,
280,65000,20-12-16,
281,65000,20-12-16,
282,65000,20-12-16,
283,65000,20-12-16,
284,65000,20-12-16,
285,65000,20-12-16,
286,63000,20-12-16,
287,63000,20-12-16,
288,63000,20-12-16,
289,63000,20-12-16,
290,63000,20-12-16,
201,63000,20-12-16,
202,68000,22-12-16,
291,68000,20-12-16,56.0
207,64000,22-12-16,
262,64000,22-12-16,
263,64000,22-12-16,
264,64000,22-12-16,
265,64000,22-12-16,
266,64000,22-12-16,
209,64000,22-12-16,
267,64000,22-12-16,
268,10013,22-12-16,
269,10013,22-12-16,
270,10013,22-12-16,
271,10014,22-12-16,
272,10015,22-12-16,
210,63000,22-12-16,
273,10002,22-12-16,
274,10002,22-12-16,
211,65000,22-12-16,
212,68000,22-12-16,
275,10008,22-12-16,
213,65000,22-12-16,
214,64000,22-12-16,
215,10008,22-12-16,
218,9007,22-12-16,
220,9020,22-12-16,
221,10016,22-12-16,
223,10014,22-12-16,
367625,10009,22-12-16,
276,10017,22-12-16,
277,65000,22-12-16,
278,65000,22-12-16,
279,65000,22-12-16,
280,65000,22-12-16,
281,65000,22-12-16,
282,65000,22-12-16,
285,65000,22-12-16,
276,10017,25-12-16,27.0
277,65000,25-12-16,35.0
278,65000,25-12-16,37.0
279,65000,25-12-16,30.0
280,65000,25-12-16,29.0
281,65000,25-12-16,37.0
282,65000,25-12-16,33.0
283,65000,25-12-16,35.0
284,65000,25-12-16,42.0
285,65000,25-12-16,33.0
286,63000,25-12-16,52.0
287,63000,25-12-16,29.0
288,63000,25-12-16,29.0
289,63000,25-12-16,32.0
290,63000,25-12-16,35.0
201,63000,25-12-16,45.0
291,68000,25-12-16,
292,68000,25-12-16,32.0
202,68000,25-12-16,43.0
249,10007,25-12-16,60.0
250,10008,25-12-16,74.0
251,10009,25-12-16,73.0
252,10009,25-12-16,56.0
253,10010,25-12-16,59.0
254,10010,25-12-16,60.0
205,10009,25-12-16,57.0
255,10020,25-12-16,74.0
256,67000,25-12-16,68.0
257,67000,25-12-16,54.0
258,67000,25-12-16,58.0
259,67000,25-12-16,54.0
260,64000,25-12-16,62.0
206,64000,25-12-16,76.0
261,64000,25-12-16,75.0
207,64000,25-12-16,84.0
262,64000,25-12-16,76.0
263,64000,25-12-16,57.0
264,64000,25-12-16,74.0
265,64000,25-12-16,66.0
266,64000,25-12-16,66.0
209,64000,25-12-16,60.0
267,64000,25-12-16,63.0
268,10013,25-12-16,72.0
269,10013,25-12-16,
270,10013,25-12-16,25.0
223,10014,25-12-16,
367625,10009,25-12-16,82.0
293,68000,25-12-16,40.0
294,68000,25-12-16,52.0
295,10004,25-12-16,44.0
296,10004,25-12-16,52.0
297,10018,25-12-16,52.0
203,10005,25-12-16,49.0
241,10005,25-12-16,60.0
242,10005,25-12-16,58.0
243,66000,25-12-16,60.0
244,66000,25-12-16,68.0
245,66000,25-12-16,86.0
246,66000,25-12-16,70.0
247,66000,25-12-16,80.0
248,10007,25-12-16,76.0
262,64000,26-12-16,
263,64000,26-12-16,
264,64000,26-12-16,
265,64000,26-12-16,
266,64000,26-12-16,
209,64000,26-12-16,
267,64000,26-12-16,
268,10013,26-12-16,
269,10013,26-12-16,
270,10013,26-12-16,
271,10014,26-12-16,
272,10015,26-12-16,
210,63000,26-12-16,
273,10002,26-12-16,
274,10002,26-12-16,
211,65000,26-12-16,
212,68000,26-12-16,
275,10008,26-12-16,
213,65000,26-12-16,
214,64000,26-12-16,
215,10008,26-12-16,
218,9007,26-12-16,
220,9020,26-12-16,
221,10016,26-12-16,
223,10014,26-12-16,
367625,10009,26-12-16,
276,10017,26-12-16,
277,65000,26-12-16,
271,10014,25-12-16,36.0
272,10015,25-12-16,41.0
210,63000,25-12-16,32.0
273,10002,25-12-16,40.0
274,10002,25-12-16,40.0
211,65000,25-12-16,46.0
212,68000,25-12-16,31.0
275,10008,25-12-16,73.0
250,10008,26-12-16,
251,10009,26-12-16,
252,10009,26-12-16,
253,10010,26-12-16,
254,10010,26-12-16,
205,10009,26-12-16,
255,10020,26-12-16,
256,67000,26-12-16,
257,67000,26-12-16,
258,67000,26-12-16,
259,67000,26-12-16,
265,64000,24-12-16,99.0
266,64000,24-12-16,93.0
209,64000,24-12-16,86.0
267,64000,24-12-16,79.0
268,10013,24-12-16,64.0
269,10013,24-12-16,53.0
270,10013,24-12-16,51.0
271,10014,24-12-16,60.0
272,10015,24-12-16,60.0
210,63000,24-12-16,39.0
273,10002,24-12-16,55.0
274,10002,24-12-16,59.0
211,65000,24-12-16,58.0
212,68000,24-12-16,54.0
275,10008,24-12-16,72.0
213,65000,24-12-16,46.0
214,64000,24-12-16,80.0
215,10008,24-12-16,54.0
218,9007,24-12-16,72.0
220,9020,24-12-16,67.0
221,10016,24-12-16,54.0
223,10014,24-12-16,54.0
367625,10009,24-12-16,72.0
276,10017,24-12-16,38.0
277,65000,24-12-16,48.0
278,65000,24-12-16,56.0
279,65000,24-12-16,44.0
280,65000,24-12-16,50.0
281,65000,24-12-16,52.0
282,65000,24-12-16,52.0
283,65000,24-12-16,50.0
284,65000,24-12-16,60.0
285,65000,24-12-16,49.0
286,63000,24-12-16,38.0
206,64000,24-12-16,91.0
261,64000,24-12-16,100.0
292,68000,24-12-16,52.0
202,68000,24-12-16,48.0
293,68000,24-12-16,52.0
294,68000,24-12-16,51.0
295,10004,24-12-16,46.0
296,10004,24-12-16,38.0
297,10018,24-12-16,50.0
203,10005,24-12-16,47.0
241,10005,24-12-16,54.0
242,10005,24-12-16,54.0
243,66000,24-12-16,59.0
244,66000,24-12-16,55.0
245,66000,24-12-16,72.0
246,66000,24-12-16,56.0
247,66000,24-12-16,62.0
248,10007,24-12-16,58.0
204,10007,24-12-16,64.0
249,10007,24-12-16,64.0
250,10008,24-12-16,79.0
251,10009,24-12-16,68.0
252,10009,24-12-16,64.0
253,10010,24-12-16,74.0
254,10010,24-12-16,80.0
205,10009,24-12-16,56.0
255,10020,24-12-16,83.0
256,67000,24-12-16,79.0
287,63000,24-12-16,52.0
288,63000,24-12-16,43.0
289,63000,24-12-16,47.0
290,63000,24-12-16,52.0
201,63000,24-12-16,60.0
291,68000,24-12-16,50.0
259,67000,24-12-16,95.0
258,67000,24-12-16,80.0
260,64000,24-12-16,64.0
207,64000,24-12-16,92.0
262,64000,24-12-16,71.0
263,64000,24-12-16,47.0
264,64000,24-12-16,96.0
214,64000,25-12-16,
213,65000,25-12-16,26.0
215,10008,25-12-16,66.0
218,9007,25-12-16,36.0
220,9020,25-12-16,56.0
221,10016,25-12-16,48.0
204,10007,25-12-16,61.0
278,65000,26-12-16,
279,65000,26-12-16,
280,65000,26-12-16,
281,65000,26-12-16,
282,65000,26-12-16,
283,65000,26-12-16,
284,65000,26-12-16,
285,65000,26-12-16,
286,63000,26-12-16,
287,63000,26-12-16,
289,63000,26-12-16,
290,63000,26-12-16,
201,63000,26-12-16,
291,68000,26-12-16,
292,68000,26-12-16,
202,68000,26-12-16,
293,68000,26-12-16,
257,67000,24-12-16,87.0
288,63000,26-12-16,
294,68000,26-12-16,
295,10004,26-12-16,
296,10004,26-12-16,
297,10018,26-12-16,
203,10005,26-12-16,
241,10005,26-12-16,
242,10005,26-12-16,
243,66000,26-12-16,
244,66000,26-12-16,
245,66000,26-12-16,
246,66000,26-12-16,
247,66000,26-12-16,
248,10007,26-12-16,
204,10007,26-12-16,
249,10007,26-12-16,
260,64000,26-12-16,
206,64000,26-12-16,
261,64000,26-12-16,
207,64000,26-12-16,
211,65000,23-12-16,72.0
213,65000,23-12-16,58.0
280,65000,23-12-16,48.0
281,65000,23-12-16,52.0
282,65000,23-12-16,44.0
283,65000,23-12-16,46.0
284,65000,23-12-16,54.0
285,65000,23-12-16,48.0
244,66000,23-12-16,
245,66000,23-12-16,28.0
246,66000,23-12-16,20.0
247,66000,23-12-16,36.0
248,10007,23-12-16,34.0
204,10007,23-12-16,50.0
249,10007,23-12-16,49.0
250,10008,23-12-16,40.0
251,10009,23-12-16,39.0
252,10009,23-12-16,44.0
253,10010,23-12-16,40.0
254,10010,23-12-16,55.0
205,10009,23-12-16,70.0
255,10020,23-12-16,43.0
256,67000,23-12-16,44.0
257,67000,23-12-16,35.0
258,67000,23-12-16,38.0
259,67000,23-12-16,36.0
260,64000,23-12-16,47.0
206,64000,23-12-16,51.0
261,64000,23-12-16,50.0
207,64000,23-12-16,57.0
262,64000,23-12-16,56.0
263,64000,23-12-16,52.0
264,64000,23-12-16,52.0
265,64000,23-12-16,52.0
266,64000,23-12-16,48.0
209,64000,23-12-16,54.0
267,64000,23-12-16,
268,10013,23-12-16,52.0
269,10013,23-12-16,56.0
270,10013,23-12-16,31.0
271,10014,23-12-16,23.0
272,10015,23-12-16,44.0
210,63000,23-12-16,40.0
273,10002,23-12-16,44.0
274,10002,23-12-16,43.0
212,68000,23-12-16,38.0
275,10008,23-12-16,39.0
214,64000,23-12-16,53.0
215,10008,23-12-16,33.0
218,9007,23-12-16,36.0
220,9020,23-12-16,37.0
221,10016,23-12-16,33.0
223,10014,23-12-16,24.0
242,10005,23-12-16,34.0
243,66000,23-12-16,25.0
367625,10009,23-12-16,134.0
276,10017,23-12-16,56.0
277,65000,23-12-16,64.0
278,65000,23-12-16,73.0
279,65000,23-12-16,62.0
286,63000,23-12-16,63.0
287,63000,23-12-16,66.0
288,63000,23-12-16,66.0
289,63000,23-12-16,62.0
290,63000,23-12-16,66.0
201,63000,23-12-16,71.0
291,68000,23-12-16,64.0
292,68000,23-12-16,68.0
202,68000,23-12-16,73.0
293,68000,23-12-16,67.0
294,68000,23-12-16,67.0
295,10004,23-12-16,66.0
296,10004,23-12-16,56.0
297,10018,23-12-16,67.0
203,10005,23-12-16,58.0
241,10005,23-12-16,58.0
293,68000,22-12-16,
244,66000,29-12-16,
245,66000,29-12-16,
246,66000,29-12-16,
247,66000,29-12-16,
267,64000,29-12-16,
268,10013,29-12-16,
269,10013,29-12-16,
270,10013,29-12-16,
271,10014,29-12-16,
272,10015,29-12-16,
210,63000,29-12-16,
273,10002,29-12-16,
274,10002,29-12-16,
211,65000,29-12-16,
212,68000,29-12-16,
275,10008,29-12-16,
213,65000,29-12-16,
214,64000,29-12-16,
215,10008,29-12-16,
218,9007,29-12-16,
220,9020,29-12-16,
221,10016,29-12-16,
223,10014,29-12-16,
367625,10009,29-12-16,
276,10017,29-12-16,
277,65000,29-12-16,
278,65000,29-12-16,
279,65000,29-12-16,
280,65000,29-12-16,
281,65000,29-12-16,
282,65000,29-12-16,
283,65000,29-12-16,
284,65000,29-12-16,
285,65000,29-12-16,
286,63000,29-12-16,
287,63000,29-12-16,
288,63000,29-12-16,
289,63000,29-12-16,
290,63000,29-12-16,
201,63000,29-12-16,
291,68000,29-12-16,
292,68000,29-12-16,
202,68000,29-12-16,
293,68000,29-12-16,45.0
294,68000,29-12-16,39.0
295,10004,29-12-16,38.0
296,10004,29-12-16,35.0
297,10018,29-12-16,50.0
203,10005,29-12-16,40.0
241,10005,29-12-16,43.0
242,10005,29-12-16,31.0
243,66000,29-12-16,29.0
248,10007,29-12-16,32.0
204,10007,29-12-16,48.0
249,10007,29-12-16,49.0
250,10008,29-12-16,43.0
251,10009,29-12-16,39.0
254,10010,29-12-16,62.0
205,10009,29-12-16,76.0
255,10020,29-12-16,48.0
256,67000,29-12-16,40.0
257,67000,29-12-16,45.0
258,67000,29-12-16,52.0
259,67000,29-12-16,48.0
260,64000,29-12-16,35.0
206,64000,29-12-16,52.0
261,64000,29-12-16,44.0
207,64000,29-12-16,62.0
262,64000,29-12-16,60.0
263,64000,29-12-16,42.0
264,64000,29-12-16,50.0
265,64000,29-12-16,57.0
266,64000,29-12-16,41.0
209,64000,29-12-16,56.0
286,63000,30-12-16,
287,63000,30-12-16,
288,63000,30-12-16,
289,63000,30-12-16,
290,63000,30-12-16,
201,63000,30-12-16,
291,68000,30-12-16,
292,68000,30-12-16,
202,68000,30-12-16,
293,68000,30-12-16,
294,68000,30-12-16,
295,10004,30-12-16,
296,10004,30-12-16,
297,10018,30-12-16,
203,10005,30-12-16,
241,10005,30-12-16,
242,10005,30-12-16,
243,66000,30-12-16,
244,66000,30-12-16,
245,66000,30-12-16,
246,66000,30-12-16,
247,66000,30-12-16,
248,10007,30-12-16,
204,10007,30-12-16,
249,10007,30-12-16,
250,10008,30-12-16,
251,10009,30-12-16,
252,10009,30-12-16,
253,10010,30-12-16,
254,10010,30-12-16,
205,10009,30-12-16,
255,10020,30-12-16,
256,67000,30-12-16,
257,67000,30-12-16,
258,67000,30-12-16,
259,67000,30-12-16,
260,64000,30-12-16,
206,64000,30-12-16,
261,64000,30-12-16,
207,64000,30-12-16,
262,64000,30-12-16,
263,64000,30-12-16,
264,64000,30-12-16,
265,64000,30-12-16,
266,64000,30-12-16,
209,64000,30-12-16,
278,65000,30-12-16,
279,65000,30-12-16,
280,65000,30-12-16,
281,65000,30-12-16,
282,65000,30-12-16,
283,65000,30-12-16,
284,65000,30-12-16,
285,65000,30-12-16,
252,10009,29-12-16,32.0
253,10010,29-12-16,29.0
276,10017,28-12-16,
277,65000,28-12-16,
278,65000,28-12-16,
279,65000,28-12-16,
280,65000,28-12-16,
281,65000,28-12-16,
282,65000,28-12-16,
283,65000,28-12-16,
284,65000,28-12-16,
285,65000,28-12-16,
286,63000,28-12-16,
287,63000,28-12-16,
288,63000,28-12-16,
289,63000,28-12-16,
290,63000,28-12-16,
201,63000,28-12-16,
291,68000,28-12-16,
292,68000,28-12-16,
202,68000,28-12-16,
293,68000,28-12-16,
294,68000,28-12-16,
295,10004,28-12-16,
296,10004,28-12-16,
297,10018,28-12-16,
203,10005,28-12-16,
241,10005,28-12-16,
255,10020,28-12-16,
256,67000,28-12-16,
257,67000,28-12-16,
258,67000,28-12-16,
259,67000,28-12-16,
260,64000,28-12-16,
206,64000,28-12-16,
261,64000,28-12-16,
207,64000,28-12-16,
262,64000,28-12-16,
263,64000,28-12-16,
264,64000,28-12-16,
265,64000,28-12-16,
266,64000,28-12-16,
209,64000,28-12-16,
267,64000,28-12-16,
268,10013,28-12-16,
269,10013,28-12-16,
270,10013,28-12-16,
272,10015,28-12-16,
210,63000,28-12-16,
273,10002,28-12-16,
211,65000,28-12-16,
212,68000,28-12-16,
275,10008,28-12-16,
213,65000,28-12-16,
214,64000,28-12-16,
215,10008,28-12-16,
218,9007,28-12-16,
220,9020,28-12-16,
221,10016,28-12-16,
223,10014,28-12-16,
367625,10009,28-12-16,
242,10005,28-12-16,
243,66000,28-12-16,
244,66000,28-12-16,
245,66000,28-12-16,
246,66000,28-12-16,
247,66000,28-12-16,
248,10007,28-12-16,
204,10007,28-12-16,
250,10008,28-12-16,
251,10009,28-12-16,
252,10009,28-12-16,
253,10010,28-12-16,
254,10010,28-12-16,
205,10009,28-12-16,
267,64000,30-12-16,
268,10013,30-12-16,
269,10013,30-12-16,
270,10013,30-12-16,
271,10014,30-12-16,
272,10015,30-12-16,
210,63000,30-12-16,
273,10002,30-12-16,
274,10002,30-12-16,
211,65000,30-12-16,
212,68000,30-12-16,
275,10008,30-12-16,
213,65000,30-12-16,
214,64000,30-12-16,
215,10008,30-12-16,
218,9007,30-12-16,
220,9020,30-12-16,
221,10016,30-12-16,
223,10014,30-12-16,
367625,10009,30-12-16,
276,10017,30-12-16,
277,65000,30-12-16,
249,10007,28-12-16,
271,10014,28-12-16,
274,10002,28-12-16,
262,64000,27-12-16,
263,64000,27-12-16,
264,64000,27-12-16,
265,64000,27-12-16,
266,64000,27-12-16,
209,64000,27-12-16,
267,64000,27-12-16,
268,10013,27-12-16,
269,10013,27-12-16,
270,10013,27-12-16,
271,10014,27-12-16,
272,10015,27-12-16,
273,10002,27-12-16,
211,65000,27-12-16,
212,68000,27-12-16,
275,10008,27-12-16,
213,65000,27-12-16,
214,64000,27-12-16,
215,10008,27-12-16,
