SITEID,COUNTYID,PSI,DATACREATIONDATE
296,10004,28.0,2016/3/11
297,10018,32.0,2016/3/11
203,10005,31.0,2016/3/11
241,10005,40.0,2016/3/11
242,10005,26.0,2016/3/11
243,66000,26.0,2016/3/11
244,66000,32.0,2016/3/11
245,66000,16.0,2016/3/11
246,66000,24.0,2016/3/11
247,66000,33.0,2016/3/11
248,10007,30.0,2016/3/11
204,10007,39.0,2016/3/11
249,10007,37.0,2016/3/11
250,10008,37.0,2016/3/11
251,10009,24.0,2016/3/11
252,10009,37.0,2016/3/11
253,10010,36.0,2016/3/11
254,10010,45.0,2016/3/11
205,10009,39.0,2016/3/11
255,10020,28.0,2016/3/11
207,64000,64.0,2016/3/09
262,64000,52.0,2016/3/09
263,64000,36.0,2016/3/09
264,64000,66.0,2016/3/09
265,64000,55.0,2016/3/09
266,64000,56.0,2016/3/09
209,64000,52.0,2016/3/09
267,64000,57.0,2016/3/09
268,10013,58.0,2016/3/09
269,10013,48.0,2016/3/09
270,10013,38.0,2016/3/09
271,10014,32.0,2016/3/09
272,10015,27.0,2016/3/09
210,63000,39.0,2016/3/09
273,10002,34.0,2016/3/09
274,10002,37.0,2016/3/09
211,65000,31.0,2016/3/09
212,68000,31.0,2016/3/09
275,10008,47.0,2016/3/09
213,65000,28.0,2016/3/09
214,64000,55.0,2016/3/09
215,10008,50.0,2016/3/09
218,9007,35.0,2016/3/09
220,9020,32.0,2016/3/09
221,10016,34.0,2016/3/09
210,63000,34.0,2016/3/06
259,67000,58.0,2016/3/06
260,64000,,2016/3/06
206,64000,60.0,2016/3/06
261,64000,67.0,2016/3/06
207,64000,71.0,2016/3/06
262,64000,65.0,2016/3/06
263,64000,60.0,2016/3/06
264,64000,72.0,2016/3/06
265,64000,65.0,2016/3/06
266,64000,70.0,2016/3/06
209,64000,55.0,2016/3/06
267,64000,72.0,2016/3/06
268,10013,64.0,2016/3/06
269,10013,84.0,2016/3/06
270,10013,41.0,2016/3/06
271,10014,20.0,2016/3/06
272,10015,31.0,2016/3/06
273,10002,42.0,2016/3/06
274,10002,41.0,2016/3/06
211,65000,61.0,2016/3/06
212,68000,64.0,2016/3/06
289,63000,52.0,2016/3/06
290,63000,38.0,2016/3/06
201,63000,62.0,2016/3/06
291,68000,62.0,2016/3/06
292,68000,60.0,2016/3/06
202,68000,62.0,2016/3/06
293,68000,54.0,2016/3/06
294,68000,54.0,2016/3/06
295,10004,60.0,2016/3/06
296,10004,56.0,2016/3/06
297,10018,58.0,2016/3/06
203,10005,71.0,2016/3/06
241,10005,64.0,2016/3/06
242,10005,30.0,2016/3/06
243,66000,28.0,2016/3/06
244,66000,68.0,2016/3/06
245,66000,40.0,2016/3/06
246,66000,52.0,2016/3/06
247,66000,54.0,2016/3/06
248,10007,62.0,2016/3/06
204,10007,70.0,2016/3/06
249,10007,66.0,2016/3/06
250,10008,50.0,2016/3/06
251,10009,64.0,2016/3/06
252,10009,66.0,2016/3/06
253,10010,64.0,2016/3/06
254,10010,72.0,2016/3/06
205,10009,61.0,2016/3/06
255,10020,61.0,2016/3/06
256,67000,58.0,2016/3/06
257,67000,54.0,2016/3/06
258,67000,54.0,2016/3/06
270,10013,49.0,2016/3/07
271,10014,16.0,2016/3/07
272,10015,29.0,2016/3/07
210,63000,40.0,2016/3/07
273,10002,33.0,2016/3/07
274,10002,28.0,2016/3/07
211,65000,38.0,2016/3/07
212,68000,52.0,2016/3/07
275,10008,57.0,2016/3/07
213,65000,23.0,2016/3/07
214,64000,62.0,2016/3/07
215,10008,43.0,2016/3/07
218,9007,33.0,2016/3/07
220,9020,56.0,2016/3/07
221,10016,28.0,2016/3/07
223,10014,18.0,2016/3/07
367625,10009,58.0,2016/3/07
276,10017,23.0,2016/3/07
277,65000,25.0,2016/3/07
278,65000,27.0,2016/3/07
279,65000,25.0,2016/3/07
280,65000,30.0,2016/3/07
281,65000,39.0,2016/3/07
282,65000,25.0,2016/3/07
283,65000,30.0,2016/3/07
284,65000,20.0,2016/3/07
285,65000,33.0,2016/3/07
286,63000,19.0,2016/3/07
287,63000,37.0,2016/3/07
288,63000,24.0,2016/3/07
289,63000,31.0,2016/3/07
290,63000,16.0,2016/3/07
201,63000,42.0,2016/3/07
291,68000,32.0,2016/3/07
292,68000,14.0,2016/3/07
202,68000,29.0,2016/3/07
293,68000,22.0,2016/3/07
294,68000,50.0,2016/3/07
250,10008,48.0,2016/3/05
251,10009,54.0,2016/3/05
252,10009,66.0,2016/3/05
253,10010,69.0,2016/3/05
254,10010,69.0,2016/3/05
205,10009,58.0,2016/3/05
255,10020,60.0,2016/3/05
256,67000,58.0,2016/3/05
257,67000,52.0,2016/3/05
258,67000,59.0,2016/3/05
259,67000,58.0,2016/3/05
260,64000,64.0,2016/3/05
206,64000,61.0,2016/3/05
261,64000,75.0,2016/3/05
207,64000,,2016/3/05
262,64000,74.0,2016/3/05
263,64000,123.0,2016/3/05
264,64000,74.0,2016/3/05
265,64000,74.0,2016/3/05
266,64000,84.0,2016/3/05
209,64000,70.0,2016/3/05
267,64000,94.0,2016/3/05
268,10013,82.0,2016/3/05
269,10013,91.0,2016/3/05
270,10013,28.0,2016/3/05
271,10014,22.0,2016/3/05
272,10015,29.0,2016/3/05
210,63000,48.0,2016/3/05
273,10002,26.0,2016/3/05
274,10002,32.0,2016/3/05
211,65000,68.0,2016/3/05
212,68000,68.0,2016/3/05
275,10008,47.0,2016/3/05
213,65000,36.0,2016/3/05
278,65000,29.0,2016/3/05
279,65000,35.0,2016/3/05
280,65000,52.0,2016/3/05
281,65000,49.0,2016/3/05
282,65000,62.0,2016/3/05
287,63000,62.0,2016/3/05
288,63000,53.0,2016/3/05
289,63000,45.0,2016/3/05
290,63000,52.0,2016/3/05
201,63000,62.0,2016/3/05
291,68000,54.0,2016/3/05
292,68000,78.0,2016/3/05
202,68000,83.0,2016/3/05
293,68000,58.0,2016/3/05
294,68000,57.0,2016/3/05
295,10004,54.0,2016/3/05
296,10004,52.0,2016/3/05
297,10018,52.0,2016/3/05
203,10005,58.0,2016/3/05
241,10005,58.0,2016/3/05
242,10005,52.0,2016/3/05
243,66000,29.0,2016/3/05
244,66000,62.0,2016/3/05
245,66000,42.0,2016/3/05
246,66000,53.0,2016/3/05
247,66000,54.0,2016/3/05
248,10007,62.0,2016/3/05
204,10007,62.0,2016/3/05
249,10007,49.0,2016/3/05
295,10004,34.0,2016/3/07
296,10004,48.0,2016/3/07
297,10018,37.0,2016/3/07
203,10005,50.0,2016/3/07
241,10005,58.0,2016/3/07
242,10005,28.0,2016/3/07
243,66000,21.0,2016/3/07
244,66000,52.0,2016/3/07
245,66000,52.0,2016/3/07
246,66000,48.0,2016/3/07
247,66000,50.0,2016/3/07
248,10007,58.0,2016/3/07
204,10007,55.0,2016/3/07
249,10007,56.0,2016/3/07
250,10008,60.0,2016/3/07
251,10009,63.0,2016/3/07
252,10009,56.0,2016/3/07
253,10010,64.0,2016/3/07
254,10010,74.0,2016/3/07
205,10009,50.0,2016/3/07
255,10020,80.0,2016/3/07
256,67000,84.0,2016/3/07
257,67000,82.0,2016/3/07
258,67000,73.0,2016/3/07
259,67000,70.0,2016/3/07
260,64000,54.0,2016/3/07
206,64000,58.0,2016/3/07
261,64000,62.0,2016/3/07
207,64000,61.0,2016/3/07
262,64000,46.0,2016/3/07
263,64000,38.0,2016/3/07
264,64000,66.0,2016/3/07
265,64000,58.0,2016/3/07
266,64000,54.0,2016/3/07
209,64000,46.0,2016/3/07
267,64000,58.0,2016/3/07
214,64000,70.0,2016/3/05
215,10008,50.0,2016/3/05
218,9007,56.0,2016/3/05
220,9020,78.0,2016/3/05
221,10016,28.0,2016/3/05
291,68000,14.0,2016/3/12
292,68000,31.0,2016/3/12
202,68000,43.0,2016/3/12
293,68000,30.0,2016/3/12
294,68000,29.0,2016/3/12
295,10004,22.0,2016/3/12
296,10004,23.0,2016/3/12
265,64000,58.0,2016/3/10
266,64000,58.0,2016/3/10
209,64000,54.0,2016/3/10
267,64000,59.0,2016/3/10
268,10013,62.0,2016/3/10
269,10013,58.0,2016/3/10
270,10013,36.0,2016/3/10
271,10014,32.0,2016/3/10
272,10015,28.0,2016/3/10
210,63000,,2016/3/10
273,10002,34.0,2016/3/10
274,10002,38.0,2016/3/10
211,65000,24.0,2016/3/10
212,68000,33.0,2016/3/10
272,10015,19.0,2016/3/12
210,63000,43.0,2016/3/12
273,10002,36.0,2016/3/12
274,10002,33.0,2016/3/12
211,65000,47.0,2016/3/12
212,68000,50.0,2016/3/12
275,10008,21.0,2016/3/12
213,65000,37.0,2016/3/12
256,67000,41.0,2016/3/11
257,67000,26.0,2016/3/11
258,67000,39.0,2016/3/11
259,67000,32.0,2016/3/11
260,64000,19.0,2016/3/11
206,64000,50.0,2016/3/11
261,64000,49.0,2016/3/11
207,64000,58.0,2016/3/11
262,64000,53.0,2016/3/11
263,64000,45.0,2016/3/11
264,64000,58.0,2016/3/11
265,64000,50.0,2016/3/11
266,64000,53.0,2016/3/11
209,64000,55.0,2016/3/11
267,64000,56.0,2016/3/11
268,10013,29.0,2016/3/11
269,10013,41.0,2016/3/11
270,10013,41.0,2016/3/11
271,10014,23.0,2016/3/11
272,10015,17.0,2016/3/11
206,64000,61.0,2016/2/18
261,64000,64.0,2016/2/18
207,64000,66.0,2016/2/18
262,64000,57.0,2016/2/18
263,64000,48.0,2016/2/18
264,64000,68.0,2016/2/18
265,64000,61.0,2016/2/18
266,64000,68.0,2016/2/18
209,64000,57.0,2016/2/18
267,64000,60.0,2016/2/18
268,10013,58.0,2016/2/18
269,10013,68.0,2016/2/18
270,10013,41.0,2016/2/18
271,10014,21.0,2016/2/18
272,10015,28.0,2016/2/18
210,63000,,2016/2/18
273,10002,23.0,2016/2/18
274,10002,19.0,2016/2/18
211,65000,54.0,2016/2/18
212,68000,51.0,2016/2/18
275,10008,65.0,2016/2/18
213,65000,29.0,2016/2/18
214,64000,62.0,2016/2/18
215,10008,52.0,2016/2/18
218,9007,44.0,2016/2/18
220,9020,49.0,2016/2/18
221,10016,46.0,2016/2/18
223,10014,20.0,2016/2/18
367625,10009,66.0,2016/2/18
276,10017,26.0,2016/2/18
277,65000,39.0,2016/2/18
278,65000,34.0,2016/2/18
279,65000,30.0,2016/2/18
280,65000,31.0,2016/2/18
281,65000,41.0,2016/2/18
282,65000,36.0,2016/2/18
283,65000,35.0,2016/2/18
268,10013,55.0,2016/3/07
269,10013,50.0,2016/3/07
223,10014,15.0,2016/3/05
367625,10009,81.0,2016/3/05
276,10017,16.0,2016/3/05
277,65000,20.0,2016/3/05
275,10008,38.0,2016/3/10
213,65000,36.0,2016/3/10
214,64000,56.0,2016/3/10
215,10008,36.0,2016/3/10
218,9007,35.0,2016/3/10
220,9020,30.0,2016/3/10
221,10016,36.0,2016/3/10
223,10014,30.0,2016/3/10
367625,10009,37.0,2016/3/10
276,10017,39.0,2016/3/10
277,65000,41.0,2016/3/10
278,65000,51.0,2016/3/10
279,65000,31.0,2016/3/10
280,65000,36.0,2016/3/10
281,65000,32.0,2016/3/10
282,65000,34.0,2016/3/10
283,65000,33.0,2016/3/10
284,65000,41.0,2016/3/10
285,65000,,2016/3/10
286,63000,38.0,2016/3/10
287,63000,35.0,2016/3/10
288,63000,35.0,2016/3/10
289,63000,38.0,2016/3/10
290,63000,39.0,2016/3/10
201,63000,24.0,2016/3/10
291,68000,9.0,2016/3/10
292,68000,33.0,2016/3/10
202,68000,33.0,2016/3/10
293,68000,35.0,2016/3/10
294,68000,43.0,2016/3/10
295,10004,40.0,2016/3/10
296,10004,32.0,2016/3/10
249,10007,31.0,2016/3/10
250,10008,31.0,2016/3/10
251,10009,22.0,2016/3/10
252,10009,29.0,2016/3/10
253,10010,27.0,2016/3/10
254,10010,36.0,2016/3/10
367625,10009,47.0,2016/3/13
276,10017,22.0,2016/3/13
277,65000,24.0,2016/3/13
278,65000,23.0,2016/3/13
279,65000,19.0,2016/3/13
280,65000,30.0,2016/3/13
281,65000,36.0,2016/3/13
282,65000,29.0,2016/3/13
283,65000,31.0,2016/3/13
285,65000,64.0,2016/2/29
286,63000,63.0,2016/2/29
287,63000,70.0,2016/2/29
288,63000,66.0,2016/2/29
289,63000,62.0,2016/2/29
290,63000,70.0,2016/2/29
201,63000,70.0,2016/2/29
291,68000,65.0,2016/2/29
292,68000,72.0,2016/2/29
202,68000,72.0,2016/2/29
293,68000,67.0,2016/2/29
294,68000,60.0,2016/2/29
295,10004,64.0,2016/2/29
296,10004,66.0,2016/2/29
297,10018,68.0,2016/2/29
203,10005,66.0,2016/2/29
241,10005,74.0,2016/2/29
242,10005,68.0,2016/2/29
243,66000,,2016/2/29
244,66000,76.0,2016/2/29
245,66000,75.0,2016/2/29
246,66000,77.0,2016/2/29
247,66000,81.0,2016/2/29
248,10007,82.0,2016/2/29
204,10007,84.0,2016/2/29
249,10007,96.0,2016/2/29
250,10008,86.0,2016/2/29
251,10009,90.0,2016/2/29
252,10009,101.0,2016/2/29
253,10010,109.0,2016/2/29
254,10010,130.0,2016/2/29
205,10009,74.0,2016/2/29
288,63000,54.0,2016/3/01
289,63000,52.0,2016/3/01
290,63000,56.0,2016/3/01
201,63000,62.0,2016/3/01
277,65000,33.0,2016/3/09
278,65000,45.0,2016/3/09
279,65000,21.0,2016/3/09
280,65000,28.0,2016/3/09
281,65000,28.0,2016/3/09
282,65000,22.0,2016/3/09
283,65000,23.0,2016/3/09
284,65000,30.0,2016/3/09
285,65000,34.0,2016/3/09
286,63000,34.0,2016/3/09
287,63000,16.0,2016/3/09
288,63000,20.0,2016/3/09
289,63000,24.0,2016/3/09
290,63000,23.0,2016/3/09
201,63000,32.0,2016/3/09
291,68000,24.0,2016/3/09
292,68000,30.0,2016/3/09
205,10009,29.0,2016/3/10
255,10020,32.0,2016/3/10
256,67000,37.0,2016/3/10
257,67000,38.0,2016/3/10
258,67000,38.0,2016/3/10
259,67000,40.0,2016/3/10
260,64000,52.0,2016/3/10
206,64000,57.0,2016/3/10
261,64000,60.0,2016/3/10
207,64000,69.0,2016/3/10
262,64000,56.0,2016/3/10
263,64000,45.0,2016/3/10
264,64000,62.0,2016/3/10
284,65000,14.0,2016/3/13
285,65000,24.0,2016/3/13
286,63000,25.0,2016/3/13
287,63000,24.0,2016/3/13
288,63000,25.0,2016/3/13
289,63000,23.0,2016/3/13
290,63000,21.0,2016/3/13
201,63000,42.0,2016/3/13
291,68000,27.0,2016/3/13
292,68000,34.0,2016/3/13
202,68000,48.0,2016/3/13
293,68000,39.0,2016/3/13
294,68000,55.0,2016/3/13
295,10004,36.0,2016/3/13
296,10004,24.0,2016/3/13
297,10018,38.0,2016/3/13
203,10005,34.0,2016/3/13
241,10005,45.0,2016/3/13
242,10005,18.0,2016/3/13
243,66000,17.0,2016/3/13
244,66000,33.0,2016/3/13
245,66000,28.0,2016/3/13
246,66000,27.0,2016/3/13
247,66000,27.0,2016/3/13
248,10007,28.0,2016/3/13
204,10007,36.0,2016/3/13
249,10007,36.0,2016/3/13
250,10008,49.0,2016/3/13
251,10009,48.0,2016/3/13
252,10009,37.0,2016/3/13
253,10010,53.0,2016/3/13
254,10010,50.0,2016/3/13
205,10009,35.0,2016/3/13
255,10020,54.0,2016/3/13
256,67000,56.0,2016/3/13
257,67000,53.0,2016/3/13
258,67000,54.0,2016/3/13
202,68000,33.0,2016/3/09
293,68000,22.0,2016/3/09
294,68000,29.0,2016/3/09
295,10004,34.0,2016/3/09
296,10004,31.0,2016/3/09
297,10018,30.0,2016/3/09
203,10005,30.0,2016/3/09
241,10005,32.0,2016/3/09
242,10005,24.0,2016/3/09
243,66000,23.0,2016/3/09
297,10018,29.0,2016/3/10
203,10005,29.0,2016/3/10
241,10005,24.0,2016/3/10
242,10005,26.0,2016/3/10
243,66000,,2016/3/10
244,66000,24.0,2016/3/10
245,66000,13.0,2016/3/10
246,66000,17.0,2016/3/10
247,66000,26.0,2016/3/10
248,10007,18.0,2016/3/10
204,10007,26.0,2016/3/10
244,66000,31.0,2016/3/09
245,66000,34.0,2016/3/09
246,66000,38.0,2016/3/09
247,66000,36.0,2016/3/09
248,10007,36.0,2016/3/09
204,10007,31.0,2016/3/09
249,10007,44.0,2016/3/09
250,10008,56.0,2016/3/09
251,10009,55.0,2016/3/09
252,10009,52.0,2016/3/09
253,10010,50.0,2016/3/09
254,10010,58.0,2016/3/09
205,10009,,2016/3/09
255,10020,56.0,2016/3/09
256,67000,52.0,2016/3/09
257,67000,40.0,2016/3/09
258,67000,52.0,2016/3/09
259,67000,49.0,2016/3/09
260,64000,35.0,2016/3/09
206,64000,38.0,2016/3/09
261,64000,39.0,2016/3/09
210,63000,,2016/3/11
273,10002,30.0,2016/3/11
274,10002,32.0,2016/3/11
211,65000,24.0,2016/3/11
212,68000,34.0,2016/3/11
279,65000,30.0,2016/3/11
280,65000,34.0,2016/3/11
281,65000,32.0,2016/3/11
282,65000,28.0,2016/3/11
283,65000,28.0,2016/3/11
284,65000,39.0,2016/3/11
285,65000,36.0,2016/3/11
286,63000,36.0,2016/3/11
287,63000,32.0,2016/3/11
288,63000,19.0,2016/3/11
289,63000,36.0,2016/3/11
290,63000,36.0,2016/3/11
201,63000,27.0,2016/3/11
223,10014,28.0,2016/3/09
367625,10009,,2016/3/09
276,10017,36.0,2016/3/09
270,10013,37.0,2016/3/13
271,10014,23.0,2016/3/13
272,10015,21.0,2016/3/13
210,63000,35.0,2016/3/13
259,67000,58.0,2016/3/08
260,64000,52.0,2016/3/08
206,64000,59.0,2016/3/08
261,64000,62.0,2016/3/08
207,64000,60.0,2016/3/08
262,64000,48.0,2016/3/08
263,64000,36.0,2016/3/08
264,64000,66.0,2016/3/08
265,64000,56.0,2016/3/08
266,64000,52.0,2016/3/08
250,10008,82.0,2016/3/08
251,10009,72.0,2016/3/08
252,10009,62.0,2016/3/08
253,10010,66.0,2016/3/08
254,10010,72.0,2016/3/08
205,10009,56.0,2016/3/08
255,10020,78.0,2016/3/08
256,67000,74.0,2016/3/08
257,67000,64.0,2016/3/08
258,67000,66.0,2016/3/08
209,64000,46.0,2016/3/08
267,64000,52.0,2016/3/08
268,10013,61.0,2016/3/08
269,10013,44.0,2016/3/08
270,10013,28.0,2016/3/08
271,10014,9.0,2016/3/08
223,10014,30.0,2016/3/02
367625,10009,74.0,2016/3/02
276,10017,36.0,2016/3/02
277,65000,36.0,2016/3/02
278,65000,39.0,2016/3/02
279,65000,30.0,2016/3/02
280,65000,34.0,2016/3/02
281,65000,34.0,2016/3/02
282,65000,31.0,2016/3/02
283,65000,32.0,2016/3/02
221,10016,,2016/3/02
284,65000,38.0,2016/3/02
285,65000,40.0,2016/3/02
286,63000,42.0,2016/3/02
287,63000,39.0,2016/3/02
288,63000,34.0,2016/3/02
289,63000,41.0,2016/3/02
290,63000,38.0,2016/3/02
201,63000,36.0,2016/3/02
291,68000,46.0,2016/3/02
292,68000,33.0,2016/3/02
202,68000,45.0,2016/3/02
293,68000,51.0,2016/3/02
294,68000,,2016/3/02
295,10004,65.0,2016/3/02
296,10004,66.0,2016/3/02
297,10018,65.0,2016/3/02
203,10005,60.0,2016/3/02
291,68000,46.0,2016/3/01
292,68000,52.0,2016/3/01
202,68000,55.0,2016/3/01
293,68000,42.0,2016/3/01
294,68000,50.0,2016/3/01
295,10004,50.0,2016/3/01
296,10004,49.0,2016/3/01
297,10018,50.0,2016/3/01
241,10005,58.0,2016/3/02
242,10005,52.0,2016/3/02
243,66000,47.0,2016/3/02
244,66000,58.0,2016/3/02
245,66000,65.0,2016/3/02
246,66000,58.0,2016/3/02
247,66000,62.0,2016/3/02
248,10007,63.0,2016/3/02
204,10007,62.0,2016/3/02
249,10007,66.0,2016/3/02
203,10005,66.0,2016/3/08
241,10005,71.0,2016/3/08
242,10005,61.0,2016/3/08
243,66000,52.0,2016/3/08
244,66000,70.0,2016/3/08
245,66000,69.0,2016/3/08
283,65000,56.0,2016/3/08
284,65000,64.0,2016/3/08
285,65000,54.0,2016/3/08
286,63000,57.0,2016/3/08
287,63000,50.0,2016/3/08
288,63000,45.0,2016/3/08
289,63000,39.0,2016/3/08
290,63000,34.0,2016/3/08
201,63000,62.0,2016/3/08
291,68000,77.0,2016/3/08
292,68000,56.0,2016/3/08
202,68000,59.0,2016/3/08
293,68000,79.0,2016/3/08
294,68000,56.0,2016/3/08
295,10004,53.0,2016/3/08
296,10004,58.0,2016/3/08
297,10018,64.0,2016/3/08
246,66000,74.0,2016/3/08
247,66000,77.0,2016/3/08
248,10007,76.0,2016/3/08
204,10007,74.0,2016/3/08
249,10007,74.0,2016/3/08
274,10002,43.0,2016/3/02
211,65000,48.0,2016/3/02
212,68000,60.0,2016/3/02
275,10008,77.0,2016/3/02
213,65000,33.0,2016/3/02
265,64000,65.0,2016/3/02
266,64000,64.0,2016/3/02
209,64000,60.0,2016/3/02
267,64000,62.0,2016/3/02
268,10013,68.0,2016/3/02
269,10013,70.0,2016/3/02
270,10013,43.0,2016/3/02
271,10014,36.0,2016/3/02
272,10015,27.0,2016/3/02
210,63000,40.0,2016/3/02
273,10002,35.0,2016/3/02
214,64000,67.0,2016/3/02
215,10008,74.0,2016/3/02
218,9007,,2016/2/29
220,9020,52.0,2016/3/02
258,67000,86.0,2016/3/02
259,67000,81.0,2016/3/02
260,64000,60.0,2016/3/02
206,64000,76.0,2016/3/02
261,64000,76.0,2016/3/02
207,64000,68.0,2016/3/02
262,64000,64.0,2016/3/02
263,64000,68.0,2016/3/02
264,64000,84.0,2016/3/02
209,64000,68.0,2016/3/01
267,64000,64.0,2016/3/01
268,10013,72.0,2016/3/01
269,10013,62.0,2016/3/01
270,10013,46.0,2016/3/01
271,10014,36.0,2016/3/01
272,10015,50.0,2016/3/01
210,63000,42.0,2016/3/01
273,10002,52.0,2016/3/01
274,10002,49.0,2016/3/01
211,65000,56.0,2016/3/01
212,68000,57.0,2016/3/01
275,10008,77.0,2016/3/01
213,65000,39.0,2016/3/01
214,64000,72.0,2016/3/01
215,10008,67.0,2016/3/01
220,9020,69.0,2016/3/01
221,10016,48.0,2016/3/01
212,68000,85.0,2016/3/08
275,10008,75.0,2016/3/08
213,65000,32.0,2016/3/08
214,64000,54.0,2016/3/08
215,10008,68.0,2016/3/08
218,9007,28.0,2016/3/08
220,9020,25.0,2016/3/08
221,10016,37.0,2016/3/08
223,10014,20.0,2016/3/08
367625,10009,78.0,2016/3/08
276,10017,31.0,2016/3/08
277,65000,34.0,2016/3/08
278,65000,42.0,2016/3/08
272,10015,27.0,2016/3/08
210,63000,41.0,2016/3/08
273,10002,46.0,2016/3/08
274,10002,50.0,2016/3/08
211,65000,66.0,2016/3/08
279,65000,46.0,2016/3/08
250,10008,78.0,2016/3/02
251,10009,70.0,2016/3/02
252,10009,65.0,2016/3/02
253,10010,76.0,2016/3/02
254,10010,80.0,2016/3/02
205,10009,56.0,2016/3/02
255,10020,70.0,2016/3/02
256,67000,76.0,2016/3/02
257,67000,63.0,2016/3/02
259,67000,80.0,2016/3/01
260,64000,70.0,2016/3/01
206,64000,80.0,2016/3/01
261,64000,87.0,2016/3/01
281,65000,70.0,2016/3/08
282,65000,62.0,2016/3/08
280,65000,71.0,2016/3/08
223,10014,41.0,2016/3/01
367625,10009,95.0,2016/3/01
276,10017,41.0,2016/3/01
277,65000,44.0,2016/3/01
278,65000,52.0,2016/3/01
279,65000,39.0,2016/3/01
280,65000,45.0,2016/3/01
281,65000,50.0,2016/3/01
282,65000,45.0,2016/3/01
283,65000,43.0,2016/3/01
284,65000,54.0,2016/3/01
285,65000,47.0,2016/3/01
286,63000,50.0,2016/3/01
287,63000,54.0,2016/3/01
207,64000,74.0,2016/3/01
262,64000,65.0,2016/3/01
263,64000,66.0,2016/3/01
264,64000,80.0,2016/3/01
265,64000,73.0,2016/3/01
266,64000,72.0,2016/3/01
203,10005,52.0,2016/3/01
241,10005,65.0,2016/3/01
242,10005,56.0,2016/3/01
243,66000,,2016/3/01
