SITEID,COUNTYID,PSI,DATACREATIONDATE
260,64000,25.0,2016/5/28
206,64000,20.0,2016/5/28
261,64000,28.0,2016/5/28
207,64000,43.0,2016/5/28
262,64000,24.0,2016/5/28
263,64000,21.0,2016/5/28
264,64000,43.0,2016/5/28
265,64000,31.0,2016/5/28
266,64000,30.0,2016/5/28
209,64000,19.0,2016/5/28
267,64000,34.0,2016/5/28
268,10013,32.0,2016/5/28
269,10013,35.0,2016/5/28
270,10013,21.0,2016/5/28
271,10014,35.0,2016/5/28
211,65000,50.0,2016/5/28
212,68000,52.0,2016/5/28
275,10008,23.0,2016/5/28
213,65000,25.0,2016/5/28
214,64000,24.0,2016/5/28
215,10008,32.0,2016/5/28
218,9007,21.0,2016/5/28
220,9020,20.0,2016/5/28
221,10016,17.0,2016/5/28
223,10014,26.0,2016/5/28
367625,10009,41.0,2016/5/28
276,10017,27.0,2016/5/28
277,65000,35.0,2016/5/28
278,65000,34.0,2016/5/28
279,65000,30.0,2016/5/28
280,65000,30.0,2016/5/28
281,65000,31.0,2016/5/28
282,65000,32.0,2016/5/28
283,65000,32.0,2016/5/28
284,65000,36.0,2016/5/28
285,65000,40.0,2016/5/28
286,63000,29.0,2016/5/28
287,63000,34.0,2016/5/28
288,63000,29.0,2016/5/28
289,63000,30.0,2016/5/28
290,63000,30.0,2016/5/28
201,63000,48.0,2016/5/28
291,68000,35.0,2016/5/28
292,68000,50.0,2016/5/28
293,68000,40.0,2016/5/28
294,68000,49.0,2016/5/28
295,10004,23.0,2016/5/28
296,10004,36.0,2016/5/28
297,10018,31.0,2016/5/28
213,65000,40.0,2016/5/19
214,64000,54.0,2016/5/19
215,10008,50.0,2016/5/19
218,9007,60.0,2016/5/19
220,9020,48.0,2016/5/19
221,10016,51.0,2016/5/19
223,10014,31.0,2016/5/19
247,66000,40.0,2016/5/19
282,65000,35.0,2016/5/25
283,65000,36.0,2016/5/25
284,65000,47.0,2016/5/25
285,65000,33.0,2016/5/25
286,63000,30.0,2016/5/25
287,63000,46.0,2016/5/25
288,63000,35.0,2016/5/25
289,63000,31.0,2016/5/25
290,63000,23.0,2016/5/25
201,63000,50.0,2016/5/25
291,68000,34.0,2016/5/25
292,68000,39.0,2016/5/25
202,68000,39.0,2016/5/25
293,68000,48.0,2016/5/25
251,10009,29.0,2016/5/29
252,10009,28.0,2016/5/29
253,10010,38.0,2016/5/29
254,10010,44.0,2016/5/29
205,10009,26.0,2016/5/29
255,10020,38.0,2016/5/29
256,67000,41.0,2016/5/29
257,67000,25.0,2016/5/29
258,67000,28.0,2016/5/29
259,67000,27.0,2016/5/29
260,64000,19.0,2016/5/29
206,64000,24.0,2016/5/29
261,64000,39.0,2016/5/29
207,64000,41.0,2016/5/29
262,64000,30.0,2016/5/29
263,64000,22.0,2016/5/29
264,64000,40.0,2016/5/29
265,64000,30.0,2016/5/29
266,64000,28.0,2016/5/29
209,64000,22.0,2016/5/29
267,64000,37.0,2016/5/29
268,10013,29.0,2016/5/29
269,10013,33.0,2016/5/29
270,10013,20.0,2016/5/29
271,10014,18.0,2016/5/29
272,10015,26.0,2016/5/29
210,63000,,2016/5/28
273,10002,25.0,2016/5/29
274,10002,18.0,2016/5/29
211,65000,45.0,2016/5/29
212,68000,42.0,2016/5/29
275,10008,31.0,2016/5/29
272,10015,27.0,2016/5/28
273,10002,24.0,2016/5/28
274,10002,23.0,2016/5/28
204,10007,33.0,2016/5/25
249,10007,26.0,2016/5/25
250,10008,50.0,2016/5/25
251,10009,45.0,2016/5/25
252,10009,27.0,2016/5/25
253,10010,52.0,2016/5/25
280,65000,43.0,2016/5/20
281,65000,45.0,2016/5/20
282,65000,37.0,2016/5/20
283,65000,36.0,2016/5/20
284,65000,55.0,2016/5/20
285,65000,44.0,2016/5/20
286,63000,34.0,2016/5/20
287,63000,41.0,2016/5/20
288,63000,38.0,2016/5/20
289,63000,37.0,2016/5/20
290,63000,35.0,2016/5/20
201,63000,54.0,2016/5/20
291,68000,45.0,2016/5/20
292,68000,54.0,2016/5/20
202,68000,51.0,2016/5/20
293,68000,52.0,2016/5/20
294,68000,56.0,2016/5/20
295,10004,48.0,2016/5/20
296,10004,50.0,2016/5/20
297,10018,49.0,2016/5/20
203,10005,56.0,2016/5/20
241,10005,58.0,2016/5/20
242,10005,52.0,2016/5/20
243,66000,35.0,2016/5/20
244,66000,56.0,2016/5/20
245,66000,62.0,2016/5/20
246,66000,50.0,2016/5/20
247,66000,54.0,2016/5/20
248,10007,56.0,2016/5/20
204,10007,57.0,2016/5/20
249,10007,57.0,2016/5/20
254,10010,68.0,2016/5/21
205,10009,60.0,2016/5/21
255,10020,67.0,2016/5/21
256,67000,59.0,2016/5/21
257,67000,47.0,2016/5/21
258,67000,57.0,2016/5/21
281,65000,58.0,2016/5/22
282,65000,51.0,2016/5/22
283,65000,51.0,2016/5/22
284,65000,62.0,2016/5/22
285,65000,38.0,2016/5/22
286,63000,41.0,2016/5/22
287,63000,60.0,2016/5/22
288,63000,53.0,2016/5/22
289,63000,52.0,2016/5/22
290,63000,51.0,2016/5/22
201,63000,64.0,2016/5/22
291,68000,52.0,2016/5/22
292,68000,52.0,2016/5/22
202,68000,47.0,2016/5/22
293,68000,60.0,2016/5/22
294,68000,58.0,2016/5/22
295,10004,40.0,2016/5/22
296,10004,50.0,2016/5/22
297,10018,48.0,2016/5/22
203,10005,46.0,2016/5/22
241,10005,52.0,2016/5/22
242,10005,40.0,2016/5/22
243,66000,36.0,2016/5/22
244,66000,64.0,2016/5/22
245,66000,86.0,2016/5/22
246,66000,68.0,2016/5/22
247,66000,65.0,2016/5/22
248,10007,81.0,2016/5/22
204,10007,55.0,2016/5/22
249,10007,65.0,2016/5/22
279,65000,26.0,2016/5/22
280,65000,32.0,2016/5/22
215,10008,25.0,2016/5/22
218,9007,37.0,2016/5/22
220,9020,28.0,2016/5/22
221,10016,18.0,2016/5/22
223,10014,20.0,2016/5/22
367625,10009,47.0,2016/5/22
276,10017,25.0,2016/5/22
277,65000,28.0,2016/5/22
278,65000,35.0,2016/5/22
270,10013,34.0,2016/5/22
271,10014,19.0,2016/5/22
272,10015,24.0,2016/5/22
210,63000,26.0,2016/5/22
273,10002,35.0,2016/5/22
274,10002,28.0,2016/5/22
211,65000,50.0,2016/5/22
264,64000,38.0,2016/5/22
265,64000,37.0,2016/5/22
266,64000,33.0,2016/5/22
209,64000,22.0,2016/5/22
267,64000,40.0,2016/5/22
268,10013,22.0,2016/5/22
269,10013,26.0,2016/5/22
212,68000,60.0,2016/5/22
275,10008,23.0,2016/5/22
213,65000,35.0,2016/5/22
214,64000,27.0,2016/5/22
259,67000,23.0,2016/5/22
260,64000,15.0,2016/5/22
206,64000,19.0,2016/5/22
250,10008,38.0,2016/5/22
251,10009,34.0,2016/5/22
252,10009,41.0,2016/5/22
253,10010,52.0,2016/5/22
254,10010,42.0,2016/5/22
205,10009,50.0,2016/5/22
255,10020,38.0,2016/5/22
256,67000,29.0,2016/5/22
257,67000,19.0,2016/5/22
258,67000,31.0,2016/5/22
261,64000,41.0,2016/5/22
207,64000,39.0,2016/5/22
262,64000,28.0,2016/5/22
263,64000,29.0,2016/5/22
203,10005,30.0,2016/5/28
250,10008,74.0,2016/5/19
251,10009,78.0,2016/5/19
252,10009,,2016/5/19
253,10010,68.0,2016/5/19
254,10010,63.0,2016/5/19
205,10009,60.0,2016/5/19
255,10020,68.0,2016/5/19
256,67000,64.0,2016/5/19
257,67000,66.0,2016/5/19
258,67000,68.0,2016/5/19
259,67000,65.0,2016/5/19
260,64000,94.0,2016/5/19
206,64000,53.0,2016/5/19
261,64000,58.0,2016/5/19
207,64000,59.0,2016/5/19
262,64000,49.0,2016/5/19
263,64000,50.0,2016/5/19
264,64000,64.0,2016/5/19
265,64000,56.0,2016/5/19
266,64000,54.0,2016/5/19
209,64000,52.0,2016/5/19
267,64000,52.0,2016/5/19
268,10013,54.0,2016/5/19
269,10013,57.0,2016/5/19
270,10013,34.0,2016/5/19
271,10014,30.0,2016/5/19
272,10015,50.0,2016/5/19
210,63000,44.0,2016/5/19
248,10007,45.0,2016/5/19
204,10007,44.0,2016/5/19
249,10007,48.0,2016/5/19
273,10002,41.0,2016/5/19
242,10005,39.0,2016/5/25
243,66000,34.0,2016/5/25
244,66000,46.0,2016/5/25
245,66000,64.0,2016/5/25
246,66000,50.0,2016/5/25
247,66000,50.0,2016/5/25
248,10007,55.0,2016/5/25
254,10010,52.0,2016/5/25
205,10009,51.0,2016/5/25
255,10020,37.0,2016/5/25
256,67000,44.0,2016/5/25
257,67000,39.0,2016/5/25
258,67000,38.0,2016/5/25
259,67000,36.0,2016/5/25
260,64000,38.0,2016/5/25
206,64000,37.0,2016/5/25
295,10004,25.0,2016/5/27
296,10004,28.0,2016/5/27
297,10018,30.0,2016/5/27
203,10005,31.0,2016/5/27
241,10005,33.0,2016/5/27
242,10005,28.0,2016/5/27
243,66000,21.0,2016/5/27
244,66000,25.0,2016/5/27
245,66000,55.0,2016/5/27
246,66000,28.0,2016/5/27
247,66000,34.0,2016/5/27
248,10007,44.0,2016/5/27
204,10007,32.0,2016/5/27
249,10007,21.0,2016/5/27
250,10008,38.0,2016/5/27
251,10009,28.0,2016/5/27
252,10009,34.0,2016/5/27
253,10010,39.0,2016/5/27
254,10010,33.0,2016/5/27
205,10009,25.0,2016/5/27
255,10020,27.0,2016/5/27
256,67000,43.0,2016/5/27
257,67000,31.0,2016/5/27
258,67000,34.0,2016/5/27
259,67000,23.0,2016/5/27
260,64000,24.0,2016/5/27
206,64000,21.0,2016/5/27
274,10002,44.0,2016/5/19
294,68000,51.0,2016/5/25
295,10004,36.0,2016/5/25
296,10004,34.0,2016/5/25
297,10018,40.0,2016/5/25
203,10005,48.0,2016/5/25
241,10005,,2016/5/25
213,65000,22.0,2016/5/29
214,64000,22.0,2016/5/29
215,10008,19.0,2016/5/29
218,9007,23.0,2016/5/29
220,9020,22.0,2016/5/29
221,10016,17.0,2016/5/29
278,65000,25.0,2016/5/29
279,65000,25.0,2016/5/29
280,65000,27.0,2016/5/29
281,65000,30.0,2016/5/29
250,10008,58.0,2016/5/20
251,10009,64.0,2016/5/20
252,10009,46.0,2016/5/20
253,10010,68.0,2016/5/20
254,10010,78.0,2016/5/20
205,10009,60.0,2016/5/20
255,10020,70.0,2016/5/20
256,67000,74.0,2016/5/20
257,67000,60.0,2016/5/20
258,67000,66.0,2016/5/20
259,67000,60.0,2016/5/20
260,64000,46.0,2016/5/20
206,64000,59.0,2016/5/20
261,64000,56.0,2016/5/20
211,65000,58.0,2016/5/19
212,68000,58.0,2016/5/19
275,10008,56.0,2016/5/19
261,64000,38.0,2016/5/27
207,64000,36.0,2016/5/27
262,64000,19.0,2016/5/27
263,64000,24.0,2016/5/27
264,64000,39.0,2016/5/27
265,64000,35.0,2016/5/27
266,64000,29.0,2016/5/27
209,64000,14.0,2016/5/27
267,64000,29.0,2016/5/27
268,10013,26.0,2016/5/27
269,10013,29.0,2016/5/27
270,10013,23.0,2016/5/27
271,10014,24.0,2016/5/27
272,10015,17.0,2016/5/27
210,63000,22.0,2016/5/27
273,10002,27.0,2016/5/27
274,10002,20.0,2016/5/27
211,65000,54.0,2016/5/27
212,68000,56.0,2016/5/27
282,65000,29.0,2016/5/29
283,65000,27.0,2016/5/29
284,65000,36.0,2016/5/29
285,65000,29.0,2016/5/29
286,63000,27.0,2016/5/29
287,63000,38.0,2016/5/29
288,63000,30.0,2016/5/29
289,63000,27.0,2016/5/29
290,63000,26.0,2016/5/29
201,63000,42.0,2016/5/29
291,68000,32.0,2016/5/29
292,68000,28.0,2016/5/29
202,68000,31.0,2016/5/29
293,68000,33.0,2016/5/29
294,68000,40.0,2016/5/29
207,64000,50.0,2016/5/20
262,64000,44.0,2016/5/20
263,64000,28.0,2016/5/20
264,64000,,2016/5/20
265,64000,58.0,2016/5/20
266,64000,49.0,2016/5/20
209,64000,38.0,2016/5/20
267,64000,33.0,2016/5/20
268,10013,41.0,2016/5/20
269,10013,36.0,2016/5/20
270,10013,34.0,2016/5/20
271,10014,21.0,2016/5/20
221,10016,18.0,2016/5/04
223,10014,35.0,2016/5/04
367625,10009,50.0,2016/5/04
276,10017,42.0,2016/5/04
277,65000,53.0,2016/5/04
275,10008,32.0,2016/5/09
213,65000,34.0,2016/5/09
214,64000,31.0,2016/5/09
215,10008,34.0,2016/5/09
218,9007,55.0,2016/5/09
220,9020,32.0,2016/5/09
221,10016,17.0,2016/5/09
223,10014,21.0,2016/5/09
367625,10009,49.0,2016/5/09
276,10017,,2016/5/09
277,65000,35.0,2016/5/09
278,65000,37.0,2016/5/09
279,65000,40.0,2016/5/09
280,65000,37.0,2016/5/09
281,65000,51.0,2016/5/09
282,65000,42.0,2016/5/09
283,65000,39.0,2016/5/09
284,65000,57.0,2016/5/09
285,65000,32.0,2016/5/09
286,63000,36.0,2016/5/09
287,63000,48.0,2016/5/09
288,63000,42.0,2016/5/09
289,63000,37.0,2016/5/09
290,63000,40.0,2016/5/09
201,63000,56.0,2016/5/09
291,68000,47.0,2016/5/09
292,68000,50.0,2016/5/09
202,68000,47.0,2016/5/09
293,68000,52.0,2016/5/09
294,68000,47.0,2016/5/09
295,10004,38.0,2016/5/09
296,10004,42.0,2016/5/09
295,10004,24.0,2016/5/29
296,10004,29.0,2016/5/29
297,10018,26.0,2016/5/29
203,10005,28.0,2016/5/29
241,10005,30.0,2016/5/29
242,10005,27.0,2016/5/29
243,66000,17.0,2016/5/29
244,66000,23.0,2016/5/29
245,66000,40.0,2016/5/29
246,66000,28.0,2016/5/29
247,66000,29.0,2016/5/29
248,10007,40.0,2016/5/29
204,10007,30.0,2016/5/29
249,10007,23.0,2016/5/29
250,10008,27.0,2016/5/29
272,10015,42.0,2016/5/20
210,63000,26.0,2016/5/20
273,10002,54.0,2016/5/20
274,10002,54.0,2016/5/20
211,65000,48.0,2016/5/20
212,68000,56.0,2016/5/20
275,10008,52.0,2016/5/20
213,65000,38.0,2016/5/20
214,64000,56.0,2016/5/20
215,10008,50.0,2016/5/20
218,9007,43.0,2016/5/20
287,63000,88.0,2016/5/26
288,63000,97.0,2016/5/26
289,63000,44.0,2016/5/26
290,63000,67.0,2016/5/26
201,63000,54.0,2016/5/26
291,68000,64.0,2016/5/26
292,68000,61.0,2016/5/26
202,68000,86.0,2016/5/26
293,68000,60.0,2016/5/26
294,68000,52.0,2016/5/26
295,10004,65.0,2016/5/26
296,10004,50.0,2016/5/26
297,10018,65.0,2016/5/26
203,10005,65.0,2016/5/26
241,10005,58.0,2016/5/26
242,10005,57.0,2016/5/26
243,66000,72.0,2016/5/26
244,66000,63.0,2016/5/26
245,66000,63.0,2016/5/26
246,66000,59.0,2016/5/26
247,66000,69.0,2016/5/26
248,10007,74.0,2016/5/26
204,10007,64.0,2016/5/26
249,10007,62.0,2016/5/26
250,10008,65.0,2016/5/26
251,10009,65.0,2016/5/26
252,10009,52.0,2016/5/26
253,10010,51.0,2016/5/26
254,10010,52.0,2016/5/26
205,10009,65.0,2016/5/26
255,10020,46.0,2016/5/26
275,10008,23.0,2016/5/27
213,65000,34.0,2016/5/27
220,9020,57.0,2016/5/20
221,10016,49.0,2016/5/20
223,10014,32.0,2016/5/20
367625,10009,87.0,2016/5/20
214,64000,24.0,2016/5/27
215,10008,37.0,2016/5/27
218,9007,30.0,2016/5/27
220,9020,24.0,2016/5/27
221,10016,20.0,2016/5/27
223,10014,23.0,2016/5/27
367625,10009,39.0,2016/5/27
276,10017,25.0,2016/5/27
277,65000,31.0,2016/5/27
278,65000,33.0,2016/5/27
279,65000,29.0,2016/5/27
280,65000,35.0,2016/5/27
281,65000,39.0,2016/5/27
282,65000,39.0,2016/5/27
283,65000,34.0,2016/5/27
284,65000,50.0,2016/5/27
285,65000,44.0,2016/5/27
286,63000,36.0,2016/5/27
287,63000,54.0,2016/5/27
288,63000,40.0,2016/5/27
289,63000,32.0,2016/5/27
290,63000,33.0,2016/5/27
201,63000,56.0,2016/5/27
291,68000,40.0,2016/5/27
292,68000,54.0,2016/5/27
202,68000,42.0,2016/5/27
293,68000,47.0,2016/5/27
294,68000,52.0,2016/5/27
276,10017,44.0,2016/5/20
277,65000,48.0,2016/5/20
278,65000,48.0,2016/5/20
279,65000,38.0,2016/5/20
269,10013,68.0,2016/5/21
270,10013,33.0,2016/5/21
271,10014,23.0,2016/5/21
272,10015,30.0,2016/5/21
210,63000,25.0,2016/5/21
273,10002,43.0,2016/5/21
274,10002,33.0,2016/5/21
211,65000,52.0,2016/5/21
212,68000,56.0,2016/5/21
275,10008,64.0,2016/5/21
213,65000,40.0,2016/5/21
214,64000,58.0,2016/5/21
215,10008,66.0,2016/5/21
218,9007,35.0,2016/5/21
220,9020,39.0,2016/5/21
221,10016,44.0,2016/5/21
223,10014,29.0,2016/5/21
367625,10009,62.0,2016/5/21
276,10017,24.0,2016/5/21
277,65000,31.0,2016/5/21
278,65000,36.0,2016/5/21
279,65000,36.0,2016/5/21
280,65000,39.0,2016/5/21
281,65000,48.0,2016/5/21
282,65000,39.0,2016/5/21
283,65000,35.0,2016/5/21
284,65000,54.0,2016/5/21
285,65000,32.0,2016/5/21
286,63000,32.0,2016/5/21
287,63000,43.0,2016/5/21
288,63000,39.0,2016/5/21
289,63000,34.0,2016/5/21
290,63000,47.0,2016/5/21
201,63000,54.0,2016/5/21
291,68000,43.0,2016/5/21
292,68000,52.0,2016/5/21
202,68000,43.0,2016/5/21
293,68000,54.0,2016/5/21
294,68000,53.0,2016/5/21
295,10004,41.0,2016/5/21
296,10004,48.0,2016/5/21
297,10018,49.0,2016/5/21
203,10005,50.0,2016/5/21
241,10005,52.0,2016/5/21
242,10005,42.0,2016/5/21
243,66000,48.0,2016/5/21
244,66000,53.0,2016/5/21
245,66000,66.0,2016/5/21
246,66000,55.0,2016/5/21
247,66000,58.0,2016/5/21
248,10007,56.0,2016/5/21
204,10007,57.0,2016/5/21
249,10007,56.0,2016/5/21
250,10008,62.0,2016/5/21
251,10009,67.0,2016/5/21
252,10009,72.0,2016/5/21
253,10010,80.0,2016/5/21
289,63000,37.0,2016/5/31
290,63000,37.0,2016/5/31
201,63000,49.0,2016/5/31
291,68000,37.0,2016/5/31
297,10018,47.0,2016/6/09
203,10005,46.0,2016/6/09
241,10005,42.0,2016/6/09
242,10005,45.0,2016/6/09
243,66000,47.0,2016/6/09
244,66000,39.0,2016/6/09
245,66000,46.0,2016/6/09
246,66000,41.0,2016/6/09
247,66000,44.0,2016/6/09
248,10007,41.0,2016/6/09
204,10007,39.0,2016/6/09
249,10007,40.0,2016/6/09
250,10008,37.0,2016/6/09
251,10009,33.0,2016/6/09
252,10009,40.0,2016/6/09
253,10010,36.0,2016/6/09
254,10010,35.0,2016/6/09
205,10009,50.0,2016/6/09
255,10020,33.0,2016/6/09
256,67000,28.0,2016/6/09
257,67000,26.0,2016/6/09
258,67000,27.0,2016/6/09
259,67000,28.0,2016/6/09
260,64000,29.0,2016/6/09
206,64000,28.0,2016/6/09
261,64000,23.0,2016/6/09
207,64000,34.0,2016/6/09
262,64000,28.0,2016/6/09
263,64000,31.0,2016/6/09
264,64000,32.0,2016/6/09
265,64000,35.0,2016/6/09
266,64000,26.0,2016/6/09
209,64000,20.0,2016/6/09
267,64000,30.0,2016/6/09
263,64000,23.0,2016/5/31
264,64000,44.0,2016/5/31
265,64000,27.0,2016/5/31
272,10015,30.0,2016/5/31
210,63000,24.0,2016/5/31
273,10002,35.0,2016/5/31
274,10002,30.0,2016/5/31
211,65000,52.0,2016/5/31
212,68000,54.0,2016/5/31
275,10008,27.0,2016/5/31
213,65000,27.0,2016/5/31
214,64000,26.0,2016/5/31
215,10008,29.0,2016/5/31
218,9007,52.0,2016/5/31
220,9020,45.0,2016/5/31
221,10016,15.0,2016/5/31
223,10014,32.0,2016/5/31
367625,10009,39.0,2016/5/31
276,10017,46.0,2016/5/31
277,65000,38.0,2016/5/31
278,65000,34.0,2016/5/31
279,65000,53.0,2016/5/31
280,65000,41.0,2016/5/31
281,65000,39.0,2016/5/31
282,65000,39.0,2016/5/31
283,65000,36.0,2016/5/31
284,65000,35.0,2016/5/31
285,65000,33.0,2016/5/31
286,63000,38.0,2016/5/31
287,63000,41.0,2016/5/31
288,63000,37.0,2016/5/31
292,68000,37.0,2016/5/31
202,68000,31.0,2016/5/31
293,68000,34.0,2016/5/31
268,10013,29.0,2016/6/09
269,10013,33.0,2016/6/09
270,10013,29.0,2016/6/09
271,10014,22.0,2016/6/09
272,10015,31.0,2016/6/09
210,63000,26.0,2016/6/09
273,10002,32.0,2016/6/09
274,10002,30.0,2016/6/09
211,65000,48.0,2016/6/09
212,68000,54.0,2016/6/09
275,10008,50.0,2016/6/09
213,65000,56.0,2016/6/09
214,64000,30.0,2016/6/09
215,10008,43.0,2016/6/09
218,9007,66.0,2016/6/09
220,9020,35.0,2016/6/09
221,10016,34.0,2016/6/09
223,10014,21.0,2016/6/09
367625,10009,44.0,2016/6/09
276,10017,36.0,2016/6/09
277,65000,52.0,2016/6/09
278,65000,37.0,2016/6/09
279,65000,49.0,2016/6/09
280,65000,48.0,2016/6/09
281,65000,48.0,2016/6/09
282,65000,52.0,2016/6/09
283,65000,52.0,2016/6/09
284,65000,41.0,2016/6/09
285,65000,37.0,2016/6/09
286,63000,52.0,2016/6/09
287,63000,44.0,2016/6/09
288,63000,40.0,2016/6/09
289,63000,46.0,2016/6/09
290,63000,,2016/6/09
201,63000,52.0,2016/6/09
291,68000,46.0,2016/6/09
292,68000,44.0,2016/6/09
202,68000,39.0,2016/6/09
293,68000,50.0,2016/6/09
294,68000,53.0,2016/6/09
295,10004,38.0,2016/6/09
296,10004,36.0,2016/6/09
296,10004,40.0,2016/6/08
297,10018,41.0,2016/6/08
203,10005,46.0,2016/6/08
241,10005,41.0,2016/6/08
242,10005,48.0,2016/6/08
243,66000,61.0,2016/6/08
244,66000,58.0,2016/6/08
245,66000,52.0,2016/6/08
246,66000,51.0,2016/6/08
247,66000,57.0,2016/6/08
248,10007,57.0,2016/6/08
204,10007,56.0,2016/6/08
249,10007,55.0,2016/6/08
250,10008,44.0,2016/6/08
251,10009,38.0,2016/6/08
252,10009,44.0,2016/6/08
253,10010,36.0,2016/6/08
254,10010,38.0,2016/6/08
205,10009,44.0,2016/6/08
255,10020,36.0,2016/6/08
256,67000,34.0,2016/6/08
257,67000,37.0,2016/6/08
258,67000,46.0,2016/6/08
259,67000,44.0,2016/6/08
260,64000,32.0,2016/6/08
206,64000,32.0,2016/6/08
261,64000,42.0,2016/6/08
207,64000,40.0,2016/6/08
262,64000,31.0,2016/6/08
263,64000,30.0,2016/6/08
264,64000,46.0,2016/6/08
265,64000,33.0,2016/6/08
266,64000,39.0,2016/6/08
209,64000,26.0,2016/6/08
267,64000,41.0,2016/6/08
268,10013,26.0,2016/6/08
269,10013,37.0,2016/6/08
293,68000,39.0,2016/6/10
294,68000,38.0,2016/6/10
295,10004,38.0,2016/6/10
296,10004,30.0,2016/6/10
297,10018,33.0,2016/6/10
203,10005,32.0,2016/6/10
241,10005,29.0,2016/6/10
242,10005,26.0,2016/6/10
243,66000,27.0,2016/6/10
244,66000,32.0,2016/6/10
245,66000,34.0,2016/6/10
246,66000,31.0,2016/6/10
247,66000,34.0,2016/6/10
248,10007,29.0,2016/6/10
204,10007,31.0,2016/6/10
249,10007,28.0,2016/6/10
250,10008,30.0,2016/6/10
251,10009,24.0,2016/6/10
252,10009,26.0,2016/6/10
253,10010,25.0,2016/6/10
254,10010,24.0,2016/6/10
205,10009,28.0,2016/6/10
255,10020,23.0,2016/6/10
256,67000,20.0,2016/6/10
257,67000,20.0,2016/6/10
258,67000,18.0,2016/6/10
259,67000,18.0,2016/6/10
260,64000,23.0,2016/6/10
206,64000,17.0,2016/6/10
261,64000,22.0,2016/6/10
207,64000,34.0,2016/6/10
262,64000,17.0,2016/6/10
263,64000,20.0,2016/6/10
264,64000,35.0,2016/6/10
265,64000,26.0,2016/6/10
266,64000,18.0,2016/6/10
209,64000,14.0,2016/6/10
267,64000,23.0,2016/6/10
294,68000,47.0,2016/5/31
295,10004,21.0,2016/5/31
296,10004,32.0,2016/5/31
297,10018,27.0,2016/5/31
203,10005,31.0,2016/5/31
241,10005,35.0,2016/5/31
242,10005,30.0,2016/5/31
243,66000,34.0,2016/5/31
244,66000,23.0,2016/5/31
245,66000,38.0,2016/5/31
246,66000,34.0,2016/5/31
247,66000,36.0,2016/5/31
248,10007,44.0,2016/5/31
204,10007,24.0,2016/5/31
249,10007,29.0,2016/5/31
250,10008,30.0,2016/5/31
251,10009,26.0,2016/5/31
252,10009,22.0,2016/5/31
253,10010,30.0,2016/5/31
254,10010,29.0,2016/5/31
205,10009,34.0,2016/5/31
