SITEID,COUNTYID,PSI,DATACREATIONDATE
275,10008,70.0,2016/1/01
266,64000,103.0,2016/1/01
209,64000,92.0,2016/1/01
267,64000,99.0,2016/1/01
268,10013,90.0,2016/1/01
269,10013,89.0,2016/1/01
270,10013,43.0,2016/1/01
271,10014,43.0,2016/1/01
272,10015,31.0,2016/1/01
210,63000,54.0,2016/1/01
246,66000,60.0,2016/1/05
247,66000,56.0,2016/1/05
248,10007,70.0,2016/1/05
204,10007,64.0,2016/1/05
249,10007,69.0,2016/1/05
250,10008,40.0,2016/1/05
251,10009,64.0,2016/1/05
252,10009,64.0,2016/1/05
253,10010,72.0,2016/1/05
254,10010,78.0,2016/1/05
205,10009,54.0,2016/1/05
255,10020,70.0,2016/1/05
256,67000,80.0,2016/1/05
257,67000,55.0,2016/1/05
258,67000,64.0,2016/1/05
259,67000,66.0,2016/1/05
260,64000,38.0,2016/1/05
206,64000,84.0,2016/1/05
261,64000,86.0,2016/1/05
207,64000,82.0,2016/1/05
262,64000,62.0,2016/1/05
263,64000,45.0,2016/1/05
264,64000,84.0,2016/1/05
265,64000,77.0,2016/1/05
266,64000,78.0,2016/1/05
292,68000,60.0,2016/1/03
202,68000,68.0,2016/1/03
293,68000,66.0,2016/1/03
294,68000,56.0,2016/1/03
295,10004,56.0,2016/1/03
296,10004,44.0,2016/1/03
297,10018,60.0,2016/1/03
203,10005,60.0,2016/1/03
241,10005,53.0,2016/1/03
242,10005,26.0,2016/1/03
243,66000,25.0,2016/1/03
244,66000,46.0,2016/1/03
245,66000,35.0,2016/1/03
246,66000,20.0,2016/1/03
247,66000,31.0,2016/1/03
248,10007,40.0,2016/1/03
204,10007,44.0,2016/1/03
249,10007,50.0,2016/1/03
250,10008,52.0,2016/1/03
251,10009,52.0,2016/1/03
253,10010,44.0,2016/1/03
254,10010,43.0,2016/1/03
205,10009,,2016/1/03
255,10020,38.0,2016/1/03
256,67000,39.0,2016/1/03
257,67000,26.0,2016/1/03
258,67000,34.0,2016/1/03
259,67000,30.0,2016/1/03
267,64000,66.0,2016/12/29
268,10013,66.0,2016/12/29
269,10013,64.0,2016/12/29
270,10013,43.0,2016/12/29
271,10014,31.0,2016/12/29
272,10015,43.0,2016/12/29
210,63000,41.0,2016/12/29
273,10002,58.0,2016/12/29
274,10002,55.0,2016/12/29
211,65000,61.0,2016/12/29
212,68000,62.0,2016/12/29
275,10008,68.0,2016/12/29
213,65000,,2016/12/29
214,64000,74.0,2016/12/29
215,10008,53.0,2016/12/29
218,9007,59.0,2016/12/29
220,9020,62.0,2016/12/29
221,10016,56.0,2016/12/29
223,10014,31.0,2016/12/29
367625,10009,80.0,2016/12/29
276,10017,46.0,2016/12/29
277,65000,54.0,2016/12/29
278,65000,60.0,2016/12/29
279,65000,45.0,2016/12/29
280,65000,43.0,2016/12/29
281,65000,48.0,2016/12/29
282,65000,43.0,2016/12/29
283,65000,45.0,2016/12/29
277,65000,32.0,2016/1/05
278,65000,21.0,2016/1/05
279,65000,37.0,2016/1/05
280,65000,42.0,2016/1/05
287,63000,32.0,2016/1/09
288,63000,39.0,2016/1/09
289,63000,,2016/1/09
290,63000,36.0,2016/1/09
201,63000,46.0,2016/1/09
291,68000,30.0,2016/1/09
292,68000,45.0,2016/1/09
202,68000,54.0,2016/1/09
293,68000,40.0,2016/1/09
294,68000,52.0,2016/1/09
252,10009,34.0,2016/1/03
212,68000,88.0,2016/1/03
275,10008,77.0,2016/1/03
213,65000,66.0,2016/1/03
214,64000,72.0,2016/1/03
215,10008,31.0,2016/1/03
218,9007,48.0,2016/1/03
289,63000,57.0,2016/12/28
290,63000,52.0,2016/12/28
201,63000,64.0,2016/12/28
291,68000,,2016/12/28
292,68000,61.0,2016/12/28
202,68000,63.0,2016/12/28
293,68000,,2016/12/28
294,68000,52.0,2016/12/28
295,10004,49.0,2016/12/28
296,10004,39.0,2016/12/28
297,10018,54.0,2016/12/28
203,10005,54.0,2016/12/28
241,10005,50.0,2016/12/28
242,10005,33.0,2016/12/28
243,66000,53.0,2016/12/28
244,66000,49.0,2016/12/28
245,66000,30.0,2016/12/28
246,66000,39.0,2016/12/28
247,66000,43.0,2016/12/28
248,10007,41.0,2016/12/28
204,10007,,2016/12/28
249,10007,,2016/12/28
250,10008,51.0,2016/12/28
251,10009,57.0,2016/12/28
252,10009,89.0,2016/12/28
253,10010,86.0,2016/12/28
254,10010,91.0,2016/12/28
205,10009,58.0,2016/12/28
255,10020,70.0,2016/12/28
256,67000,80.0,2016/12/28
257,67000,63.0,2016/12/28
258,67000,80.0,2016/12/28
259,67000,74.0,2016/12/28
248,10007,58.0,2016/1/01
204,10007,75.0,2016/1/01
249,10007,79.0,2016/1/01
295,10004,52.0,2016/1/09
296,10004,51.0,2016/1/09
297,10018,52.0,2016/1/09
203,10005,,2016/1/09
241,10005,62.0,2016/1/09
242,10005,51.0,2016/1/09
243,66000,47.0,2016/1/09
244,66000,55.0,2016/1/09
245,66000,44.0,2016/1/09
246,66000,50.0,2016/1/09
247,66000,52.0,2016/1/09
248,10007,,2016/1/09
204,10007,58.0,2016/1/09
249,10007,62.0,2016/1/09
250,10008,62.0,2016/1/09
251,10009,57.0,2016/1/09
252,10009,58.0,2016/1/09
253,10010,67.0,2016/1/09
254,10010,65.0,2016/1/09
263,64000,55.0,2016/1/10
264,64000,76.0,2016/1/10
265,64000,74.0,2016/1/10
266,64000,82.0,2016/1/10
209,64000,72.0,2016/1/10
267,64000,72.0,2016/1/10
268,10013,67.0,2016/1/10
244,66000,70.0,2016/1/02
245,66000,54.0,2016/1/02
246,66000,62.0,2016/1/02
247,66000,64.0,2016/1/02
248,10007,62.0,2016/1/02
204,10007,63.0,2016/1/02
249,10007,66.0,2016/1/02
250,10008,62.0,2016/1/02
251,10009,64.0,2016/1/02
252,10009,64.0,2016/1/02
253,10010,70.0,2016/1/02
254,10010,72.0,2016/1/02
205,10009,57.0,2016/1/02
255,10020,67.0,2016/1/02
256,67000,73.0,2016/1/02
257,67000,74.0,2016/1/02
214,64000,76.0,2016/1/02
215,10008,54.0,2016/1/02
218,9007,58.0,2016/1/02
220,9020,81.0,2016/1/02
221,10016,62.0,2016/1/02
223,10014,20.0,2016/1/02
367625,10009,80.0,2016/1/02
276,10017,38.0,2016/1/02
286,63000,47.0,2016/1/01
287,63000,53.0,2016/1/01
288,63000,54.0,2016/1/01
289,63000,52.0,2016/1/01
290,63000,,2016/1/01
201,63000,63.0,2016/1/01
291,68000,52.0,2016/1/01
292,68000,54.0,2016/1/01
202,68000,63.0,2016/1/01
293,68000,46.0,2016/1/01
294,68000,48.0,2016/1/01
295,10004,41.0,2016/1/01
296,10004,43.0,2016/1/01
297,10018,44.0,2016/1/01
203,10005,45.0,2016/1/01
241,10005,54.0,2016/1/01
242,10005,53.0,2016/1/01
243,66000,46.0,2016/1/01
244,66000,56.0,2016/1/01
245,66000,64.0,2016/1/01
246,66000,58.0,2016/1/01
247,66000,56.0,2016/1/01
205,10009,43.0,2016/1/09
255,10020,56.0,2016/1/09
256,67000,55.0,2016/1/09
257,67000,52.0,2016/1/09
258,67000,55.0,2016/1/09
259,67000,56.0,2016/1/09
260,64000,60.0,2016/1/09
206,64000,62.0,2016/1/09
261,64000,68.0,2016/1/09
207,64000,68.0,2016/1/09
262,64000,60.0,2016/1/09
263,64000,52.0,2016/1/09
264,64000,70.0,2016/1/09
265,64000,60.0,2016/1/09
266,64000,60.0,2016/1/09
267,64000,62.0,2016/1/09
268,10013,62.0,2016/1/09
258,67000,74.0,2016/1/02
259,67000,70.0,2016/1/02
260,64000,62.0,2016/1/02
206,64000,86.0,2016/1/02
261,64000,94.0,2016/1/02
207,64000,91.0,2016/1/02
269,10013,68.0,2016/1/09
270,10013,37.0,2016/1/09
271,10014,25.0,2016/1/09
272,10015,44.0,2016/1/09
210,63000,42.0,2016/1/09
273,10002,57.0,2016/1/09
274,10002,50.0,2016/1/09
262,64000,68.0,2016/1/02
263,64000,57.0,2016/1/02
250,10008,61.0,2016/1/01
251,10009,66.0,2016/1/01
252,10009,61.0,2016/1/01
253,10010,72.0,2016/1/01
254,10010,80.0,2016/1/01
205,10009,54.0,2016/1/01
255,10020,79.0,2016/1/01
256,67000,84.0,2016/1/01
257,67000,76.0,2016/1/01
258,67000,82.0,2016/1/01
259,67000,80.0,2016/1/01
260,64000,73.0,2016/1/01
206,64000,89.0,2016/1/01
261,64000,107.0,2016/1/01
260,64000,44.0,2016/12/28
206,64000,53.0,2016/12/28
261,64000,58.0,2016/12/28
207,64000,56.0,2016/12/28
262,64000,51.0,2016/12/28
263,64000,42.0,2016/12/28
209,64000,62.0,2016/1/09
207,64000,105.0,2016/1/01
262,64000,88.0,2016/1/01
263,64000,77.0,2016/1/01
264,64000,96.0,2016/1/01
265,64000,90.0,2016/1/01
253,10010,57.0,2016/1/18
254,10010,61.0,2016/1/18
205,10009,52.0,2016/1/18
255,10020,56.0,2016/1/18
256,67000,54.0,2016/1/18
257,67000,51.0,2016/1/18
258,67000,52.0,2016/1/18
259,67000,47.0,2016/1/18
260,64000,40.0,2016/1/18
206,64000,56.0,2016/1/18
261,64000,,2016/1/18
207,64000,53.0,2016/1/18
262,64000,51.0,2016/1/18
263,64000,51.0,2016/1/18
244,66000,55.0,2016/1/18
245,66000,46.0,2016/1/18
246,66000,53.0,2016/1/18
247,66000,56.0,2016/1/18
248,10007,58.0,2016/1/18
204,10007,60.0,2016/1/18
249,10007,61.0,2016/1/18
250,10008,62.0,2016/1/18
251,10009,64.0,2016/1/18
252,10009,64.0,2016/1/18
249,10007,32.0,2016/1/11
250,10008,31.0,2016/1/11
251,10009,32.0,2016/1/11
252,10009,24.0,2016/1/11
253,10010,31.0,2016/1/11
254,10010,37.0,2016/1/11
205,10009,38.0,2016/1/11
255,10020,45.0,2016/1/11
256,67000,45.0,2016/1/11
257,67000,43.0,2016/1/11
258,67000,41.0,2016/1/11
259,67000,44.0,2016/1/11
260,64000,25.0,2016/1/11
206,64000,56.0,2016/1/11
261,64000,58.0,2016/1/11
273,10002,34.0,2016/1/11
274,10002,28.0,2016/1/11
211,65000,42.0,2016/1/11
212,68000,31.0,2016/1/11
275,10008,22.0,2016/1/11
213,65000,20.0,2016/1/11
214,64000,43.0,2016/1/11
215,10008,18.0,2016/1/11
218,9007,32.0,2016/1/11
220,9020,28.0,2016/1/11
221,10016,32.0,2016/1/11
223,10014,28.0,2016/1/11
367625,10009,32.0,2016/1/11
276,10017,12.0,2016/1/11
277,65000,18.0,2016/1/11
278,65000,36.0,2016/1/11
279,65000,12.0,2016/1/11
280,65000,16.0,2016/1/11
281,65000,29.0,2016/1/11
282,65000,22.0,2016/1/11
283,65000,22.0,2016/1/11
284,65000,33.0,2016/1/11
285,65000,32.0,2016/1/11
214,64000,78.0,2016/1/10
215,10008,40.0,2016/1/10
218,9007,59.0,2016/1/10
220,9020,66.0,2016/1/10
221,10016,47.0,2016/1/10
223,10014,27.0,2016/1/10
367625,10009,70.0,2016/1/10
252,10009,37.0,2016/1/20
253,10010,53.0,2016/1/20
254,10010,56.0,2016/1/20
205,10009,32.0,2016/1/20
255,10020,59.0,2016/1/20
256,67000,54.0,2016/1/20
257,67000,56.0,2016/1/20
258,67000,58.0,2016/1/20
259,67000,52.0,2016/1/20
260,64000,66.0,2016/1/20
206,64000,69.0,2016/1/20
261,64000,79.0,2016/1/20
264,64000,74.0,2016/1/18
265,64000,74.0,2016/1/18
266,64000,74.0,2016/1/18
209,64000,69.0,2016/1/18
267,64000,71.0,2016/1/18
268,10013,59.0,2016/1/18
269,10013,71.0,2016/1/18
270,10013,43.0,2016/1/18
271,10014,36.0,2016/1/18
272,10015,52.0,2016/1/18
210,63000,50.0,2016/1/18
273,10002,58.0,2016/1/18
274,10002,53.0,2016/1/18
211,65000,73.0,2016/1/18
212,68000,63.0,2016/1/18
275,10008,63.0,2016/1/18
213,65000,56.0,2016/1/18
214,64000,74.0,2016/1/18
215,10008,44.0,2016/1/18
218,9007,62.0,2016/1/18
203,10005,27.0,2016/1/20
241,10005,34.0,2016/1/20
242,10005,27.0,2016/1/20
243,66000,21.0,2016/1/20
244,66000,28.0,2016/1/20
245,66000,32.0,2016/1/20
246,66000,15.0,2016/1/20
247,66000,28.0,2016/1/20
248,10007,26.0,2016/1/20
204,10007,33.0,2016/1/20
249,10007,29.0,2016/1/20
250,10008,43.0,2016/1/20
251,10009,37.0,2016/1/20
286,63000,23.0,2016/1/11
287,63000,14.0,2016/1/11
288,63000,25.0,2016/1/11
289,63000,,2016/1/11
290,63000,14.0,2016/1/11
201,63000,42.0,2016/1/11
291,68000,15.0,2016/1/11
292,68000,30.0,2016/1/11
202,68000,34.0,2016/1/11
293,68000,29.0,2016/1/11
294,68000,24.0,2016/1/11
295,10004,34.0,2016/1/11
296,10004,19.0,2016/1/11
297,10018,16.0,2016/1/11
203,10005,14.0,2016/1/11
241,10005,,2016/1/11
242,10005,24.0,2016/1/11
243,66000,26.0,2016/1/11
244,66000,21.0,2016/1/11
245,66000,,2016/1/11
246,66000,13.0,2016/1/11
247,66000,23.0,2016/1/11
248,10007,17.0,2016/1/11
204,10007,26.0,2016/1/11
287,63000,52.0,2016/1/18
288,63000,45.0,2016/1/18
289,63000,50.0,2016/1/18
290,63000,46.0,2016/1/18
201,63000,,2016/1/18
291,68000,41.0,2016/1/18
292,68000,54.0,2016/1/18
202,68000,56.0,2016/1/18
293,68000,48.0,2016/1/18
294,68000,47.0,2016/1/18
295,10004,48.0,2016/1/18
296,10004,41.0,2016/1/18
297,10018,49.0,2016/1/18
203,10005,45.0,2016/1/18
276,10017,39.0,2016/1/10
277,65000,47.0,2016/1/10
278,65000,43.0,2016/1/10
279,65000,43.0,2016/1/10
280,65000,42.0,2016/1/10
281,65000,52.0,2016/1/10
282,65000,45.0,2016/1/10
283,65000,47.0,2016/1/10
284,65000,46.0,2016/1/10
285,65000,35.0,2016/1/10
286,63000,42.0,2016/1/10
287,63000,51.0,2016/1/10
288,63000,48.0,2016/1/10
289,63000,,2016/1/10
290,63000,46.0,2016/1/10
201,63000,56.0,2016/1/10
291,68000,45.0,2016/1/10
292,68000,52.0,2016/1/10
202,68000,60.0,2016/1/10
293,68000,52.0,2016/1/10
294,68000,47.0,2016/1/10
295,10004,52.0,2016/1/10
296,10004,45.0,2016/1/10
297,10018,55.0,2016/1/10
241,10005,60.0,2016/1/10
242,10005,44.0,2016/1/10
243,66000,46.0,2016/1/10
244,66000,60.0,2016/1/10
245,66000,61.0,2016/1/10
246,66000,58.0,2016/1/10
247,66000,58.0,2016/1/10
248,10007,,2016/1/10
204,10007,62.0,2016/1/10
249,10007,64.0,2016/1/10
250,10008,63.0,2016/1/10
251,10009,63.0,2016/1/10
207,64000,82.0,2016/1/20
262,64000,70.0,2016/1/20
263,64000,53.0,2016/1/20
264,64000,76.0,2016/1/20
265,64000,68.0,2016/1/20
266,64000,,2016/1/20
209,64000,64.0,2016/1/20
267,64000,75.0,2016/1/20
268,10013,78.0,2016/1/20
269,10013,86.0,2016/1/20
270,10013,37.0,2016/1/20
271,10014,23.0,2016/1/20
272,10015,32.0,2016/1/20
210,63000,36.0,2016/1/20
273,10002,21.0,2016/1/20
274,10002,17.0,2016/1/20
211,65000,42.0,2016/1/20
212,68000,30.0,2016/1/20
275,10008,57.0,2016/1/20
213,65000,17.0,2016/1/20
214,64000,71.0,2016/1/20
215,10008,54.0,2016/1/20
218,9007,32.0,2016/1/20
220,9020,37.0,2016/1/20
221,10016,33.0,2016/1/20
223,10014,16.0,2016/1/20
367625,10009,54.0,2016/1/20
276,10017,33.0,2016/1/20
277,65000,16.0,2016/1/20
278,65000,38.0,2016/1/20
279,65000,14.0,2016/1/20
280,65000,13.0,2016/1/20
281,65000,19.0,2016/1/20
255,10020,68.0,2016/1/10
256,67000,65.0,2016/1/10
257,67000,62.0,2016/1/10
258,67000,66.0,2016/1/10
241,10005,50.0,2016/1/18
242,10005,37.0,2016/1/18
243,66000,41.0,2016/1/18
260,64000,,
252,10009,59.0,2016/1/10
259,67000,66.0,2016/1/10
260,64000,50.0,2016/1/10
206,64000,76.0,2016/1/10
261,64000,82.0,2016/1/10
207,64000,80.0,2016/1/10
262,64000,68.0,2016/1/10
269,10013,55.0,2016/1/10
270,10013,39.0,2016/1/10
271,10014,21.0,2016/1/10
272,10015,26.0,2016/1/10
210,63000,17.0,2016/1/10
273,10002,37.0,2016/1/10
274,10002,38.0,2016/1/10
211,65000,51.0,2016/1/10
212,68000,47.0,2016/1/10
275,10008,50.0,2016/1/10
213,65000,29.0,2016/1/10
220,9020,42.0,2016/1/18
221,10016,52.0,2016/1/18
223,10014,25.0,2016/1/18
367625,10009,70.0,2016/1/18
276,10017,52.0,2016/1/18
277,65000,54.0,2016/1/18
278,65000,73.0,2016/1/18
279,65000,54.0,2016/1/18
280,65000,54.0,2016/1/18
281,65000,58.0,2016/1/18
282,65000,53.0,2016/1/18
283,65000,52.0,2016/1/18
284,65000,56.0,2016/1/18
285,65000,54.0,2016/1/18
286,63000,55.0,2016/1/18
253,10010,62.0,2016/1/10
254,10010,70.0,2016/1/10
205,10009,58.0,2016/1/10
282,65000,13.0,2016/1/20
283,65000,14.0,2016/1/20
284,65000,19.0,2016/1/20
285,65000,16.0,2016/1/20
286,63000,29.0,2016/1/20
287,63000,14.0,2016/1/20
288,63000,18.0,2016/1/20
289,63000,13.0,2016/1/20
290,63000,19.0,2016/1/20
201,63000,37.0,2016/1/20
291,68000,24.0,2016/1/20
292,68000,33.0,2016/1/20
202,68000,37.0,2016/1/20
293,68000,22.0,2016/1/20
294,68000,27.0,2016/1/20
295,10004,18.0,2016/1/20
296,10004,21.0,2016/1/20
297,10018,25.0,2016/1/20
203,10005,,
207,64000,,2016/1/11
262,64000,68.0,2016/1/11
263,64000,56.0,2016/1/11
264,64000,82.0,2016/1/11
265,64000,72.0,2016/1/11
266,64000,80.0,2016/1/11
209,64000,68.0,2016/1/11
267,64000,78.0,2016/1/11
268,10013,64.0,2016/1/11
269,10013,62.0,2016/1/11
270,10013,36.0,2016/1/11
271,10014,21.0,2016/1/11
272,10015,27.0,2016/1/11
210,63000,37.0,2016/1/11
269,10013,26.0,2016/1/17
270,10013,34.0,2016/1/17
271,10014,27.0,2016/1/17
272,10015,34.0,2016/1/17
210,63000,34.0,2016/1/17
273,10002,33.0,2016/1/17
274,10002,31.0,2016/1/17
211,65000,35.0,2016/1/17
212,68000,29.0,2016/1/17
275,10008,32.0,2016/1/17
213,65000,17.0,2016/1/17
214,64000,34.0,2016/1/17
215,10008,23.0,2016/1/17
218,9007,36.0,2016/1/17
220,9020,62.0,2016/1/17
221,10016,37.0,2016/1/17
223,10014,22.0,2016/1/17
367625,10009,40.0,2016/1/17
292,68000,35.0,2016/1/17
202,68000,40.0,2016/1/17
293,68000,20.0,2016/1/17
294,68000,22.0,2016/1/17
295,10004,28.0,2016/1/17
296,10004,20.0,2016/1/17
297,10018,18.0,2016/1/17
203,10005,26.0,2016/1/17
241,10005,22.0,2016/1/17
242,10005,29.0,2016/1/17
243,66000,,2016/1/17
244,66000,25.0,2016/1/17
245,66000,22.0,2016/1/17
246,66000,12.0,2016/1/17
247,66000,18.0,2016/1/17
248,10007,18.0,2016/1/17
204,10007,22.0,2016/1/17
249,10007,17.0,2016/1/17
250,10008,25.0,2016/1/17
251,10009,23.0,2016/1/17
253,10010,52.0,2016/1/17
254,10010,48.0,2016/1/17
