SITEID,COUNTYID,PSI,DATACREATIONDATE
265,64000,67.0,2014/11/03
266,64000,65.0,2014/11/03
209,64000,62.0,2014/11/03
267,64000,64.0,2014/11/03
278,65000,80.0,2014/11/03
279,65000,58.0,2014/11/03
280,65000,64.0,2014/11/03
281,65000,64.0,2014/11/03
282,65000,61.0,2014/11/03
283,65000,61.0,2014/11/03
284,65000,60.0,2014/11/03
285,65000,60.0,2014/11/03
286,63000,58.0,2014/11/03
287,63000,71.0,2014/11/03
288,63000,59.0,2014/11/03
289,63000,65.0,2014/11/03
248,10007,55.0,2014/11/03
268,10013,65.0,2014/11/03
269,10013,70.0,2014/11/03
270,10013,46.0,2014/11/03
271,10014,49.0,2014/11/03
272,10015,51.0,2014/11/03
210,63000,44.0,2014/11/03
243,66000,54.0,2014/11/03
244,66000,78.0,2014/11/03
245,66000,,2014/11/03
290,63000,56.0,2014/11/03
201,63000,62.0,2014/11/03
295,10004,61.0,2014/11/03
296,10004,61.0,2014/11/03
297,10018,65.0,2014/11/03
203,10005,65.0,2014/11/03
241,10005,58.0,2014/11/03
242,10005,56.0,2014/11/03
246,66000,64.0,2014/11/03
247,66000,66.0,2014/11/03
263,64000,39.0,2014/11/04
264,64000,64.0,2014/11/04
265,64000,68.0,2014/11/04
266,64000,74.0,2014/11/04
209,64000,67.0,2014/11/04
267,64000,64.0,2014/11/04
268,10013,66.0,2014/11/04
269,10013,70.0,2014/11/04
270,10013,39.0,2014/11/04
271,10014,32.0,2014/11/04
272,10015,32.0,2014/11/04
210,63000,36.0,2014/11/04
273,10002,40.0,2014/11/04
274,10002,41.0,2014/11/04
211,65000,,2014/11/04
275,10008,82.0,2014/11/04
213,65000,28.0,2014/11/04
214,64000,65.0,2014/11/04
215,10008,76.0,2014/11/04
218,9007,55.0,2014/11/04
220,9020,65.0,2014/11/04
221,10016,38.0,2014/11/04
223,10014,29.0,2014/11/04
367625,10009,134.0,2014/11/04
276,10017,34.0,2014/11/04
277,65000,39.0,2014/11/04
278,65000,54.0,2014/11/04
279,65000,30.0,2014/11/04
280,65000,39.0,2014/11/04
281,65000,39.0,2014/11/04
282,65000,40.0,2014/11/04
283,65000,40.0,2014/11/04
284,65000,31.0,2014/11/04
285,65000,32.0,2014/11/04
286,63000,28.0,2014/11/04
287,63000,52.0,2014/11/04
288,63000,33.0,2014/11/04
289,63000,35.0,2014/11/04
290,63000,33.0,2014/11/04
201,63000,48.0,2014/11/04
295,10004,40.0,2014/11/04
296,10004,37.0,2014/11/04
297,10018,37.0,2014/11/04
203,10005,37.0,2014/11/04
241,10005,38.0,2014/11/04
242,10005,31.0,2014/11/04
243,66000,32.0,2014/11/04
244,66000,36.0,2014/11/04
245,66000,41.0,2014/11/04
246,66000,44.0,2014/11/04
247,66000,46.0,2014/11/04
248,10007,46.0,2014/11/04
204,10007,44.0,2014/11/04
249,10007,49.0,2014/11/04
250,10008,64.0,2014/11/04
251,10009,66.0,2014/11/04
252,10009,56.0,2014/11/04
273,10002,58.0,2014/11/03
274,10002,56.0,2014/11/03
276,10017,,2014/11/03
277,65000,48.0,2014/11/03
211,65000,68.0,2014/11/03
275,10008,52.0,2014/11/03
213,65000,58.0,2014/11/03
214,64000,61.0,2014/11/03
215,10008,43.0,2014/11/03
218,9007,72.0,2014/11/03
220,9020,72.0,2014/11/03
221,10016,72.0,2014/11/03
223,10014,43.0,2014/11/03
367625,10009,170.0,2014/11/03
253,10010,75.0,2014/11/04
254,10010,92.0,2014/11/04
205,10009,69.0,2014/11/04
255,10020,72.0,2014/11/04
256,67000,80.0,2014/11/04
257,67000,82.0,2014/11/04
258,67000,95.0,2014/11/04
259,67000,85.0,2014/11/04
260,64000,84.0,2014/11/04
206,64000,94.0,2014/11/04
261,64000,98.0,2014/11/04
207,64000,96.0,2014/11/04
262,64000,79.0,2014/11/04
295,10004,48.0,2014/11/06
296,10004,54.0,2014/11/06
297,10018,48.0,2014/11/06
203,10005,48.0,2014/11/06
241,10005,49.0,2014/11/06
242,10005,66.0,2014/11/06
243,66000,72.0,2014/11/06
244,66000,59.0,2014/11/06
245,66000,65.0,2014/11/06
246,66000,58.0,2014/11/06
247,66000,60.0,2014/11/06
248,10007,58.0,2014/11/06
204,10007,56.0,2014/11/06
249,10007,62.0,2014/11/06
250,10008,68.0,2014/11/06
251,10009,70.0,2014/11/06
252,10009,72.0,2014/11/06
253,10010,85.0,2014/11/06
254,10010,92.0,2014/11/06
205,10009,52.0,2014/11/06
255,10020,70.0,2014/11/06
256,67000,74.0,2014/11/06
257,67000,72.0,2014/11/06
258,67000,74.0,2014/11/06
259,67000,67.0,2014/11/06
260,64000,73.0,2014/11/06
206,64000,80.0,2014/11/06
261,64000,74.0,2014/11/06
207,64000,74.0,2014/11/06
262,64000,58.0,2014/11/06
263,64000,59.0,2014/11/06
264,64000,80.0,2014/11/06
265,64000,82.0,2014/11/06
266,64000,82.0,2014/11/06
287,63000,52.0,2014/11/07
288,63000,42.0,2014/11/07
289,63000,41.0,2014/11/07
290,63000,44.0,2014/11/07
201,63000,50.0,2014/11/07
295,10004,48.0,2014/11/07
296,10004,44.0,2014/11/07
253,10010,72.0,2014/11/05
254,10010,78.0,2014/11/05
205,10009,52.0,2014/11/05
255,10020,64.0,2014/11/05
256,67000,69.0,2014/11/05
257,67000,58.0,2014/11/05
258,67000,60.0,2014/11/05
259,67000,48.0,2014/11/05
260,64000,50.0,2014/11/05
206,64000,62.0,2014/11/05
261,64000,60.0,2014/11/05
207,64000,57.0,2014/11/05
262,64000,55.0,2014/11/05
263,64000,39.0,2014/11/05
264,64000,62.0,2014/11/05
265,64000,55.0,2014/11/05
266,64000,54.0,2014/11/05
209,64000,54.0,2014/11/05
267,64000,62.0,2014/11/05
268,10013,56.0,2014/11/05
269,10013,60.0,2014/11/05
270,10013,37.0,2014/11/05
271,10014,32.0,2014/11/05
272,10015,36.0,2014/11/05
210,63000,52.0,2014/11/05
273,10002,46.0,2014/11/05
274,10002,38.0,2014/11/05
211,65000,50.0,2014/11/05
275,10008,77.0,2014/11/05
213,65000,25.0,2014/11/05
209,64000,62.0,2014/11/06
267,64000,66.0,2014/11/06
268,10013,54.0,2014/11/06
269,10013,47.0,2014/11/06
270,10013,36.0,2014/11/06
271,10014,33.0,2014/11/06
272,10015,27.0,2014/11/06
210,63000,39.0,2014/11/06
273,10002,38.0,2014/11/06
274,10002,38.0,2014/11/06
211,65000,44.0,2014/11/06
275,10008,69.0,2014/11/06
213,65000,30.0,2014/11/06
214,64000,68.0,2014/11/06
215,10008,64.0,2014/11/06
218,9007,39.0,2014/11/06
220,9020,68.0,2014/11/06
221,10016,40.0,2014/11/06
223,10014,32.0,2014/11/06
367625,10009,86.0,2014/11/06
276,10017,29.0,2014/11/06
214,64000,56.0,2014/11/05
215,10008,64.0,2014/11/05
218,9007,42.0,2014/11/05
220,9020,48.0,2014/11/05
221,10016,41.0,2014/11/05
223,10014,30.0,2014/11/05
367625,10009,67.0,2014/11/05
276,10017,21.0,2014/11/05
277,65000,32.0,2014/11/05
278,65000,32.0,2014/11/05
279,65000,29.0,2014/11/05
