SITEID,COUNTYID,PSI,DATACREATIONDATE
276,10017,45.0,2014/8/31
277,65000,55.0,2014/8/31
278,65000,46.0,2014/8/31
279,65000,46.0,2014/8/31
280,65000,47.0,2014/8/31
281,65000,50.0,2014/8/31
282,65000,55.0,2014/8/31
283,65000,51.0,2014/8/31
269,10013,43.0,2014/8/31
268,10013,,
276,10017,26.0,2014/9/01
277,65000,40.0,2014/9/01
278,65000,37.0,2014/9/01
279,65000,34.0,2014/9/01
280,65000,51.0,2014/9/01
281,65000,40.0,2014/9/01
282,65000,33.0,2014/9/01
283,65000,43.0,2014/9/01
284,65000,45.0,2014/9/01
285,65000,48.0,2014/9/01
286,63000,43.0,2014/9/01
287,63000,55.0,2014/9/01
288,63000,44.0,2014/9/01
289,63000,44.0,2014/9/01
290,63000,38.0,2014/9/01
201,63000,54.0,2014/9/01
295,10004,32.0,2014/9/01
296,10004,39.0,2014/9/01
297,10018,33.0,2014/9/01
203,10005,27.0,2014/9/01
241,10005,36.0,2014/9/01
242,10005,33.0,2014/9/01
243,66000,36.0,2014/9/01
244,66000,48.0,2014/9/01
245,66000,51.0,2014/9/01
246,66000,40.0,2014/9/01
247,66000,45.0,2014/9/01
248,10007,41.0,2014/9/01
204,10007,31.0,2014/9/01
249,10007,49.0,2014/9/01
250,10008,40.0,2014/9/01
251,10009,37.0,2014/9/01
252,10009,38.0,2014/9/01
253,10010,44.0,2014/9/01
254,10010,42.0,2014/9/01
205,10009,31.0,2014/9/01
255,10020,27.0,2014/9/01
256,67000,39.0,2014/9/01
257,67000,34.0,2014/9/01
258,67000,38.0,2014/9/01
259,67000,31.0,2014/9/01
260,64000,27.0,2014/9/01
206,64000,50.0,2014/9/01
261,64000,48.0,2014/9/01
207,64000,53.0,2014/9/01
262,64000,22.0,2014/9/01
263,64000,24.0,2014/9/01
264,64000,56.0,2014/9/01
265,64000,54.0,2014/9/01
266,64000,50.0,2014/9/01
209,64000,46.0,2014/9/01
267,64000,53.0,2014/9/01
269,10013,32.0,2014/9/01
270,10013,16.0,2014/9/01
271,10014,11.0,2014/9/01
272,10015,18.0,2014/9/01
210,63000,44.0,2014/9/01
273,10002,34.0,2014/9/01
274,10002,26.0,2014/9/01
211,65000,56.0,2014/9/01
275,10008,31.0,2014/9/01
213,65000,32.0,2014/9/01
214,64000,45.0,2014/9/01
215,10008,24.0,2014/9/01
218,9007,22.0,2014/9/01
220,9020,30.0,2014/9/01
221,10016,26.0,2014/9/01
223,10014,11.0,2014/9/01
367625,10009,20.0,2014/9/01
268,10013,,2014/9/01
276,10017,19.0,2014/9/02
277,65000,35.0,2014/9/02
278,65000,35.0,2014/9/02
279,65000,31.0,2014/9/02
280,65000,51.0,2014/9/02
281,65000,44.0,2014/9/02
282,65000,31.0,2014/9/02
283,65000,41.0,2014/9/02
284,65000,37.0,2014/9/02
285,65000,36.0,2014/9/02
286,63000,32.0,2014/9/02
287,63000,52.0,2014/9/02
273,10002,34.0,2014/9/02
274,10002,23.0,2014/9/02
211,65000,50.0,2014/9/02
275,10008,43.0,2014/9/02
213,65000,35.0,2014/9/02
214,64000,26.0,2014/9/02
215,10008,35.0,2014/9/02
218,9007,48.0,2014/9/02
220,9020,17.0,2014/9/02
221,10016,21.0,2014/9/02
223,10014,10.0,2014/9/02
367625,10009,23.0,2014/9/02
288,63000,33.0,2014/9/02
289,63000,41.0,2014/9/02
290,63000,30.0,2014/9/02
201,63000,46.0,2014/9/02
295,10004,24.0,2014/9/02
296,10004,33.0,2014/9/02
297,10018,23.0,2014/9/02
203,10005,15.0,2014/9/02
241,10005,,2014/9/02
242,10005,28.0,2014/9/02
243,66000,40.0,2014/9/02
244,66000,36.0,2014/9/02
245,66000,42.0,2014/9/02
246,66000,34.0,2014/9/02
247,66000,39.0,2014/9/02
248,10007,42.0,2014/9/02
204,10007,34.0,2014/9/02
249,10007,41.0,2014/9/02
250,10008,44.0,2014/9/02
251,10009,36.0,2014/9/02
252,10009,38.0,2014/9/02
253,10010,48.0,2014/9/02
254,10010,50.0,2014/9/02
205,10009,31.0,2014/9/02
255,10020,43.0,2014/9/02
256,67000,42.0,2014/9/02
257,67000,39.0,2014/9/02
258,67000,49.0,2014/9/02
259,67000,34.0,2014/9/02
206,64000,23.0,2014/9/02
261,64000,31.0,2014/9/02
207,64000,37.0,2014/9/02
262,64000,43.0,2014/9/02
263,64000,19.0,2014/9/02
264,64000,39.0,2014/9/02
265,64000,39.0,2014/9/02
266,64000,30.0,2014/9/02
209,64000,34.0,2014/9/02
267,64000,37.0,2014/9/02
268,10013,34.0,2014/9/02
269,10013,44.0,2014/9/02
270,10013,19.0,2014/9/02
271,10014,9.0,2014/9/02
272,10015,15.0,2014/9/02
210,63000,26.0,2014/9/02
260,64000,22.0,2014/9/02
367625,10009,51.0,2014/9/04
276,10017,19.0,2014/9/04
277,65000,35.0,2014/9/04
278,65000,37.0,2014/9/04
279,65000,30.0,2014/9/04
280,65000,47.0,2014/9/04
281,65000,32.0,2014/9/04
282,65000,30.0,2014/9/04
283,65000,31.0,2014/9/04
284,65000,31.0,2014/9/04
285,65000,34.0,2014/9/04
286,63000,32.0,2014/9/04
287,63000,47.0,2014/9/04
288,63000,33.0,2014/9/04
289,63000,34.0,2014/9/04
290,63000,28.0,2014/9/04
201,63000,42.0,2014/9/04
295,10004,20.0,2014/9/04
296,10004,30.0,2014/9/04
297,10018,18.0,2014/9/04
203,10005,14.0,2014/9/04
241,10005,,2014/9/04
242,10005,26.0,2014/9/04
243,66000,25.0,2014/9/04
244,66000,30.0,2014/9/04
245,66000,33.0,2014/9/04
246,66000,28.0,2014/9/04
247,66000,32.0,2014/9/04
248,10007,31.0,2014/9/04
204,10007,21.0,2014/9/04
249,10007,33.0,2014/9/04
250,10008,38.0,2014/9/04
251,10009,24.0,2014/9/04
252,10009,23.0,2014/9/04
253,10010,28.0,2014/9/04
254,10010,33.0,2014/9/04
205,10009,18.0,2014/9/04
255,10020,28.0,2014/9/04
256,67000,27.0,2014/9/04
258,67000,29.0,2014/9/04
259,67000,21.0,2014/9/04
260,64000,19.0,2014/9/04
206,64000,21.0,2014/9/04
261,64000,47.0,2014/9/04
207,64000,36.0,2014/9/04
262,64000,41.0,2014/9/04
263,64000,23.0,2014/9/04
257,67000,35.0,2014/9/04
264,64000,35.0,2014/9/04
265,64000,34.0,2014/9/04
266,64000,32.0,2014/9/04
267,64000,34.0,2014/9/04
268,10013,34.0,2014/9/04
269,10013,31.0,2014/9/04
270,10013,17.0,2014/9/04
209,64000,26.0,2014/9/04
271,10014,8.0,2014/9/04
272,10015,15.0,2014/9/04
210,63000,15.0,2014/9/04
273,10002,36.0,2014/9/04
274,10002,25.0,2014/9/04
211,65000,46.0,2014/9/04
275,10008,31.0,2014/9/04
213,65000,27.0,2014/9/04
214,64000,27.0,2014/9/04
215,10008,31.0,2014/9/04
218,9007,29.0,2014/9/04
220,9020,50.0,2014/9/04
221,10016,20.0,2014/9/04
223,10014,13.0,2014/9/04
250,10008,38.0,2014/9/03
251,10009,33.0,2014/9/03
252,10009,29.0,2014/9/03
253,10010,28.0,2014/9/03
254,10010,29.0,2014/9/03
205,10009,,2014/9/03
255,10020,38.0,2014/9/03
256,67000,30.0,2014/9/03
257,67000,35.0,2014/9/03
258,67000,32.0,2014/9/03
259,67000,25.0,2014/9/03
260,64000,42.0,2014/9/03
206,64000,31.0,2014/9/03
261,64000,41.0,2014/9/03
207,64000,45.0,2014/9/03
262,64000,40.0,2014/9/03
263,64000,31.0,2014/9/03
264,64000,36.0,2014/9/03
265,64000,34.0,2014/9/03
266,64000,29.0,2014/9/03
209,64000,29.0,2014/9/03
267,64000,52.0,2014/9/03
268,10013,48.0,2014/9/03
269,10013,37.0,2014/9/03
270,10013,25.0,2014/9/03
271,10014,16.0,2014/9/03
272,10015,16.0,2014/9/03
210,63000,34.0,2014/9/03
273,10002,44.0,2014/9/03
274,10002,37.0,2014/9/03
211,65000,58.0,2014/9/03
275,10008,42.0,2014/9/03
213,65000,49.0,2014/9/03
214,64000,27.0,2014/9/03
215,10008,52.0,2014/9/03
218,9007,65.0,2014/9/03
220,9020,77.0,2014/9/03
295,10004,35.0,2014/9/03
296,10004,47.0,2014/9/03
297,10018,35.0,2014/9/03
203,10005,32.0,2014/9/03
241,10005,36.0,2014/9/03
242,10005,50.0,2014/9/03
243,66000,52.0,2014/9/03
244,66000,32.0,2014/9/03
245,66000,43.0,2014/9/03
246,66000,39.0,2014/9/03
247,66000,38.0,2014/9/03
248,10007,39.0,2014/9/03
204,10007,26.0,2014/9/03
249,10007,33.0,2014/9/03
221,10016,21.0,2014/9/03
223,10014,15.0,2014/9/03
367625,10009,,2014/9/03
276,10017,67.0,2014/9/03
277,65000,86.0,2014/9/03
278,65000,72.0,2014/9/03
279,65000,62.0,2014/9/03
280,65000,57.0,2014/9/03
281,65000,52.0,2014/9/03
282,65000,44.0,2014/9/03
283,65000,52.0,2014/9/03
284,65000,56.0,2014/9/03
285,65000,34.0,2014/9/03
286,63000,46.0,2014/9/03
287,63000,58.0,2014/9/03
288,63000,48.0,2014/9/03
289,63000,55.0,2014/9/03
290,63000,48.0,2014/9/03
201,63000,58.0,2014/9/03
211,65000,39.0,2014/9/05
275,10008,56.0,2014/9/05
213,65000,16.0,2014/9/05
214,64000,46.0,2014/9/05
215,10008,74.0,2014/9/05
218,9007,64.0,2014/9/05
220,9020,58.0,2014/9/05
221,10016,26.0,2014/9/05
223,10014,16.0,2014/9/05
367625,10009,92.0,2014/9/05
276,10017,11.0,2014/9/05
277,65000,13.0,2014/9/05
278,65000,23.0,2014/9/05
279,65000,13.0,2014/9/05
280,65000,24.0,2014/9/05
281,65000,17.0,2014/9/05
282,65000,26.0,2014/9/05
283,65000,20.0,2014/9/05
284,65000,24.0,2014/9/05
285,65000,20.0,2014/9/05
286,63000,26.0,2014/9/05
287,63000,37.0,2014/9/05
288,63000,23.0,2014/9/05
289,63000,,2014/9/05
290,63000,26.0,2014/9/05
201,63000,34.0,2014/9/05
295,10004,34.0,2014/9/05
296,10004,48.0,2014/9/05
297,10018,33.0,2014/9/05
203,10005,,2014/9/05
241,10005,36.0,2014/9/05
242,10005,43.0,2014/9/05
243,66000,41.0,2014/9/05
244,66000,41.0,2014/9/05
245,66000,53.0,2014/9/05
246,66000,42.0,2014/9/05
247,66000,50.0,2014/9/05
248,10007,52.0,2014/9/05
204,10007,37.0,2014/9/05
249,10007,53.0,2014/9/05
250,10008,54.0,2014/9/05
251,10009,56.0,2014/9/05
252,10009,56.0,2014/9/05
253,10010,56.0,2014/9/05
254,10010,56.0,2014/9/05
205,10009,50.0,2014/9/05
255,10020,56.0,2014/9/05
256,67000,61.0,2014/9/05
257,67000,,2014/9/05
258,67000,76.0,2014/9/05
259,67000,72.0,2014/9/05
260,64000,51.0,2014/9/05
206,64000,50.0,2014/9/05
261,64000,54.0,2014/9/05
267,64000,76.0,2014/9/05
268,10013,53.0,2014/9/05
269,10013,60.0,2014/9/05
270,10013,20.0,2014/9/05
271,10014,16.0,2014/9/05
272,10015,19.0,2014/9/05
210,63000,11.0,2014/9/05
273,10002,18.0,2014/9/05
274,10002,22.0,2014/9/05
259,67000,54.0,2014/9/06
260,64000,39.0,2014/9/06
206,64000,50.0,2014/9/06
261,64000,54.0,2014/9/06
207,64000,55.0,2014/9/06
262,64000,56.0,2014/9/06
263,64000,45.0,2014/9/06
264,64000,54.0,2014/9/06
265,64000,52.0,2014/9/06
266,64000,52.0,2014/9/06
209,64000,50.0,2014/9/06
267,64000,60.0,2014/9/06
268,10013,56.0,2014/9/06
269,10013,54.0,2014/9/06
270,10013,17.0,2014/9/06
271,10014,9.0,2014/9/06
272,10015,18.0,2014/9/06
210,63000,10.0,2014/9/06
273,10002,19.0,2014/9/06
274,10002,20.0,2014/9/06
211,65000,29.0,2014/9/06
275,10008,54.0,2014/9/06
213,65000,8.0,2014/9/06
214,64000,45.0,2014/9/06
215,10008,50.0,2014/9/06
218,9007,41.0,2014/9/06
220,9020,56.0,2014/9/06
221,10016,18.0,2014/9/06
223,10014,9.0,2014/9/06
367625,10009,58.0,2014/9/06
276,10017,7.0,2014/9/06
277,65000,10.0,2014/9/06
278,65000,21.0,2014/9/06
279,65000,11.0,2014/9/06
280,65000,21.0,2014/9/06
281,65000,10.0,2014/9/06
282,65000,11.0,2014/9/06
283,65000,20.0,2014/9/06
284,65000,11.0,2014/9/06
285,65000,20.0,2014/9/06
286,63000,17.0,2014/9/06
287,63000,33.0,2014/9/06
288,63000,21.0,2014/9/06
289,63000,,2014/9/06
290,63000,18.0,2014/9/06
201,63000,33.0,2014/9/06
295,10004,24.0,2014/9/06
296,10004,29.0,2014/9/06
297,10018,17.0,2014/9/06
203,10005,26.0,2014/9/06
241,10005,,2014/9/06
242,10005,30.0,2014/9/06
243,66000,40.0,2014/9/06
244,66000,44.0,2014/9/06
245,66000,47.0,2014/9/06
246,66000,42.0,2014/9/06
247,66000,48.0,2014/9/06
248,10007,52.0,2014/9/06
204,10007,46.0,2014/9/06
250,10008,52.0,2014/9/06
251,10009,42.0,2014/9/06
252,10009,43.0,2014/9/06
253,10010,55.0,2014/9/06
254,10010,66.0,2014/9/06
205,10009,43.0,2014/9/06
255,10020,42.0,2014/9/06
256,67000,52.0,2014/9/06
257,67000,54.0,2014/9/06
258,67000,60.0,2014/9/06
249,10007,45.0,2014/9/06
207,64000,62.0,2014/9/05
262,64000,55.0,2014/9/05
263,64000,75.0,2014/9/05
264,64000,58.0,2014/9/05
265,64000,54.0,2014/9/05
266,64000,49.0,2014/9/05
209,64000,49.0,2014/9/05
257,67000,,
241,10005,30.0,2014/9/08
242,10005,31.0,2014/9/08
243,66000,27.0,2014/9/08
245,66000,36.0,2014/9/08
246,66000,30.0,2014/9/08
247,66000,39.0,2014/9/08
248,10007,49.0,2014/9/08
204,10007,43.0,2014/9/08
249,10007,41.0,2014/9/08
250,10008,36.0,2014/9/08
251,10009,29.0,2014/9/08
252,10009,36.0,2014/9/08
253,10010,42.0,2014/9/08
254,10010,35.0,2014/9/08
205,10009,35.0,2014/9/08
255,10020,29.0,2014/9/08
256,67000,32.0,2014/9/08
257,67000,30.0,2014/9/08
258,67000,46.0,2014/9/08
259,67000,23.0,2014/9/08
260,64000,20.0,2014/9/08
206,64000,30.0,2014/9/08
261,64000,55.0,2014/9/08
207,64000,48.0,2014/9/08
262,64000,50.0,2014/9/08
263,64000,31.0,2014/9/08
264,64000,39.0,2014/9/08
265,64000,51.0,2014/9/08
266,64000,45.0,2014/9/08
209,64000,35.0,2014/9/08
267,64000,48.0,2014/9/08
268,10013,38.0,2014/9/08
269,10013,29.0,2014/9/08
270,10013,23.0,2014/9/08
271,10014,14.0,2014/9/08
272,10015,21.0,2014/9/08
210,63000,20.0,2014/9/08
273,10002,35.0,2014/9/08
274,10002,23.0,2014/9/08
211,65000,52.0,2014/9/08
275,10008,37.0,2014/9/08
213,65000,28.0,2014/9/08
214,64000,29.0,2014/9/08
215,10008,33.0,2014/9/08
218,9007,31.0,2014/9/08
220,9020,54.0,2014/9/08
221,10016,16.0,2014/9/08
278,65000,53.0,2014/9/08
279,65000,36.0,2014/9/08
280,65000,43.0,2014/9/08
281,65000,37.0,2014/9/08
282,65000,30.0,2014/9/08
283,65000,30.0,2014/9/08
284,65000,31.0,2014/9/08
285,65000,30.0,2014/9/08
286,63000,37.0,2014/9/08
287,63000,52.0,2014/9/08
288,63000,33.0,2014/9/08
289,63000,,2014/9/08
290,63000,39.0,2014/9/08
201,63000,48.0,2014/9/08
295,10004,32.0,2014/9/08
296,10004,32.0,2014/9/08
297,10018,19.0,2014/9/08
203,10005,26.0,2014/9/08
244,66000,32.0,2014/9/08
211,65000,39.0,2014/9/07
275,10008,43.0,2014/9/07
213,65000,28.0,2014/9/07
214,64000,26.0,2014/9/07
215,10008,44.0,2014/9/07
218,9007,36.0,2014/9/07
220,9020,46.0,2014/9/07
221,10016,28.0,2014/9/07
223,10014,15.0,2014/9/07
367625,10009,50.0,2014/9/07
276,10017,19.0,2014/9/07
277,65000,17.0,2014/9/07
278,65000,40.0,2014/9/07
279,65000,25.0,2014/9/07
280,65000,41.0,2014/9/07
281,65000,35.0,2014/9/07
282,65000,29.0,2014/9/07
283,65000,40.0,2014/9/07
284,65000,26.0,2014/9/07
285,65000,30.0,2014/9/07
286,63000,49.0,2014/9/07
287,63000,47.0,2014/9/07
288,63000,28.0,2014/9/07
289,63000,,2014/9/07
290,63000,35.0,2014/9/07
201,63000,41.0,2014/9/07
295,10004,35.0,2014/9/07
296,10004,49.0,2014/9/07
297,10018,47.0,2014/9/07
203,10005,45.0,2014/9/07
241,10005,48.0,2014/9/07
242,10005,53.0,2014/9/07
243,66000,41.0,2014/9/07
244,66000,55.0,2014/9/07
245,66000,43.0,2014/9/07
246,66000,48.0,2014/9/07
247,66000,47.0,2014/9/07
248,10007,41.0,2014/9/07
204,10007,49.0,2014/9/07
249,10007,43.0,2014/9/07
250,10008,43.0,2014/9/07
251,10009,35.0,2014/9/07
252,10009,34.0,2014/9/07
253,10010,34.0,2014/9/07
254,10010,39.0,2014/9/07
205,10009,35.0,2014/9/07
255,10020,35.0,2014/9/07
223,10014,16.0,2014/9/08
367625,10009,54.0,2014/9/08
276,10017,32.0,2014/9/08
277,65000,36.0,2014/9/08
256,67000,32.0,2014/9/07
258,67000,34.0,2014/9/07
259,67000,31.0,2014/9/07
260,64000,29.0,2014/9/07
206,64000,25.0,2014/9/07
261,64000,32.0,2014/9/07
207,64000,41.0,2014/9/07
262,64000,29.0,2014/9/07
257,67000,24.0,2014/9/07
263,64000,28.0,2014/9/07
264,64000,35.0,2014/9/07
266,64000,31.0,2014/9/07
209,64000,26.0,2014/9/07
267,64000,49.0,2014/9/07
268,10013,39.0,2014/9/07
269,10013,32.0,2014/9/07
270,10013,26.0,2014/9/07
265,64000,31.0,2014/9/07
271,10014,13.0,2014/9/07
272,10015,25.0,2014/9/07
210,63000,30.0,2014/9/07
273,10002,28.0,2014/9/07
274,10002,20.0,2014/9/07
246,66000,29.0,2014/9/10
247,66000,37.0,2014/9/10
248,10007,29.0,2014/9/10
204,10007,25.0,2014/9/10
249,10007,31.0,2014/9/10
250,10008,48.0,2014/9/10
251,10009,54.0,2014/9/10
252,10009,47.0,2014/9/10
253,10010,36.0,2014/9/10
254,10010,35.0,2014/9/10
205,10009,54.0,2014/9/10
255,10020,42.0,2014/9/10
256,67000,39.0,2014/9/10
257,67000,34.0,2014/9/10
258,67000,35.0,2014/9/10
259,67000,40.0,2014/9/10
260,64000,54.0,2014/9/10
206,64000,50.0,2014/9/10
261,64000,54.0,2014/9/10
207,64000,52.0,2014/9/10
262,64000,42.0,2014/9/10
263,64000,32.0,2014/9/10
264,64000,57.0,2014/9/10
265,64000,46.0,2014/9/10
266,64000,39.0,2014/9/10
209,64000,,2014/9/10
267,64000,53.0,2014/9/10
268,10013,,2014/9/10
269,10013,37.0,2014/9/10
270,10013,21.0,2014/9/10
271,10014,20.0,2014/9/10
272,10015,25.0,2014/9/10
210,63000,45.0,2014/9/10
273,10002,42.0,2014/9/10
274,10002,39.0,2014/9/10
211,65000,64.0,2014/9/10
275,10008,56.0,2014/9/10
213,65000,47.0,2014/9/10
214,64000,38.0,2014/9/10
215,10008,52.0,2014/9/10
218,9007,52.0,2014/9/10
220,9020,42.0,2014/9/10
221,10016,22.0,2014/9/10
223,10014,24.0,2014/9/10
367625,10009,49.0,2014/9/10
276,10017,67.0,2014/9/10
277,65000,47.0,2014/9/10
278,65000,44.0,2014/9/10
279,65000,50.0,2014/9/10
280,65000,52.0,2014/9/10
281,65000,50.0,2014/9/10
282,65000,39.0,2014/9/10
283,65000,38.0,2014/9/10
284,65000,44.0,2014/9/10
285,65000,32.0,2014/9/10
286,63000,43.0,2014/9/10
287,63000,53.0,2014/9/10
288,63000,45.0,2014/9/10
289,63000,47.0,2014/9/10
290,63000,41.0,2014/9/10
201,63000,54.0,2014/9/10
295,10004,22.0,2014/9/10
296,10004,36.0,2014/9/10
297,10018,21.0,2014/9/10
203,10005,33.0,2014/9/10
241,10005,23.0,2014/9/10
242,10005,28.0,2014/9/10
243,66000,37.0,2014/9/10
244,66000,36.0,2014/9/10
245,66000,30.0,2014/9/10
283,65000,31.0,2014/9/09
284,65000,35.0,2014/9/09
285,65000,40.0,2014/9/09
286,63000,38.0,2014/9/09
287,63000,54.0,2014/9/09
288,63000,36.0,2014/9/09
289,63000,40.0,2014/9/09
290,63000,38.0,2014/9/09
201,63000,54.0,2014/9/09
295,10004,25.0,2014/9/09
296,10004,29.0,2014/9/09
297,10018,14.0,2014/9/09
203,10005,29.0,2014/9/09
241,10005,20.0,2014/9/09
242,10005,21.0,2014/9/09
243,66000,27.0,2014/9/09
244,66000,31.0,2014/9/09
245,66000,37.0,2014/9/09
246,66000,23.0,2014/9/09
247,66000,30.0,2014/9/09
248,10007,33.0,2014/9/09
204,10007,19.0,2014/9/09
249,10007,20.0,2014/9/09
250,10008,35.0,2014/9/09
251,10009,27.0,2014/9/09
252,10009,26.0,2014/9/09
253,10010,27.0,2014/9/09
254,10010,24.0,2014/9/09
205,10009,17.0,2014/9/09
255,10020,23.0,2014/9/09
256,67000,27.0,2014/9/09
257,67000,21.0,2014/9/09
258,67000,33.0,2014/9/09
259,67000,23.0,2014/9/09
260,64000,19.0,2014/9/09
206,64000,27.0,2014/9/09
261,64000,43.0,2014/9/09
207,64000,38.0,2014/9/09
262,64000,38.0,2014/9/09
263,64000,28.0,2014/9/09
264,64000,41.0,2014/9/09
265,64000,43.0,2014/9/09
266,64000,35.0,2014/9/09
209,64000,31.0,2014/9/09
267,64000,41.0,2014/9/09
268,10013,31.0,2014/9/09
269,10013,31.0,2014/9/09
270,10013,29.0,2014/9/09
272,10015,25.0,2014/9/09
210,63000,30.0,2014/9/09
273,10002,35.0,2014/9/09
274,10002,28.0,2014/9/09
211,65000,50.0,2014/9/09
275,10008,29.0,2014/9/09
213,65000,36.0,2014/9/09
271,10014,18.0,2014/9/09
214,64000,32.0,2014/9/09
215,10008,29.0,2014/9/09
218,9007,40.0,2014/9/09
220,9020,23.0,2014/9/09
221,10016,12.0,2014/9/09
223,10014,16.0,2014/9/09
367625,10009,38.0,2014/9/09
276,10017,21.0,2014/9/09
277,65000,44.0,2014/9/09
278,65000,42.0,2014/9/09
279,65000,29.0,2014/9/09
280,65000,47.0,2014/9/09
281,65000,32.0,2014/9/09
282,65000,35.0,2014/9/09
209,64000,30.0,2014/9/12
267,64000,44.0,2014/9/12
268,10013,54.0,2014/9/12
269,10013,50.0,2014/9/12
270,10013,15.0,2014/9/12
271,10014,10.0,2014/9/12
272,10015,16.0,2014/9/12
210,63000,10.0,2014/9/12
273,10002,24.0,2014/9/12
274,10002,21.0,2014/9/12
211,65000,32.0,2014/9/12
275,10008,48.0,2014/9/12
213,65000,14.0,2014/9/12
214,64000,27.0,2014/9/12
215,10008,42.0,2014/9/12
218,9007,34.0,2014/9/12
220,9020,25.0,2014/9/12
221,10016,27.0,2014/9/12
223,10014,14.0,2014/9/12
367625,10009,49.0,2014/9/12
276,10017,9.0,2014/9/12
277,65000,11.0,2014/9/12
278,65000,20.0,2014/9/12
279,65000,15.0,2014/9/12
280,65000,32.0,2014/9/12
281,65000,20.0,2014/9/12
282,65000,13.0,2014/9/12
283,65000,12.0,2014/9/12
284,65000,18.0,2014/9/12
285,65000,22.0,2014/9/12
286,63000,18.0,2014/9/12
287,63000,34.0,2014/9/12
