SITEID,COUNTYID,PSI,DATACREATIONDATE
293,68000,54.0,2014/12/26
294,68000,37.0,2014/12/26
295,10004,41.0,2014/12/26
296,10004,31.0,2014/12/26
297,10018,39.0,2014/12/26
203,10005,37.0,2014/12/26
241,10005,33.0,2014/12/26
242,10005,29.0,2014/12/26
243,66000,24.0,2014/12/26
244,66000,38.0,2014/12/26
245,66000,50.0,2014/12/26
246,66000,40.0,2014/12/26
247,66000,43.0,2014/12/26
267,64000,62.0,2014/12/26
268,10013,62.0,2014/12/26
269,10013,61.0,2014/12/26
270,10013,44.0,2014/12/26
258,67000,102.0,2014/12/22
259,67000,90.0,2014/12/22
260,64000,80.0,2014/12/22
206,64000,108.0,2014/12/22
261,64000,108.0,2014/12/22
207,64000,106.0,2014/12/22
262,64000,87.0,2014/12/22
263,64000,53.0,2014/12/22
264,64000,111.0,2014/12/22
265,64000,96.0,2014/12/22
266,64000,106.0,2014/12/22
209,64000,93.0,2014/12/22
267,64000,94.0,2014/12/22
268,10013,94.0,2014/12/22
269,10013,68.0,2014/12/22
270,10013,52.0,2014/12/22
271,10014,58.0,2014/12/22
272,10015,55.0,2014/12/22
210,63000,37.0,2014/12/22
273,10002,57.0,2014/12/22
274,10002,64.0,2014/12/22
211,65000,74.0,2014/12/22
275,10008,76.0,2014/12/22
213,65000,55.0,2014/12/22
214,64000,102.0,2014/12/22
215,10008,58.0,2014/12/22
296,10004,24.0,2014/12/27
215,10008,58.0,2014/12/25
218,9007,90.0,2014/12/25
257,67000,87.0,2014/12/22
218,9007,45.0,2014/12/22
220,9020,69.0,2014/12/22
221,10016,59.0,2014/12/22
223,10014,54.0,2014/12/22
367625,10009,87.0,2014/12/22
220,9020,98.0,2014/12/25
221,10016,58.0,2014/12/25
223,10014,48.0,2014/12/25
367625,10009,84.0,2014/12/25
276,10017,53.0,2014/12/25
277,65000,60.0,2014/12/25
278,65000,70.0,2014/12/25
279,65000,56.0,2014/12/25
280,65000,61.0,2014/12/25
275,10008,67.0,2014/12/23
276,10017,51.0,2014/12/22
277,65000,58.0,2014/12/22
278,65000,64.0,2014/12/22
279,65000,56.0,2014/12/22
280,65000,59.0,2014/12/22
281,65000,59.0,2014/12/22
282,65000,57.0,2014/12/22
283,65000,60.0,2014/12/22
284,65000,60.0,2014/12/22
285,65000,56.0,2014/12/22
286,63000,54.0,2014/12/22
281,65000,64.0,2014/12/25
282,65000,62.0,2014/12/25
283,65000,60.0,2014/12/25
284,65000,64.0,2014/12/25
285,65000,60.0,2014/12/25
286,63000,57.0,2014/12/25
287,63000,70.0,2014/12/25
288,63000,61.0,2014/12/25
213,65000,52.0,2014/12/23
289,63000,61.0,2014/12/25
290,63000,63.0,2014/12/25
201,63000,68.0,2014/12/25
291,68000,58.0,2014/12/25
292,68000,67.0,2014/12/25
202,68000,66.0,2014/12/25
293,68000,70.0,2014/12/25
294,68000,59.0,2014/12/25
295,10004,60.0,2014/12/25
296,10004,52.0,2014/12/25
297,10018,60.0,2014/12/25
214,64000,120.0,2014/12/23
215,10008,50.0,2014/12/23
218,9007,,2014/12/23
220,9020,62.0,2014/12/23
221,10016,50.0,2014/12/23
223,10014,34.0,2014/12/23
367625,10009,78.0,2014/12/23
203,10005,60.0,2014/12/25
287,63000,76.0,2014/12/22
288,63000,58.0,2014/12/22
289,63000,62.0,2014/12/22
290,63000,59.0,2014/12/22
201,63000,68.0,2014/12/22
295,10004,58.0,2014/12/22
296,10004,53.0,2014/12/22
297,10018,56.0,2014/12/22
203,10005,61.0,2014/12/22
241,10005,56.0,2014/12/22
242,10005,52.0,2014/12/22
243,66000,55.0,2014/12/22
244,66000,66.0,2014/12/22
245,66000,60.0,2014/12/22
246,66000,62.0,2014/12/22
247,66000,60.0,2014/12/22
248,10007,64.0,2014/12/22
259,67000,66.0,2014/11/30
260,64000,58.0,2014/11/30
206,64000,64.0,2014/11/30
261,64000,70.0,2014/11/30
207,64000,74.0,2014/11/30
262,64000,60.0,2014/11/30
263,64000,50.0,2014/11/30
264,64000,70.0,2014/11/30
265,64000,62.0,2014/11/30
282,65000,64.0,2014/12/29
283,65000,59.0,2014/12/29
284,65000,61.0,2014/12/29
285,65000,60.0,2014/12/29
286,63000,56.0,2014/12/29
287,63000,68.0,2014/12/29
288,63000,58.0,2014/12/29
289,63000,62.0,2014/12/29
290,63000,54.0,2014/12/29
201,63000,69.0,2014/12/29
291,68000,59.0,2014/12/29
292,68000,58.0,2014/12/29
202,68000,63.0,2014/12/29
293,68000,68.0,2014/12/29
294,68000,60.0,2014/12/29
295,10004,60.0,2014/12/29
296,10004,59.0,2014/12/29
297,10018,61.0,2014/12/29
203,10005,62.0,2014/12/29
241,10005,59.0,2014/12/29
242,10005,55.0,2014/12/29
243,66000,56.0,2014/12/29
244,66000,58.0,2014/12/29
245,66000,56.0,2014/12/29
246,66000,62.0,2014/12/29
247,66000,65.0,2014/12/29
248,10007,60.0,2014/12/29
204,10007,62.0,2014/12/29
249,10007,63.0,2014/12/29
250,10008,68.0,2014/12/29
251,10009,66.0,2014/12/29
252,10009,69.0,2014/12/29
253,10010,70.0,2014/12/29
254,10010,84.0,2014/12/29
205,10009,64.0,2014/12/29
255,10020,62.0,2014/12/29
256,67000,66.0,2014/12/29
257,67000,62.0,2014/12/29
258,67000,66.0,2014/12/29
259,67000,60.0,2014/12/29
260,64000,48.0,2014/12/29
206,64000,59.0,2014/12/29
261,64000,60.0,2014/12/29
207,64000,62.0,2014/12/29
262,64000,55.0,2014/12/29
263,64000,,2014/12/29
264,64000,,2014/12/29
265,64000,58.0,2014/12/29
266,64000,62.0,2014/12/29
209,64000,62.0,2014/12/29
267,64000,58.0,2014/12/29
268,10013,51.0,2014/12/29
269,10013,60.0,2014/12/29
280,65000,56.0,2014/12/29
281,65000,56.0,2014/12/29
213,65000,24.0,2014/12/28
214,64000,60.0,2014/12/28
215,10008,20.0,2014/12/28
218,9007,50.0,2014/12/28
220,9020,64.0,2014/12/28
221,10016,36.0,2014/12/28
223,10014,28.0,2014/12/28
367625,10009,50.0,2014/12/28
276,10017,27.0,2014/12/28
277,65000,34.0,2014/12/28
278,65000,43.0,2014/12/28
279,65000,21.0,2014/12/28
280,65000,29.0,2014/12/28
281,65000,32.0,2014/12/28
282,65000,32.0,2014/12/28
283,65000,31.0,2014/12/28
284,65000,40.0,2014/12/28
285,65000,35.0,2014/12/28
286,63000,27.0,2014/12/28
287,63000,38.0,2014/12/28
288,63000,24.0,2014/12/28
289,63000,29.0,2014/12/28
290,63000,20.0,2014/12/28
201,63000,35.0,2014/12/28
291,68000,35.0,2014/12/28
292,68000,40.0,2014/12/28
202,68000,40.0,2014/12/28
293,68000,41.0,2014/12/28
294,68000,33.0,2014/12/28
295,10004,39.0,2014/12/28
296,10004,34.0,2014/12/28
297,10018,33.0,2014/12/28
203,10005,37.0,2014/12/28
241,10005,29.0,2014/12/28
242,10005,32.0,2014/12/28
243,66000,26.0,2014/12/28
244,66000,34.0,2014/12/28
245,66000,22.0,2014/12/28
259,67000,36.0,2014/12/28
260,64000,54.0,2014/12/28
206,64000,56.0,2014/12/28
261,64000,63.0,2014/12/28
207,64000,64.0,2014/12/28
262,64000,60.0,2014/12/28
263,64000,47.0,2014/12/28
264,64000,62.0,2014/12/28
265,64000,56.0,2014/12/28
266,64000,56.0,2014/12/28
209,64000,57.0,2014/12/28
267,64000,58.0,2014/12/28
268,10013,60.0,2014/12/28
269,10013,62.0,2014/12/28
270,10013,34.0,2014/12/28
271,10014,25.0,2014/12/28
272,10015,10.0,2014/12/28
367625,10009,86.0,2014/12/29
276,10017,54.0,2014/12/29
277,65000,58.0,2014/12/29
278,65000,62.0,2014/12/29
279,65000,56.0,2014/12/29
211,65000,67.0,2014/12/29
212,68000,67.0,2014/12/29
275,10008,54.0,2014/12/29
213,65000,60.0,2014/12/29
214,64000,59.0,2014/12/29
215,10008,19.0,2014/12/29
218,9007,50.0,2014/12/29
220,9020,67.0,2014/12/29
221,10016,45.0,2014/12/29
223,10014,23.0,2014/12/29
248,10007,25.0,2014/12/28
204,10007,34.0,2014/12/28
249,10007,35.0,2014/12/28
251,10009,36.0,2014/12/28
253,10010,31.0,2014/12/28
256,67000,35.0,2014/12/28
257,67000,40.0,2014/12/28
258,67000,40.0,2014/12/28
211,65000,24.0,2014/12/28
212,68000,33.0,2014/12/28
275,10008,34.0,2014/12/28
246,66000,23.0,2014/12/28
247,66000,27.0,2014/12/28
250,10008,39.0,2014/12/28
210,63000,39.0,2014/12/28
273,10002,33.0,2014/12/28
274,10002,35.0,2014/12/28
297,10018,60.0,2014/12/24
203,10005,61.0,2014/12/24
241,10005,62.0,2014/12/24
242,10005,57.0,2014/12/24
243,66000,58.0,2014/12/24
244,66000,66.0,2014/12/24
245,66000,76.0,2014/12/24
246,66000,70.0,2014/12/24
247,66000,68.0,2014/12/24
248,10007,69.0,2014/12/24
204,10007,62.0,2014/12/24
249,10007,64.0,2014/12/24
250,10008,77.0,2014/12/24
251,10009,78.0,2014/12/24
252,10009,70.0,2014/12/24
253,10010,76.0,2014/12/24
254,10010,75.0,2014/12/24
205,10009,52.0,2014/12/24
255,10020,84.0,2014/12/24
252,10009,24.0,2014/12/28
270,10013,47.0,2014/12/29
271,10014,43.0,2014/12/29
272,10015,51.0,2014/12/29
206,64000,96.0,2014/12/24
261,64000,90.0,2014/12/24
207,64000,100.0,2014/12/24
262,64000,73.0,2014/12/24
263,64000,59.0,2014/12/24
264,64000,100.0,2014/12/24
265,64000,80.0,2014/12/24
266,64000,91.0,2014/12/24
209,64000,82.0,2014/12/24
267,64000,96.0,2014/12/24
268,10013,92.0,2014/12/24
269,10013,78.0,2014/12/24
270,10013,33.0,2014/12/24
271,10014,36.0,2014/12/24
272,10015,44.0,2014/12/24
210,63000,52.0,2014/12/24
273,10002,50.0,2014/12/24
274,10002,53.0,2014/12/24
211,65000,64.0,2014/12/24
275,10008,82.0,2014/12/24
213,65000,45.0,2014/12/24
214,64000,86.0,2014/12/24
215,10008,58.0,2014/12/24
218,9007,58.0,2014/12/24
220,9020,81.0,2014/12/24
221,10016,51.0,2014/12/24
223,10014,26.0,2014/12/24
367625,10009,82.0,2014/12/24
276,10017,51.0,2014/12/24
277,65000,51.0,2014/12/24
278,65000,57.0,2014/12/24
279,65000,41.0,2014/12/24
280,65000,55.0,2014/12/24
254,10010,34.0,2014/12/28
205,10009,26.0,2014/12/28
255,10020,51.0,2014/12/28
210,63000,45.0,2014/12/29
273,10002,36.0,2014/12/29
274,10002,35.0,2014/12/29
256,67000,83.0,2014/12/24
257,67000,75.0,2014/12/24
258,67000,76.0,2014/12/24
259,67000,76.0,2014/12/24
260,64000,87.0,2014/12/24
281,65000,53.0,2014/12/24
282,65000,56.0,2014/12/24
283,65000,52.0,2014/12/24
284,65000,56.0,2014/12/24
285,65000,54.0,2014/12/24
286,63000,51.0,2014/12/24
287,63000,62.0,2014/12/24
288,63000,48.0,2014/12/24
289,63000,54.0,2014/12/24
290,63000,52.0,2014/12/24
201,63000,59.0,2014/12/24
295,10004,54.0,2014/12/24
296,10004,56.0,2014/12/24
279,65000,56.0,2014/12/30
280,65000,59.0,2014/12/30
281,65000,61.0,2014/12/30
282,65000,69.0,2014/12/30
283,65000,65.0,2014/12/30
284,65000,67.0,2014/12/30
285,65000,60.0,2014/12/30
286,63000,56.0,2014/12/30
287,63000,71.0,2014/12/30
288,63000,63.0,2014/12/30
289,63000,66.0,2014/12/30
290,63000,61.0,2014/12/30
201,63000,70.0,2014/12/30
291,68000,57.0,2014/12/30
292,68000,66.0,2014/12/30
202,68000,73.0,2014/12/30
293,68000,76.0,2014/12/30
294,68000,62.0,2014/12/30
295,10004,66.0,2014/12/30
296,10004,36.0,2014/12/30
297,10018,67.0,2014/12/30
203,10005,65.0,2014/12/30
367625,10009,76.0,2014/12/30
276,10017,50.0,2014/12/30
277,65000,60.0,2014/12/30
278,65000,53.0,2014/12/30
241,10005,46.0,2014/12/30
242,10005,32.0,2014/12/30
243,66000,30.0,2014/12/30
244,66000,54.0,2014/12/30
245,66000,69.0,2014/12/30
246,66000,41.0,2014/12/30
247,66000,49.0,2014/12/30
248,10007,54.0,2014/12/30
204,10007,70.0,2014/12/30
249,10007,58.0,2014/12/30
250,10008,60.0,2014/12/30
251,10009,64.0,2014/12/30
252,10009,58.0,2014/12/30
253,10010,64.0,2014/12/30
254,10010,71.0,2014/12/30
205,10009,65.0,2014/12/30
255,10020,72.0,2014/12/30
256,67000,72.0,2014/12/30
257,67000,70.0,2014/12/30
258,67000,82.0,2014/12/30
259,67000,80.0,2014/12/30
260,64000,61.0,2014/12/30
206,64000,83.0,2014/12/30
287,63000,69.0,2014/12/31
288,63000,60.0,2014/12/31
289,63000,64.0,2014/12/31
290,63000,63.0,2014/12/31
201,63000,66.0,2014/12/31
291,68000,62.0,2014/12/31
292,68000,69.0,2014/12/31
202,68000,70.0,2014/12/31
293,68000,63.0,2014/12/31
261,64000,74.0,2014/12/30
207,64000,76.0,2014/12/30
262,64000,75.0,2014/12/30
263,64000,55.0,2014/12/30
264,64000,74.0,2014/12/30
265,64000,72.0,2014/12/30
266,64000,76.0,2014/12/30
209,64000,70.0,2014/12/30
267,64000,70.0,2014/12/30
268,10013,70.0,2014/12/30
269,10013,85.0,2014/12/30
270,10013,56.0,2014/12/30
271,10014,52.0,2014/12/30
272,10015,58.0,2014/12/30
210,63000,49.0,2014/12/30
273,10002,64.0,2014/12/30
274,10002,60.0,2014/12/30
211,65000,70.0,2014/12/30
212,68000,76.0,2014/12/30
275,10008,70.0,2014/12/30
213,65000,58.0,2014/12/30
214,64000,74.0,2014/12/30
215,10008,51.0,2014/12/30
218,9007,58.0,2014/12/30
220,9020,69.0,2014/12/30
221,10016,58.0,2014/12/30
223,10014,51.0,2014/12/30
294,68000,58.0,2014/12/31
295,10004,61.0,2014/12/31
296,10004,49.0,2014/12/31
297,10018,58.0,2014/12/31
203,10005,64.0,2014/12/31
241,10005,64.0,2014/12/31
242,10005,53.0,2014/12/31
243,66000,49.0,2014/12/31
244,66000,69.0,2014/12/31
245,66000,69.0,2014/12/31
246,66000,75.0,2014/12/31
247,66000,75.0,2014/12/31
248,10007,68.0,2014/12/31
204,10007,70.0,2014/12/31
249,10007,64.0,2014/12/31
250,10008,68.0,2014/12/31
251,10009,79.0,2014/12/31
252,10009,70.0,2014/12/31
253,10010,80.0,2014/12/31
254,10010,84.0,2014/12/31
205,10009,64.0,2014/12/31
255,10020,85.0,2014/12/31
256,67000,83.0,2014/12/31
257,67000,78.0,2014/12/31
258,67000,81.0,2014/12/31
259,67000,80.0,2014/12/31
260,64000,48.0,2014/12/31
206,64000,92.0,2014/12/31
261,64000,98.0,2014/12/31
207,64000,91.0,2014/12/31
262,64000,76.0,2014/12/31
263,64000,62.0,2014/12/31
264,64000,89.0,2014/12/31
265,64000,82.0,2014/12/31
266,64000,90.0,2014/12/31
209,64000,80.0,2014/12/31
267,64000,79.0,2014/12/31
268,10013,72.0,2014/12/31
269,10013,78.0,2014/12/31
270,10013,52.0,2014/12/31
271,10014,49.0,2014/12/31
272,10015,52.0,2014/12/31
210,63000,44.0,2014/12/31
273,10002,62.0,2014/12/31
274,10002,58.0,2014/12/31
211,65000,68.0,2014/12/31
212,68000,78.0,2014/12/31
275,10008,64.0,2014/12/31
213,65000,58.0,2014/12/31
214,64000,82.0,2014/12/31
215,10008,52.0,2014/12/31
218,9007,59.0,2014/12/31
220,9020,82.0,2014/12/31
221,10016,54.0,2014/12/31
223,10014,49.0,2014/12/31
367625,10009,83.0,2014/12/31
276,10017,42.0,2014/12/31
277,65000,59.0,2014/12/31
278,65000,49.0,2014/12/31
279,65000,52.0,2014/12/31
280,65000,56.0,2014/12/31
281,65000,60.0,2014/12/31
282,65000,61.0,2014/12/31
283,65000,58.0,2014/12/31
284,65000,56.0,2014/12/31
285,65000,54.0,2014/12/31
286,63000,54.0,2014/12/31
268,10013,80.0,2014/1/01
269,10013,64.0,2014/1/01
270,10013,62.0,2014/1/01
271,10014,64.0,2014/1/01
272,10015,62.0,2014/1/01
210,63000,33.0,2014/1/01
273,10002,60.0,2014/1/01
274,10002,64.0,2014/1/01
211,65000,67.0,2014/1/01
265,64000,69.0,2014/1/02
266,64000,70.0,2014/1/02
209,64000,64.0,2014/1/02
267,64000,69.0,2014/1/02
268,10013,70.0,2014/1/02
269,10013,76.0,2014/1/02
270,10013,37.0,2014/1/02
271,10014,36.0,2014/1/02
272,10015,45.0,2014/1/02
210,63000,37.0,2014/1/02
273,10002,46.0,2014/1/02
274,10002,43.0,2014/1/02
211,65000,53.0,2014/1/02
212,68000,53.0,2014/1/02
275,10008,84.0,2014/1/02
213,65000,31.0,2014/1/02
214,64000,68.0,2014/1/02
215,10008,72.0,2014/1/02
218,9007,48.0,2014/1/02
220,9020,65.0,2014/1/02
221,10016,47.0,2014/1/02
223,10014,38.0,2014/1/02
367625,10009,70.0,2014/1/02
276,10017,25.0,2014/1/02
241,10005,44.0,2014/1/03
242,10005,45.0,2014/1/03
243,66000,54.0,2014/1/03
244,66000,49.0,2014/1/03
245,66000,68.0,2014/1/03
246,66000,60.0,2014/1/03
247,66000,55.0,2014/1/03
248,10007,54.0,2014/1/03
204,10007,47.0,2014/1/03
249,10007,56.0,2014/1/03
250,10008,68.0,2014/1/03
251,10009,66.0,2014/1/03
252,10009,60.0,2014/1/03
277,65000,44.0,2014/1/10
278,65000,52.0,2014/1/10
279,65000,37.0,2014/1/10
280,65000,40.0,2014/1/10
281,65000,44.0,2014/1/10
282,65000,42.0,2014/1/10
283,65000,40.0,2014/1/10
284,65000,43.0,2014/1/10
285,65000,43.0,2014/1/10
286,63000,41.0,2014/1/10
287,63000,56.0,2014/1/10
288,63000,42.0,2014/1/10
289,63000,49.0,2014/1/10
290,63000,50.0,2014/1/10
201,63000,53.0,2014/1/10
291,68000,42.0,2014/1/10
292,68000,52.0,2014/1/10
202,68000,63.0,2014/1/10
293,68000,56.0,2014/1/10
294,68000,49.0,2014/1/10
295,10004,41.0,2014/1/10
296,10004,35.0,2014/1/10
254,10010,73.0,2014/1/11
205,10009,52.0,2014/1/11
255,10020,71.0,2014/1/11
256,67000,64.0,2014/1/11
257,67000,56.0,2014/1/11
258,67000,62.0,2014/1/11
259,67000,56.0,2014/1/11
260,64000,55.0,2014/1/11
206,64000,70.0,2014/1/11
261,64000,78.0,2014/1/11
207,64000,86.0,2014/1/11
262,64000,70.0,2014/1/11
263,64000,61.0,2014/1/11
264,64000,74.0,2014/1/11
265,64000,69.0,2014/1/11
286,63000,43.0,2014/1/02
287,63000,54.0,2014/1/02
288,63000,42.0,2014/1/02
289,63000,48.0,2014/1/02
290,63000,47.0,2014/1/02
201,63000,56.0,2014/1/02
291,68000,44.0,2014/1/02
292,68000,51.0,2014/1/02
202,68000,56.0,2014/1/02
293,68000,51.0,2014/1/02
294,68000,50.0,2014/1/02
295,10004,43.0,2014/1/02
296,10004,36.0,2014/1/02
297,10018,44.0,2014/1/02
203,10005,45.0,2014/1/02
241,10005,42.0,2014/1/02
242,10005,35.0,2014/1/02
243,66000,43.0,2014/1/02
244,66000,54.0,2014/1/02
245,66000,53.0,2014/1/02
246,66000,51.0,2014/1/02
247,66000,54.0,2014/1/02
248,10007,54.0,2014/1/02
204,10007,59.0,2014/1/02
249,10007,63.0,2014/1/02
250,10008,68.0,2014/1/02
251,10009,63.0,2014/1/02
250,10008,71.0,2014/1/01
251,10009,76.0,2014/1/01
252,10009,86.0,2014/1/01
253,10010,95.0,2014/1/01
254,10010,110.0,2014/1/01
205,10009,86.0,2014/1/01
255,10020,94.0,2014/1/01
256,67000,104.0,2014/1/01
257,67000,104.0,2014/1/01
258,67000,110.0,2014/1/01
