序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
21.0,臺北市,2013/01/29,士林,3.2,0.63,416.26462365591397,18.8,29.0,54.0,31.0,41.3,15.65,25.66,2.221241472172352,0.26390664272890485,1.9578096947935368,16.64,77.65
22.0,臺北市,2013/01/28,松山,2.4,0.39,410.57,28.0,42.0,39.0,17.0,29.24,5.65,23.6,2.003,0.148,1.86,15.29,59.1
23.0,臺北市,2013/01/28,古亭,2.1,0.35,416.26462365591397,34.6,46.0,46.0,22.0,18.79,3.7,15.09,1.954,0.098,1.86,15.65,61.04
24.0,臺北市,2013/01/28,中山,1.9,0.54,416.26462365591397,22.9,34.0,38.0,18.0,35.17,8.9,26.26,2.126,0.172,1.95,16.25,58.91
25.0,臺北市,2013/01/28,大同,3.0,1.11,416.26462365591397,26.989703932832523,41.177326863696514,53.0,26.0,66.52,35.4,31.12,2.324,0.384,1.94,17.002178173719376,76.33367156208278
26.0,臺北市,2013/01/28,萬華,2.8,0.43,416.26462365591397,24.5,38.0,47.0,21.0,31.07,7.09,23.98,2.221241472172352,0.26390664272890485,1.9578096947935368,16.14,59.05
27.0,臺北市,2013/01/28,陽明,2.5,0.17,404.06,44.4,50.0,21.0,13.0,2.58,0.94,1.62,2.221241472172352,0.26390664272890485,1.9578096947935368,8.06,91.08
28.0,臺北市,2013/01/28,士林,2.6,0.23,416.26462365591397,42.3,50.0,37.0,19.0,9.05,1.12,7.91,2.221241472172352,0.26390664272890485,1.9578096947935368,16.15,62.63
29.0,臺北市,2013/01/27,松山,3.5,0.41,411.19,38.2,45.0,51.0,25.0,22.24,2.52,19.72,1.975,0.096,1.88,14.29,70.12
30.0,臺北市,2013/01/27,古亭,3.0,0.44,416.26462365591397,36.2,42.0,53.0,32.0,22.1,3.92,18.18,2.019,0.099,1.92,14.47,73.74
31.0,臺北市,2013/01/27,中山,2.7,0.56,416.26462365591397,29.0,35.0,56.0,35.0,31.33,3.71,27.62,2.125,0.143,1.98,15.17,69.35
32.0,臺北市,2013/01/27,大同,3.0,1.04,416.26462365591397,26.989703932832523,41.177326863696514,62.0,38.0,62.53,28.36,34.17,2.281,0.316,1.97,17.002178173719376,76.33367156208278
33.0,臺北市,2013/01/27,萬華,3.2,0.48,416.26462365591397,29.9,37.0,54.0,34.0,28.37,3.83,24.55,2.221241472172352,0.26390664272890485,1.9578096947935368,15.12,69.07
34.0,臺北市,2013/01/27,陽明,2.2,0.27,404.69,52.4,55.0,29.0,21.0,3.35,0.75,2.6,2.221241472172352,0.26390664272890485,1.9578096947935368,7.44,95.03
35.0,臺北市,2013/01/27,士林,2.7,0.33,416.26462365591397,47.7,50.0,51.0,29.0,9.62,1.32,8.29,2.221241472172352,0.26390664272890485,1.9578096947935368,14.8,70.64
36.0,臺北市,2013/01/26,松山,3.5,0.47,410.5,33.0,36.0,45.0,23.0,20.08,2.81,17.27,1.964,0.109,1.85,16.26,73.06
37.0,臺北市,2013/01/26,古亭,3.1,0.46,416.26462365591397,33.8,39.0,51.0,31.0,19.93,3.51,16.41,1.966,0.098,1.87,16.77,73.42
38.0,臺北市,2013/01/26,中山,1.9,0.64,416.26462365591397,22.5,26.0,49.0,32.0,31.53,7.01,24.52,2.147,0.175,1.97,17.41,71.48
39.0,臺北市,2013/01/26,大同,3.7,1.35,416.26462365591397,26.989703932832523,41.177326863696514,61.0,34.0,67.15,32.76,34.39,2.39,0.419,1.97,17.002178173719376,76.33367156208278
40.0,臺北市,2013/01/26,萬華,2.7,0.5,416.26462365591397,25.9,30.0,55.0,28.0,26.58,4.49,22.08,2.221241472172352,0.26390664272890485,1.9578096947935368,17.19,71.98
41.0,臺北市,2013/01/26,陽明,0.9,0.25,401.78,45.9,49.0,10.0,8.0,2.33,1.02,1.31,2.221241472172352,0.26390664272890485,1.9578096947935368,9.66,100.0
42.0,臺北市,2013/01/26,士林,2.2,0.38,416.26462365591397,38.9,44.0,49.0,26.0,11.86,1.68,10.16,2.221241472172352,0.26390664272890485,1.9578096947935368,17.23,73.68
43.0,臺北市,2013/01/25,松山,4.2,0.77,423.37,35.9,49.0,104.0,48.0,25.26,3.15,22.09,2.106,0.176,1.93,15.47,68.92
44.0,臺北市,2013/01/25,古亭,4.3,0.78,416.26462365591397,36.4,43.0,104.0,68.0,21.5,3.5,18.01,2.092,0.135,1.96,15.8,71.05
45.0,臺北市,2013/01/25,中山,4.6,0.98,416.26462365591397,24.1,34.0,109.0,72.0,38.1,10.05,28.05,2.261,0.23,2.03,16.51,68.01
46.0,臺北市,2013/01/25,大同,5.1,1.6,416.26462365591397,26.989703932832523,41.177326863696514,111.0,74.0,70.31,35.49,34.82,2.478,0.444,2.03,17.002178173719376,76.33367156208278
47.0,臺北市,2013/01/25,萬華,5.4,0.86,416.26462365591397,26.9,38.0,98.0,71.0,32.56,6.09,26.47,2.221241472172352,0.26390664272890485,1.9578096947935368,16.3,68.61
48.0,臺北市,2013/01/25,陽明,3.9,0.56,417.06,47.9,53.0,29.0,16.0,4.92,0.91,4.01,2.221241472172352,0.26390664272890485,1.9578096947935368,8.27,100.0
49.0,臺北市,2013/01/25,士林,4.3,0.64,416.26462365591397,44.0,47.0,91.0,64.0,11.62,1.26,10.35,2.221241472172352,0.26390664272890485,1.9578096947935368,16.07,71.63
50.0,臺北市,2013/01/24,松山,3.3,0.89,427.18,33.2,44.0,94.0,46.0,28.64,4.81,23.83,2.179,0.197,1.98,18.4,66.42
51.0,臺北市,2013/01/24,古亭,5.4,1.02,416.26462365591397,31.2,44.0,102.0,68.0,33.93,7.59,26.34,2.243,0.256,1.99,18.76,67.92
52.0,臺北市,2013/01/24,中山,4.4,1.13,416.26462365591397,24.2,30.0,92.0,67.0,40.65,10.8,29.85,2.326,0.276,2.05,19.41,65.84
53.0,臺北市,2013/01/24,大同,4.8,1.59,416.26462365591397,26.989703932832523,41.177326863696514,110.0,74.0,66.34,30.11,36.23,2.536,0.471,2.07,17.002178173719376,76.33367156208278
54.0,臺北市,2013/01/24,萬華,4.4,1.05,416.26462365591397,25.6,36.0,98.0,67.0,35.35,6.61,28.74,2.221241472172352,0.26390664272890485,1.9578096947935368,19.08,67.47
55.0,臺北市,2013/01/24,陽明,3.3,0.58,415.32,44.8,49.0,44.0,34.0,4.95,0.99,3.96,2.221241472172352,0.26390664272890485,1.9578096947935368,11.79,95.22
56.0,臺北市,2013/01/24,士林,4.3,0.79,416.26462365591397,36.3,48.0,98.0,66.0,17.09,1.13,15.95,2.221241472172352,0.26390664272890485,1.9578096947935368,18.9,72.12
57.0,臺北市,2013/01/23,松山,2.6,0.79,425.78,20.8,33.0,44.0,24.0,30.49,7.83,22.65,2.123,0.172,1.95,16.85,79.34
58.0,臺北市,2013/01/23,古亭,3.6343018213356464,0.5862669584245077,416.26462365591397,26.989703932832523,19.0,60.0,37.0,26.265339721254357,7.729834494773519,18.53561411149826,2.221241472172352,0.26390664272890485,1.9578096947935368,17.002178173719376,76.33367156208278
59.0,臺北市,2013/01/23,中山,2.4,1.0,416.26462365591397,17.2,27.0,42.0,29.0,38.6,13.35,25.25,2.256,0.238,2.02,18.21,75.29
60.0,臺北市,2013/01/23,大同,2.9,1.61,416.26462365591397,26.989703932832523,41.177326863696514,50.0,33.0,72.48,42.34,30.14,2.501,0.479,2.02,17.002178173719376,76.33367156208278
61.0,臺北市,2013/01/23,萬華,2.3,0.84,416.26462365591397,18.6,30.0,43.0,30.0,31.69,8.37,23.32,2.221241472172352,0.26390664272890485,1.9578096947935368,17.86,76.64
62.0,臺北市,2013/01/23,陽明,0.9,0.55,417.68,37.2,42.0,8.0,5.0,4.54,1.36,3.18,2.221241472172352,0.26390664272890485,1.9578096947935368,10.73,100.0
63.0,臺北市,2013/01/23,士林,1.7,0.68,416.26462365591397,27.5,31.0,40.0,25.0,16.17,2.42,13.75,2.221241472172352,0.26390664272890485,1.9578096947935368,17.79,78.7
64.0,臺北市,2013/01/22,松山,3.9,0.76,427.79,14.6,22.0,43.0,26.0,37.83,13.64,24.2,2.225,0.227,2.0,18.73,78.71
65.0,臺北市,2013/01/22,古亭,3.1,0.79,416.26462365591397,12.9,19.0,54.0,34.0,37.13,13.42,23.7,2.158,0.231,1.93,18.99,78.93
66.0,臺北市,2013/01/22,中山,3.4,1.07,416.26462365591397,9.8,15.0,55.0,33.0,53.39,21.7,31.69,2.471,0.371,2.1,19.73,77.49
67.0,臺北市,2013/01/22,大同,4.9,1.78,416.26462365591397,26.989703932832523,41.177326863696514,65.0,42.0,91.14,55.56,35.58,2.848,0.662,2.19,17.002178173719376,76.33367156208278
68.0,臺北市,2013/01/22,萬華,4.3,0.87,416.26462365591397,10.8,19.0,51.0,34.0,43.45,14.63,28.83,2.221241472172352,0.26390664272890485,1.9578096947935368,19.65,77.59
69.0,臺北市,2013/01/22,陽明,1.4,0.39,407.92,33.6,39.0,14.0,11.0,4.89,1.48,3.41,2.221241472172352,0.26390664272890485,1.9578096947935368,13.02,95.25
70.0,臺北市,2013/01/22,士林,3.0,0.65,416.26462365591397,19.9,32.0,44.0,32.0,26.19,7.51,18.68,2.221241472172352,0.26390664272890485,1.9578096947935368,19.46,80.51
71.0,臺北市,2013/01/21,松山,4.3,1.09,439.5,11.4,21.0,33.0,19.0,79.31,38.94,40.36,2.221241472172352,0.26390664272890485,1.9578096947935368,21.02,69.0
72.0,臺北市,2013/01/21,古亭,3.9,1.33,416.26462365591397,16.6,34.0,57.0,28.0,75.93,33.77,42.16,2.704,0.573,2.13,21.21,67.68
73.0,臺北市,2013/01/21,中山,4.5,1.65,416.26462365591397,9.6,19.0,45.0,27.0,101.05,53.21,47.84,3.126,0.708,2.42,21.8,68.62
74.0,臺北市,2013/01/21,大同,5.2,2.25,416.26462365591397,26.989703932832523,41.177326863696514,55.0,33.0,116.09,67.04,49.04,3.407,0.915,2.49,17.002178173719376,76.33367156208278
75.0,臺北市,2013/01/21,萬華,5.8,1.7,416.26462365591397,10.9,26.0,53.0,26.0,94.73,49.0,45.73,2.221241472172352,0.26390664272890485,1.9578096947935368,21.36,70.04
76.0,臺北市,2013/01/21,陽明,1.3,0.16,394.13,39.2,41.0,10.0,8.0,3.41,1.41,1.97,2.221241472172352,0.26390664272890485,1.9578096947935368,16.06,75.29
77.0,臺北市,2013/01/21,士林,3.0,0.77,416.26462365591397,14.3,30.0,51.0,25.0,50.29,22.93,27.36,2.221241472172352,0.26390664272890485,1.9578096947935368,20.6,78.9
78.0,臺北市,2013/01/20,松山,2.8,0.76,429.36,21.0,40.0,28.0,19.0,46.17,14.23,31.94,2.221241472172352,0.26390664272890485,1.9578096947935368,19.22,61.57
79.0,臺北市,2013/01/20,古亭,3.7,0.9,416.26462365591397,18.9,43.0,53.0,29.0,53.75,18.79,34.97,2.417,0.354,2.06,18.87,63.46
80.0,臺北市,2013/01/20,中山,2.8,1.11,416.26462365591397,14.4,31.0,51.0,30.0,69.45,29.43,40.03,2.677,0.43,2.25,19.66,63.49
81.0,臺北市,2013/01/20,大同,5.3,1.57,416.26462365591397,26.989703932832523,41.177326863696514,65.0,37.0,96.63,54.81,41.82,2.94,0.633,2.31,17.002178173719376,76.33367156208278
82.0,臺北市,2013/01/20,萬華,5.7,1.03,416.26462365591397,14.5,35.0,50.0,30.0,61.17,22.72,38.45,2.221241472172352,0.26390664272890485,1.9578096947935368,19.19,65.18
83.0,臺北市,2013/01/20,陽明,1.0,0.18,398.41,41.3,45.0,13.0,10.0,5.3,1.63,3.65,2.221241472172352,0.26390664272890485,1.9578096947935368,13.7,83.73
84.0,臺北市,2013/01/20,士林,2.8,0.65,416.26462365591397,26.5,47.0,59.0,33.0,39.34,13.59,25.75,2.221241472172352,0.26390664272890485,1.9578096947935368,18.91,72.54
85.0,臺北市,2013/01/19,松山,1.2,0.34,407.04,30.9,42.0,24.0,13.0,19.58,4.66,14.92,1.951,0.109,1.84,17.09,60.9
86.0,臺北市,2013/01/19,古亭,1.2,0.37,416.26462365591397,30.7,39.0,34.0,18.0,21.25,5.72,15.53,1.977,0.094,1.88,17.59,59.97
87.0,臺北市,2013/01/19,中山,2.9,0.53,416.26462365591397,19.1,28.0,29.0,17.0,34.32,8.41,25.91,2.191,0.186,2.01,18.1,60.65
88.0,臺北市,2013/01/19,大同,2.7,1.21,416.26462365591397,26.989703932832523,41.177326863696514,42.0,18.0,81.26,45.19,36.07,2.492,0.474,2.02,17.002178173719376,76.33367156208278
89.0,臺北市,2013/01/19,萬華,1.5,0.41,416.26462365591397,23.0,29.0,24.0,14.0,28.04,6.21,21.84,2.221241472172352,0.26390664272890485,1.9578096947935368,18.12,59.1
90.0,臺北市,2013/01/19,陽明,1.8,0.14,397.4,41.1,43.0,11.0,8.0,2.57,0.61,1.94,2.221241472172352,0.26390664272890485,1.9578096947935368,10.22,91.76
91.0,臺北市,2013/01/19,士林,0.9,0.24,416.26462365591397,38.1,41.0,29.0,12.0,9.26,1.3,7.96,2.221241472172352,0.26390664272890485,1.9578096947935368,17.98,64.84
92.0,臺北市,2013/01/18,松山,1.3,0.43,409.66,28.2,43.0,47.0,22.0,23.04,4.43,18.6,1.952,0.108,1.85,12.71,58.9
93.0,臺北市,2013/01/18,古亭,2.0,0.43,416.26462365591397,28.4,40.0,52.0,30.0,22.19,5.66,16.53,2.0,0.107,1.89,12.79,61.84
94.0,臺北市,2013/01/18,中山,1.4,0.63,416.26462365591397,19.0,32.0,54.0,30.0,38.51,12.05,26.46,2.154,0.195,1.96,13.68,58.37
95.0,臺北市,2013/01/18,大同,3.8,0.5862669584245077,416.26462365591397,26.989703932832523,41.177326863696514,66.0,36.0,88.88,56.87,32.0,2.502,0.541,1.96,17.002178173719376,76.33367156208278
96.0,臺北市,2013/01/18,萬華,3.0,0.52,416.26462365591397,19.3,34.0,50.0,30.0,34.49,9.04,25.45,2.221241472172352,0.26390664272890485,1.9578096947935368,13.52,58.7
97.0,臺北市,2013/01/18,陽明,1.7,0.24,402.85,40.5,42.0,24.0,17.0,2.28,1.04,1.25,2.221241472172352,0.26390664272890485,1.9578096947935368,5.11,96.7
98.0,臺北市,2013/01/18,士林,2.5,0.33,416.26462365591397,34.0,43.0,52.0,28.0,13.07,1.78,11.3,2.221241472172352,0.26390664272890485,1.9578096947935368,13.11,64.49
99.0,臺北市,2013/01/17,松山,3.0,0.5,413.39,40.5,44.0,62.0,35.0,17.14,2.2,14.94,1.953,0.081,1.87,13.6,71.15
100.0,臺北市,2013/01/17,古亭,2.8,0.59,416.26462365591397,33.9,37.0,71.0,47.0,23.22,3.51,19.71,2.017,0.12,1.9,14.07,71.55
101.0,臺北市,2013/01/17,中山,1.7,0.68,416.26462365591397,29.8,35.0,60.0,41.0,26.88,6.01,20.88,2.105,0.169,1.94,14.83,66.29
102.0,臺北市,2013/01/17,大同,3.0,0.5862669584245077,416.26462365591397,26.989703932832523,41.177326863696514,74.0,48.0,59.7,30.07,29.63,2.305,0.343,1.96,17.002178173719376,76.33367156208278
103.0,臺北市,2013/01/17,萬華,2.6,0.61,416.26462365591397,29.4,37.0,62.0,38.0,26.88,4.32,22.56,2.221241472172352,0.26390664272890485,1.9578096947935368,14.63,67.6
104.0,臺北市,2013/01/17,陽明,2.5,0.37,410.87,47.8,49.0,26.0,17.0,3.4,0.81,2.61,2.221241472172352,0.26390664272890485,1.9578096947935368,6.86,99.92
105.0,臺北市,2013/01/17,士林,2.7,0.43,416.26462365591397,44.3,46.0,62.0,42.0,9.84,0.31,9.51,2.221241472172352,0.26390664272890485,1.9578096947935368,14.42,69.57
106.0,臺北市,2013/01/16,松山,1.4,0.69,429.93,23.6,37.0,37.0,22.0,39.8,14.73,25.07,2.199,0.228,1.97,16.66,72.37
107.0,臺北市,2013/01/16,古亭,2.3,0.61,416.26462365591397,25.0,39.0,50.0,27.0,32.61,9.11,23.51,2.072,0.188,1.88,16.78,71.48
108.0,臺北市,2013/01/16,中山,2.3,0.8,416.26462365591397,17.9,30.0,42.0,27.0,44.07,13.48,30.59,2.282,0.274,2.01,17.87,67.48
109.0,臺北市,2013/01/16,大同,3.9,1.93,416.26462365591397,26.989703932832523,41.177326863696514,60.0,37.0,100.64,61.17,39.47,2.766,0.707,2.06,17.002178173719376,76.33367156208278
110.0,臺北市,2013/01/16,萬華,2.6,0.76,416.26462365591397,20.9,35.0,47.0,26.0,38.47,7.96,30.52,2.221241472172352,0.26390664272890485,1.9578096947935368,17.49,68.95
111.0,臺北市,2013/01/16,陽明,1.8,0.27,407.15,45.8,48.0,21.0,15.0,3.02,0.32,2.69,2.221241472172352,0.26390664272890485,1.9578096947935368,12.23,94.4
112.0,臺北市,2013/01/16,士林,2.5,0.71,416.26462365591397,26.6,46.0,49.0,28.0,36.61,16.05,20.53,2.221241472172352,0.26390664272890485,1.9578096947935368,17.29,75.13
113.0,臺北市,2013/01/15,松山,1.9,0.62,424.03,24.3,46.0,51.0,23.0,38.76,13.05,25.71,2.16,0.229,1.93,16.73,59.45
114.0,臺北市,2013/01/15,古亭,2.4,0.63,416.26462365591397,28.4,42.0,56.0,30.0,35.11,13.85,21.26,2.091,0.189,1.9,17.31,58.91
115.0,臺北市,2013/01/15,中山,3.6,0.97,416.26462365591397,15.4,29.0,62.0,34.0,64.83,28.22,36.61,2.488,0.354,2.14,18.12,57.09
116.0,臺北市,2013/01/15,大同,4.5,2.56,416.26462365591397,26.989703932832523,41.177326863696514,77.0,40.0,140.85,98.47,42.37,3.131,0.986,2.15,17.002178173719376,76.33367156208278
117.0,臺北市,2013/01/15,萬華,2.2,0.75,416.26462365591397,19.0,32.0,50.0,27.0,43.29,13.18,30.11,2.221241472172352,0.26390664272890485,1.9578096947935368,17.89,57.43
118.0,臺北市,2013/01/15,陽明,2.3,0.19,405.69,46.3,48.0,28.0,17.0,1.74,0.34,1.41,2.221241472172352,0.26390664272890485,1.9578096947935368,11.21,86.72
119.0,臺北市,2013/01/15,士林,1.7,0.5,416.26462365591397,30.4,46.0,53.0,30.0,26.65,8.45,18.2,2.221241472172352,0.26390664272890485,1.9578096947935368,17.41,63.89
120.0,臺北市,2013/01/14,松山,2.5,0.44,415.63,38.3,42.0,51.0,26.0,18.62,3.28,15.34,1.948,0.102,1.85,14.37,58.41
121.0,臺北市,2013/01/14,古亭,2.3,0.5,416.26462365591397,33.9,37.0,58.0,35.0,23.6,5.62,17.98,2.038,0.138,1.9,14.66,60.4
122.0,臺北市,2013/01/14,中山,1.7,0.65,416.26462365591397,27.1,30.0,54.0,36.0,31.52,8.12,23.4,2.13,0.18,1.95,15.19,59.27
123.0,臺北市,2013/01/14,大同,2.5,1.22,416.26462365591397,26.989703932832523,41.177326863696514,65.0,39.0,63.89,32.47,31.42,2.406,0.416,1.99,17.002178173719376,76.33367156208278
124.0,臺北市,2013/01/14,萬華,2.6,0.55,416.26462365591397,29.0,32.0,51.0,28.0,26.03,4.28,21.75,2.221241472172352,0.26390664272890485,1.9578096947935368,14.97,60.04
125.0,臺北市,2013/01/14,陽明,1.9,0.27,410.35,45.3,54.0,29.0,23.0,3.6,0.65,2.94,2.221241472172352,0.26390664272890485,1.9578096947935368,7.42,97.37
126.0,臺北市,2013/01/14,士林,1.9,0.39,416.26462365591397,39.3,44.0,54.0,33.0,13.77,1.66,12.09,2.221241472172352,0.26390664272890485,1.9578096947935368,14.55,65.76
127.0,臺北市,2013/01/13,松山,1.2,0.54,421.68,18.2,27.0,20.0,14.0,26.93,5.36,21.58,2.056,0.149,1.91,16.32,83.51
128.0,臺北市,2013/01/13,古亭,2.0,0.56,416.26462365591397,17.0,26.0,31.0,19.0,26.93,5.45,21.48,2.127,0.189,1.94,16.25,88.44
129.0,臺北市,2013/01/13,中山,1.5,0.73,416.26462365591397,12.2,19.0,27.0,15.0,42.49,15.48,27.01,2.241,0.224,2.02,16.81,86.45
130.0,臺北市,2013/01/13,大同,2.0,0.9,416.26462365591397,26.989703932832523,41.177326863696514,31.0,19.0,46.44,22.38,24.05,2.261,0.262,2.0,17.002178173719376,76.33367156208278
131.0,臺北市,2013/01/13,萬華,2.4,0.58,416.26462365591397,14.5,24.0,23.0,14.0,27.92,5.56,22.36,2.221241472172352,0.26390664272890485,1.9578096947935368,16.52,87.74
132.0,臺北市,2013/01/13,陽明,0.6,0.28,410.8,31.4,42.0,5.0,3.0,7.12,1.01,6.11,2.221241472172352,0.26390664272890485,1.9578096947935368,12.26,99.99
133.0,臺北市,2013/01/13,士林,2.0,0.41,416.26462365591397,22.7,36.0,25.0,13.0,17.55,2.97,14.57,2.221241472172352,0.26390664272890485,1.9578096947935368,16.3,89.27
134.0,臺北市,2013/01/12,松山,1.0,0.56,419.87,18.2,26.0,12.0,13.0,33.98,9.52,24.46,2.087,0.185,1.9,17.86,89.36
135.0,臺北市,2013/01/12,古亭,1.8,0.68,416.26462365591397,10.8,18.0,32.0,15.0,42.63,14.66,27.97,2.166,0.227,1.94,17.87,92.91
136.0,臺北市,2013/01/12,中山,3.3,0.97,416.26462365591397,5.7,8.0,28.0,19.0,63.18,24.87,38.31,2.539,0.401,2.14,18.72,90.05
137.0,臺北市,2013/01/12,大同,4.4,2.42,416.26462365591397,26.989703932832523,41.177326863696514,34.0,25.0,137.09,96.2,40.88,3.092,0.89,2.2,17.002178173719376,76.33367156208278
138.0,臺北市,2013/01/12,萬華,2.5,0.89,416.26462365591397,5.1,9.0,61.12483801295896,17.0,53.55,19.04,34.5,2.221241472172352,0.26390664272890485,1.9578096947935368,18.45,91.32
139.0,臺北市,2013/01/12,陽明,1.4,0.16,401.65,39.6,42.0,5.0,3.0,1.68,0.51,1.09,2.221241472172352,0.26390664272890485,1.9578096947935368,14.57,100.0
140.0,臺北市,2013/01/12,士林,2.4,0.78,416.26462365591397,8.2,18.0,34.0,19.0,46.76,16.79,29.97,2.221241472172352,0.26390664272890485,1.9578096947935368,18.24,92.79
141.0,臺北市,2013/01/11,松山,2.3,0.53,413.58,21.2,36.0,24.0,14.0,33.5,10.39,23.12,2.021,0.175,1.85,16.97,79.87
142.0,臺北市,2013/01/11,古亭,2.0,0.53,416.26462365591397,23.6,37.0,35.0,17.0,28.7,8.72,19.98,2.006,0.15,1.86,17.53,78.61
143.0,臺北市,2013/01/11,中山,4.4,0.69,416.26462365591397,17.3,29.0,35.0,19.0,41.3,14.36,26.93,2.172,0.222,1.95,18.24,76.87
144.0,臺北市,2013/01/11,大同,3.4,1.65,416.26462365591397,26.989703932832523,41.177326863696514,39.0,21.0,92.08,59.49,32.59,2.568,0.596,1.97,17.002178173719376,76.33367156208278
145.0,臺北市,2013/01/11,萬華,2.6,0.55,416.26462365591397,18.3,31.0,31.0,15.0,36.37,11.71,24.66,2.221241472172352,0.26390664272890485,1.9578096947935368,17.98,77.98
146.0,臺北市,2013/01/11,陽明,1.4,0.18,402.08,40.4,43.0,6.0,5.0,1.83,0.38,1.36,2.221241472172352,0.26390664272890485,1.9578096947935368,12.07,100.0
147.0,臺北市,2013/01/11,士林,3.0,0.3,416.26462365591397,34.4,40.0,25.0,15.0,10.77,1.82,8.94,2.221241472172352,0.26390664272890485,1.9578096947935368,18.52,75.52
