序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
30.0,臺北市,2011/06/26,中山,1.6,0.76,407.1661111111111,11.3,23.0,33.0,28.0,42.07,20.24,21.83,2.238,0.294,1.94,29.26,75.62
31.0,臺北市,2011/06/26,大同,3.9,1.58,407.1661111111111,22.316506630086877,37.910819375282934,33.0,24.0,71.48,44.56,26.93,2.687,0.551,2.14,28.829853747714804,75.9474074074074
32.0,臺北市,2011/06/26,萬華,2.6,0.62,407.1661111111111,12.2,24.0,26.0,16.0,35.39,13.9,21.49,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.68,75.85
33.0,臺北市,2011/06/26,陽明,1.4,0.09,393.66,30.3,39.0,16.0,11.0,4.09,1.86,2.23,2.0687832369942196,0.22196435452793833,1.8473314065510598,22.66,92.4
34.0,臺北市,2011/06/26,士林,2.3,0.37,407.1661111111111,25.1,46.0,29.0,13.0,20.7,5.01,15.69,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.23,71.66
35.0,臺北市,2011/06/25,松山,1.9,0.49,399.77,15.2,19.0,23.0,18.0,27.58,9.01,18.57,2.0,0.187,1.81,27.85,75.12
36.0,臺北市,2011/06/25,中山,1.6,0.66,407.1661111111111,13.5,17.0,33.0,22.0,36.05,16.43,19.62,2.061,0.237,1.82,28.24,77.68
37.0,臺北市,2011/06/25,大同,2.8,1.32,407.1661111111111,22.316506630086877,37.910819375282934,29.0,19.0,48.75,27.56,21.18,2.436,0.408,2.03,28.829853747714804,75.9474074074074
38.0,臺北市,2011/06/25,萬華,2.2,0.44,407.1661111111111,17.0,21.0,23.0,15.0,21.51,6.02,15.49,2.0687832369942196,0.22196435452793833,1.8473314065510598,27.67,78.3
39.0,臺北市,2011/06/25,陽明,1.3,0.08,392.08,27.6,34.0,12.0,8.0,2.98,0.94,2.03,2.0687832369942196,0.22196435452793833,1.8473314065510598,21.55,95.15
40.0,臺北市,2011/06/25,士林,2.4,0.23,407.1661111111111,26.0,31.0,27.0,13.0,14.14,3.35,10.79,2.0687832369942196,0.22196435452793833,1.8473314065510598,27.71,76.42
41.0,臺北市,2011/06/24,松山,0.7,0.33,393.53,10.3,14.0,19.0,15.0,21.03,8.02,13.01,1.913,0.108,1.8,29.12,71.54
42.0,臺北市,2011/06/24,古亭,1.4,0.3,407.1661111111111,13.2,16.0,26.0,12.0,18.27,7.56,10.71,1.877,0.103,1.77,29.91,71.23
43.0,臺北市,2011/06/24,中山,1.4,0.52,407.1661111111111,9.2,13.0,29.0,22.0,28.16,14.37,13.79,1.953,0.186,1.77,29.68,73.6
44.0,臺北市,2011/06/24,大同,2.7,1.23,407.1661111111111,22.316506630086877,37.910819375282934,29.0,15.0,54.8,37.69,17.12,2.38,0.438,1.94,28.829853747714804,75.9474074074074
45.0,臺北市,2011/06/24,萬華,1.7,0.37,407.1661111111111,9.8,14.0,21.0,11.0,23.83,10.95,12.89,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.26,72.69
46.0,臺北市,2011/06/24,陽明,1.6,0.06,390.21,17.3,22.0,6.0,4.0,1.71,0.98,0.69,2.0687832369942196,0.22196435452793833,1.8473314065510598,21.75,97.92
47.0,臺北市,2011/06/24,士林,1.8,0.19,407.1661111111111,16.3,20.0,26.0,9.0,14.39,3.76,10.63,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.8,72.34
48.0,臺北市,2011/06/23,松山,1.2,0.27,400.7,10.4,16.0,20.0,15.0,19.03,8.86,10.17,1.911,0.094,1.82,31.09,56.34
49.0,臺北市,2011/06/23,古亭,3.788096299598752,0.37000901713255185,407.1661111111111,22.316506630086877,20.0,36.27370786516854,20.101793721973095,18.836119536128457,6.312413024085638,12.523657448706512,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.829853747714804,75.9474074074074
50.0,臺北市,2011/06/23,中山,3.788096299598752,0.37000901713255185,407.1661111111111,22.316506630086877,18.0,36.27370786516854,20.101793721973095,18.836119536128457,6.312413024085638,12.523657448706512,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.829853747714804,75.9474074074074
51.0,臺北市,2011/06/23,大同,3.4,1.96,407.1661111111111,22.316506630086877,37.910819375282934,31.0,21.0,82.83,60.22,22.61,2.739,0.76,1.98,28.829853747714804,75.9474074074074
52.0,臺北市,2011/06/23,萬華,1.0,0.38,407.1661111111111,10.9,20.0,22.0,13.0,21.86,8.21,13.65,2.0687832369942196,0.22196435452793833,1.8473314065510598,31.42,58.79
53.0,臺北市,2011/06/23,陽明,1.9,0.12,394.05,19.7,22.0,7.0,5.0,4.05,1.39,2.66,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.61,82.82
54.0,臺北市,2011/06/23,士林,1.3,0.23,407.1661111111111,15.1,24.0,27.0,12.0,14.35,2.57,11.78,2.0687832369942196,0.22196435452793833,1.8473314065510598,31.13,57.05
55.0,臺北市,2011/06/22,松山,1.2,0.34,402.3,16.0,30.0,21.0,15.0,20.7,7.69,13.0,1.887,0.103,1.78,30.52,60.75
56.0,臺北市,2011/06/22,古亭,3.788096299598752,0.37000901713255185,407.1661111111111,22.316506630086877,17.0,36.27370786516854,20.101793721973095,18.836119536128457,6.312413024085638,12.523657448706512,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.829853747714804,75.9474074074074
57.0,臺北市,2011/06/22,中山,3.788096299598752,0.37000901713255185,407.1661111111111,24.0,56.0,36.27370786516854,20.101793721973095,18.836119536128457,6.312413024085638,12.523657448706512,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.83,60.97
58.0,臺北市,2011/06/22,大同,4.0,1.79,407.1661111111111,22.316506630086877,37.910819375282934,34.0,20.0,71.6,44.28,27.33,2.765,0.706,2.06,28.829853747714804,75.9474074074074
59.0,臺北市,2011/06/22,萬華,2.7,0.55,407.1661111111111,21.3,53.0,28.0,16.0,29.11,9.83,19.28,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.73,63.69
60.0,臺北市,2011/06/22,陽明,1.3,0.14,394.13,26.0,52.0,10.0,7.0,5.11,1.42,3.7,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.08,89.12
61.0,臺北市,2011/06/22,士林,1.4,0.32,407.1661111111111,26.2,54.0,28.0,12.0,19.09,3.82,15.27,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.57,60.8
62.0,臺北市,2011/06/21,松山,1.7,0.38,406.34,12.2,18.0,21.0,16.0,25.49,10.02,15.47,1.936,0.125,1.81,29.64,63.14
63.0,臺北市,2011/06/21,古亭,2.4,0.55,407.1661111111111,12.0,23.0,28.0,13.0,30.16,13.97,16.19,2.026,0.189,1.84,29.75,71.74
64.0,臺北市,2011/06/21,中山,4.0,0.58,407.1661111111111,11.9,23.0,29.0,24.0,31.35,13.77,17.58,2.056,0.231,1.83,30.67,65.34
65.0,臺北市,2011/06/21,大同,3.5,2.02,407.1661111111111,22.316506630086877,37.910819375282934,35.0,20.0,84.24,56.75,27.48,2.785,0.759,2.03,28.829853747714804,75.9474074074074
66.0,臺北市,2011/06/21,萬華,2.1,0.55,407.1661111111111,12.4,25.0,26.0,12.0,27.44,9.36,18.09,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.11,67.11
67.0,臺北市,2011/06/21,陽明,1.5,0.12,394.7,21.0,26.0,7.0,5.0,4.06,1.41,2.65,2.0687832369942196,0.22196435452793833,1.8473314065510598,22.3,92.59
68.0,臺北市,2011/06/21,士林,1.1,0.31,407.1661111111111,19.6,32.0,26.0,10.0,17.69,4.38,13.3,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.83,63.55
69.0,臺北市,2011/06/20,松山,2.1,0.27,405.27,13.3,19.0,22.0,16.0,15.66,5.4,10.26,1.909,0.09,1.82,30.57,61.42
70.0,臺北市,2011/06/20,古亭,1.7,0.31,407.1661111111111,13.9,22.0,29.0,14.0,18.74,7.82,10.92,1.915,0.096,1.82,30.28,68.4
71.0,臺北市,2011/06/20,中山,1.3,0.41,407.1661111111111,11.3,19.0,31.0,22.0,21.78,8.22,13.56,1.987,0.169,1.82,31.24,62.13
72.0,臺北市,2011/06/20,大同,3.6,1.82,407.1661111111111,22.316506630086877,37.910819375282934,29.0,19.0,73.56,50.98,22.58,2.66,0.668,1.99,28.829853747714804,75.9474074074074
73.0,臺北市,2011/06/20,萬華,1.2,0.38,407.1661111111111,11.8,20.0,23.0,14.0,21.73,7.42,14.3,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.57,63.38
74.0,臺北市,2011/06/20,陽明,1.4,0.06,394.7,18.0,22.0,7.0,6.0,4.04,1.48,2.55,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.28,86.82
75.0,臺北市,2011/06/20,士林,2.1,0.24,407.1661111111111,19.1,28.0,28.0,12.0,14.53,3.91,10.62,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.68,60.27
76.0,臺北市,2011/06/19,松山,4.1,0.41,416.15,27.5,66.0,29.0,25.0,22.41,6.0,16.41,2.113,0.16,1.95,30.52,64.31
77.0,臺北市,2011/06/19,古亭,2.8,0.54,407.1661111111111,25.6,58.0,40.0,22.0,26.6,8.82,17.78,2.074,0.187,1.89,29.79,74.11
78.0,臺北市,2011/06/19,中山,2.9,0.45,407.1661111111111,20.7,47.0,37.0,27.0,24.19,7.06,17.13,2.033,0.175,1.86,31.1,65.82
79.0,臺北市,2011/06/19,大同,3.1,1.43,407.1661111111111,22.316506630086877,37.910819375282934,35.0,24.0,57.98,36.2,21.78,2.504,0.495,2.01,28.829853747714804,75.9474074074074
80.0,臺北市,2011/06/19,萬華,2.1,0.47,407.1661111111111,21.7,48.0,29.0,18.0,22.07,5.63,16.45,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.46,67.51
81.0,臺北市,2011/06/19,陽明,2.0,0.03,397.26,27.2,43.0,11.0,11.0,5.1,1.94,3.17,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.74,84.35
82.0,臺北市,2011/06/19,士林,2.9,0.32,407.1661111111111,28.5,55.0,32.0,14.0,17.08,4.03,13.05,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.48,63.74
83.0,臺北市,2011/06/18,松山,2.9,0.42,418.9,24.0,49.0,38.0,30.0,23.47,4.5,18.97,2.027,0.171,1.86,30.1,66.98
84.0,臺北市,2011/06/18,古亭,2.8,0.54,407.1661111111111,21.6,47.0,42.0,23.0,28.31,9.09,19.22,2.09,0.208,1.88,29.63,75.32
85.0,臺北市,2011/06/18,中山,3.3,0.58,407.1661111111111,17.9,39.0,45.0,31.0,32.43,9.64,22.79,2.156,0.258,1.9,30.72,68.61
86.0,臺北市,2011/06/18,大同,4.2,1.83,407.1661111111111,22.316506630086877,37.910819375282934,41.0,29.0,66.8,41.32,25.48,2.717,0.632,2.09,28.829853747714804,75.9474074074074
87.0,臺北市,2011/06/18,萬華,3.3,0.58,407.1661111111111,17.9,40.0,35.0,23.0,29.75,8.06,21.68,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.97,70.38
88.0,臺北市,2011/06/18,陽明,2.1,0.07,402.68,31.8,44.0,17.0,13.0,7.42,1.84,5.58,2.0687832369942196,0.22196435452793833,1.8473314065510598,22.81,91.78
89.0,臺北市,2011/06/18,士林,3.3,0.36,407.1661111111111,28.4,55.0,39.0,19.0,18.92,3.88,15.05,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.94,67.3
90.0,臺北市,2011/06/17,松山,6.1,0.49,423.56,25.2,47.0,43.0,34.0,29.29,5.6,23.69,2.099,0.213,1.89,30.2,66.21
91.0,臺北市,2011/06/17,古亭,4.8,0.64,407.1661111111111,24.7,47.0,48.0,29.0,32.23,8.78,23.46,2.094,0.227,1.87,29.45,75.09
92.0,臺北市,2011/06/17,中山,5.6,0.6,407.1661111111111,22.0,42.0,51.0,37.0,33.29,7.11,26.18,2.17,0.282,1.89,30.62,69.1
93.0,臺北市,2011/06/17,大同,5.7,2.34,407.1661111111111,22.316506630086877,37.910819375282934,48.0,35.0,84.76,50.23,34.53,2.958,0.87,2.09,28.829853747714804,75.9474074074074
94.0,臺北市,2011/06/17,萬華,3.4,0.66,407.1661111111111,22.4,43.0,41.0,27.0,32.86,7.81,25.06,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.0,70.09
95.0,臺北市,2011/06/17,陽明,1.9,0.15,399.49,29.7,35.0,19.0,17.0,5.97,1.22,4.76,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.12,91.82
96.0,臺北市,2011/06/17,士林,2.6,0.44,407.1661111111111,31.1,57.0,41.0,25.0,19.63,2.81,16.82,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.13,68.26
97.0,臺北市,2011/06/16,松山,5.3,0.71,434.18,30.5,72.0,49.0,37.0,36.67,7.42,29.25,2.339,0.299,2.04,29.82,69.32
98.0,臺北市,2011/06/16,古亭,3.7,0.81,407.1661111111111,28.5,65.0,52.0,33.0,37.86,9.6,28.26,2.208,0.311,1.9,29.46,75.43
99.0,臺北市,2011/06/16,中山,8.0,0.8,407.1661111111111,28.1,62.0,56.0,40.0,42.3,9.3,33.0,2.291,0.342,1.95,30.81,67.99
100.0,臺北市,2011/06/16,大同,7.5,2.33,407.1661111111111,22.316506630086877,37.910819375282934,54.0,39.0,86.96,42.64,44.32,3.018,0.886,2.13,28.829853747714804,75.9474074074074
101.0,臺北市,2011/06/16,萬華,4.0,0.77,407.1661111111111,29.1,64.0,44.0,28.0,34.59,5.77,28.83,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.14,69.44
102.0,臺北市,2011/06/16,陽明,2.8,0.21,397.0,50.0,83.0,26.0,22.0,6.06,0.87,5.3,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.43,87.49
103.0,臺北市,2011/06/16,士林,5.1,0.56,407.1661111111111,34.4,67.0,50.0,27.0,28.62,5.38,23.23,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.98,68.08
104.0,臺北市,2011/06/15,松山,3.0,0.51,421.23,28.8,54.0,35.0,29.0,26.39,4.32,22.07,2.085,0.194,1.89,30.4,63.88
105.0,臺北市,2011/06/15,古亭,3.2,0.57,407.1661111111111,26.1,53.0,43.0,26.0,30.24,7.64,22.59,2.097,0.233,1.86,30.25,69.72
106.0,臺北市,2011/06/15,中山,3.5,0.75,407.1661111111111,20.4,43.0,45.0,34.0,39.64,10.38,29.26,2.223,0.311,1.91,31.5,63.33
107.0,臺北市,2011/06/15,大同,6.1,2.58,407.1661111111111,22.316506630086877,37.910819375282934,49.0,37.0,97.23,56.01,41.22,3.125,0.953,2.17,28.829853747714804,75.9474074074074
108.0,臺北市,2011/06/15,萬華,3.6,0.6,407.1661111111111,25.8,54.0,39.0,26.0,29.41,5.0,24.41,2.0687832369942196,0.22196435452793833,1.8473314065510598,31.05,63.41
109.0,臺北市,2011/06/15,陽明,2.9,0.14,396.55,31.0,46.0,18.0,13.0,8.43,0.89,7.5,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.5,86.93
110.0,臺北市,2011/06/15,士林,4.3,0.41,407.1661111111111,24.4,48.0,38.0,21.0,25.99,4.87,21.12,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.61,62.96
111.0,臺北市,2011/06/14,松山,2.7,0.6,425.37,22.1,46.0,33.0,25.0,31.53,7.98,23.55,2.261,0.271,1.99,30.02,68.72
112.0,臺北市,2011/06/14,古亭,3.1,0.57,407.1661111111111,23.1,47.0,41.0,22.0,29.88,7.91,21.97,2.118,0.221,1.9,30.02,73.24
113.0,臺北市,2011/06/14,中山,4.2,0.79,407.1661111111111,18.0,35.0,47.0,32.0,41.33,13.71,27.61,2.237,0.341,1.9,31.02,66.99
114.0,臺北市,2011/06/14,大同,5.0,1.91,407.1661111111111,22.316506630086877,37.910819375282934,36.27370786516854,20.101793721973095,70.77,40.29,30.49,2.75,0.687,2.06,28.829853747714804,75.9474074074074
115.0,臺北市,2011/06/14,萬華,2.6,0.59,407.1661111111111,22.7,44.0,35.0,19.0,25.89,5.38,20.51,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.49,67.59
116.0,臺北市,2011/06/14,陽明,2.1,0.12,394.32,25.9,36.0,18.0,13.0,8.95,1.75,7.2,2.0687832369942196,0.22196435452793833,1.8473314065510598,23.31,90.81
117.0,臺北市,2011/06/14,士林,2.3,0.42,407.1661111111111,22.1,46.0,35.0,19.0,25.89,4.82,21.08,2.0687832369942196,0.22196435452793833,1.8473314065510598,30.28,65.63
118.0,臺北市,2011/06/13,松山,2.0,0.56,422.61,15.7,31.0,34.0,25.0,35.85,10.61,25.24,2.151,0.221,1.93,28.82,73.37
119.0,臺北市,2011/06/13,古亭,2.8,0.55,407.1661111111111,19.9,40.0,37.0,20.0,30.54,8.1,22.44,2.078,0.208,1.87,28.74,79.25
120.0,臺北市,2011/06/13,中山,3.1,0.68,407.1661111111111,15.9,28.0,39.0,30.0,36.11,9.92,26.19,2.17,0.284,1.89,29.95,71.59
121.0,臺北市,2011/06/13,大同,4.8,2.16,407.1661111111111,22.316506630086877,37.910819375282934,36.27370786516854,20.101793721973095,80.1,47.25,32.86,2.888,0.81,2.08,28.829853747714804,75.9474074074074
122.0,臺北市,2011/06/13,萬華,2.9,0.55,407.1661111111111,19.2,37.0,28.0,20.0,27.73,5.15,22.58,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.33,72.66
123.0,臺北市,2011/06/13,陽明,2.2,0.11,394.38,19.8,33.0,16.0,12.0,8.58,1.68,6.89,2.0687832369942196,0.22196435452793833,1.8473314065510598,22.5,95.29
124.0,臺北市,2011/06/13,士林,3.8,0.34,407.1661111111111,22.2,35.0,29.0,17.0,21.8,2.57,19.23,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.46,69.06
125.0,臺北市,2011/06/12,松山,3.1,0.47,426.73,17.8,32.0,35.0,27.0,27.37,6.21,21.16,2.089,0.166,1.92,29.26,70.78
126.0,臺北市,2011/06/12,古亭,3.9,0.49,407.1661111111111,21.4,38.0,41.0,24.0,25.62,5.95,19.67,2.034,0.158,1.88,29.3,75.51
127.0,臺北市,2011/06/12,中山,5.7,0.65,407.1661111111111,15.7,34.0,45.0,34.0,37.82,11.41,26.41,2.227,0.259,1.97,30.21,71.06
128.0,臺北市,2011/06/12,大同,5.3,1.99,407.1661111111111,22.316506630086877,37.910819375282934,45.0,32.0,76.54,44.28,32.27,2.893,0.692,2.2,28.829853747714804,75.9474074074074
129.0,臺北市,2011/06/12,萬華,4.2,0.58,407.1661111111111,18.9,38.0,35.0,25.0,30.55,7.53,23.02,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.83,71.01
130.0,臺北市,2011/06/12,陽明,2.2,0.1,393.63,24.6,33.0,15.0,11.0,5.84,0.82,5.0,2.0687832369942196,0.22196435452793833,1.8473314065510598,22.61,92.05
131.0,臺北市,2011/06/12,士林,3.9,0.38,407.1661111111111,23.1,45.0,36.0,17.0,21.92,4.62,17.31,2.0687832369942196,0.22196435452793833,1.8473314065510598,29.95,67.18
132.0,臺北市,2011/06/11,松山,3.6,0.46,422.02,20.4,33.0,33.0,28.0,27.0,6.25,20.75,2.081,0.161,1.92,28.65,75.1
133.0,臺北市,2011/06/11,古亭,3.1,0.55,407.1661111111111,23.6,39.0,45.0,25.0,30.21,7.32,22.89,2.092,0.192,1.9,28.7,80.32
134.0,臺北市,2011/06/11,中山,3.4,0.66,407.1661111111111,17.4,33.0,40.0,31.0,37.07,10.89,26.17,2.163,0.244,1.92,29.17,77.19
135.0,臺北市,2011/06/11,大同,3.788096299598752,1.32,407.1661111111111,22.316506630086877,37.910819375282934,43.0,25.0,64.55,32.0,32.56,2.624,0.48,2.14,28.829853747714804,75.9474074074074
136.0,臺北市,2011/06/11,萬華,2.7,0.61,407.1661111111111,19.7,34.0,38.0,22.0,34.02,6.9,27.12,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.84,76.18
137.0,臺北市,2011/06/11,陽明,2.5,0.11,396.59,32.3,48.0,19.0,13.0,5.66,1.89,3.78,2.0687832369942196,0.22196435452793833,1.8473314065510598,22.24,97.98
138.0,臺北市,2011/06/11,士林,3.1,0.42,407.1661111111111,25.4,51.0,36.0,19.0,22.22,3.91,18.31,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.44,75.98
139.0,臺北市,2011/06/10,松山,4.1,0.53,423.71,19.8,43.0,44.0,41.0,30.04,6.61,23.44,2.099,0.201,1.9,28.84,76.25
140.0,臺北市,2011/06/10,古亭,3.5,0.74,407.1661111111111,20.5,45.0,49.0,33.0,37.78,10.56,27.22,2.186,0.286,1.9,28.71,82.31
141.0,臺北市,2011/06/10,中山,3.5,0.84,407.1661111111111,13.6,32.0,55.0,42.0,45.21,14.88,30.33,2.291,0.348,1.94,29.4,78.95
142.0,臺北市,2011/06/10,大同,8.7,1.77,407.1661111111111,22.316506630086877,37.910819375282934,54.0,39.0,79.91,44.54,35.37,2.831,0.721,2.11,28.829853747714804,75.9474074074074
143.0,臺北市,2011/06/10,萬華,2.7,0.81,407.1661111111111,16.2,38.0,46.0,31.0,40.97,11.58,29.4,2.0687832369942196,0.22196435452793833,1.8473314065510598,28.94,78.81
144.0,臺北市,2011/06/10,陽明,2.8,0.11,395.06,34.7,44.0,24.0,17.0,6.28,1.51,4.77,2.0687832369942196,0.22196435452793833,1.8473314065510598,22.41,97.8
