序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
1.0,臺北市,2011/04/30,松山,5.2,1.01,433.45,29.9,63.0,109.0,58.0,53.65,9.07,44.58,2.633,0.393,2.24,25.38,72.73
2.0,臺北市,2011/04/30,古亭,4.2,1.05,415.33833333333337,32.5,66.0,109.0,77.0,50.3,8.13,42.17,2.598,0.415,2.18,25.57,78.64
3.0,臺北市,2011/04/30,中山,5.3,1.27,415.33833333333337,25.3,48.0,120.0,83.0,70.21,16.91,53.3,2.704,0.5,2.2,26.0,74.24
4.0,臺北市,2011/04/30,大同,5.3,2.14,415.33833333333337,42.5853591160221,63.44993141289437,119.0,86.0,91.0,35.68,55.33,3.197,0.781,2.42,22.36785648574057,70.41227941176471
5.0,臺北市,2011/04/30,萬華,4.8,1.23,415.33833333333337,29.0,56.0,109.0,80.0,57.58,10.37,47.21,2.2532605435801316,0.2588388003748828,1.995032802249297,25.54,74.4
6.0,臺北市,2011/04/30,陽明,2.5,0.2,396.74,36.8,51.0,33.0,27.0,9.52,1.69,7.83,2.2532605435801316,0.2588388003748828,1.995032802249297,19.77,90.97
7.0,臺北市,2011/04/30,士林,4.1,0.88,415.33833333333337,35.4,62.0,103.0,72.0,39.85,5.81,34.04,2.2532605435801316,0.2588388003748828,1.995032802249297,25.18,75.59
8.0,臺北市,2011/04/29,松山,2.2,0.75,416.69,26.9,34.0,84.0,38.0,41.9,7.64,34.26,2.434,0.267,2.17,25.34,65.04
9.0,臺北市,2011/04/29,古亭,2.7,0.81,415.33833333333337,33.9,46.0,89.0,56.0,39.1,6.02,33.08,2.279,0.254,2.03,25.41,70.79
10.0,臺北市,2011/04/29,中山,3.9,0.99,415.33833333333337,28.0,39.0,81.60098965362123,64.0,51.92,10.79,41.14,2.479,0.359,2.12,25.87,66.81
11.0,臺北市,2011/04/29,大同,5.5,2.31,415.33833333333337,42.5853591160221,63.44993141289437,101.0,66.0,100.44,47.4,53.04,3.151,0.855,2.3,22.36785648574057,70.41227941176471
12.0,臺北市,2011/04/29,萬華,3.0,0.93,415.33833333333337,29.7,41.0,85.0,58.0,43.95,5.75,38.19,2.2532605435801316,0.2588388003748828,1.995032802249297,25.37,66.79
13.0,臺北市,2011/04/29,陽明,3.2,0.27,393.24,67.2,81.0,55.0,43.0,8.38,0.81,7.56,2.2532605435801316,0.2588388003748828,1.995032802249297,19.64,81.62
14.0,臺北市,2011/04/29,士林,2.9,0.64,415.33833333333337,38.5,50.0,85.0,56.0,31.96,3.04,28.92,2.2532605435801316,0.2588388003748828,1.995032802249297,25.0,67.9
15.0,臺北市,2011/04/28,松山,4.3,0.61,404.37,54.3,67.0,95.0,42.0,30.45,3.99,26.45,2.184,0.166,2.02,24.0,63.33
16.0,臺北市,2011/04/28,古亭,3.3,0.56,415.33833333333337,60.0,71.0,100.0,56.0,23.78,2.42,21.36,2.079,0.132,1.95,24.46,67.72
17.0,臺北市,2011/04/28,中山,4.7,0.7,415.33833333333337,50.6,69.0,98.0,60.0,34.09,4.38,29.71,2.136,0.197,1.94,24.63,64.5
18.0,臺北市,2011/04/28,大同,5.2,1.57,415.33833333333337,42.5853591160221,63.44993141289437,104.0,60.0,70.58,26.42,44.16,2.643,0.613,2.03,22.36785648574057,70.41227941176471
19.0,臺北市,2011/04/28,萬華,4.3,0.62,415.33833333333337,50.2,69.0,94.0,54.0,35.53,4.91,30.62,2.2532605435801316,0.2588388003748828,1.995032802249297,24.1,64.65
20.0,臺北市,2011/04/28,陽明,3.8,0.24,387.98,76.1,80.0,63.0,46.0,4.93,0.66,4.26,2.2532605435801316,0.2588388003748828,1.995032802249297,17.68,87.59
21.0,臺北市,2011/04/28,士林,4.3,0.42,415.33833333333337,67.5,79.0,92.0,55.0,16.45,1.56,14.9,2.2532605435801316,0.2588388003748828,1.995032802249297,24.13,62.07
22.0,臺北市,2011/04/27,松山,5.0,0.69,420.36,47.0,72.0,89.0,39.0,35.0,7.2,27.81,2.363,0.27,2.09,26.51,57.48
23.0,臺北市,2011/04/27,古亭,4.4,0.67,415.33833333333337,49.6,77.0,85.0,53.0,32.43,6.94,25.49,2.273,0.248,2.03,26.46,63.89
24.0,臺北市,2011/04/27,中山,5.8,0.93,415.33833333333337,37.7,57.0,87.0,55.0,44.58,9.32,35.24,2.467,0.367,2.1,27.26,59.28
25.0,臺北市,2011/04/27,大同,5.4,2.08,415.33833333333337,42.5853591160221,63.44993141289437,89.0,57.0,82.15,36.64,45.51,2.971,0.761,2.21,22.36785648574057,70.41227941176471
26.0,臺北市,2011/04/27,萬華,4.0,0.68,415.33833333333337,45.4,72.0,76.0,51.0,32.73,4.73,28.0,2.2532605435801316,0.2588388003748828,1.995032802249297,26.49,59.65
27.0,臺北市,2011/04/27,陽明,3.0,0.22,396.84,60.0,90.0,47.0,36.0,8.96,0.83,8.12,2.2532605435801316,0.2588388003748828,1.995032802249297,20.16,85.56
28.0,臺北市,2011/04/27,士林,4.9,0.57,415.33833333333337,49.0,81.0,72.0,46.0,26.04,4.05,22.04,2.2532605435801316,0.2588388003748828,1.995032802249297,26.88,61.51
29.0,臺北市,2011/04/26,松山,4.6,0.94,434.31,28.7,55.0,81.0,37.0,62.91,14.47,48.44,2.637,0.452,2.19,24.47,57.51
30.0,臺北市,2011/04/26,古亭,4.8,0.87,415.33833333333337,37.2,71.0,79.0,44.0,43.69,7.18,36.52,2.405,0.352,2.05,24.31,64.37
31.0,臺北市,2011/04/26,中山,6.0,1.1,415.33833333333337,28.1,49.0,81.0,49.0,61.49,15.21,46.27,2.575,0.484,2.09,24.98,58.63
32.0,臺北市,2011/04/26,大同,6.8,2.66,415.33833333333337,42.5853591160221,63.44993141289437,80.0,52.0,113.05,57.81,55.23,3.329,1.076,2.25,22.36785648574057,70.41227941176471
33.0,臺北市,2011/04/26,萬華,5.3,0.9,415.33833333333337,34.6,58.0,70.0,47.0,45.59,5.4,40.18,2.2532605435801316,0.2588388003748828,1.995032802249297,24.43,58.17
34.0,臺北市,2011/04/26,陽明,5.8,0.3,404.98,69.0,79.0,44.0,35.0,10.66,0.94,9.72,2.2532605435801316,0.2588388003748828,1.995032802249297,18.75,70.37
35.0,臺北市,2011/04/26,士林,5.6,0.78,415.33833333333337,31.0,65.0,68.0,44.0,42.02,6.64,35.38,2.2532605435801316,0.2588388003748828,1.995032802249297,23.89,61.76
36.0,臺北市,2011/04/25,松山,3.7,0.88,430.63,29.3,61.0,66.0,26.0,57.88,14.41,43.47,2.615,0.392,2.22,23.19,40.37
37.0,臺北市,2011/04/25,古亭,3.8,0.85,415.33833333333337,36.9,71.0,65.0,34.0,48.98,9.44,39.54,2.394,0.361,2.03,22.75,48.97
38.0,臺北市,2011/04/25,中山,4.5,0.98,415.33833333333337,31.3,58.0,73.0,42.0,57.31,13.0,44.29,2.459,0.401,2.06,23.63,44.29
39.0,臺北市,2011/04/25,大同,5.0,1.95,415.33833333333337,42.5853591160221,63.44993141289437,74.0,42.0,89.64,39.86,49.78,3.027,0.795,2.23,22.36785648574057,70.41227941176471
40.0,臺北市,2011/04/25,萬華,4.2,0.88,415.33833333333337,34.6,63.0,81.60098965362123,40.0,44.43,6.44,37.99,2.2532605435801316,0.2588388003748828,1.995032802249297,22.99,44.46
41.0,臺北市,2011/04/25,陽明,5.2,0.27,395.55,69.2,74.0,41.0,30.0,7.05,1.09,5.96,2.2532605435801316,0.2588388003748828,1.995032802249297,18.06,66.49
42.0,臺北市,2011/04/25,士林,3.6,0.62,415.33833333333337,35.3,68.0,66.0,32.0,35.62,4.14,31.48,2.2532605435801316,0.2588388003748828,1.995032802249297,22.5,49.67
43.0,臺北市,2011/04/24,松山,3.4,0.55,415.9,34.7,55.0,44.0,19.0,39.33,10.69,28.63,2.412,0.253,2.16,22.73,24.57
44.0,臺北市,2011/04/24,古亭,2.0,0.62,415.33833333333337,35.1,59.0,50.0,23.0,38.5,8.77,29.73,2.236,0.203,2.03,23.24,27.12
45.0,臺北市,2011/04/24,中山,2.5,0.79,415.33833333333337,27.7,53.0,52.0,31.0,61.41,21.71,39.69,2.534,0.33,2.2,24.07,22.36
46.0,臺北市,2011/04/24,大同,4.2,1.74,415.33833333333337,42.5853591160221,63.44993141289437,54.0,30.0,122.64,68.44,54.2,3.062,0.702,2.36,22.36785648574057,70.41227941176471
47.0,臺北市,2011/04/24,萬華,1.4,0.61,415.33833333333337,30.6,50.0,34.0,23.0,43.86,9.27,34.59,2.2532605435801316,0.2588388003748828,1.995032802249297,23.64,20.65
48.0,臺北市,2011/04/24,陽明,3.1,0.16,390.71,62.4,66.0,30.0,17.0,3.27,1.09,2.18,2.2532605435801316,0.2588388003748828,1.995032802249297,17.88,30.01
49.0,臺北市,2011/04/24,士林,1.8,0.42,415.33833333333337,43.6,63.0,46.0,23.0,25.92,4.79,21.13,2.2532605435801316,0.2588388003748828,1.995032802249297,23.27,23.07
50.0,臺北市,2011/04/23,松山,3.5,0.58,410.81,43.4,53.0,73.0,37.0,31.46,4.57,26.88,2.185,0.165,2.02,18.6,65.0
