序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),風速 WIND_SPEED (m/sec),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
18.0,臺北市,2013/10/29,大同,3.1,1.14,413.8526344086021,40.209438103599645,58.41641204714099,59.0,37.0,66.14,33.63,32.51,2.414,0.454,1.96,2.878558394160584,24.782473684210522,71.9112149122807
19.0,臺北市,2013/10/29,萬華,2.6,0.43,413.8526344086021,24.8,33.0,34.0,18.0,30.14,6.1,24.04,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.71,24.44,65.27
20.0,臺北市,2013/10/29,陽明,0.9,0.14,391.09,46.4,48.0,14.0,11.0,2.29,1.17,1.11,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,17.56,95.45
21.0,臺北市,2013/10/29,士林,2.5,0.23,413.8526344086021,40.7,44.0,32.0,17.0,11.0,2.02,8.98,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.69,24.39,64.18
22.0,臺北市,2013/10/28,松山,3.2,0.4,418.84,27.0,42.0,33.0,18.0,26.19,4.87,21.29,2.015,0.167,1.85,2.12,22.21,64.92
23.0,臺北市,2013/10/28,古亭,1.7,0.35,413.8526344086021,31.7,37.0,37.0,17.0,19.81,4.49,15.32,1.995,0.096,1.9,2.53,22.65,67.38
24.0,臺北市,2013/10/28,中山,2.8,0.59,413.8526344086021,20.4,32.0,55.0,30.0,38.11,11.88,26.23,2.172,0.234,1.94,2.07,23.22,65.93
25.0,臺北市,2013/10/28,大同,3.7,1.48,413.8526344086021,40.209438103599645,58.41641204714099,60.0,43.0,80.12,46.48,33.63,2.538,0.542,2.0,2.878558394160584,24.782473684210522,71.9112149122807
26.0,臺北市,2013/10/28,萬華,2.3,0.44,413.8526344086021,26.1,35.0,33.0,16.0,29.34,6.62,22.72,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.45,23.29,63.76
27.0,臺北市,2013/10/28,陽明,1.4,0.13,393.42,48.3,49.0,17.0,11.0,2.54,1.01,1.52,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,16.43,94.89
28.0,臺北市,2013/10/28,士林,2.6,0.23,413.8526344086021,39.4,44.0,34.0,18.0,12.71,1.67,11.04,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.25,23.19,63.56
29.0,臺北市,2013/10/27,松山,2.2,0.3,413.07,40.6,47.0,39.0,26.0,15.81,1.55,14.25,1.879,0.104,1.78,2.28,21.41,59.18
30.0,臺北市,2013/10/27,古亭,1.6,0.35,413.8526344086021,35.0,43.0,52.0,26.0,17.14,2.92,14.22,1.992,0.084,1.91,2.77,21.27,65.02
31.0,臺北市,2013/10/27,中山,2.0,0.46,413.8526344086021,29.3,38.0,64.0,34.0,28.88,7.01,21.87,2.078,0.158,1.92,2.12,22.4,60.72
32.0,臺北市,2013/10/27,大同,3.1,1.05,413.8526344086021,40.209438103599645,58.41641204714099,69.0,48.0,63.92,29.72,34.2,2.342,0.344,2.0,2.878558394160584,24.782473684210522,71.9112149122807
33.0,臺北市,2013/10/27,萬華,2.1,0.39,413.8526344086021,29.8,39.0,46.0,25.0,24.41,3.3,21.11,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.27,21.95,61.21
34.0,臺北市,2013/10/27,陽明,1.4,0.13,394.52,50.3,54.0,24.0,14.0,2.59,0.45,2.1,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,14.6,95.09
35.0,臺北市,2013/10/27,士林,1.7,0.25,413.8526344086021,42.6,48.0,49.0,24.0,11.69,2.18,9.51,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.33,21.92,61.02
36.0,臺北市,2013/10/26,松山,2.3,0.42,418.82,52.6,63.0,71.0,40.0,14.75,1.0,13.74,1.935,0.088,1.85,1.96,20.45,55.2
37.0,臺北市,2013/10/26,古亭,2.1,0.5,413.8526344086021,41.5,53.0,77.0,37.0,20.01,3.02,16.99,2.052,0.112,1.94,2.18,20.32,62.31
38.0,臺北市,2013/10/26,中山,3.2,0.56,413.8526344086021,42.5,51.0,92.0,49.0,23.92,3.33,20.59,2.027,0.139,1.89,2.04,21.22,57.63
39.0,臺北市,2013/10/26,大同,3.6,1.24,413.8526344086021,40.209438103599645,58.41641204714099,97.0,60.0,65.48,27.34,38.14,2.328,0.358,1.97,2.878558394160584,24.782473684210522,71.9112149122807
40.0,臺北市,2013/10/26,萬華,2.8,0.54,413.8526344086021,40.1,49.0,74.0,41.0,24.56,2.41,22.14,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.58,21.2,55.67
41.0,臺北市,2013/10/26,陽明,2.2,0.3,401.66,57.8,69.0,45.0,30.0,4.15,0.41,3.73,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,13.08,94.6
42.0,臺北市,2013/10/26,士林,2.4,0.41,413.8526344086021,51.4,61.0,74.0,44.0,13.39,2.27,11.12,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.29,20.84,57.25
43.0,臺北市,2013/10/25,松山,3.2,0.39,417.14,49.0,56.0,77.0,35.0,13.17,0.9,12.27,1.9,0.074,1.83,2.09,20.36,57.53
44.0,臺北市,2013/10/25,古亭,2.9,0.56,413.8526344086021,39.3,43.0,90.0,39.0,24.66,5.79,18.87,2.077,0.138,1.94,2.07,20.53,61.67
45.0,臺北市,2013/10/25,中山,3.0,0.61,413.8526344086021,39.1,46.0,109.0,46.0,28.38,6.81,21.57,2.026,0.15,1.88,2.27,21.01,60.5
46.0,臺北市,2013/10/25,大同,3.8,1.14,413.8526344086021,40.209438103599645,58.41641204714099,102.0,60.0,57.79,25.55,32.24,2.349,0.323,2.03,2.878558394160584,24.782473684210522,71.9112149122807
47.0,臺北市,2013/10/25,萬華,3.0,0.58,413.8526344086021,36.2,46.0,83.0,40.0,27.04,3.54,23.5,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.42,21.03,58.42
48.0,臺北市,2013/10/25,陽明,2.4,0.28,401.37,54.1,57.0,46.0,29.0,3.97,1.08,2.89,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,12.92,97.89
49.0,臺北市,2013/10/25,士林,2.3,0.36,413.8526344086021,49.0,55.0,86.0,38.0,11.02,1.52,9.5,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.42,20.58,59.74
50.0,臺北市,2013/10/24,松山,1.6,0.48,419.24,45.2,65.0,60.0,37.0,23.71,4.07,19.62,1.989,0.134,1.86,1.69,21.28,71.62
51.0,臺北市,2013/10/24,古亭,2.0,0.57,413.8526344086021,38.3,46.0,66.0,38.0,27.09,5.07,22.02,2.13,0.178,1.95,1.77,21.18,77.26
52.0,臺北市,2013/10/24,中山,1.3,0.73,413.8526344086021,36.7,51.0,86.0,46.0,37.25,9.29,27.97,2.131,0.215,1.92,1.88,21.84,74.09
53.0,臺北市,2013/10/24,大同,2.8,1.18,413.8526344086021,40.209438103599645,58.41641204714099,86.0,55.0,44.31,16.02,28.3,2.313,0.31,2.0,2.878558394160584,24.782473684210522,71.9112149122807
54.0,臺北市,2013/10/24,萬華,2.5,0.59,413.8526344086021,40.3,48.0,67.0,38.0,24.67,2.24,22.44,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.37,21.74,73.36
55.0,臺北市,2013/10/24,陽明,2.4,0.25,405.09,63.1,78.0,33.0,26.0,4.32,1.68,2.64,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,14.85,99.8
56.0,臺北市,2013/10/24,士林,1.4,0.31,413.8526344086021,54.1,70.0,65.0,38.0,10.62,1.32,9.3,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.86,21.22,73.84
57.0,臺北市,2013/10/23,松山,2.3,0.44,419.13,42.0,56.0,46.0,32.0,19.44,1.26,18.17,1.979,0.13,1.85,1.61,22.4,70.86
58.0,臺北市,2013/10/23,古亭,1.7,0.61,413.8526344086021,34.5,54.0,58.0,34.0,27.08,5.33,21.75,2.144,0.184,1.96,1.92,22.12,79.12
59.0,臺北市,2013/10/23,中山,1.9,0.81,413.8526344086021,27.2,40.0,78.0,43.0,41.73,9.49,32.25,2.277,0.291,1.99,1.71,22.91,74.97
60.0,臺北市,2013/10/23,大同,2.6,1.52,413.8526344086021,40.209438103599645,58.41641204714099,79.0,53.0,55.49,21.28,34.21,2.562,0.479,2.08,2.878558394160584,24.782473684210522,71.9112149122807
61.0,臺北市,2013/10/23,萬華,2.3,0.71,413.8526344086021,31.5,46.0,59.0,37.0,30.66,3.58,27.08,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.15,22.75,75.45
62.0,臺北市,2013/10/23,陽明,0.7,0.2,405.96,61.3,69.0,11.0,7.0,3.46,1.11,2.35,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,15.64,100.0
63.0,臺北市,2013/10/23,士林,1.4,0.49,413.8526344086021,39.0,55.0,57.0,37.0,21.5,2.54,18.96,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.05,22.02,76.97
64.0,臺北市,2013/10/22,松山,3.0,0.5,417.55,49.7,61.0,62.0,41.0,19.99,2.25,17.72,1.974,0.123,1.85,1.89,22.47,62.65
65.0,臺北市,2013/10/22,古亭,2.3,0.63,413.8526344086021,37.2,51.0,73.0,39.0,28.83,6.57,22.25,2.099,0.164,1.94,1.59,22.26,69.28
66.0,臺北市,2013/10/22,中山,2.8,0.69,413.8526344086021,39.1,48.0,83.0,48.0,32.02,5.49,26.53,2.077,0.18,1.9,1.64,22.96,65.27
67.0,臺北市,2013/10/22,大同,3.7,1.99,413.8526344086021,40.209438103599645,58.41641204714099,91.0,60.0,83.94,44.12,39.82,2.578,0.598,1.98,2.878558394160584,24.782473684210522,71.9112149122807
68.0,臺北市,2013/10/22,萬華,2.3,0.7,413.8526344086021,38.0,46.0,65.0,40.0,28.77,3.9,24.86,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.27,22.93,64.73
69.0,臺北市,2013/10/22,陽明,1.5,0.26,406.3,62.0,67.0,33.0,24.0,3.42,1.66,1.76,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,15.23,98.21
70.0,臺北市,2013/10/22,士林,1.9,0.51,413.8526344086021,46.6,55.0,71.0,40.0,19.49,2.51,16.98,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.86,22.68,64.59
71.0,臺北市,2013/10/21,松山,2.4,0.39,411.74,44.8,52.0,49.0,31.0,19.17,2.08,17.08,1.913,0.095,1.82,2.01,22.57,70.86
72.0,臺北市,2013/10/21,古亭,1.7,0.45,413.8526344086021,40.6,47.0,56.0,30.0,21.21,2.88,18.33,2.0,0.106,1.89,2.17,23.1,71.67
73.0,臺北市,2013/10/21,中山,2.4,0.63,413.8526344086021,35.4,44.0,66.0,39.0,31.65,7.97,23.68,2.009,0.159,1.85,1.5,23.4,70.75
74.0,臺北市,2013/10/21,大同,3.1,1.46,413.8526344086021,40.209438103599645,58.41641204714099,82.0,53.0,71.81,36.32,35.49,2.39,0.473,1.92,2.878558394160584,24.782473684210522,71.9112149122807
75.0,臺北市,2013/10/21,萬華,1.5,0.47,413.8526344086021,37.4,44.0,52.0,34.0,25.52,2.57,22.95,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.65,23.49,68.67
76.0,臺北市,2013/10/21,陽明,2.0,0.2,403.46,59.0,67.0,28.0,21.0,2.9,1.7,1.2,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,15.74,99.14
77.0,臺北市,2013/10/21,士林,2.1,0.3,413.8526344086021,49.7,60.0,54.0,35.0,13.05,2.68,10.37,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.09,23.24,67.48
78.0,臺北市,2013/10/20,松山,1.9,0.23,405.86,40.9,47.0,34.0,17.0,10.15,1.0,9.15,1.841,0.052,1.79,2.51,24.03,68.47
79.0,臺北市,2013/10/20,古亭,1.6,0.31,413.8526344086021,33.1,38.0,39.0,19.0,15.66,3.03,12.63,1.943,0.072,1.87,2.45,24.39,70.13
80.0,臺北市,2013/10/20,中山,2.0,0.4,413.8526344086021,31.2,34.0,55.0,24.0,20.52,4.18,16.35,1.932,0.104,1.83,1.75,24.98,68.1
81.0,臺北市,2013/10/20,大同,2.0,0.86,413.8526344086021,40.209438103599645,58.41641204714099,60.0,38.0,46.79,21.59,25.2,2.143,0.254,1.89,2.878558394160584,24.782473684210522,71.9112149122807
82.0,臺北市,2013/10/20,萬華,1.4,0.33,413.8526344086021,31.0,35.0,34.0,19.0,19.11,2.79,16.32,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.95,24.82,67.97
83.0,臺北市,2013/10/20,陽明,0.7,0.12,398.99,46.7,50.0,15.0,10.0,2.78,2.05,0.71,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,17.07,97.88
84.0,臺北市,2013/10/20,士林,1.9,0.2,413.8526344086021,40.8,45.0,37.0,18.0,8.22,1.43,6.78,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.05,24.49,67.73
85.0,臺北市,2013/10/19,松山,2.9,0.39,412.18,21.6,30.0,24.0,16.0,23.33,4.36,18.96,1.97,0.142,1.83,1.72,23.54,78.03
86.0,臺北市,2013/10/19,古亭,2.3,0.39,413.8526344086021,21.5,27.0,31.0,15.0,23.3,5.85,17.45,2.017,0.111,1.91,2.2,24.04,78.71
87.0,臺北市,2013/10/19,中山,1.9,0.48,413.8526344086021,19.4,24.0,43.0,26.0,27.08,7.02,20.06,2.016,0.155,1.86,1.93,24.69,76.13
88.0,臺北市,2013/10/19,大同,3.5,1.27,413.8526344086021,40.209438103599645,58.41641204714099,51.0,36.0,63.78,36.43,27.36,2.363,0.431,1.93,2.878558394160584,24.782473684210522,71.9112149122807
89.0,臺北市,2013/10/19,萬華,2.2,0.37,413.8526344086021,19.2,26.0,28.0,15.0,26.34,5.64,20.7,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.25,24.65,75.32
90.0,臺北市,2013/10/19,陽明,1.7,0.11,397.6,39.5,40.0,11.0,8.0,2.2,1.73,0.47,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,18.11,97.9
91.0,臺北市,2013/10/19,士林,1.0,0.21,413.8526344086021,31.3,35.0,26.0,15.0,10.78,2.41,8.37,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.11,24.71,72.05
92.0,臺北市,2013/10/18,松山,2.9,0.35,412.39,23.2,28.0,26.0,13.0,23.95,4.29,19.65,1.959,0.132,1.83,1.98,23.26,72.76
93.0,臺北市,2013/10/18,古亭,2.3,0.41,413.8526344086021,23.5,31.0,34.0,13.0,24.57,6.71,17.86,2.023,0.127,1.9,2.35,23.5,75.3
94.0,臺北市,2013/10/18,中山,2.4,0.52,413.8526344086021,19.4,25.0,49.0,24.0,31.04,8.98,22.05,2.057,0.185,1.87,2.23,24.42,71.79
95.0,臺北市,2013/10/18,大同,3.1,1.51,413.8526344086021,40.209438103599645,58.41641204714099,57.0,37.0,85.02,52.57,32.45,2.549,0.59,1.96,2.878558394160584,24.782473684210522,71.9112149122807
96.0,臺北市,2013/10/18,萬華,2.4,0.41,413.8526344086021,19.5,27.0,30.0,16.0,29.74,7.09,22.66,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.42,24.3,71.24
97.0,臺北市,2013/10/18,陽明,0.6,0.1,397.24,40.4,42.0,11.0,6.0,1.61,0.8,0.78,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,17.41,98.64
98.0,臺北市,2013/10/18,士林,2.3,0.21,413.8526344086021,33.5,37.0,27.0,13.0,11.3,2.66,8.64,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.47,24.57,68.09
99.0,臺北市,2013/10/17,松山,2.2,0.39,416.99,23.9,33.0,26.0,14.0,26.8,5.43,21.37,2.024,0.17,1.85,1.98,22.09,72.05
100.0,臺北市,2013/10/17,古亭,2.0,0.42,413.8526344086021,25.3,33.0,38.0,14.0,25.78,6.71,19.07,2.057,0.128,1.93,2.42,22.58,71.71
101.0,臺北市,2013/10/17,中山,2.3,0.58,413.8526344086021,20.5,29.0,48.0,20.0,34.63,10.65,23.98,2.098,0.205,1.89,1.94,23.17,72.9
102.0,臺北市,2013/10/17,大同,3.1,1.31,413.8526344086021,40.209438103599645,58.41641204714099,57.0,37.0,74.25,41.83,32.43,2.461,0.495,1.97,2.878558394160584,24.782473684210522,71.9112149122807
103.0,臺北市,2013/10/17,萬華,2.4,0.44,413.8526344086021,21.9,30.0,32.0,17.0,29.78,6.86,22.91,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.35,23.15,70.1
104.0,臺北市,2013/10/17,陽明,1.1,0.12,398.62,43.9,46.0,13.0,7.0,2.85,1.05,1.81,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,15.85,98.9
105.0,臺北市,2013/10/17,士林,1.6,0.22,413.8526344086021,35.3,39.0,33.0,14.0,13.99,2.44,11.58,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.24,23.12,68.73
106.0,臺北市,2013/10/16,松山,1.9,0.3,413.66,37.0,46.0,44.0,24.0,15.65,1.9,13.75,1.915,0.102,1.81,2.47,21.79,56.23
107.0,臺北市,2013/10/16,古亭,1.7,0.38,413.8526344086021,33.4,40.0,55.0,21.0,19.71,3.54,16.17,2.004,0.099,1.91,2.61,22.24,57.69
108.0,臺北市,2013/10/16,中山,2.1,0.47,413.8526344086021,31.3,36.0,70.0,29.0,26.0,7.07,18.92,1.993,0.14,1.85,1.98,22.86,56.66
109.0,臺北市,2013/10/16,大同,3.0,1.23,413.8526344086021,40.209438103599645,58.41641204714099,73.0,44.0,64.05,35.17,28.88,2.318,0.403,1.91,2.878558394160584,24.782473684210522,71.9112149122807
110.0,臺北市,2013/10/16,萬華,1.7,0.4,413.8526344086021,29.9,36.0,52.0,25.0,23.37,4.48,18.89,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.11,22.54,56.08
111.0,臺北市,2013/10/16,陽明,1.0,0.17,400.35,44.7,51.0,26.0,14.0,2.66,0.34,2.37,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,14.56,92.83
112.0,臺北市,2013/10/16,士林,1.7,0.23,413.8526344086021,40.5,46.0,53.0,25.0,9.82,2.43,7.39,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.5,22.36,57.27
113.0,臺北市,2013/10/15,松山,2.4,0.32,413.76,35.1,48.0,44.0,23.0,17.16,2.82,14.33,1.949,0.114,1.84,1.88,24.74,65.61
114.0,臺北市,2013/10/15,古亭,1.7,0.46,413.8526344086021,27.9,40.0,54.0,22.0,23.47,5.03,18.44,2.042,0.139,1.9,2.11,25.02,68.33
115.0,臺北市,2013/10/15,中山,1.8,0.48,413.8526344086021,31.6,42.0,65.0,29.0,23.96,5.17,18.79,2.026,0.151,1.88,1.7,25.93,63.49
116.0,臺北市,2013/10/15,大同,2.7,1.33,413.8526344086021,40.209438103599645,58.41641204714099,74.0,42.0,55.83,27.59,28.24,2.354,0.421,1.93,2.878558394160584,24.782473684210522,71.9112149122807
117.0,臺北市,2013/10/15,萬華,2.2,0.42,413.8526344086021,30.3,38.0,50.0,23.0,22.53,3.87,18.66,2.0836513274336284,0.18992743362831857,1.8942654867256636,1.49,25.76,63.67
118.0,臺北市,2013/10/15,陽明,1.6,0.14,396.77,48.4,57.0,23.0,14.0,2.24,0.83,1.4,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,17.63,98.76
119.0,臺北市,2013/10/15,士林,1.8,0.26,413.8526344086021,38.3,52.0,52.0,23.0,11.17,1.75,9.42,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.29,25.37,63.63
120.0,臺北市,2013/10/14,松山,2.5,0.44,414.35,21.9,35.0,47.0,24.0,28.3,6.57,21.73,2.0,0.172,1.83,1.92,26.05,69.86
121.0,臺北市,2013/10/14,古亭,1.7,0.43,413.8526344086021,26.8,32.0,46.0,20.0,21.33,5.95,15.38,1.994,0.12,1.87,2.44,26.55,69.92
122.0,臺北市,2013/10/14,中山,2.6,0.49,413.8526344086021,23.7,28.0,63.0,29.0,27.39,8.37,19.02,2.017,0.165,1.85,2.19,27.21,69.3
123.0,臺北市,2013/10/14,大同,3.9,1.43,413.8526344086021,40.209438103599645,58.41641204714099,67.0,39.0,69.05,39.51,29.54,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,24.782473684210522,71.9112149122807
124.0,臺北市,2013/10/14,萬華,2.7,0.41,413.8526344086021,22.7,31.0,45.0,21.0,27.22,5.85,21.37,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.62,27.07,68.84
125.0,臺北市,2013/10/14,陽明,0.7,0.12,392.19,41.9,44.0,18.0,10.0,2.11,1.05,1.04,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,19.5,99.28
126.0,臺北市,2013/10/14,士林,2.6,0.24,413.8526344086021,33.7,39.0,44.0,21.0,12.14,2.39,9.75,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.45,26.91,68.05
127.0,臺北市,2013/10/13,松山,2.1,0.27,406.88,36.2,44.0,41.0,18.0,14.5,1.67,12.83,1.872,0.081,1.79,2.68,25.74,65.24
128.0,臺北市,2013/10/13,古亭,1.4,0.23,413.8526344086021,37.8,41.0,44.0,16.0,11.14,2.27,8.87,1.861,0.038,1.82,3.46,26.05,67.15
129.0,臺北市,2013/10/13,中山,1.8,0.36,413.8526344086021,31.7,39.0,63.0,24.0,20.33,4.58,15.75,1.941,0.116,1.83,2.78,26.6,66.08
130.0,臺北市,2013/10/13,大同,2.9,0.71,413.8526344086021,40.209438103599645,58.41641204714099,65.0,34.0,43.11,19.24,23.87,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,24.782473684210522,71.9112149122807
131.0,臺北市,2013/10/13,萬華,1.4,0.26,413.8526344086021,32.1,38.0,42.0,17.0,20.0,3.9,16.1,2.0836513274336284,0.18992743362831857,1.8942654867256636,4.05,26.48,65.52
132.0,臺北市,2013/10/13,陽明,0.8,0.11,392.74,45.6,49.0,18.0,10.0,2.12,1.34,0.77,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,18.48,99.26
133.0,臺北市,2013/10/13,士林,2.5,0.16,413.8526344086021,42.5,47.0,44.0,19.0,6.76,1.85,4.91,2.0836513274336284,0.18992743362831857,1.8942654867256636,3.15,26.38,65.27
134.0,臺北市,2013/10/12,松山,3.7,0.35,409.92,50.9,70.0,64.0,35.0,16.18,1.23,14.95,1.893,0.082,1.81,2.92,25.03,76.09
135.0,臺北市,2013/10/12,古亭,2.5,0.39,413.8526344086021,46.2,64.0,68.0,32.0,16.7,2.19,14.51,1.946,0.076,1.87,3.17,24.98,82.35
136.0,臺北市,2013/10/12,中山,2.6,0.49,413.8526344086021,44.4,65.0,89.0,40.0,22.73,3.8,18.93,1.963,0.129,1.83,2.47,25.92,75.42
137.0,臺北市,2013/10/12,大同,4.1,0.74,413.8526344086021,40.209438103599645,58.41641204714099,91.0,48.0,37.34,12.25,25.09,2.114,0.215,1.9,2.878558394160584,24.782473684210522,71.9112149122807
138.0,臺北市,2013/10/12,萬華,3.6,0.38,413.8526344086021,44.7,65.0,69.0,34.0,22.41,3.58,18.83,2.0836513274336284,0.18992743362831857,1.8942654867256636,3.55,25.83,75.38
139.0,臺北市,2013/10/12,陽明,2.1,0.22,395.92,64.6,85.0,15.0,8.0,3.41,1.25,2.16,2.0836513274336284,0.18992743362831857,1.8942654867256636,2.878558394160584,18.73,100.0
