序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
11.0,臺北市,2012/12/30,大同,5.6,1.04,414.73989189189194,24.86949078138718,39.12494539100044,51.0,26.0,64.34,36.1,28.24,2.239,0.237,2.0,18.470548967940275,77.68457619675011
12.0,臺北市,2012/12/30,萬華,5.7,0.76,414.73989189189194,11.6,22.0,34.0,25.0,31.98,7.69,24.29,2.2209184210526316,0.2679105263157895,1.9536403508771927,11.01,70.27
13.0,臺北市,2012/12/30,陽明,3.9,0.58,424.47,21.9,37.0,19.0,11.0,14.14,1.15,12.98,2.2209184210526316,0.2679105263157895,1.9536403508771927,2.91,99.37
14.0,臺北市,2012/12/30,士林,4.8,0.63,414.73989189189194,19.3,36.0,38.0,23.0,18.03,3.1,14.94,2.2209184210526316,0.2679105263157895,1.9536403508771927,10.47,74.27
15.0,臺北市,2012/12/29,松山,1.7,0.53,414.88,24.2,34.0,24.0,14.0,23.81,6.26,17.55,1.991,0.148,1.84,21.21,69.57
16.0,臺北市,2012/12/29,古亭,2.2,0.57,414.73989189189194,12.5,20.0,39.0,17.0,22.44,6.29,16.14,2.163,0.287,1.88,21.79,70.08
17.0,臺北市,2012/12/29,中山,2.5,0.72,414.73989189189194,15.9,22.0,25.0,20.0,40.22,16.41,23.81,2.163,0.218,1.95,22.27,69.35
18.0,臺北市,2012/12/29,大同,3.2,1.35,414.73989189189194,24.86949078138718,39.12494539100044,40.0,19.0,67.51,39.38,28.13,2.431,0.458,1.97,18.470548967940275,77.68457619675011
19.0,臺北市,2012/12/29,萬華,2.2,0.58,414.73989189189194,18.4,24.0,23.0,15.0,29.1,7.94,21.15,2.2209184210526316,0.2679105263157895,1.9536403508771927,22.05,70.28
20.0,臺北市,2012/12/29,陽明,1.3,0.27,407.42,32.6,36.0,8.0,7.0,5.53,1.37,4.15,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.23,95.46
21.0,臺北市,2012/12/29,士林,1.8,0.41,414.73989189189194,27.1,34.0,29.0,16.0,15.35,2.83,12.52,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.74,73.96
22.0,臺北市,2012/12/28,松山,1.4,0.45,412.98,22.8,29.0,17.0,12.0,26.97,7.5,19.47,2.018,0.158,1.86,19.22,72.51
23.0,臺北市,2012/12/28,古亭,2.8,0.61,414.73989189189194,15.3,20.0,41.0,14.0,35.62,12.51,23.11,2.177,0.276,1.9,19.45,75.04
24.0,臺北市,2012/12/28,中山,3.4,0.73,414.73989189189194,14.8,16.0,27.0,15.0,45.47,18.84,26.62,2.19,0.239,1.95,20.17,72.34
25.0,臺北市,2012/12/28,大同,3.5,1.36,414.73989189189194,24.86949078138718,39.12494539100044,41.0,19.0,79.47,46.47,33.01,2.512,0.506,2.01,18.470548967940275,77.68457619675011
26.0,臺北市,2012/12/28,萬華,2.6,0.65,414.73989189189194,15.0,18.0,25.0,14.0,40.4,13.32,27.09,2.2209184210526316,0.2679105263157895,1.9536403508771927,19.91,74.02
27.0,臺北市,2012/12/28,陽明,0.6,0.18,402.21,37.3,39.0,5.0,5.0,1.76,0.5,1.2,2.2209184210526316,0.2679105263157895,1.9536403508771927,13.03,97.27
28.0,臺北市,2012/12/28,士林,2.5,0.37,414.73989189189194,26.9,34.0,23.0,11.0,18.31,5.48,12.83,2.2209184210526316,0.2679105263157895,1.9536403508771927,19.67,77.18
29.0,臺北市,2012/12/27,松山,2.8,0.56,416.05,25.7,34.0,47.0,22.0,31.05,8.05,23.0,2.094,0.24,1.86,20.99,72.15
30.0,臺北市,2012/12/27,古亭,3.4,0.65,414.73989189189194,23.0,31.0,59.0,28.0,36.35,9.49,26.86,2.209,0.296,1.91,21.37,72.78
31.0,臺北市,2012/12/27,中山,3.6,0.91,414.73989189189194,15.7,25.0,53.0,25.0,53.61,22.69,30.92,2.341,0.361,1.98,21.81,73.12
32.0,臺北市,2012/12/27,大同,3.6,1.51,414.73989189189194,24.86949078138718,39.12494539100044,60.0,30.0,74.86,40.58,34.28,2.604,0.595,2.01,18.470548967940275,77.68457619675011
33.0,臺北市,2012/12/27,萬華,3.8,0.7,414.73989189189194,18.5,24.0,48.0,25.0,38.3,10.52,27.79,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.65,73.55
34.0,臺北市,2012/12/27,陽明,1.0,0.2,403.88,33.8,39.0,9.0,7.0,6.02,0.62,5.36,2.2209184210526316,0.2679105263157895,1.9536403508771927,14.36,98.91
35.0,臺北市,2012/12/27,士林,1.9,0.35,414.73989189189194,29.5,38.0,49.0,24.0,25.09,4.74,20.35,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.39,77.49
36.0,臺北市,2012/12/26,松山,2.8,0.37,408.08,26.9,32.0,19.0,10.0,22.76,4.28,18.48,1.946,0.121,1.83,19.16,79.66
37.0,臺北市,2012/12/26,古亭,1.4,0.4,414.73989189189194,28.1,35.0,32.0,13.0,22.37,4.77,17.61,1.928,0.107,1.82,19.76,78.77
38.0,臺北市,2012/12/26,中山,2.3,0.56,414.73989189189194,18.9,24.0,19.0,12.0,33.52,10.45,23.08,2.095,0.178,1.92,20.2,78.51
39.0,臺北市,2012/12/26,大同,2.2,1.06,414.73989189189194,24.86949078138718,39.12494539100044,33.0,15.0,59.54,30.02,29.51,2.333,0.394,1.94,18.470548967940275,77.68457619675011
40.0,臺北市,2012/12/26,萬華,2.0,0.44,414.73989189189194,20.4,26.0,19.0,10.0,29.39,6.52,22.87,2.2209184210526316,0.2679105263157895,1.9536403508771927,20.04,79.03
41.0,臺北市,2012/12/26,陽明,1.0,0.16,402.72,41.9,45.0,5.0,3.0,2.5,0.86,1.64,2.2209184210526316,0.2679105263157895,1.9536403508771927,13.06,99.21
42.0,臺北市,2012/12/26,士林,1.5,0.23,414.73989189189194,39.5,41.0,22.0,11.0,8.13,0.89,7.25,2.2209184210526316,0.2679105263157895,1.9536403508771927,20.45,77.59
43.0,臺北市,2012/12/25,松山,1.7,0.44,411.19,25.4,35.0,32.0,16.0,26.17,7.1,19.07,2.026,0.149,1.88,18.54,65.17
44.0,臺北市,2012/12/25,古亭,1.7,0.46,414.73989189189194,26.2,33.0,43.0,21.0,27.47,8.05,19.42,1.993,0.117,1.88,19.36,64.09
45.0,臺北市,2012/12/25,中山,1.7,0.64,414.73989189189194,17.6,22.0,38.0,20.0,39.61,13.75,25.85,2.167,0.212,1.96,19.76,63.94
46.0,臺北市,2012/12/25,大同,2.7,1.28,414.73989189189194,24.86949078138718,39.12494539100044,49.0,25.0,79.02,45.16,33.86,2.456,0.474,1.98,18.470548967940275,77.68457619675011
47.0,臺北市,2012/12/25,萬華,2.8,0.52,414.73989189189194,18.3,23.0,34.0,22.0,36.08,9.54,26.54,2.2209184210526316,0.2679105263157895,1.9536403508771927,19.68,64.09
48.0,臺北市,2012/12/25,陽明,1.7,0.17,402.28,39.3,40.0,15.0,11.0,2.2,0.91,1.28,2.2209184210526316,0.2679105263157895,1.9536403508771927,12.11,90.79
49.0,臺北市,2012/12/25,士林,1.7,0.26,414.73989189189194,37.2,40.0,36.0,17.0,10.17,2.33,7.84,2.2209184210526316,0.2679105263157895,1.9536403508771927,19.79,67.48
50.0,臺北市,2012/12/24,松山,3.9,0.54,415.18,24.2,28.0,81.0,35.0,26.16,5.32,20.84,1.996,0.143,1.85,14.83,59.34
51.0,臺北市,2012/12/24,古亭,4.5,0.48,414.73989189189194,31.3,34.0,54.398544520547944,45.0,17.62,4.15,13.47,1.958,0.092,1.87,14.95,61.63
52.0,臺北市,2012/12/24,中山,5.6,0.72,414.73989189189194,18.5,25.0,75.0,48.0,37.91,12.13,25.77,2.128,0.187,1.94,15.6,59.25
53.0,臺北市,2012/12/24,大同,5.6,1.11,414.73989189189194,24.86949078138718,39.12494539100044,87.0,52.0,66.54,36.53,30.0,2.329,0.368,1.96,18.470548967940275,77.68457619675011
54.0,臺北市,2012/12/24,萬華,5.7,0.58,414.73989189189194,20.1,25.0,76.0,46.0,30.9,7.19,23.72,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.38,60.2
55.0,臺北市,2012/12/24,陽明,4.4,0.33,410.77,36.7,40.0,41.0,30.0,4.43,0.89,3.54,2.2209184210526316,0.2679105263157895,1.9536403508771927,6.58,94.42
56.0,臺北市,2012/12/24,士林,4.8,0.39,414.73989189189194,35.9,40.0,70.0,47.0,10.35,2.11,8.23,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.2,63.98
57.0,臺北市,2012/12/23,松山,3.3,0.48,414.95,33.5,36.0,34.0,20.0,13.42,1.83,11.58,1.941,0.072,1.87,12.09,74.77
58.0,臺北市,2012/12/23,古亭,3.1,0.55,414.73989189189194,29.0,33.0,43.0,27.0,19.02,3.31,15.71,1.998,0.101,1.9,12.76,73.95
59.0,臺北市,2012/12/23,中山,4.0,0.63,414.73989189189194,23.9,25.0,30.0,24.0,23.92,6.12,17.8,2.077,0.131,1.95,13.56,68.68
60.0,臺北市,2012/12/23,大同,3.6,0.83,414.73989189189194,24.86949078138718,39.12494539100044,39.0,27.0,41.58,19.09,22.5,2.164,0.207,1.96,18.470548967940275,77.68457619675011
61.0,臺北市,2012/12/23,萬華,3.8,0.57,414.73989189189194,23.4,27.0,31.0,24.0,23.34,4.32,19.02,2.2209184210526316,0.2679105263157895,1.9536403508771927,13.36,69.3
62.0,臺北市,2012/12/23,陽明,2.8,0.38,413.81,37.6,41.0,15.0,11.0,3.98,0.93,3.04,2.2209184210526316,0.2679105263157895,1.9536403508771927,5.07,100.0
63.0,臺北市,2012/12/23,士林,3.4,0.44,414.73989189189194,36.1,38.0,33.0,22.0,8.47,1.22,7.25,2.2209184210526316,0.2679105263157895,1.9536403508771927,13.23,70.54
64.0,臺北市,2012/12/22,松山,1.4,0.71,428.3,10.6,17.0,22.0,17.0,33.38,12.09,21.29,2.1,0.183,1.92,16.45,81.6
65.0,臺北市,2012/12/22,古亭,1.9,0.8,414.73989189189194,9.9,16.0,40.0,19.0,34.93,12.35,22.59,2.148,0.219,1.93,17.01,81.53
66.0,臺北市,2012/12/22,中山,2.4,0.96,414.73989189189194,7.1,11.0,28.0,20.0,48.02,21.35,26.67,2.273,0.275,2.0,17.99,76.65
67.0,臺北市,2012/12/22,大同,3.2,1.79,414.73989189189194,24.86949078138718,39.12494539100044,36.0,23.0,94.65,63.03,31.62,2.691,0.625,2.07,18.470548967940275,77.68457619675011
68.0,臺北市,2012/12/22,萬華,2.1,0.89,414.73989189189194,7.3,11.0,32.0,22.0,43.49,17.08,26.41,2.2209184210526316,0.2679105263157895,1.9536403508771927,17.65,78.22
69.0,臺北市,2012/12/22,陽明,1.4,0.43,416.95,23.1,30.0,6.0,4.0,8.63,1.86,6.76,2.2209184210526316,0.2679105263157895,1.9536403508771927,10.41,99.69
70.0,臺北市,2012/12/22,士林,1.9,0.61,414.73989189189194,14.9,27.0,32.0,17.0,23.84,6.27,17.57,2.2209184210526316,0.2679105263157895,1.9536403508771927,17.76,77.74
71.0,臺北市,2012/12/21,松山,5.6,1.1,443.14,16.6,35.0,45.0,22.0,65.41,27.92,37.49,2.48,0.43,2.05,20.4,72.25
72.0,臺北市,2012/12/21,古亭,4.1,0.98,414.73989189189194,16.8,37.0,58.0,29.0,53.71,21.06,32.65,2.382,0.378,2.0,20.57,72.85
73.0,臺北市,2012/12/21,中山,5.3,1.41,414.73989189189194,10.4,25.0,40.0,32.0,86.44,43.5,42.93,2.753,0.546,2.21,21.29,71.2
74.0,臺北市,2012/12/21,大同,5.2,2.41,414.73989189189194,24.86949078138718,39.12494539100044,62.0,37.0,122.93,77.38,45.55,3.257,0.943,2.31,18.470548967940275,77.68457619675011
75.0,臺北市,2012/12/21,萬華,3.5,1.16,414.73989189189194,12.3,28.0,49.0,30.391938250428815,59.79,20.55,39.24,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.03,71.28
76.0,臺北市,2012/12/21,陽明,2.6,0.27,405.35,43.2,48.0,15.0,12.0,6.47,0.88,5.57,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.85,84.83
77.0,臺北市,2012/12/21,士林,4.4,0.88,414.73989189189194,18.9,41.0,70.0,33.0,49.59,17.4,32.19,2.2209184210526316,0.2679105263157895,1.9536403508771927,20.51,78.85
78.0,臺北市,2012/12/20,松山,1.1,0.43,407.24,28.3,35.0,18.0,12.0,22.61,4.88,17.74,1.954,0.125,1.83,18.9,74.37
79.0,臺北市,2012/12/20,古亭,1.4,0.47,414.73989189189194,26.9,33.0,31.0,14.0,25.15,6.9,18.25,1.99,0.128,1.86,19.41,73.95
80.0,臺北市,2012/12/20,中山,2.1,0.68,414.73989189189194,19.0,26.0,20.0,14.0,39.39,13.2,26.19,2.157,0.22,1.94,19.91,73.33
81.0,臺北市,2012/12/20,大同,2.4,1.5,414.73989189189194,24.86949078138718,39.12494539100044,34.0,18.0,83.69,49.55,34.15,2.576,0.605,1.97,18.470548967940275,77.68457619675011
82.0,臺北市,2012/12/20,萬華,2.0,0.62,414.73989189189194,18.9,26.0,25.0,14.0,38.98,13.34,25.64,2.2209184210526316,0.2679105263157895,1.9536403508771927,19.79,73.64
83.0,臺北市,2012/12/20,陽明,1.3,0.18,395.47,39.2,42.0,6.0,5.0,2.08,0.82,1.26,2.2209184210526316,0.2679105263157895,1.9536403508771927,12.49,96.98
84.0,臺北市,2012/12/20,士林,1.4,0.3,414.73989189189194,34.1,38.0,23.0,12.0,12.08,1.39,10.69,2.2209184210526316,0.2679105263157895,1.9536403508771927,19.93,74.35
85.0,臺北市,2012/12/19,松山,1.3,0.5,412.0,22.0,30.0,28.0,17.0,24.99,5.28,19.72,1.981,0.138,1.84,14.21,81.05
86.0,臺北市,2012/12/19,古亭,1.8,0.51,414.73989189189194,24.0,27.0,36.0,19.0,22.61,5.81,16.79,2.004,0.12,1.88,14.64,81.48
87.0,臺北市,2012/12/19,中山,2.1,0.67,414.73989189189194,16.2,24.0,27.0,22.0,37.77,12.68,25.08,2.131,0.193,1.94,15.39,77.74
88.0,臺北市,2012/12/19,大同,3.0,1.53,414.73989189189194,24.86949078138718,39.12494539100044,42.0,25.0,84.03,52.38,31.65,2.539,0.559,1.98,18.470548967940275,77.68457619675011
89.0,臺北市,2012/12/19,萬華,2.7,0.57,414.73989189189194,16.7,22.0,31.0,21.0,32.9,8.53,24.36,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.12,78.78
90.0,臺北市,2012/12/19,陽明,0.7,0.25,395.45,37.1,41.0,6.0,5.0,2.55,0.85,1.7,2.2209184210526316,0.2679105263157895,1.9536403508771927,7.79,100.0
91.0,臺北市,2012/12/19,士林,2.3,0.36,414.73989189189194,30.2,35.0,30.0,15.0,12.35,2.22,10.12,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.26,77.3
92.0,臺北市,2012/12/18,松山,1.2,0.52,412.47,28.7,33.0,18.0,13.0,16.1,2.34,13.76,1.957,0.091,1.87,15.1,79.63
93.0,臺北市,2012/12/18,古亭,1.8,0.6,414.73989189189194,23.2,34.0,30.0,16.0,25.46,6.09,19.36,2.01,0.119,1.89,15.58,81.17
94.0,臺北市,2012/12/18,中山,1.1,0.71,414.73989189189194,20.7,27.0,20.0,12.0,30.29,8.71,21.59,2.088,0.153,1.94,16.42,74.99
95.0,臺北市,2012/12/18,大同,2.8,1.29,414.73989189189194,24.86949078138718,39.12494539100044,31.0,19.0,74.44,44.96,29.47,2.368,0.401,1.97,18.470548967940275,77.68457619675011
96.0,臺北市,2012/12/18,萬華,1.8,0.62,414.73989189189194,20.0,29.0,16.0,15.0,27.54,5.97,21.57,2.2209184210526316,0.2679105263157895,1.9536403508771927,16.22,76.1
97.0,臺北市,2012/12/18,陽明,1.2,0.36,398.5,36.8,40.0,5.0,3.0,3.05,0.88,2.17,2.2209184210526316,0.2679105263157895,1.9536403508771927,8.56,100.0
98.0,臺北市,2012/12/18,士林,2.0,0.45,414.73989189189194,31.8,39.0,20.0,11.0,11.45,2.62,8.84,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.98,77.82
99.0,臺北市,2012/12/17,松山,2.0,0.53,413.37,28.7,34.0,24.0,15.0,20.45,3.48,16.96,1.98,0.115,1.86,19.73,76.09
100.0,臺北市,2012/12/17,古亭,2.2,0.6,414.73989189189194,26.1,32.0,43.0,23.0,22.68,4.16,18.52,2.03,0.139,1.89,20.1,76.99
101.0,臺北市,2012/12/17,中山,1.8,0.77,414.73989189189194,18.0,24.0,33.0,19.0,35.3,9.02,26.29,2.184,0.208,1.98,21.0,73.82
102.0,臺北市,2012/12/17,大同,2.2,1.46,414.73989189189194,24.86949078138718,39.12494539100044,41.0,25.0,69.58,37.75,31.83,2.486,0.473,2.01,18.470548967940275,77.68457619675011
103.0,臺北市,2012/12/17,萬華,1.5,0.63,414.73989189189194,20.6,27.0,33.0,21.0,27.39,4.3,23.09,2.2209184210526316,0.2679105263157895,1.9536403508771927,20.56,75.96
104.0,臺北市,2012/12/17,陽明,1.1,0.3,395.09,41.1,44.0,6.0,6.0,2.56,0.93,1.63,2.2209184210526316,0.2679105263157895,1.9536403508771927,12.84,100.0
105.0,臺北市,2012/12/17,士林,1.5,0.51,414.73989189189194,29.6,42.0,37.0,23.0,14.4,2.62,11.78,2.2209184210526316,0.2679105263157895,1.9536403508771927,20.54,77.61
106.0,臺北市,2012/12/16,松山,2.3,0.79,425.91,17.3,28.0,52.0,22.0,32.01,7.06,24.95,2.142,0.208,1.93,21.35,79.41
107.0,臺北市,2012/12/16,古亭,2.0,0.89,414.73989189189194,15.6,26.0,56.0,29.0,34.9,10.39,24.51,2.215,0.249,1.97,21.44,80.07
108.0,臺北市,2012/12/16,中山,2.2,0.99,414.73989189189194,13.6,20.0,54.0,32.0,43.77,14.05,29.73,2.324,0.263,2.06,22.15,79.43
109.0,臺北市,2012/12/16,大同,3.4,1.68,414.73989189189194,24.86949078138718,39.12494539100044,67.0,35.0,69.88,36.36,33.52,2.608,0.48,2.13,18.470548967940275,77.68457619675011
110.0,臺北市,2012/12/16,萬華,2.9,0.94,414.73989189189194,14.7,22.0,48.0,30.0,34.66,8.09,26.56,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.87,80.52
111.0,臺北市,2012/12/16,陽明,1.2,0.31,396.5,32.7,37.0,11.0,10.0,5.12,2.12,2.99,2.2209184210526316,0.2679105263157895,1.9536403508771927,15.4,98.55
112.0,臺北市,2012/12/16,士林,2.7,0.9,414.73989189189194,14.2,28.0,57.0,31.0,35.59,12.56,23.02,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.19,85.46
113.0,臺北市,2012/12/15,松山,2.6,0.88,435.7,14.4,34.0,40.0,21.0,49.56,19.73,29.82,2.411,0.367,2.04,21.63,73.65
114.0,臺北市,2012/12/15,古亭,3.2,0.93,414.73989189189194,15.4,35.0,49.0,28.0,48.88,20.12,28.76,2.347,0.38,1.97,21.86,74.85
115.0,臺北市,2012/12/15,中山,4.3,1.24,414.73989189189194,10.0,25.0,46.0,32.0,75.28,37.25,38.03,2.665,0.536,2.13,22.87,71.81
116.0,臺北市,2012/12/15,大同,5.2,2.35,414.73989189189194,24.86949078138718,39.12494539100044,66.0,37.0,122.44,78.58,43.86,3.227,0.964,2.26,18.470548967940275,77.68457619675011
117.0,臺北市,2012/12/15,萬華,4.8,1.22,414.73989189189194,12.0,31.0,52.0,32.0,64.62,28.35,36.27,2.2209184210526316,0.2679105263157895,1.9536403508771927,22.43,73.84
118.0,臺北市,2012/12/15,陽明,1.8,0.2,392.32,39.8,47.0,17.0,13.0,5.37,1.86,3.5,2.2209184210526316,0.2679105263157895,1.9536403508771927,16.28,90.9
119.0,臺北市,2012/12/15,士林,3.3,0.93,414.73989189189194,12.2,33.0,51.0,25.0,46.78,20.16,26.62,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.91,79.5
120.0,臺北市,2012/12/14,松山,3.6,1.31,451.45,14.5,37.0,42.0,22.0,74.08,39.91,34.17,2.676,0.548,2.13,20.76,74.22
121.0,臺北市,2012/12/14,古亭,3.1,1.1,414.73989189189194,13.5,34.0,45.0,26.0,59.41,29.67,29.74,2.458,0.448,2.01,21.15,73.71
122.0,臺北市,2012/12/14,中山,4.5,1.68,414.73989189189194,9.6,24.0,49.0,31.0,99.21,57.76,41.45,3.014,0.724,2.29,21.97,71.78
123.0,臺北市,2012/12/14,大同,7.0,3.36,414.73989189189194,24.86949078138718,39.12494539100044,67.0,41.0,161.19,116.04,45.15,3.82,1.362,2.46,18.470548967940275,77.68457619675011
124.0,臺北市,2012/12/14,萬華,5.3,1.37,414.73989189189194,10.5,28.0,50.0,30.0,72.86,36.16,36.7,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.56,73.22
125.0,臺北市,2012/12/14,陽明,2.2,0.23,390.8,40.8,45.0,11.0,10.0,4.29,1.12,3.16,2.2209184210526316,0.2679105263157895,1.9536403508771927,16.79,87.04
126.0,臺北市,2012/12/14,士林,3.1,1.1,414.73989189189194,12.5,44.0,45.0,28.0,56.34,26.41,29.93,2.2209184210526316,0.2679105263157895,1.9536403508771927,21.13,79.12
127.0,臺北市,2012/12/13,松山,2.1,0.69,417.49,21.2,33.0,23.0,16.0,41.51,18.36,23.16,2.162,0.271,1.89,18.82,80.99
128.0,臺北市,2012/12/13,古亭,1.6,0.65,414.73989189189194,23.3,36.0,34.0,13.0,33.91,13.63,20.27,2.025,0.224,1.8,19.54,79.34
129.0,臺北市,2012/12/13,中山,1.8,0.83,414.73989189189194,17.4,30.0,28.0,18.0,48.52,21.4,27.12,2.255,0.287,1.97,20.04,78.49
130.0,臺北市,2012/12/13,大同,3.7,2.27,414.73989189189194,24.86949078138718,39.12494539100044,46.0,22.0,114.9,81.48,33.41,2.885,0.839,2.05,18.470548967940275,77.68457619675011
131.0,臺北市,2012/12/13,萬華,3.1,0.78,414.73989189189194,17.9,30.0,31.0,19.0,44.91,18.84,26.07,2.2209184210526316,0.2679105263157895,1.9536403508771927,19.84,79.38
132.0,臺北市,2012/12/13,陽明,2.3,0.17,390.4,40.3,44.0,7.0,6.0,2.74,0.92,1.82,2.2209184210526316,0.2679105263157895,1.9536403508771927,13.07,100.0
133.0,臺北市,2012/12/13,士林,1.5,0.34,414.73989189189194,33.0,42.0,26.0,14.0,12.47,2.97,9.5,2.2209184210526316,0.2679105263157895,1.9536403508771927,20.26,77.8
134.0,臺北市,2012/12/12,松山,1.5,0.38,406.21,27.8,33.0,26.0,15.0,22.02,4.15,17.86,1.939,0.109,1.83,15.95,85.05
135.0,臺北市,2012/12/12,古亭,1.3,0.37,414.73989189189194,29.5,34.0,27.0,17.0,19.31,3.88,15.43,1.932,0.096,1.84,16.46,84.97
136.0,臺北市,2012/12/12,中山,1.8,0.57,414.73989189189194,19.9,27.0,23.0,17.0,34.81,10.45,24.35,2.086,0.177,1.91,16.97,83.48
137.0,臺北市,2012/12/12,大同,2.4,1.37,414.73989189189194,24.86949078138718,39.12494539100044,42.0,23.0,73.29,42.58,30.71,2.453,0.505,1.95,18.470548967940275,77.68457619675011
138.0,臺北市,2012/12/12,萬華,1.9,0.42,414.73989189189194,21.7,28.0,28.0,19.0,27.75,6.09,21.67,2.2209184210526316,0.2679105263157895,1.9536403508771927,16.81,83.88
139.0,臺北市,2012/12/12,陽明,0.6,0.17,388.6,40.9,44.0,5.0,3.0,1.98,1.48,0.44,2.2209184210526316,0.2679105263157895,1.9536403508771927,10.36,100.0
140.0,臺北市,2012/12/12,士林,1.5,0.27,414.73989189189194,35.3,40.0,22.0,12.0,8.64,1.36,7.29,2.2209184210526316,0.2679105263157895,1.9536403508771927,17.05,81.89
141.0,臺北市,2012/12/11,松山,2.2,0.42,409.67,20.6,31.0,16.0,11.0,29.29,5.82,23.47,1.978,0.137,1.84,15.64,88.02
142.0,臺北市,2012/12/11,古亭,2.0,0.48,414.73989189189194,20.9,31.0,23.0,17.0,31.11,8.22,22.89,2.022,0.15,1.87,15.97,90.0
143.0,臺北市,2012/12/11,中山,1.3,0.65,414.73989189189194,14.6,24.0,14.0,13.0,44.15,15.71,28.44,2.172,0.216,1.96,16.68,86.26
144.0,臺北市,2012/12/11,大同,3.4,1.89,414.73989189189194,24.86949078138718,39.12494539100044,39.0,19.0,119.58,81.26,38.32,2.764,0.709,2.06,18.470548967940275,77.68457619675011
145.0,臺北市,2012/12/11,萬華,1.6,0.54,414.73989189189194,15.2,26.0,19.0,15.0,37.8,10.68,27.13,2.2209184210526316,0.2679105263157895,1.9536403508771927,16.57,86.62
146.0,臺北市,2012/12/11,陽明,0.5,0.15,386.49,39.4,40.0,5.0,3.0,1.4,0.87,0.47,2.2209184210526316,0.2679105263157895,1.9536403508771927,10.47,100.0
147.0,臺北市,2012/12/11,士林,1.6,0.44,414.73989189189194,18.8,28.0,22.0,11.0,26.12,6.38,19.74,2.2209184210526316,0.2679105263157895,1.9536403508771927,16.21,88.9
