﻿序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),懸浮微粒 PM 10 (μg/m 3 ),細懸浮微粒 PM 2.5 (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppm),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),風速 WIND_SPEED (m/sec),小時風速值 WS_HR (m/sec),溫度 AMB_TEMP (℃),降雨強度 RAIN_INT (㎜),酸雨 PH_RAIN (pH),相對濕度 RH (percent),導電度 RAIN_COND (μmho/cm) 
1.0,臺北市,2016/09/30,松山,1.3,0.56,429.62,16.3,34.0,17.0,30.38,11.52,18.86,2.045,0.223,1.822,0.8,0.37,29.09,2.3530671506352085,2.681742286751361,70.29,25.924918330308532
2.0,臺北市,2016/09/30,古亭,1.9,0.64,413.3400606060606,14.0,37.0,20.0,32.64,11.49,21.15,2.137,0.238,1.9,1.55,1.18,28.55,2.3530671506352085,2.681742286751361,73.35,25.924918330308532
3.0,臺北市,2016/09/30,中山,2.6,0.79,413.3400606060606,15.0,39.0,20.0,40.55,14.79,25.76,2.236,0.27,1.967,1.59,1.08,29.44,2.3530671506352085,2.681742286751361,74.7,25.924918330308532
4.0,臺北市,2016/09/30,大同,3.9,1.97,413.3400606060606,27.81029480580253,58.0,23.0,80.23,50.72,29.51,2.792,0.664,2.128,2.4231733077292366,1.8713784822286261,27.872359813084113,2.3530671506352085,2.681742286751361,78.60917994376757,25.924918330308532
5.0,臺北市,2016/09/30,萬華,3.1,0.79,413.3400606060606,13.9,35.0,23.0,37.26,11.45,25.81,2.016475609756098,0.15559474671669793,1.8611697936210132,1.23,0.9,29.65,2.3530671506352085,2.681742286751361,73.53,25.924918330308532
6.0,臺北市,2016/09/30,陽明,1.5,0.17,408.88,31.7,17.0,13.0,2.17,0.36,1.79,2.016475609756098,0.15559474671669793,1.8611697936210132,2.4231733077292366,1.8713784822286261,22.32,0.0,0.0,91.09,0.0
7.0,臺北市,2016/09/30,士林,3.0,0.65,413.3400606060606,22.3,40.0,25.0,32.99,12.98,20.01,2.016475609756098,0.15559474671669793,1.8611697936210132,1.13,0.79,28.82,2.3530671506352085,2.681742286751361,74.75,25.924918330308532
8.0,臺北市,2016/09/29,松山,2.1,0.65,429.68,27.8,34.0,20.0,29.28,8.28,21.0,2.054,0.212,1.842,0.95,0.47,28.94,2.3530671506352085,2.681742286751361,73.48,25.924918330308532
9.0,臺北市,2016/09/29,古亭,2.3,0.72,413.3400606060606,25.0,37.0,23.0,31.28,8.42,22.86,2.179,0.238,1.941,1.56,1.24,28.89,2.3530671506352085,2.681742286751361,74.85,25.924918330308532
10.0,臺北市,2016/09/29,中山,2.7,0.93,413.3400606060606,22.7,40.0,14.698529411764707,44.15,12.1,32.06,2.283,0.273,2.01,1.46,1.04,29.65,2.3530671506352085,2.681742286751361,76.39,25.924918330308532
11.0,臺北市,2016/09/29,大同,3.7,1.91,413.3400606060606,27.81029480580253,56.0,24.0,69.12,33.41,35.71,2.784,0.616,2.169,2.4231733077292366,1.8713784822286261,27.872359813084113,2.3530671506352085,2.681742286751361,78.60917994376757,25.924918330308532
12.0,臺北市,2016/09/29,萬華,2.3,0.86,413.3400606060606,10.6,37.0,21.0,37.1,6.97,30.13,2.016475609756098,0.15559474671669793,1.8611697936210132,1.15,0.71,29.98,2.3530671506352085,2.681742286751361,74.72,25.924918330308532
13.0,臺北市,2016/09/29,陽明,1.0,0.2,411.74,43.5,22.0,17.0,2.14,0.35,1.75,2.016475609756098,0.15559474671669793,1.8611697936210132,2.4231733077292366,1.8713784822286261,21.39,0.0,0.0,91.07,0.0
14.0,臺北市,2016/09/29,士林,2.7,0.53,413.3400606060606,31.0,37.0,22.0,24.44,5.43,19.01,2.016475609756098,0.15559474671669793,1.8611697936210132,1.73,1.51,29.21,2.3530671506352085,2.681742286751361,75.1,25.924918330308532
15.0,臺北市,2016/09/28,松山,2.7,0.42,408.06,41.6,44.0,23.0,11.64,3.1,8.54,1.829,0.081,1.748,2.75,1.6,29.42,2.3530671506352085,2.681742286751361,70.87,25.924918330308532
16.0,臺北市,2016/09/28,古亭,1.7,0.43,413.3400606060606,37.6,43.0,26.0,17.11,3.9,13.21,1.986,0.115,1.87,3.42,3.24,29.39,2.3530671506352085,2.681742286751361,73.02,25.924918330308532
17.0,臺北市,2016/09/28,中山,1.1,0.5,413.3400606060606,37.5,44.0,24.0,19.55,4.79,14.76,2.0,0.103,1.902,3.57,3.25,30.1,2.3530671506352085,2.681742286751361,74.43,25.924918330308532
18.0,臺北市,2016/09/28,大同,1.4,1.38,413.3400606060606,27.81029480580253,61.0,25.0,53.62,27.23,26.38,2.428,0.425,2.002,2.4231733077292366,1.8713784822286261,27.872359813084113,2.3530671506352085,2.681742286751361,78.60917994376757,25.924918330308532
19.0,臺北市,2016/09/28,萬華,1.6,0.55,413.3400606060606,34.2,44.0,22.0,21.88,3.74,18.19,2.016475609756098,0.15559474671669793,1.8611697936210132,2.14,1.69,30.49,2.3530671506352085,2.681742286751361,73.17,25.924918330308532
20.0,臺北市,2016/09/28,陽明,1.1,0.18,409.59,44.0,26.0,20.0,1.8,0.86,0.91,2.016475609756098,0.15559474671669793,1.8611697936210132,2.4231733077292366,1.8713784822286261,21.52,0.83,5.24,93.63,62.31
