序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
34.0,臺北市,2011/01/27,陽明,1.2,0.2,390.28,40.1,42.0,5.0,3.0,1.95,1.31,0.62,2.194511332728921,0.2639601087941977,1.931160471441523,11.03,96.33
35.0,臺北市,2011/01/27,士林,1.5,0.4,406.72078212290495,27.6,31.0,18.0,10.0,21.19,5.57,15.61,2.194511332728921,0.2639601087941977,1.931160471441523,17.21,75.41
36.0,臺北市,2011/01/26,松山,3.6,0.4,402.23,18.9,28.0,15.0,16.0,36.71,10.61,26.1,2.061,0.143,1.92,15.18,85.81
37.0,臺北市,2011/01/26,古亭,1.4,0.46,406.72078212290495,22.4,29.0,25.0,11.0,31.16,9.08,22.08,2.01,0.123,1.89,15.59,88.13
38.0,臺北市,2011/01/26,中山,2.3,0.57,406.72078212290495,20.1,25.0,17.0,17.0,32.51,9.7,22.81,2.066,0.18,1.89,15.88,81.62
39.0,臺北市,2011/01/26,大同,3.2,1.63,406.72078212290495,22.909830960854094,32.8448275862069,25.0,16.0,90.73,55.98,34.76,2.652,0.657,2.0,14.705244661921707,76.97407111111112
40.0,臺北市,2011/01/26,萬華,2.6,0.45,406.72078212290495,19.4,26.0,14.0,14.0,30.89,7.2,23.68,2.194511332728921,0.2639601087941977,1.931160471441523,15.67,83.52
41.0,臺北市,2011/01/26,陽明,0.5,0.16,389.65,39.7,41.0,5.0,3.0,1.39,0.54,0.77,2.194511332728921,0.2639601087941977,1.931160471441523,9.77,93.58
42.0,臺北市,2011/01/26,士林,0.7,0.3,406.72078212290495,34.3,36.0,12.0,9.0,11.11,2.2,8.91,2.194511332728921,0.2639601087941977,1.931160471441523,16.6,86.63
43.0,臺北市,2011/01/25,松山,3.3,0.47,403.39,15.0,27.0,25.0,19.0,41.15,12.41,28.72,2.056,0.168,1.89,13.85,84.24
44.0,臺北市,2011/01/25,古亭,0.6,0.48,406.72078212290495,21.2,33.0,30.0,16.0,28.98,8.12,20.86,2.02,0.136,1.88,14.31,85.25
45.0,臺北市,2011/01/25,中山,2.8,0.64,406.72078212290495,13.7,26.0,30.0,25.0,42.86,14.21,28.64,2.169,0.224,1.95,14.3,82.52
46.0,臺北市,2011/01/25,大同,4.9,1.9,406.72078212290495,22.909830960854094,32.8448275862069,42.0,25.0,112.52,74.61,37.9,2.822,0.794,2.03,14.705244661921707,76.97407111111112
47.0,臺北市,2011/01/25,萬華,2.9,0.52,406.72078212290495,14.3,26.0,27.0,18.0,39.38,10.6,28.77,2.194511332728921,0.2639601087941977,1.931160471441523,14.17,83.82
48.0,臺北市,2011/01/25,陽明,0.5,0.17,390.5,38.4,39.0,5.0,3.0,2.67,1.45,1.22,2.194511332728921,0.2639601087941977,1.931160471441523,8.46,93.59
49.0,臺北市,2011/01/25,士林,1.3,0.31,406.72078212290495,32.7,39.0,16.0,11.0,11.98,2.67,9.31,2.194511332728921,0.2639601087941977,1.931160471441523,14.97,83.77
50.0,臺北市,2011/01/24,松山,5.4,0.81,417.82,19.8,26.0,62.0,47.0,32.81,7.9,24.91,2.157,0.173,1.98,12.99,79.16
51.0,臺北市,2011/01/24,古亭,4.9,0.86,406.72078212290495,19.8,25.0,63.0,44.0,34.1,8.94,25.16,2.17,0.183,1.99,13.3,83.11
52.0,臺北市,2011/01/24,中山,5.2,0.98,406.72078212290495,17.0,24.0,53.0,45.0,39.55,12.47,27.09,2.249,0.24,2.01,13.59,75.12
53.0,臺北市,2011/01/24,大同,6.2,1.75,406.72078212290495,22.909830960854094,32.8448275862069,59.0,44.0,84.57,50.15,34.42,2.668,0.589,2.08,14.705244661921707,76.97407111111112
54.0,臺北市,2011/01/24,萬華,5.6,0.9,406.72078212290495,15.8,21.0,50.0,41.0,37.08,8.87,28.2,2.194511332728921,0.2639601087941977,1.931160471441523,13.35,77.75
55.0,臺北市,2011/01/24,陽明,4.2,0.57,410.61,35.4,42.0,11.0,8.0,7.61,1.24,6.37,2.194511332728921,0.2639601087941977,1.931160471441523,6.45,96.69
56.0,臺北市,2011/01/24,士林,4.7,0.73,406.72078212290495,30.1,38.0,38.0,27.0,16.91,3.7,13.21,2.194511332728921,0.2639601087941977,1.931160471441523,13.65,71.96
57.0,臺北市,2011/01/23,松山,3.2,0.65,415.03,15.6,24.0,42.0,33.0,46.01,17.76,28.24,2.263,0.215,2.05,16.01,79.84
58.0,臺北市,2011/01/23,古亭,2.2,0.73,406.72078212290495,14.7,18.0,51.0,24.0,37.08,12.07,25.0,2.263,0.233,2.03,16.02,84.13
59.0,臺北市,2011/01/23,中山,3.9,0.87,406.72078212290495,9.0,12.0,50.0,41.0,50.27,19.46,30.81,2.416,0.308,2.11,16.21,79.44
60.0,臺北市,2011/01/23,大同,4.8,1.79,406.72078212290495,22.909830960854094,32.8448275862069,56.0,40.0,91.61,56.98,34.63,2.865,0.648,2.22,14.705244661921707,76.97407111111112
61.0,臺北市,2011/01/23,萬華,3.2,0.84,406.72078212290495,9.3,12.0,45.0,34.0,43.11,12.7,30.41,2.194511332728921,0.2639601087941977,1.931160471441523,16.0,81.54
62.0,臺北市,2011/01/23,陽明,1.3,0.26,400.51,36.8,40.0,10.0,8.0,5.65,1.59,4.06,2.194511332728921,0.2639601087941977,1.931160471441523,10.1,97.29
63.0,臺北市,2011/01/23,士林,3.1,0.64,406.72078212290495,17.3,25.0,39.0,30.0,34.47,10.17,24.29,2.194511332728921,0.2639601087941977,1.931160471441523,16.14,79.31
64.0,臺北市,2011/01/22,松山,1.3,0.49,404.09,22.4,30.0,46.0,31.0,29.7,7.26,22.45,2.068,0.149,1.92,14.97,68.45
65.0,臺北市,2011/01/22,古亭,0.5,0.48,406.72078212290495,27.3,32.0,47.0,26.0,23.68,5.71,17.97,2.026,0.108,1.92,15.35,71.51
66.0,臺北市,2011/01/22,中山,2.5,0.61,406.72078212290495,19.2,26.0,46.0,36.0,35.91,11.01,24.9,2.163,0.196,1.97,15.42,67.5
67.0,臺北市,2011/01/22,大同,3.4,1.27,406.72078212290495,22.909830960854094,32.8448275862069,51.0,33.0,77.7,43.4,34.3,2.51,0.47,2.04,14.705244661921707,76.97407111111112
68.0,臺北市,2011/01/22,萬華,1.3,0.51,406.72078212290495,21.0,27.0,42.0,30.0,29.67,6.1,23.56,2.194511332728921,0.2639601087941977,1.931160471441523,15.3,67.83
69.0,臺北市,2011/01/22,陽明,1.5,0.23,398.07,40.1,42.0,22.0,17.0,3.27,0.96,2.31,2.194511332728921,0.2639601087941977,1.931160471441523,7.88,93.64
70.0,臺北市,2011/01/22,士林,2.6,0.35,406.72078212290495,36.4,40.0,34.0,27.0,13.55,2.79,10.76,2.194511332728921,0.2639601087941977,1.931160471441523,15.62,64.57
71.0,臺北市,2011/01/21,松山,1.5,0.48,402.08,21.6,27.0,17.0,14.0,23.67,5.58,18.07,2.043,0.117,1.93,14.42,81.15
72.0,臺北市,2011/01/21,古亭,0.6,0.6,406.72078212290495,19.1,27.0,22.0,14.0,31.24,9.59,21.66,2.071,0.142,1.93,14.79,85.24
73.0,臺北市,2011/01/21,中山,1.1,0.75,406.72078212290495,13.4,19.0,20.0,18.0,42.85,17.37,25.48,2.213,0.231,1.98,15.11,78.02
74.0,臺北市,2011/01/21,大同,2.5,1.41,406.72078212290495,22.909830960854094,32.8448275862069,24.0,15.0,78.51,46.67,31.85,2.555,0.513,2.04,14.705244661921707,76.97407111111112
75.0,臺北市,2011/01/21,萬華,0.9,0.65,406.72078212290495,13.3,20.0,18.0,12.0,38.95,13.17,25.78,2.194511332728921,0.2639601087941977,1.931160471441523,14.92,79.63
76.0,臺北市,2011/01/21,陽明,0.8,0.26,399.09,34.7,36.0,5.0,3.0,3.35,1.11,2.24,2.194511332728921,0.2639601087941977,1.931160471441523,8.29,96.02
77.0,臺北市,2011/01/21,士林,0.9,0.44,406.72078212290495,25.0,30.0,16.0,10.0,18.22,5.14,13.08,2.194511332728921,0.2639601087941977,1.931160471441523,14.67,79.41
78.0,臺北市,2011/01/20,松山,3.3,0.5,404.4,16.8,22.0,16.0,16.0,36.68,11.01,25.67,2.07,0.154,1.92,16.66,87.58
79.0,臺北市,2011/01/20,古亭,1.7,0.55,406.72078212290495,20.4,26.0,23.0,11.0,31.43,8.53,22.9,2.038,0.135,1.9,17.01,91.16
80.0,臺北市,2011/01/20,中山,2.2,0.66,406.72078212290495,16.8,27.0,13.0,16.0,35.3,11.67,23.63,2.099,0.181,1.92,17.33,83.66
81.0,臺北市,2011/01/20,大同,3.5,1.94,406.72078212290495,22.909830960854094,32.8448275862069,28.0,15.0,98.99,64.54,34.45,2.799,0.773,2.03,14.705244661921707,76.97407111111112
82.0,臺北市,2011/01/20,萬華,1.9,0.55,406.72078212290495,16.9,25.0,12.0,13.0,32.46,8.51,23.95,2.194511332728921,0.2639601087941977,1.931160471441523,17.13,85.96
83.0,臺北市,2011/01/20,陽明,0.5,0.23,396.73,37.6,39.0,5.0,2.0,2.18,0.69,1.48,2.194511332728921,0.2639601087941977,1.931160471441523,11.35,98.37
84.0,臺北市,2011/01/20,士林,0.7,0.38,406.72078212290495,30.0,35.0,13.0,10.0,13.32,3.56,9.76,2.194511332728921,0.2639601087941977,1.931160471441523,18.14,75.2
85.0,臺北市,2011/01/19,松山,2.6,0.43,401.48,17.5,23.0,22.0,16.0,34.02,8.65,25.36,2.1,0.15,1.95,16.67,85.73
86.0,臺北市,2011/01/19,古亭,1.7,0.5,406.72078212290495,19.9,23.0,30.0,14.0,31.66,8.74,22.92,2.031,0.141,1.89,17.14,88.72
87.0,臺北市,2011/01/19,中山,1.8,0.58,406.72078212290495,18.9,25.0,23.0,21.0,34.2,11.04,23.16,2.078,0.178,1.9,17.55,80.39
88.0,臺北市,2011/01/19,大同,3.1,1.72,406.72078212290495,22.909830960854094,32.8448275862069,26.0,16.0,93.69,57.93,35.76,2.731,0.715,2.02,14.705244661921707,76.97407111111112
89.0,臺北市,2011/01/19,萬華,1.2,0.44,406.72078212290495,19.6,24.0,18.0,12.0,28.19,6.47,21.72,2.194511332728921,0.2639601087941977,1.931160471441523,17.39,82.23
90.0,臺北市,2011/01/19,陽明,1.0,0.13,393.92,38.3,39.0,5.0,3.0,3.11,1.16,1.95,2.194511332728921,0.2639601087941977,1.931160471441523,11.3,99.4
91.0,臺北市,2011/01/19,士林,1.5,0.28,406.72078212290495,32.3,34.0,11.0,11.0,13.14,3.32,9.82,2.194511332728921,0.2639601087941977,1.931160471441523,18.38,72.46
92.0,臺北市,2011/01/18,松山,3.4,0.53,404.76,15.3,22.0,24.0,18.0,43.46,15.9,27.55,2.147,0.221,1.93,15.57,81.27
93.0,臺北市,2011/01/18,古亭,1.8,0.54,406.72078212290495,17.9,27.0,33.0,14.0,41.27,14.68,26.59,2.085,0.173,1.91,16.25,82.96
94.0,臺北市,2011/01/18,中山,3.8,0.71,406.72078212290495,15.8,22.0,23.0,22.0,46.47,18.18,28.28,2.203,0.274,1.93,16.26,77.97
95.0,臺北市,2011/01/18,大同,4.6,1.59,406.72078212290495,22.909830960854094,32.8448275862069,34.0,20.0,95.36,59.38,35.98,2.737,0.701,2.04,14.705244661921707,76.97407111111112
96.0,臺北市,2011/01/18,萬華,2.9,0.56,406.72078212290495,15.6,22.0,22.0,15.0,42.74,14.97,27.77,2.194511332728921,0.2639601087941977,1.931160471441523,16.11,79.43
97.0,臺北市,2011/01/18,陽明,1.6,0.11,393.75,39.1,40.0,6.0,4.0,3.03,0.74,2.26,2.194511332728921,0.2639601087941977,1.931160471441523,9.99,99.41
98.0,臺北市,2011/01/18,士林,2.0,0.28,406.72078212290495,32.2,36.0,18.0,11.0,14.93,2.85,12.08,2.194511332728921,0.2639601087941977,1.931160471441523,16.88,71.55
99.0,臺北市,2011/01/17,松山,1.7,0.4,401.41,18.6,27.0,26.0,16.0,33.5,10.43,23.09,2.029,0.143,1.89,11.86,72.3
100.0,臺北市,2011/01/17,古亭,0.2,0.35,406.72078212290495,26.0,29.0,24.0,11.0,21.3,6.09,15.2,2.004,0.094,1.91,12.21,75.73
101.0,臺北市,2011/01/17,中山,2.3,0.54,406.72078212290495,17.0,25.0,25.0,21.0,38.7,12.64,26.06,2.112,0.205,1.91,12.15,72.68
102.0,臺北市,2011/01/17,大同,4.0,1.5,406.72078212290495,22.909830960854094,32.8448275862069,37.0,19.0,97.49,62.69,34.8,2.645,0.632,2.01,14.705244661921707,76.97407111111112
103.0,臺北市,2011/01/17,萬華,1.3,0.43,406.72078212290495,18.8,24.0,20.0,13.0,32.8,9.41,23.38,2.194511332728921,0.2639601087941977,1.931160471441523,12.08,71.97
104.0,臺北市,2011/01/17,陽明,0.7,0.13,394.64,39.0,40.0,6.0,5.0,2.19,0.58,1.57,2.194511332728921,0.2639601087941977,1.931160471441523,5.0,99.42
105.0,臺北市,2011/01/17,士林,1.1,0.25,406.72078212290495,32.8,34.0,17.0,9.0,11.49,1.88,9.6,2.194511332728921,0.2639601087941977,1.931160471441523,12.38,69.06
106.0,臺北市,2011/01/16,松山,2.1,0.34,400.1,24.4,32.0,40.0,26.0,17.35,2.18,15.19,1.98,0.09,1.89,8.88,69.68
107.0,臺北市,2011/01/16,古亭,1.7,0.44,406.72078212290495,20.8,30.0,52.0,24.0,25.55,6.3,19.25,2.03,0.101,1.93,9.0,76.45
108.0,臺北市,2011/01/16,中山,3.0,0.46,406.72078212290495,19.2,29.0,48.0,34.0,29.46,8.39,21.08,2.058,0.148,1.91,9.19,68.29
109.0,臺北市,2011/01/16,大同,3.4,0.96,406.72078212290495,22.909830960854094,32.8448275862069,50.0,30.0,74.45,47.01,27.43,2.315,0.331,1.98,14.705244661921707,76.97407111111112
110.0,臺北市,2011/01/16,萬華,2.2,0.43,406.72078212290495,16.7,25.0,40.0,26.0,31.18,7.49,23.68,2.194511332728921,0.2639601087941977,1.931160471441523,9.04,68.81
111.0,臺北市,2011/01/16,陽明,2.0,0.19,398.23,35.5,36.0,20.0,15.0,3.34,0.57,2.73,2.194511332728921,0.2639601087941977,1.931160471441523,1.37,99.42
112.0,臺北市,2011/01/16,士林,2.3,0.29,406.72078212290495,30.9,36.0,36.0,21.0,12.02,1.26,10.75,2.194511332728921,0.2639601087941977,1.931160471441523,9.09,65.85
113.0,臺北市,2011/01/15,松山,1.6,0.37,398.81,27.6,32.0,29.0,21.0,20.61,4.41,16.21,2.018,0.108,1.91,13.04,72.02
114.0,臺北市,2011/01/15,古亭,1.7,0.59,406.72078212290495,20.8,24.0,40.0,20.0,31.27,6.58,24.69,2.148,0.17,1.98,13.12,79.19
115.0,臺北市,2011/01/15,中山,2.9,0.6,406.72078212290495,20.9,28.0,37.0,27.0,35.01,11.07,23.94,2.125,0.185,1.94,13.11,72.29
116.0,臺北市,2011/01/15,大同,2.4,0.89,406.72078212290495,22.909830960854094,32.8448275862069,35.0,23.0,45.88,20.61,25.27,2.295,0.272,2.02,14.705244661921707,76.97407111111112
117.0,臺北市,2011/01/15,萬華,1.6,0.56,406.72078212290495,17.8,20.0,32.0,23.0,30.91,5.68,25.23,2.194511332728921,0.2639601087941977,1.931160471441523,12.74,74.9
118.0,臺北市,2011/01/15,陽明,1.8,0.25,397.68,40.0,42.0,51.947002606429194,9.0,4.37,1.22,3.14,2.194511332728921,0.2639601087941977,1.931160471441523,5.63,99.41
119.0,臺北市,2011/01/15,士林,1.6,0.34,406.72078212290495,34.3,36.0,21.0,17.0,13.04,2.03,11.01,2.194511332728921,0.2639601087941977,1.931160471441523,13.14,70.15
120.0,臺北市,2011/01/14,松山,4.4,1.16,432.71,8.2,11.0,43.0,33.0,85.56,43.53,42.03,2.685,0.494,2.19,17.21,82.45
121.0,臺北市,2011/01/14,古亭,2.6,1.22,406.72078212290495,8.1,17.0,51.0,24.0,69.31,32.45,36.85,2.651,0.528,2.12,17.25,87.91
122.0,臺北市,2011/01/14,中山,5.8,1.55,406.72078212290495,5.7,12.0,49.0,38.0,95.95,54.88,41.07,2.951,0.692,2.26,17.37,83.86
123.0,臺北市,2011/01/14,大同,5.1,2.52,406.72078212290495,22.909830960854094,32.8448275862069,52.0,33.0,117.0,80.9,36.1,3.477,1.064,2.41,14.705244661921707,76.97407111111112
124.0,臺北市,2011/01/14,萬華,4.1,1.35,406.72078212290495,6.1,13.0,38.0,32.0,73.57,34.77,38.8,2.194511332728921,0.2639601087941977,1.931160471441523,17.03,85.7
125.0,臺北市,2011/01/14,陽明,4.263719512195122,0.17,393.87,39.7,42.0,51.947002606429194,7.0,2.96,1.05,1.91,2.194511332728921,0.2639601087941977,1.931160471441523,12.26,99.4
126.0,臺北市,2011/01/14,士林,3.9,1.1,406.72078212290495,11.1,22.0,43.0,24.0,71.09,37.81,33.27,2.194511332728921,0.2639601087941977,1.931160471441523,17.2,84.65
127.0,臺北市,2011/01/13,松山,4.3,0.66,409.05,10.9,21.0,52.0,42.0,53.97,20.45,33.52,2.189,0.243,1.95,14.4,82.92
128.0,臺北市,2011/01/13,古亭,2.7,0.8,406.72078212290495,14.1,29.0,72.0,35.0,51.21,22.29,28.92,2.201,0.237,1.96,14.74,86.74
129.0,臺北市,2011/01/13,中山,4.8,0.77,406.72078212290495,12.2,22.0,55.0,42.0,47.78,16.03,31.75,2.217,0.252,1.97,14.85,81.9
130.0,臺北市,2011/01/13,大同,6.6,2.18,406.72078212290495,22.909830960854094,32.8448275862069,69.0,44.0,122.9,83.15,39.75,2.974,0.897,2.08,14.705244661921707,76.97407111111112
131.0,臺北市,2011/01/13,萬華,3.8,0.72,406.72078212290495,12.7,23.0,50.0,37.0,48.0,16.59,31.41,2.194511332728921,0.2639601087941977,1.931160471441523,14.84,82.28
132.0,臺北市,2011/01/13,陽明,2.4,0.21,396.35,41.5,43.0,12.0,9.0,3.18,1.11,2.08,2.194511332728921,0.2639601087941977,1.931160471441523,9.12,99.42
133.0,臺北市,2011/01/13,士林,3.8,0.48,406.72078212290495,28.2,34.0,37.0,29.0,25.18,8.48,16.7,2.194511332728921,0.2639601087941977,1.931160471441523,15.54,76.45
134.0,臺北市,2011/01/12,松山,5.0,0.66,410.63,13.3,27.0,58.0,43.0,53.64,24.04,29.6,2.14,0.188,1.95,10.33,81.36
135.0,臺北市,2011/01/12,古亭,3.5,0.67,406.72078212290495,15.7,22.0,62.0,37.0,38.5,13.73,24.77,2.156,0.165,1.99,10.31,89.29
136.0,臺北市,2011/01/12,中山,5.5,0.91,406.72078212290495,9.1,20.0,64.0,49.0,61.56,28.46,33.1,2.322,0.299,2.02,10.44,82.76
137.0,臺北市,2011/01/12,大同,7.6,1.9,406.72078212290495,22.909830960854094,32.8448275862069,71.0,49.0,135.6,95.67,39.93,2.884,0.767,2.12,14.705244661921707,76.97407111111112
138.0,臺北市,2011/01/12,萬華,5.5,0.76,406.72078212290495,8.6,17.0,56.0,42.0,52.26,20.75,31.51,2.194511332728921,0.2639601087941977,1.931160471441523,10.43,82.38
139.0,臺北市,2011/01/12,陽明,5.0,0.35,403.0,32.3,34.0,29.0,23.0,8.78,0.82,7.94,2.194511332728921,0.2639601087941977,1.931160471441523,4.04,99.42
140.0,臺北市,2011/01/12,士林,3.9,0.62,406.72078212290495,16.3,21.0,46.0,33.0,32.9,9.4,23.51,2.194511332728921,0.2639601087941977,1.931160471441523,10.25,83.95
141.0,臺北市,2011/01/11,松山,2.2,0.53,405.94,17.7,28.0,21.0,17.0,35.99,10.88,25.11,2.083,0.155,1.93,11.04,83.79
142.0,臺北市,2011/01/11,古亭,1.3,0.68,406.72078212290495,13.6,28.0,27.0,16.0,45.43,16.14,29.29,2.154,0.205,1.95,11.16,91.81
143.0,臺北市,2011/01/11,中山,2.2,0.76,406.72078212290495,13.1,24.0,18.0,20.0,50.24,21.04,29.2,2.202,0.245,1.96,11.29,83.36
144.0,臺北市,2011/01/11,大同,3.1,1.36,406.72078212290495,22.909830960854094,32.8448275862069,22.0,19.0,86.68,51.03,35.65,2.577,0.53,2.05,14.705244661921707,76.97407111111112
145.0,臺北市,2011/01/11,萬華,1.5,0.68,406.72078212290495,12.2,23.0,17.0,22.0,43.03,13.23,29.8,2.194511332728921,0.2639601087941977,1.931160471441523,11.09,85.53
146.0,臺北市,2011/01/11,陽明,1.8,0.3,401.01,35.9,39.0,5.0,4.0,5.72,1.52,4.2,2.194511332728921,0.2639601087941977,1.931160471441523,5.01,99.42
147.0,臺北市,2011/01/11,士林,1.5,0.53,406.72078212290495,16.0,23.0,17.0,16.0,26.6,4.65,21.94,2.194511332728921,0.2639601087941977,1.931160471441523,10.81,87.78
148.0,臺北市,2011/01/10,松山,3.2,0.54,405.33,13.5,25.0,29.0,27.0,47.91,18.15,29.74,2.077,0.152,1.93,12.14,86.36
149.0,臺北市,2011/01/10,古亭,2.3,0.54,406.72078212290495,20.1,26.0,38.0,24.0,31.47,8.59,22.88,2.052,0.127,1.93,12.28,92.14
