﻿序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),懸浮微粒 PM 10 (μg/m 3 ),細懸浮微粒 PM 2.5 (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),風速 WIND_SPEED (m/sec),溫度 AMB_TEMP (℃),相對濕度 RH (percent) 
1.0,臺北市,2015/03/31,松山,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,21.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
2.0,臺北市,2015/03/31,松山,5.4,0.78,449.94,24.2,39.0,27.18426770969144,43.16,11.28,31.88,1.21,25.01,68.84
3.0,臺北市,2015/03/31,古亭,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,26.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
4.0,臺北市,2015/03/31,古亭,3.6,0.8,419.40908602150535,21.9,62.0,27.18426770969144,39.29,9.75,29.54,1.53,25.14,70.7
5.0,臺北市,2015/03/31,中山,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,28.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
6.0,臺北市,2015/03/31,中山,3.1,1.04,419.40908602150535,21.9,72.0,27.18426770969144,53.84,18.46,35.38,1.45,25.99,71.35
7.0,臺北市,2015/03/31,大同,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,26.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
8.0,臺北市,2015/03/31,大同,4.2,2.08,419.40908602150535,31.220236530880417,62.0,27.18426770969144,92.71,49.89,42.82,2.3470850202429148,20.22020157756354,77.6667791411043
9.0,臺北市,2015/03/31,萬華,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,25.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
10.0,臺北市,2015/03/31,萬華,2.5,0.92,419.40908602150535,23.2,44.0,27.18426770969144,42.58,8.79,33.79,1.12,25.4,70.34
11.0,臺北市,2015/03/31,陽明,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,18.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
12.0,臺北市,2015/03/31,陽明,2.2,0.29,431.73,43.6,24.0,27.18426770969144,6.71,0.69,6.01,2.3470850202429148,18.95,93.95
13.0,臺北市,2015/03/31,士林,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,25.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
14.0,臺北市,2015/03/31,士林,2.7,0.61,419.40908602150535,31.2,56.31545064377682,27.18426770969144,29.44,6.61,22.84,1.63,25.27,71.88
15.0,臺北市,2015/03/30,松山,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,19.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
16.0,臺北市,2015/03/30,松山,3.8,0.82,443.91,24.6,34.0,27.18426770969144,44.04,11.92,32.12,1.01,23.99,66.34
17.0,臺北市,2015/03/30,古亭,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,27.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
18.0,臺北市,2015/03/30,古亭,3.0,0.85,419.40908602150535,31.3,48.0,27.18426770969144,37.18,7.47,29.71,1.16,24.4,66.36
19.0,臺北市,2015/03/30,中山,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,23.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
20.0,臺北市,2015/03/30,中山,3.9,0.99,419.40908602150535,28.9,55.0,27.18426770969144,51.15,14.25,36.9,1.17,25.15,66.66
21.0,臺北市,2015/03/30,大同,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,27.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
22.0,臺北市,2015/03/30,大同,4.1,2.12,419.40908602150535,31.220236530880417,58.0,27.18426770969144,89.58,41.29,48.29,2.3470850202429148,20.22020157756354,77.6667791411043
23.0,臺北市,2015/03/30,萬華,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,27.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
24.0,臺北市,2015/03/30,萬華,3.6,1.05,419.40908602150535,30.7,41.0,27.18426770969144,46.89,9.52,37.36,0.88,24.49,65.0
25.0,臺北市,2015/03/30,陽明,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,21.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
26.0,臺北市,2015/03/30,陽明,2.9,0.38,436.56,62.0,25.0,27.18426770969144,7.33,0.46,6.83,2.3470850202429148,17.76,86.08
27.0,臺北市,2015/03/30,士林,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,21.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
28.0,臺北市,2015/03/30,士林,2.3,0.66,419.40908602150535,39.9,56.31545064377682,27.18426770969144,27.78,3.93,23.85,1.08,24.26,66.53
29.0,臺北市,2015/03/29,松山,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,14.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
30.0,臺北市,2015/03/29,松山,5.0,0.44,413.3,35.2,23.0,27.18426770969144,22.11,4.61,17.5,1.82,21.16,66.61
31.0,臺北市,2015/03/29,古亭,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,19.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
32.0,臺北市,2015/03/29,古亭,3.9,0.48,419.40908602150535,29.7,36.0,27.18426770969144,23.33,4.68,18.65,1.86,21.52,66.3
33.0,臺北市,2015/03/29,中山,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,16.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
34.0,臺北市,2015/03/29,中山,4.2,0.64,419.40908602150535,25.0,45.0,27.18426770969144,36.3,8.25,28.05,1.8,22.07,68.54
35.0,臺北市,2015/03/29,大同,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,13.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
36.0,臺北市,2015/03/29,大同,4.9,1.12,419.40908602150535,31.220236530880417,43.0,27.18426770969144,73.29,34.94,38.36,2.3470850202429148,20.22020157756354,77.6667791411043
37.0,臺北市,2015/03/29,萬華,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,15.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
38.0,臺北市,2015/03/29,萬華,4.1,0.54,419.40908602150535,27.6,29.0,27.18426770969144,32.51,6.24,26.27,2.09,21.74,64.34
39.0,臺北市,2015/03/29,陽明,3.3256652360515027,0.526842332613391,419.40908602150535,31.220236530880417,56.31545064377682,17.0,23.139353726841875,5.6076949590693665,17.529763033175357,2.3470850202429148,20.22020157756354,77.6667791411043
40.0,臺北市,2015/03/29,陽明,3.4,0.26,437.47,55.0,22.0,27.18426770969144,4.39,0.76,3.62,2.3470850202429148,16.77,84.61
