序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),風速 WIND_SPEED (m/sec),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
1.0,臺北市,2013/12/31,松山,5.0,0.71,421.2584444444445,23.6,47.97294860234445,55.0,37.0,47.22,13.88,33.34,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.89,16.09,68.24
2.0,臺北市,2013/12/31,古亭,4.5,0.69,421.2584444444445,25.6,47.97294860234445,64.0,38.0,39.17,8.84,30.33,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.96,16.92,67.68
3.0,臺北市,2013/12/31,中山,3.5,0.91,421.2584444444445,18.6,47.97294860234445,80.0,42.0,55.59,18.17,37.42,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.67,17.52,67.96
4.0,臺北市,2013/12/31,大同,5.3,1.92,421.2584444444445,27.78409490333919,47.97294860234445,90.0,50.0,121.47,73.53,47.94,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
5.0,臺北市,2013/12/31,萬華,4.9,0.73,421.2584444444445,22.2,47.97294860234445,58.0,36.0,47.57,10.43,37.15,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.28,17.3,64.98
6.0,臺北市,2013/12/31,陽明,2.9,0.26,421.2584444444445,55.0,47.97294860234445,24.0,18.0,5.21,1.35,3.86,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,10.36,93.54
7.0,臺北市,2013/12/31,士林,4.7,0.71,421.2584444444445,27.5,47.97294860234445,59.0,37.0,34.78,9.26,25.53,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.53,16.81,67.67
8.0,臺北市,2013/12/30,松山,4.7,0.72,421.2584444444445,13.9,47.97294860234445,58.0,44.0,48.58,14.99,33.6,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.49,13.91,83.0
9.0,臺北市,2013/12/30,古亭,4.4,0.66,421.2584444444445,18.5,47.97294860234445,66.0,37.0,35.55,10.04,25.51,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.99,14.57,83.57
10.0,臺北市,2013/12/30,中山,5.1,0.85,421.2584444444445,11.8,47.97294860234445,77.0,49.0,56.99,21.16,35.83,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.77,15.02,84.4
11.0,臺北市,2013/12/30,大同,6.0,1.95,421.2584444444445,27.78409490333919,47.97294860234445,96.0,52.0,121.7,80.9,40.8,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
12.0,臺北市,2013/12/30,萬華,5.3,0.72,421.2584444444445,13.9,47.97294860234445,58.0,39.0,48.39,14.93,33.46,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.44,14.92,80.75
13.0,臺北市,2013/12/30,陽明,3.1,0.32,421.2584444444445,42.0,47.97294860234445,11.0,7.0,5.95,0.82,5.14,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,8.89,99.0
14.0,臺北市,2013/12/30,士林,4.5,0.68,421.2584444444445,20.4,47.97294860234445,62.0,41.0,35.18,10.87,24.31,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.37,14.7,77.59
15.0,臺北市,2013/12/29,松山,4.5,0.52,421.2584444444445,16.8,47.97294860234445,60.0,38.0,29.81,4.49,25.32,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.48,11.18,82.42
16.0,臺北市,2013/12/29,古亭,4.1,0.51,421.2584444444445,17.5,47.97294860234445,57.0,36.0,26.52,5.48,21.05,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.04,11.56,85.92
17.0,臺北市,2013/12/29,中山,4.1,0.6,421.2584444444445,11.7,47.97294860234445,82.0,47.0,38.44,11.85,26.59,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.68,12.24,84.81
18.0,臺北市,2013/12/29,大同,4.5002582866982355,1.44,421.2584444444445,27.78409490333919,47.97294860234445,82.0,46.0,107.16,71.66,35.51,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
19.0,臺北市,2013/12/29,萬華,5.4,0.55,421.2584444444445,12.7,47.97294860234445,52.0,36.0,37.72,9.16,28.56,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.04,12.07,80.58
20.0,臺北市,2013/12/29,陽明,3.6,0.29,421.2584444444445,34.9,47.97294860234445,18.0,14.0,6.99,0.3,6.77,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,5.77,98.8
21.0,臺北市,2013/12/29,士林,3.7,0.43,421.2584444444445,21.0,47.97294860234445,58.0,33.0,22.49,3.96,18.53,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.78,11.83,77.63
22.0,臺北市,2013/12/28,松山,3.4,0.47,421.2584444444445,17.5,47.97294860234445,42.0,28.0,30.04,5.75,24.29,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.59,12.35,69.05
23.0,臺北市,2013/12/28,古亭,3.3,0.49,421.2584444444445,17.5,47.97294860234445,48.0,28.0,30.01,7.35,22.66,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.18,12.82,71.25
24.0,臺北市,2013/12/28,中山,2.3,0.71,421.2584444444445,12.3,47.97294860234445,63.0,34.0,46.32,18.27,28.04,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.52,13.61,69.64
25.0,臺北市,2013/12/28,大同,4.1,1.16,421.2584444444445,27.78409490333919,47.97294860234445,69.0,36.0,88.76,54.1,34.66,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
26.0,臺北市,2013/12/28,萬華,2.7,0.51,421.2584444444445,14.6,47.97294860234445,41.0,24.0,35.94,8.28,27.66,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.14,13.41,65.5
27.0,臺北市,2013/12/28,陽明,1.9,0.22,421.2584444444445,36.6,47.97294860234445,14.0,12.0,4.44,0.52,3.87,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,6.34,94.78
28.0,臺北市,2013/12/28,士林,3.6,0.42,421.2584444444445,24.4,47.97294860234445,43.0,26.0,23.9,6.76,17.13,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.91,13.12,65.45
29.0,臺北市,2013/12/27,松山,8.6,0.73,421.2584444444445,21.0,47.97294860234445,130.0,86.0,28.76,4.63,24.13,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.89,10.95,58.24
30.0,臺北市,2013/12/27,古亭,8.1,0.81,421.2584444444445,16.0,47.97294860234445,132.0,87.0,33.89,7.47,26.41,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.22,11.07,64.65
31.0,臺北市,2013/12/27,中山,8.6,0.87,421.2584444444445,15.6,47.97294860234445,153.0,94.0,39.81,11.78,28.02,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.74,11.77,63.01
32.0,臺北市,2013/12/27,大同,9.6,1.62,421.2584444444445,27.78409490333919,47.97294860234445,152.0,100.0,95.78,60.47,35.31,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
33.0,臺北市,2013/12/27,萬華,8.3,0.87,421.2584444444445,14.0,47.97294860234445,123.0,88.0,40.51,10.37,30.13,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.7,11.54,59.9
34.0,臺北市,2013/12/27,陽明,8.9,0.57,421.2584444444445,32.5,47.97294860234445,72.0,62.0,14.11,1.13,12.98,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,3.59,92.37
35.0,臺北市,2013/12/27,士林,9.8,0.66,421.2584444444445,26.3,47.97294860234445,132.0,93.0,21.61,3.6,18.02,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.8,11.38,57.6
36.0,臺北市,2013/12/26,松山,4.4,0.68,421.2584444444445,21.8,47.97294860234445,53.0,40.0,33.37,5.74,27.64,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.39,14.44,78.95
37.0,臺北市,2013/12/26,古亭,4.7,0.89,421.2584444444445,15.8,47.97294860234445,65.0,40.0,43.48,12.03,31.45,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.53,14.34,89.6
38.0,臺北市,2013/12/26,中山,5.4,1.02,421.2584444444445,13.3,47.97294860234445,74.0,49.0,54.91,19.8,35.11,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.35,15.11,82.93
39.0,臺北市,2013/12/26,大同,6.2,2.06,421.2584444444445,27.78409490333919,47.97294860234445,84.0,49.0,109.64,71.23,38.42,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
40.0,臺北市,2013/12/26,萬華,5.1,0.94,421.2584444444445,13.8,47.97294860234445,59.0,41.0,45.88,11.45,34.44,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.43,14.74,81.8
41.0,臺北市,2013/12/26,陽明,4.6,0.45,421.2584444444445,40.3,47.97294860234445,36.0,29.0,9.18,1.02,8.16,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,8.78,98.73
42.0,臺北市,2013/12/26,士林,4.9,0.63,421.2584444444445,26.9,47.97294860234445,63.0,41.0,28.46,7.34,21.1,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.08,14.57,77.18
43.0,臺北市,2013/12/25,松山,2.6,0.54,421.2584444444445,23.9,47.97294860234445,27.0,22.0,31.71,5.76,25.93,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.7,15.34,88.57
44.0,臺北市,2013/12/25,古亭,2.2,0.63,421.2584444444445,21.5,47.97294860234445,33.0,22.0,34.11,8.32,25.79,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.19,15.73,97.16
45.0,臺北市,2013/12/25,中山,2.4,0.81,421.2584444444445,16.9,47.97294860234445,52.0,29.0,45.59,16.06,29.52,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.7,16.36,89.93
46.0,臺北市,2013/12/25,大同,4.0,2.15,421.2584444444445,27.78409490333919,47.97294860234445,52.0,31.0,121.72,82.64,39.08,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
47.0,臺北市,2013/12/25,萬華,2.9,0.77,421.2584444444445,17.0,47.97294860234445,27.0,23.0,45.41,13.79,31.62,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.99,16.15,87.99
48.0,臺北市,2013/12/25,陽明,0.9,0.26,421.2584444444445,46.5,47.97294860234445,5.0,3.0,2.54,0.85,1.69,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,11.07,99.0
49.0,臺北市,2013/12/25,士林,2.7,0.59,421.2584444444445,25.1,47.97294860234445,34.0,21.0,32.01,8.98,23.02,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.74,16.15,82.52
50.0,臺北市,2013/12/24,松山,2.3,0.42,421.2584444444445,28.9,47.97294860234445,28.0,24.0,26.86,4.56,22.29,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.01,13.95,85.59
51.0,臺北市,2013/12/24,古亭,2.2,0.46,421.2584444444445,28.0,47.97294860234445,34.0,23.0,25.62,5.74,19.88,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.79,14.28,94.35
52.0,臺北市,2013/12/24,中山,2.7,0.6,421.2584444444445,20.8,47.97294860234445,45.0,31.0,36.21,9.99,26.22,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.14,15.02,86.78
53.0,臺北市,2013/12/24,大同,3.8,1.49,421.2584444444445,27.78409490333919,47.97294860234445,54.0,27.0,97.53,60.02,37.52,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
54.0,臺北市,2013/12/24,萬華,2.7,0.49,421.2584444444445,23.6,47.97294860234445,29.0,23.0,32.72,6.84,25.88,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.98,14.81,84.09
55.0,臺北市,2013/12/24,陽明,1.4,0.23,421.2584444444445,46.7,47.97294860234445,7.0,6.0,2.81,1.16,1.65,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,9.08,99.0
56.0,臺北市,2013/12/24,士林,2.2,0.33,421.2584444444445,36.5,47.97294860234445,29.0,20.0,21.32,8.04,13.26,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.4,15.11,75.8
57.0,臺北市,2013/12/23,松山,1.8,0.36,421.2584444444445,24.8,47.97294860234445,18.0,13.0,28.08,4.95,23.11,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.93,14.78,88.01
58.0,臺北市,2013/12/23,古亭,2.3,0.44,421.2584444444445,21.8,47.97294860234445,29.0,13.0,30.17,7.07,23.1,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.31,15.18,96.71
59.0,臺北市,2013/12/23,中山,1.7,0.56,421.2584444444445,18.2,47.97294860234445,42.0,20.0,41.69,13.37,28.32,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.99,15.81,89.19
60.0,臺北市,2013/12/23,大同,3.7,1.56,421.2584444444445,27.78409490333919,47.97294860234445,38.0,20.0,103.66,67.77,35.88,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
61.0,臺北市,2013/12/23,萬華,2.1,0.45,421.2584444444445,20.6,47.97294860234445,21.0,13.0,35.54,9.08,26.46,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.89,15.62,86.34
62.0,臺北市,2013/12/23,陽明,1.0,0.13,421.2584444444445,45.6,47.97294860234445,5.0,2.0,2.25,0.78,1.46,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,10.25,99.0
63.0,臺北市,2013/12/23,士林,2.2,0.37,421.2584444444445,25.7,47.97294860234445,22.0,15.0,26.15,5.95,20.2,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.66,15.48,82.25
64.0,臺北市,2013/12/22,松山,2.2,0.4,421.2584444444445,22.8,47.97294860234445,26.0,20.0,22.82,3.05,19.75,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.6,13.68,80.65
65.0,臺北市,2013/12/22,古亭,1.6,0.38,421.2584444444445,22.7,47.97294860234445,38.0,19.0,19.46,3.46,16.0,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.33,14.04,85.37
66.0,臺北市,2013/12/22,中山,2.3,0.51,421.2584444444445,16.7,47.97294860234445,49.0,29.0,30.37,5.73,24.65,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.96,14.69,82.65
67.0,臺北市,2013/12/22,大同,4.5002582866982355,0.5586036426712923,421.2584444444445,27.78409490333919,47.97294860234445,63.0,30.0,25.900707506471093,6.530159620362381,19.367679033649697,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
68.0,臺北市,2013/12/22,萬華,2.4,0.44,421.2584444444445,18.0,47.97294860234445,32.0,22.0,31.54,6.73,24.81,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.52,14.63,78.73
69.0,臺北市,2013/12/22,陽明,2.2,0.18,421.2584444444445,41.0,47.97294860234445,8.0,7.0,2.59,0.82,1.76,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,8.44,99.0
70.0,臺北市,2013/12/22,士林,1.3,0.31,421.2584444444445,30.1,47.97294860234445,40.0,20.0,16.05,3.58,12.47,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.2,14.52,74.53
71.0,臺北市,2013/12/21,松山,4.3,0.65,421.2584444444445,19.8,47.97294860234445,65.0,47.0,28.19,4.32,23.87,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.61,12.11,85.81
72.0,臺北市,2013/12/21,古亭,4.2,0.73,421.2584444444445,18.1,47.97294860234445,72.0,47.0,29.88,6.44,23.44,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.26,12.44,95.01
73.0,臺北市,2013/12/21,中山,4.2,0.82,421.2584444444445,13.4,47.97294860234445,80.0,57.0,41.32,13.08,28.24,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.66,13.14,87.84
74.0,臺北市,2013/12/21,大同,5.9,1.76,421.2584444444445,27.78409490333919,47.97294860234445,83.0,56.0,111.93,75.59,36.34,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
75.0,臺北市,2013/12/21,萬華,6.6,0.74,421.2584444444445,14.1,47.97294860234445,59.0,47.0,40.14,10.88,29.27,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.12,12.99,84.66
76.0,臺北市,2013/12/21,陽明,3.7,0.45,421.2584444444445,36.8,47.97294860234445,15.0,13.0,6.33,2.03,4.3,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,7.06,99.0
77.0,臺北市,2013/12/21,士林,4.6,0.58,421.2584444444445,26.3,47.97294860234445,58.0,43.0,18.93,3.17,15.76,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.88,12.93,77.51
78.0,臺北市,2013/12/20,松山,3.9,0.48,421.2584444444445,23.0,47.97294860234445,49.0,33.0,31.52,5.82,25.69,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.09,12.87,78.28
79.0,臺北市,2013/12/20,古亭,2.9,0.5,421.2584444444445,24.5,47.97294860234445,54.0,34.0,26.57,5.84,20.72,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.7,13.02,85.47
80.0,臺北市,2013/12/20,中山,3.6,0.65,421.2584444444445,17.3,47.97294860234445,77.0,41.0,40.72,12.38,28.34,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.32,13.86,80.63
81.0,臺北市,2013/12/20,大同,4.9,1.54,421.2584444444445,27.78409490333919,47.97294860234445,79.0,42.0,109.03,72.33,36.69,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
82.0,臺北市,2013/12/20,萬華,5.2,0.55,421.2584444444445,19.8,47.97294860234445,47.0,35.0,37.27,9.1,28.17,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.91,13.72,77.18
83.0,臺北市,2013/12/20,陽明,2.5,0.29,421.2584444444445,43.2,47.97294860234445,15.0,12.0,4.35,1.23,3.12,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,7.1,98.94
84.0,臺北市,2013/12/20,士林,2.9,0.37,421.2584444444445,34.3,47.97294860234445,47.0,30.0,17.29,2.02,15.28,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.67,13.56,72.02
85.0,臺北市,2013/12/19,松山,3.3,0.56,421.2584444444445,20.4,47.97294860234445,52.0,38.0,31.04,5.76,25.27,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.39,13.01,80.78
86.0,臺北市,2013/12/19,古亭,3.8,0.72,421.2584444444445,15.0,47.97294860234445,67.0,41.0,41.55,12.71,28.83,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.58,12.91,92.4
87.0,臺北市,2013/12/19,中山,3.9,0.82,421.2584444444445,14.3,47.97294860234445,72.0,47.0,47.9,17.18,30.71,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.26,13.81,82.77
88.0,臺北市,2013/12/19,大同,4.6,1.64,421.2584444444445,27.78409490333919,47.97294860234445,78.0,49.0,91.55,56.76,34.79,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
89.0,臺北市,2013/12/19,萬華,4.1,0.73,421.2584444444445,16.9,47.97294860234445,56.0,40.0,35.79,7.24,28.54,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.46,13.65,79.51
90.0,臺北市,2013/12/19,陽明,3.7,0.33,421.2584444444445,42.1,47.97294860234445,18.0,15.0,4.45,0.83,3.58,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,7.19,99.0
91.0,臺北市,2013/12/19,士林,4.2,0.56,421.2584444444445,25.9,47.97294860234445,54.0,41.0,32.05,9.02,23.01,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.19,13.26,76.92
92.0,臺北市,2013/12/18,松山,2.6,0.51,421.2584444444445,14.3,47.97294860234445,28.0,15.0,34.45,9.04,25.42,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.33,14.74,79.44
93.0,臺北市,2013/12/18,古亭,2.5,0.72,421.2584444444445,8.1,47.97294860234445,38.0,20.0,45.36,17.0,28.36,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.84,14.41,91.45
94.0,臺北市,2013/12/18,中山,2.4,0.76,421.2584444444445,9.7,47.97294860234445,43.0,21.0,49.19,20.6,28.6,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.5,15.32,82.67
95.0,臺北市,2013/12/18,大同,3.5,1.55,421.2584444444445,27.78409490333919,47.97294860234445,44.0,21.0,75.73,48.07,27.66,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
96.0,臺北市,2013/12/18,萬華,2.3,0.71,421.2584444444445,10.0,47.97294860234445,28.0,17.0,39.3,11.5,27.81,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.33,14.98,81.76
97.0,臺北市,2013/12/18,陽明,0.8,0.19,421.2584444444445,34.9,47.97294860234445,6.0,4.0,4.46,1.01,3.46,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,8.83,99.0
98.0,臺北市,2013/12/18,士林,1.4,0.41,421.2584444444445,18.8,47.97294860234445,24.0,15.0,21.47,3.1,18.36,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.41,14.67,78.6
99.0,臺北市,2013/12/17,松山,1.4,0.54,421.2584444444445,14.3,47.97294860234445,13.0,10.0,37.25,10.25,26.99,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.19,16.72,88.6
100.0,臺北市,2013/12/17,古亭,2.1,0.69,421.2584444444445,10.5,47.97294860234445,31.0,14.0,44.93,16.06,28.87,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.38,16.45,99.57
101.0,臺北市,2013/12/17,中山,2.2,0.83,421.2584444444445,9.9,47.97294860234445,38.0,20.0,53.84,24.33,29.51,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.16,17.19,93.05
102.0,臺北市,2013/12/17,大同,3.4,1.63,421.2584444444445,27.78409490333919,47.97294860234445,33.0,16.0,77.29,46.94,30.36,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
103.0,臺北市,2013/12/17,萬華,2.3,0.67,421.2584444444445,12.6,47.97294860234445,16.0,11.0,36.83,9.56,27.27,2.2433055555555557,0.29181851851851853,1.9519444444444443,0.92,16.99,91.09
104.0,臺北市,2013/12/17,陽明,1.1,0.15,421.2584444444445,38.5,47.97294860234445,5.0,2.0,3.06,0.67,2.39,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,12.2,99.0
105.0,臺北市,2013/12/17,士林,2.0,0.36,421.2584444444445,21.4,47.97294860234445,17.0,6.0,20.57,3.99,16.59,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.49,16.46,88.76
106.0,臺北市,2013/12/16,松山,1.9,0.41,421.2584444444445,26.4,47.97294860234445,9.0,11.0,23.71,4.58,19.11,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.06,19.97,84.2
107.0,臺北市,2013/12/16,古亭,1.8,0.53,421.2584444444445,23.1,47.97294860234445,27.0,11.0,27.59,7.84,19.75,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.56,20.45,90.73
108.0,臺北市,2013/12/16,中山,1.3,0.61,421.2584444444445,21.1,47.97294860234445,33.0,18.0,34.33,11.45,22.88,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.48,20.91,84.89
109.0,臺北市,2013/12/16,大同,2.5,1.3,421.2584444444445,27.78409490333919,47.97294860234445,37.0,14.0,58.75,33.29,25.46,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
110.0,臺北市,2013/12/16,萬華,1.8,0.52,421.2584444444445,24.5,47.97294860234445,14.0,10.0,25.34,5.14,20.19,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.83,20.66,84.89
111.0,臺北市,2013/12/16,陽明,1.4,0.15,421.2584444444445,43.6,47.97294860234445,65.4054054054054,2.0,2.43,0.42,2.0,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,15.25,99.0
112.0,臺北市,2013/12/16,士林,1.6,0.26,421.2584444444445,34.9,47.97294860234445,16.0,9.0,11.08,2.04,9.04,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.02,20.88,79.42
113.0,臺北市,2013/12/15,松山,0.8,0.32,412.06,32.5,36.0,13.0,14.0,15.19,1.3,13.89,1.939,0.058,1.88,2.38,19.18,89.19
114.0,臺北市,2013/12/15,古亭,1.6,0.35,421.2584444444445,26.6,29.0,30.0,12.0,18.18,2.51,15.67,1.912,0.081,1.83,2.93,19.5,97.87
115.0,臺北市,2013/12/15,中山,1.3,0.43,421.2584444444445,23.7,28.0,37.0,21.0,24.23,5.95,18.29,2.009,0.114,1.9,2.18,20.06,90.66
116.0,臺北市,2013/12/15,大同,2.4,0.76,421.2584444444445,27.78409490333919,47.97294860234445,36.0,17.0,52.34,24.62,27.71,2.123,0.216,1.91,2.788768050541516,17.155570175438594,74.28001316944687
117.0,臺北市,2013/12/15,萬華,1.0,0.4,421.2584444444445,24.1,31.0,15.0,14.0,26.8,5.22,21.58,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.12,20.1,89.25
118.0,臺北市,2013/12/15,陽明,1.5,0.19,386.2,44.5,46.0,5.0,2.0,2.77,1.07,1.7,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,15.21,99.0
119.0,臺北市,2013/12/15,士林,1.4,0.27,421.2584444444445,36.7,40.0,16.0,10.0,10.42,1.97,8.45,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.8,20.05,82.92
120.0,臺北市,2013/12/14,松山,2.9,0.47,417.97,27.4,34.0,42.0,29.0,24.5,2.85,21.66,2.041,0.129,1.91,2.26,18.82,86.95
121.0,臺北市,2013/12/14,古亭,2.6,0.53,421.2584444444445,24.7,35.0,57.0,29.0,25.49,4.87,20.61,1.988,0.122,1.87,2.81,19.22,94.03
122.0,臺北市,2013/12/14,中山,2.4,0.58,421.2584444444445,21.8,30.0,70.0,40.60934819897084,30.31,7.01,23.3,2.1,0.172,1.93,2.41,19.83,87.29
123.0,臺北市,2013/12/14,大同,3.6,1.24,421.2584444444445,27.78409490333919,47.97294860234445,66.0,37.0,74.37,39.86,34.52,2.321,0.379,1.94,2.788768050541516,17.155570175438594,74.28001316944687
124.0,臺北市,2013/12/14,萬華,2.9,0.51,421.2584444444445,23.1,33.0,43.0,32.0,30.67,5.85,24.82,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.32,19.78,86.18
125.0,臺北市,2013/12/14,陽明,1.8,0.28,387.55,46.7,50.0,7.0,4.0,3.17,1.19,1.96,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,14.48,99.0
126.0,臺北市,2013/12/14,士林,2.2,0.36,421.2584444444445,40.8,47.0,39.0,27.0,9.81,1.7,8.11,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.95,20.09,78.24
127.0,臺北市,2013/12/13,松山,3.7,0.89,442.79,11.3,22.0,46.0,31.0,58.1,27.6,30.5,2.469,0.384,2.09,1.5,17.64,82.56
