序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
92.0,臺北市,2012/10/18,松山,1.3,0.31,402.28,45.7,51.0,55.0,21.0,13.9,1.8,12.1,1.939,0.097,1.84,21.1,53.53
93.0,臺北市,2012/10/18,古亭,2.4,0.33,407.9491935483871,42.0,45.0,64.0,25.0,17.59,2.78,14.81,1.952,0.098,1.85,22.03,57.05
94.0,臺北市,2012/10/18,中山,2.6,0.54,407.9491935483871,34.0,40.0,69.0,33.0,30.74,7.85,22.89,2.119,0.164,1.96,22.18,54.12
95.0,臺北市,2012/10/18,大同,2.8,1.05,407.9491935483871,41.71091954022989,61.686784140969166,69.0,31.0,62.62,29.16,33.46,2.388,0.361,2.03,24.55439186200796,70.16941618752764
96.0,臺北市,2012/10/18,萬華,2.7,0.38,407.9491935483871,36.4,41.0,58.0,26.0,24.11,4.08,20.03,2.1447292418772563,0.21067057761732852,1.934476534296029,21.89,54.11
97.0,臺北市,2012/10/18,陽明,2.0,0.18,401.22,48.7,52.0,30.0,17.0,2.86,0.5,2.31,2.1447292418772563,0.21067057761732852,1.934476534296029,13.08,88.88
98.0,臺北市,2012/10/18,士林,2.1,0.26,407.9491935483871,44.8,45.0,56.0,22.0,10.52,1.53,9.02,2.1447292418772563,0.21067057761732852,1.934476534296029,21.44,51.91
99.0,臺北市,2012/10/17,松山,1.4,0.47,410.54,42.2,58.0,66.0,38.0,18.36,2.69,15.67,2.045,0.154,1.89,23.1,66.72
100.0,臺北市,2012/10/17,古亭,2.3,0.55,407.9491935483871,32.6,50.0,71.0,37.0,25.51,5.83,19.68,2.098,0.178,1.92,24.92,71.42
101.0,臺北市,2012/10/17,中山,2.9,0.77,407.9491935483871,31.5,47.0,67.0,45.0,34.53,7.25,27.28,2.331,0.261,2.07,24.06,67.06
102.0,臺北市,2012/10/17,大同,4.1,1.65,407.9491935483871,41.71091954022989,61.686784140969166,80.0,44.0,72.58,34.79,37.79,2.806,0.656,2.15,24.55439186200796,70.16941618752764
103.0,臺北市,2012/10/17,萬華,3.5,0.64,407.9491935483871,32.0,44.0,64.0,40.0,30.0,4.03,25.97,2.1447292418772563,0.21067057761732852,1.934476534296029,23.85,67.88
104.0,臺北市,2012/10/17,陽明,1.6,0.29,405.24,53.8,63.0,28.0,20.0,3.88,0.95,2.92,2.1447292418772563,0.21067057761732852,1.934476534296029,15.19,99.6
105.0,臺北市,2012/10/17,士林,2.5,0.49,407.9491935483871,38.3,59.0,56.0,32.0,18.5,3.26,15.25,2.1447292418772563,0.21067057761732852,1.934476534296029,23.11,64.47
106.0,臺北市,2012/10/16,松山,1.6,0.51,411.99,27.7,43.0,56.0,28.0,24.08,4.21,19.87,2.143,0.214,1.93,24.05,69.82
107.0,臺北市,2012/10/16,古亭,1.6,0.56,407.9491935483871,25.0,36.0,61.0,34.0,28.96,7.31,21.65,2.056,0.188,1.87,25.21,76.13
108.0,臺北市,2012/10/16,中山,2.8,0.75,407.9491935483871,23.2,37.0,52.0,39.0,35.99,9.4,26.59,2.28,0.249,2.03,25.14,66.46
109.0,臺北市,2012/10/16,大同,3.1,2.09,407.9491935483871,41.71091954022989,61.686784140969166,70.0,36.0,93.23,52.87,40.36,2.87,0.719,2.15,24.55439186200796,70.16941618752764
110.0,臺北市,2012/10/16,萬華,2.4,0.71,407.9491935483871,22.6,36.0,56.0,32.0,31.19,4.27,26.91,2.1447292418772563,0.21067057761732852,1.934476534296029,24.79,67.96
111.0,臺北市,2012/10/16,陽明,1.3,0.16,396.31,48.5,56.0,25.0,17.0,1.95,0.85,1.09,2.1447292418772563,0.21067057761732852,1.934476534296029,17.14,95.93
112.0,臺北市,2012/10/16,士林,2.5,0.64,407.9491935483871,21.2,43.0,60.0,33.0,29.28,4.38,24.9,2.1447292418772563,0.21067057761732852,1.934476534296029,24.29,65.38
113.0,臺北市,2012/10/15,松山,1.6,0.56,412.38,31.0,47.0,61.0,30.0,26.48,5.07,21.4,2.147,0.218,1.93,23.8,66.42
114.0,臺北市,2012/10/15,古亭,2.0,0.6,407.9491935483871,26.3,38.0,58.0,30.0,29.16,7.16,22.01,2.049,0.199,1.85,23.92,72.4
115.0,臺北市,2012/10/15,中山,2.8,0.73,407.9491935483871,25.9,35.0,49.0,41.0,34.5,8.51,25.99,2.248,0.236,2.01,24.67,65.67
116.0,臺北市,2012/10/15,大同,3.3,2.09,407.9491935483871,41.71091954022989,61.686784140969166,62.0,37.0,88.18,50.6,37.58,2.818,0.709,2.11,24.55439186200796,70.16941618752764
117.0,臺北市,2012/10/15,萬華,1.5,0.65,407.9491935483871,23.8,35.0,55.0,33.0,31.65,5.64,26.0,2.1447292418772563,0.21067057761732852,1.934476534296029,24.37,66.57
118.0,臺北市,2012/10/15,陽明,0.9,0.15,396.06,50.1,57.0,26.0,19.0,0.91,0.55,0.36,2.1447292418772563,0.21067057761732852,1.934476534296029,16.52,97.17
119.0,臺北市,2012/10/15,士林,2.0,0.55,407.9491935483871,28.6,50.0,53.0,28.0,24.44,4.73,19.69,2.1447292418772563,0.21067057761732852,1.934476534296029,24.03,63.44
120.0,臺北市,2012/10/14,松山,1.2,0.33,404.11,32.9,44.0,44.0,23.0,15.18,2.33,12.85,1.961,0.105,1.86,23.71,68.99
121.0,臺北市,2012/10/14,古亭,1.9,0.39,407.9491935483871,25.7,40.0,48.0,23.0,20.31,4.92,15.39,1.947,0.115,1.83,24.08,74.31
122.0,臺北市,2012/10/14,中山,2.8,0.54,407.9491935483871,25.1,38.0,39.0,30.0,28.67,6.92,21.75,2.155,0.165,1.99,24.82,66.88
123.0,臺北市,2012/10/14,大同,3.0,1.23,407.9491935483871,41.71091954022989,61.686784140969166,51.0,29.0,63.62,31.74,31.88,2.48,0.419,2.06,24.55439186200796,70.16941618752764
124.0,臺北市,2012/10/14,萬華,1.0,0.46,407.9491935483871,25.3,42.0,40.0,26.0,24.62,4.55,20.07,2.1447292418772563,0.21067057761732852,1.934476534296029,24.48,68.16
125.0,臺北市,2012/10/14,陽明,0.7,0.13,395.36,44.5,46.0,20.0,15.0,1.76,1.0,0.73,2.1447292418772563,0.21067057761732852,1.934476534296029,16.69,95.68
126.0,臺北市,2012/10/14,士林,2.1,0.37,407.9491935483871,31.8,48.0,40.0,22.0,15.4,1.72,13.67,2.1447292418772563,0.21067057761732852,1.934476534296029,24.01,63.58
127.0,臺北市,2012/10/13,松山,1.5,0.39,407.55,28.5,42.0,33.0,17.0,22.79,4.72,18.07,2.123,0.176,1.95,23.38,65.7
128.0,臺北市,2012/10/13,古亭,1.5,0.44,407.9491935483871,23.6,36.0,43.0,16.0,26.09,7.31,18.77,2.002,0.151,1.85,23.81,70.76
129.0,臺北市,2012/10/13,中山,0.4,0.59,407.9491935483871,21.0,31.0,32.0,23.0,33.78,8.28,25.5,2.216,0.197,2.02,24.5,64.09
130.0,臺北市,2012/10/13,大同,2.2,1.26,407.9491935483871,41.71091954022989,61.686784140969166,44.0,18.0,65.74,34.21,31.54,2.494,0.445,2.05,24.55439186200796,70.16941618752764
131.0,臺北市,2012/10/13,萬華,0.6,0.45,407.9491935483871,22.6,33.0,31.0,16.0,26.49,4.96,21.53,2.1447292418772563,0.21067057761732852,1.934476534296029,24.12,63.85
132.0,臺北市,2012/10/13,陽明,0.6,0.11,394.85,45.2,50.0,16.0,8.0,2.37,1.53,0.82,2.1447292418772563,0.21067057761732852,1.934476534296029,16.1,94.19
133.0,臺北市,2012/10/13,士林,2.3,0.37,407.9491935483871,29.2,43.0,36.0,15.0,19.68,4.39,15.29,2.1447292418772563,0.21067057761732852,1.934476534296029,23.75,61.55
134.0,臺北市,2012/10/12,松山,1.6,0.31,398.94,38.0,44.0,39.0,15.0,16.53,1.93,14.59,1.941,0.099,1.84,22.85,56.65
135.0,臺北市,2012/10/12,古亭,1.8,0.58,407.9491935483871,22.5,36.0,44.0,15.0,32.42,11.77,20.65,2.07,0.19,1.88,22.93,67.81
136.0,臺北市,2012/10/12,中山,2.2,0.6,407.9491935483871,27.4,34.0,38.0,23.0,34.86,9.93,24.94,2.116,0.175,1.94,23.74,57.53
137.0,臺北市,2012/10/12,大同,2.2,1.05,407.9491935483871,41.71091954022989,61.686784140969166,50.0,19.0,61.17,31.32,29.85,2.341,0.366,1.98,24.55439186200796,70.16941618752764
138.0,臺北市,2012/10/12,萬華,1.0,0.49,407.9491935483871,23.7,31.0,39.0,16.0,30.23,7.06,23.17,2.1447292418772563,0.21067057761732852,1.934476534296029,23.39,59.51
139.0,臺北市,2012/10/12,陽明,1.3,0.13,394.73,47.0,49.0,20.0,9.0,1.81,1.01,0.77,2.1447292418772563,0.21067057761732852,1.934476534296029,14.68,89.85
140.0,臺北市,2012/10/12,士林,2.0,0.23,407.9491935483871,42.3,48.0,38.0,12.0,9.87,1.47,8.39,2.1447292418772563,0.21067057761732852,1.934476534296029,23.07,54.57
141.0,臺北市,2012/10/11,松山,2.3,0.34,399.31,54.4,66.0,65.0,36.0,12.45,0.96,11.47,1.909,0.073,1.84,23.36,59.48
142.0,臺北市,2012/10/11,古亭,2.1,0.47,407.9491935483871,42.4,56.0,73.0,37.0,23.2,2.96,20.23,1.98,0.122,1.86,23.83,67.03
143.0,臺北市,2012/10/11,中山,1.2,0.62,407.9491935483871,40.1,56.0,65.0,44.0,28.92,5.65,23.27,2.09,0.156,1.93,24.03,61.7
144.0,臺北市,2012/10/11,大同,2.2,1.09,407.9491935483871,41.71091954022989,61.686784140969166,75.0,39.0,55.18,23.92,31.26,2.341,0.358,1.98,24.55439186200796,70.16941618752764
145.0,臺北市,2012/10/11,萬華,1.5,0.49,407.9491935483871,38.7,55.0,71.0,38.0,26.59,3.09,23.48,2.1447292418772563,0.21067057761732852,1.934476534296029,23.97,61.36
146.0,臺北市,2012/10/11,陽明,1.1,0.21,395.76,57.3,64.0,36.0,25.0,2.36,1.3,1.06,2.1447292418772563,0.21067057761732852,1.934476534296029,14.98,95.75
147.0,臺北市,2012/10/11,士林,2.1,0.27,407.9491935483871,57.0,66.0,62.0,31.0,8.71,1.39,7.3,2.1447292418772563,0.21067057761732852,1.934476534296029,23.43,58.39
148.0,臺北市,2012/10/10,松山,0.6,0.22,394.58,52.9,59.0,43.0,21.0,9.62,1.59,8.03,1.858,0.049,1.81,23.85,63.7
