序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
26.0,臺北市,2012/07/28,萬華,1.5,0.23,404.30928961748634,8.8,15.0,14.0,11.0,16.89,7.67,9.22,1.982820746132848,0.18748862602365787,1.7957142857142858,31.56,61.24
27.0,臺北市,2012/07/28,陽明,0.9,0.05,384.8,12.5,15.0,5.0,3.0,2.09,0.73,1.32,1.982820746132848,0.18748862602365787,1.7957142857142858,23.25,86.97
28.0,臺北市,2012/07/28,士林,0.9,0.09,404.30928961748634,12.8,17.0,22.0,9.0,7.11,3.62,3.49,1.982820746132848,0.18748862602365787,1.7957142857142858,31.23,57.66
29.0,臺北市,2012/07/27,松山,2.5,0.28,407.64,14.2,29.0,19.0,11.0,18.36,7.22,11.14,1.925,0.124,1.8,30.03,66.62
30.0,臺北市,2012/07/27,古亭,2.6,0.37,404.30928961748634,12.8,25.0,29.0,18.181818181818183,20.86,8.54,12.32,1.856,0.135,1.72,30.55,72.52
31.0,臺北市,2012/07/27,中山,2.6,0.54,404.30928961748634,11.0,24.0,21.0,20.0,31.04,14.87,16.17,2.055,0.21,1.85,30.92,67.67
32.0,臺北市,2012/07/27,大同,3.2,1.52,404.30928961748634,21.590255731922397,37.580263157894734,36.0,15.0,67.73,46.23,21.5,2.503,0.562,1.94,29.512343336275375,74.47417107583773
33.0,臺北市,2012/07/27,萬華,2.5,0.39,404.30928961748634,11.4,25.0,22.0,11.0,26.45,10.19,16.26,1.982820746132848,0.18748862602365787,1.7957142857142858,30.65,67.52
34.0,臺北市,2012/07/27,陽明,2.2,0.07,387.12,22.5,27.0,8.0,7.0,3.6,1.24,2.37,1.982820746132848,0.18748862602365787,1.7957142857142858,22.48,93.28
35.0,臺北市,2012/07/27,士林,1.7,0.22,404.30928961748634,15.9,29.0,21.0,8.0,12.47,4.82,7.65,1.982820746132848,0.18748862602365787,1.7957142857142858,30.13,64.79
36.0,臺北市,2012/07/26,松山,3.0,0.33,407.09,7.8,14.0,16.0,12.0,26.06,12.41,13.65,1.951,0.16,1.79,27.66,78.58
37.0,臺北市,2012/07/26,古亭,3.0,0.52,404.30928961748634,7.3,14.0,34.0,18.181818181818183,31.99,14.76,17.23,1.949,0.21,1.74,28.11,84.38
38.0,臺北市,2012/07/26,中山,4.7,0.58,404.30928961748634,6.7,12.0,28.0,20.0,37.97,18.05,19.91,2.062,0.228,1.84,28.6,78.14
39.0,臺北市,2012/07/26,大同,5.6,1.95,404.30928961748634,21.590255731922397,37.580263157894734,38.0,17.0,82.91,59.2,23.71,2.824,0.851,1.97,29.512343336275375,74.47417107583773
40.0,臺北市,2012/07/26,萬華,4.2,0.55,404.30928961748634,6.4,12.0,25.0,12.0,35.08,14.73,20.35,1.982820746132848,0.18748862602365787,1.7957142857142858,28.46,78.12
41.0,臺北市,2012/07/26,陽明,1.9,0.06,386.18,14.7,17.0,5.0,4.0,3.76,1.42,2.34,1.982820746132848,0.18748862602365787,1.7957142857142858,21.28,96.73
42.0,臺北市,2012/07/26,士林,3.5,0.32,404.30928961748634,9.4,18.0,26.0,14.0,20.93,6.9,14.02,1.982820746132848,0.18748862602365787,1.7957142857142858,27.82,74.42
43.0,臺北市,2012/07/25,松山,1.4,0.24,398.91,10.9,17.0,12.0,9.0,13.25,5.25,7.99,1.883,0.116,1.77,30.17,62.86
44.0,臺北市,2012/07/25,古亭,1.3,0.22,404.30928961748634,11.8,15.0,23.0,18.181818181818183,13.17,5.71,7.46,1.79,0.075,1.72,31.07,66.27
45.0,臺北市,2012/07/25,中山,1.1,0.4,404.30928961748634,9.4,15.0,23.0,18.0,24.65,11.62,13.03,1.947,0.152,1.8,31.14,63.04
46.0,臺北市,2012/07/25,大同,2.8,1.35,404.30928961748634,21.590255731922397,37.580263157894734,35.0,13.0,60.16,42.98,17.18,2.406,0.517,1.89,29.512343336275375,74.47417107583773
47.0,臺北市,2012/07/25,萬華,1.6,0.29,404.30928961748634,8.9,14.0,20.0,10.0,21.6,8.82,12.78,1.982820746132848,0.18748862602365787,1.7957142857142858,31.05,62.15
48.0,臺北市,2012/07/25,陽明,2.5,0.05,385.34,15.5,20.0,6.0,5.0,2.38,0.94,1.42,1.982820746132848,0.18748862602365787,1.7957142857142858,22.41,90.36
49.0,臺北市,2012/07/25,士林,1.8,0.14,404.30928961748634,14.4,21.0,19.0,11.0,8.35,2.47,5.88,1.982820746132848,0.18748862602365787,1.7957142857142858,30.31,61.2
50.0,臺北市,2012/07/24,松山,0.5,0.17,394.02,17.6,25.0,16.0,9.0,7.43,3.84,3.59,1.753,0.051,1.7,30.42,60.72
51.0,臺北市,2012/07/24,古亭,1.4,0.19,404.30928961748634,15.3,21.0,28.0,18.181818181818183,10.83,4.94,5.88,1.762,0.052,1.71,31.14,65.86
52.0,臺北市,2012/07/24,中山,1.5,0.33,404.30928961748634,14.1,20.0,22.0,20.0,17.46,7.38,10.09,1.875,0.109,1.77,31.43,60.73
53.0,臺北市,2012/07/24,大同,2.3,1.32,404.30928961748634,21.590255731922397,37.580263157894734,36.0,13.0,58.76,42.59,16.18,2.366,0.49,1.88,29.512343336275375,74.47417107583773
54.0,臺北市,2012/07/24,萬華,1.2,0.25,404.30928961748634,13.5,19.0,16.0,11.0,16.43,6.82,9.61,1.982820746132848,0.18748862602365787,1.7957142857142858,31.32,60.57
55.0,臺北市,2012/07/24,陽明,1.5,0.05,382.65,17.4,22.0,5.0,4.0,2.11,0.87,1.23,1.982820746132848,0.18748862602365787,1.7957142857142858,22.94,86.33
56.0,臺北市,2012/07/24,士林,1.8,0.12,404.30928961748634,16.3,22.0,27.0,11.0,6.0,1.88,4.11,1.982820746132848,0.18748862602365787,1.7957142857142858,30.79,57.92
57.0,臺北市,2012/07/23,松山,0.6,0.18,393.07,20.2,23.0,14.0,10.0,7.51,2.62,4.88,1.753,0.046,1.71,29.94,63.0
58.0,臺北市,2012/07/23,古亭,1.0,0.21,404.30928961748634,17.0,20.0,28.0,18.181818181818183,11.69,4.86,6.83,1.788,0.064,1.72,30.5,69.27
59.0,臺北市,2012/07/23,中山,0.9,0.31,404.30928961748634,15.2,20.0,23.0,19.0,17.52,6.26,11.26,1.89,0.11,1.78,30.6,65.17
60.0,臺北市,2012/07/23,大同,2.7,1.68,404.30928961748634,21.590255731922397,37.580263157894734,27.0,15.0,65.98,46.21,19.77,2.508,0.611,1.9,29.512343336275375,74.47417107583773
61.0,臺北市,2012/07/23,萬華,0.8,0.26,404.30928961748634,14.4,18.0,20.0,9.0,18.18,6.75,11.42,1.982820746132848,0.18748862602365787,1.7957142857142858,30.62,64.41
62.0,臺北市,2012/07/23,陽明,1.2,0.05,379.92,19.6,22.0,5.0,3.0,2.85,1.06,1.8,1.982820746132848,0.18748862602365787,1.7957142857142858,22.17,91.42
63.0,臺北市,2012/07/23,士林,1.3,0.13,404.30928961748634,19.3,23.0,29.0,9.0,9.07,4.32,4.75,1.982820746132848,0.18748862602365787,1.7957142857142858,29.93,61.59
64.0,臺北市,2012/07/22,松山,1.3,0.12,391.43,20.8,22.0,13.0,10.0,4.19,1.77,2.42,1.704,0.015,1.69,30.51,59.86
65.0,臺北市,2012/07/22,古亭,1.3,0.15,404.30928961748634,16.8,18.0,32.0,18.181818181818183,8.61,3.24,5.37,1.753,0.042,1.71,31.25,65.35
66.0,臺北市,2012/07/22,中山,1.3,0.24,404.30928961748634,15.6,19.0,26.0,18.0,12.33,3.81,8.52,1.846,0.078,1.77,31.62,60.02
67.0,臺北市,2012/07/22,大同,1.9,0.93,404.30928961748634,21.590255731922397,37.580263157894734,30.0,12.0,45.15,29.51,15.63,2.194,0.316,1.88,29.512343336275375,74.47417107583773
68.0,臺北市,2012/07/22,萬華,1.2,0.21,404.30928961748634,14.9,17.0,17.0,10.0,13.42,4.2,9.22,1.982820746132848,0.18748862602365787,1.7957142857142858,31.37,60.57
69.0,臺北市,2012/07/22,陽明,1.3,0.05,380.31,17.7,19.0,5.0,4.0,2.38,1.2,1.17,1.982820746132848,0.18748862602365787,1.7957142857142858,22.7,88.14
70.0,臺北市,2012/07/22,士林,0.5,0.11,404.30928961748634,18.8,21.0,27.0,8.0,7.58,3.21,4.37,1.982820746132848,0.18748862602365787,1.7957142857142858,30.95,57.53
71.0,臺北市,2012/07/21,松山,0.5,0.14,392.48,18.3,22.0,21.0,10.0,6.64,2.52,4.13,1.729,0.034,1.7,31.31,59.9
72.0,臺北市,2012/07/21,古亭,1.6,0.16,404.30928961748634,15.5,18.0,30.0,18.181818181818183,9.98,4.42,5.56,1.754,0.049,1.71,32.17,64.57
73.0,臺北市,2012/07/21,中山,1.1,0.29,404.30928961748634,13.4,19.0,21.0,20.0,15.96,6.39,9.57,1.864,0.097,1.77,32.43,60.02
74.0,臺北市,2012/07/21,大同,2.5,1.09,404.30928961748634,21.590255731922397,37.580263157894734,30.0,14.0,48.27,32.03,16.23,2.271,0.396,1.87,29.512343336275375,74.47417107583773
75.0,臺北市,2012/07/21,萬華,1.3,0.24,404.30928961748634,12.8,18.0,20.0,10.0,15.11,5.2,9.91,1.982820746132848,0.18748862602365787,1.7957142857142858,32.24,60.26
76.0,臺北市,2012/07/21,陽明,1.0,0.06,380.88,17.0,19.0,5.0,3.0,2.26,1.42,0.8,1.982820746132848,0.18748862602365787,1.7957142857142858,23.68,87.19
77.0,臺北市,2012/07/21,士林,1.0,0.12,404.30928961748634,17.9,22.0,29.0,9.0,6.65,1.19,5.45,1.982820746132848,0.18748862602365787,1.7957142857142858,31.73,57.84
78.0,臺北市,2012/07/20,松山,1.4,0.24,399.73,11.6,14.0,21.0,14.0,13.82,4.71,9.1,1.849,0.107,1.74,31.13,63.35
79.0,臺北市,2012/07/20,古亭,1.8,0.21,404.30928961748634,13.9,18.0,31.0,18.181818181818183,12.79,4.99,7.8,1.786,0.075,1.71,31.91,67.09
80.0,臺北市,2012/07/20,中山,2.1,0.39,404.30928961748634,12.3,17.0,29.0,20.0,19.53,9.05,10.48,1.911,0.133,1.78,32.19,62.66
81.0,臺北市,2012/07/20,大同,2.1,1.16,404.30928961748634,21.590255731922397,37.580263157894734,37.0,17.0,54.2,38.17,16.04,2.298,0.429,1.87,29.512343336275375,74.47417107583773
82.0,臺北市,2012/07/20,萬華,1.8,0.3,404.30928961748634,11.4,16.0,21.0,15.0,19.88,8.72,11.16,1.982820746132848,0.18748862602365787,1.7957142857142858,31.97,63.07
83.0,臺北市,2012/07/20,陽明,2.0,0.06,381.21,16.6,23.0,7.0,8.0,3.09,0.72,2.36,1.982820746132848,0.18748862602365787,1.7957142857142858,23.53,88.39
84.0,臺北市,2012/07/20,士林,1.6,0.13,404.30928961748634,17.9,25.0,31.0,13.0,7.47,2.48,5.0,1.982820746132848,0.18748862602365787,1.7957142857142858,31.57,59.05
85.0,臺北市,2012/07/19,松山,3.6,0.48,419.71,33.4,75.0,41.0,27.0,23.93,4.63,19.29,2.039,0.201,1.84,30.78,65.41
86.0,臺北市,2012/07/19,古亭,3.1,0.5,404.30928961748634,32.0,69.0,46.0,18.181818181818183,22.56,5.22,17.33,1.929,0.167,1.76,31.06,71.48
87.0,臺北市,2012/07/19,中山,3.6,0.67,404.30928961748634,26.1,62.0,40.0,29.0,33.9,8.38,25.52,2.13,0.252,1.88,31.57,66.17
88.0,臺北市,2012/07/19,大同,4.9,1.9,404.30928961748634,21.590255731922397,37.580263157894734,51.0,26.0,74.43,42.06,32.37,2.701,0.712,1.99,29.512343336275375,74.47417107583773
89.0,臺北市,2012/07/19,萬華,3.0,0.5,404.30928961748634,28.9,70.0,37.0,24.0,25.84,4.62,21.22,1.982820746132848,0.18748862602365787,1.7957142857142858,31.41,66.07
90.0,臺北市,2012/07/19,陽明,3.0,0.2,391.2,34.0,55.0,20.0,17.0,6.88,1.06,5.82,1.982820746132848,0.18748862602365787,1.7957142857142858,23.36,90.38
91.0,臺北市,2012/07/19,士林,4.0,0.36,404.30928961748634,34.9,72.0,49.0,28.0,18.73,2.32,16.4,1.982820746132848,0.18748862602365787,1.7957142857142858,31.12,63.87
92.0,臺北市,2012/07/18,松山,2.8,0.46,412.25,22.8,43.0,46.0,23.0,24.53,5.75,18.78,2.04,0.241,1.8,30.6,64.92
93.0,臺北市,2012/07/18,古亭,2.1,0.57,404.30928961748634,16.5,34.0,46.0,18.181818181818183,25.59,7.87,17.72,1.95,0.202,1.75,30.34,73.7
94.0,臺北市,2012/07/18,中山,3.9,0.83,404.30928961748634,15.6,32.0,44.0,30.0,39.46,14.31,25.15,2.197,0.317,1.88,31.61,64.97
95.0,臺北市,2012/07/18,大同,5.4,2.33,404.30928961748634,21.590255731922397,37.580263157894734,51.0,30.0,79.93,47.79,32.14,2.83,0.808,2.02,29.512343336275375,74.47417107583773
96.0,臺北市,2012/07/18,萬華,3.0,0.55,404.30928961748634,18.4,37.0,34.0,20.0,25.42,6.16,19.27,1.982820746132848,0.18748862602365787,1.7957142857142858,31.26,66.29
97.0,臺北市,2012/07/18,陽明,2.3,0.18,386.73,25.1,40.0,17.0,13.0,7.65,0.84,6.8,1.982820746132848,0.18748862602365787,1.7957142857142858,23.09,89.78
98.0,臺北市,2012/07/18,士林,4.4,0.36,404.30928961748634,20.8,42.0,54.0,22.0,20.15,2.47,17.69,1.982820746132848,0.18748862602365787,1.7957142857142858,30.89,64.01
99.0,臺北市,2012/07/17,松山,4.7,0.56,421.05,19.8,47.0,42.0,19.0,28.42,9.14,19.28,2.206,0.34,1.87,29.9,68.36
100.0,臺北市,2012/07/17,古亭,3.6,0.54,404.30928961748634,20.0,44.0,43.0,20.0,25.29,7.3,17.99,2.021,0.238,1.78,30.32,73.25
101.0,臺北市,2012/07/17,中山,3.9,0.78,404.30928961748634,15.7,36.0,40.0,28.0,38.14,15.67,22.47,2.205,0.323,1.88,30.77,68.34
102.0,臺北市,2012/07/17,大同,4.5,1.87,404.30928961748634,21.590255731922397,37.580263157894734,44.0,27.0,62.76,35.4,27.37,2.697,0.68,2.02,29.512343336275375,74.47417107583773
103.0,臺北市,2012/07/17,萬華,3.5,0.55,404.30928961748634,20.4,45.0,32.0,17.0,24.03,6.54,17.49,1.982820746132848,0.18748862602365787,1.7957142857142858,30.65,67.53
104.0,臺北市,2012/07/17,陽明,2.1,0.13,385.55,21.1,33.0,13.0,10.0,6.07,1.88,4.19,1.982820746132848,0.18748862602365787,1.7957142857142858,22.79,90.85
105.0,臺北市,2012/07/17,士林,2.8,0.35,404.30928961748634,17.3,40.0,41.0,17.0,18.42,4.63,13.8,1.982820746132848,0.18748862602365787,1.7957142857142858,29.66,69.12
106.0,臺北市,2012/07/16,松山,1.4,0.72,428.26,22.2,50.0,48.0,25.0,36.25,10.11,26.14,2.306,0.405,1.9,28.44,78.07
107.0,臺北市,2012/07/16,古亭,2.0,0.67,404.30928961748634,19.3,43.0,40.0,22.0,32.59,10.57,22.01,2.09,0.287,1.8,28.44,84.26
108.0,臺北市,2012/07/16,中山,2.0,0.82,404.30928961748634,18.9,44.0,45.0,30.0,40.8,13.25,27.55,2.265,0.344,1.92,29.19,77.57
109.0,臺北市,2012/07/16,大同,2.5,2.23,404.30928961748634,21.590255731922397,37.580263157894734,55.0,29.0,78.62,44.39,34.23,2.896,0.821,2.08,29.512343336275375,74.47417107583773
110.0,臺北市,2012/07/16,萬華,2.6,0.72,404.30928961748634,20.8,49.0,30.0,20.0,33.78,8.75,25.03,1.982820746132848,0.18748862602365787,1.7957142857142858,28.96,77.67
111.0,臺北市,2012/07/16,陽明,2.2,0.17,392.54,32.7,50.0,16.0,12.0,6.89,2.24,4.65,1.982820746132848,0.18748862602365787,1.7957142857142858,22.84,90.37
112.0,臺北市,2012/07/16,士林,2.5,0.56,404.30928961748634,24.6,57.0,42.0,24.0,24.67,4.14,20.52,1.982820746132848,0.18748862602365787,1.7957142857142858,28.84,72.94
113.0,臺北市,2012/07/15,松山,1.2,0.41,416.21,26.5,52.0,37.0,23.0,19.92,2.9,17.02,2.001,0.173,1.83,29.94,71.92
114.0,臺北市,2012/07/15,古亭,2.3,0.49,404.30928961748634,22.0,45.0,39.0,22.0,22.27,4.54,17.73,1.943,0.163,1.78,30.29,78.74
115.0,臺北市,2012/07/15,中山,3.1,0.51,404.30928961748634,23.8,43.0,45.0,31.0,26.24,6.24,20.01,2.032,0.178,1.85,31.32,68.16
116.0,臺北市,2012/07/15,大同,3.7,1.62,404.30928961748634,21.590255731922397,37.580263157894734,52.0,32.0,63.2,31.54,31.66,2.509,0.534,1.98,29.512343336275375,74.47417107583773
117.0,臺北市,2012/07/15,萬華,3.7,0.47,404.30928961748634,22.1,44.0,38.0,22.0,23.86,3.97,19.89,1.982820746132848,0.18748862602365787,1.7957142857142858,31.15,68.96
118.0,臺北市,2012/07/15,陽明,2.1,0.16,389.88,27.7,37.0,17.0,12.0,6.8,1.64,5.16,1.982820746132848,0.18748862602365787,1.7957142857142858,23.52,88.75
119.0,臺北市,2012/07/15,士林,3.1,0.3,404.30928961748634,26.7,44.0,50.0,26.0,14.94,2.01,12.92,1.982820746132848,0.18748862602365787,1.7957142857142858,30.77,64.12
120.0,臺北市,2012/07/14,松山,2.3,0.42,418.06,20.1,42.0,42.0,23.0,34.08,12.6,21.48,2.003,0.19,1.81,30.59,67.57
121.0,臺北市,2012/07/14,古亭,2.6,0.38,404.30928961748634,23.7,41.0,44.0,21.0,19.97,4.29,15.68,1.897,0.148,1.75,31.13,71.16
122.0,臺北市,2012/07/14,中山,5.0,0.58,404.30928961748634,20.0,39.0,50.0,31.0,30.91,8.15,22.76,2.078,0.229,1.85,32.02,64.7
123.0,臺北市,2012/07/14,大同,6.3,1.66,404.30928961748634,21.590255731922397,37.580263157894734,53.0,30.0,65.55,33.62,31.93,2.524,0.553,1.97,29.512343336275375,74.47417107583773
124.0,臺北市,2012/07/14,萬華,3.116903837861147,0.3023204179364389,404.30928961748634,21.590255731922397,48.0,34.48769574944072,18.181818181818183,15.105041036717061,4.820354211663067,10.282760259179266,1.982820746132848,0.18748862602365787,1.7957142857142858,29.512343336275375,74.47417107583773
125.0,臺北市,2012/07/14,陽明,1.7,0.16,390.4,26.8,39.0,19.0,12.0,7.91,1.12,6.78,1.982820746132848,0.18748862602365787,1.7957142857142858,23.61,88.53
126.0,臺北市,2012/07/14,士林,5.0,0.32,404.30928961748634,25.1,50.0,50.0,22.0,19.73,4.66,15.07,1.982820746132848,0.18748862602365787,1.7957142857142858,31.51,61.0
127.0,臺北市,2012/07/13,松山,3.1,0.5,417.91,24.6,50.0,34.48769574944072,26.0,29.79,6.53,23.26,2.065,0.236,1.83,31.51,58.02
128.0,臺北市,2012/07/13,古亭,3.4,0.48,404.30928961748634,21.6,46.0,51.0,25.0,26.26,7.57,18.69,1.973,0.212,1.76,31.68,64.57
129.0,臺北市,2012/07/13,中山,4.7,0.79,404.30928961748634,18.0,41.0,49.0,32.0,41.36,16.67,24.68,2.203,0.341,1.86,32.67,57.17
130.0,臺北市,2012/07/13,大同,5.5,1.91,404.30928961748634,21.590255731922397,37.580263157894734,50.0,30.0,63.22,35.25,27.97,2.609,0.622,1.99,29.512343336275375,74.47417107583773
131.0,臺北市,2012/07/13,萬華,4.6,0.53,404.30928961748634,21.7,48.0,44.0,22.0,24.22,5.86,18.37,1.982820746132848,0.18748862602365787,1.7957142857142858,32.22,58.9
132.0,臺北市,2012/07/13,陽明,2.7,0.17,392.06,25.8,42.0,16.0,12.0,8.46,1.15,7.31,1.982820746132848,0.18748862602365787,1.7957142857142858,23.56,82.93
133.0,臺北市,2012/07/13,士林,4.2,0.34,404.30928961748634,21.6,50.0,48.0,21.0,19.9,4.23,15.67,1.982820746132848,0.18748862602365787,1.7957142857142858,31.74,56.03
134.0,臺北市,2012/07/12,松山,3.7,0.47,416.94,24.5,56.0,46.0,23.0,25.88,6.51,19.37,2.051,0.236,1.81,31.69,57.8
135.0,臺北市,2012/07/12,古亭,2.9,0.44,404.30928961748634,23.5,49.0,41.0,23.0,22.54,6.59,15.95,1.924,0.185,1.74,31.62,64.62
136.0,臺北市,2012/07/12,中山,4.6,0.78,404.30928961748634,16.9,38.0,50.0,35.0,39.46,16.03,23.42,2.152,0.314,1.84,32.69,58.43
137.0,臺北市,2012/07/12,大同,6.6,1.93,404.30928961748634,21.590255731922397,37.580263157894734,55.0,29.0,63.23,36.19,27.04,2.659,0.669,1.99,29.512343336275375,74.47417107583773
138.0,臺北市,2012/07/12,萬華,5.2,0.5,404.30928961748634,21.2,49.0,47.0,23.0,24.62,6.18,18.44,1.982820746132848,0.18748862602365787,1.7957142857142858,32.39,59.4
139.0,臺北市,2012/07/12,陽明,2.1,0.14,391.55,26.1,37.0,19.0,12.0,7.9,1.22,6.64,1.982820746132848,0.18748862602365787,1.7957142857142858,23.69,85.0
140.0,臺北市,2012/07/12,士林,3.4,0.35,404.30928961748634,22.2,52.0,51.0,24.0,21.34,5.22,16.13,1.982820746132848,0.18748862602365787,1.7957142857142858,31.77,58.05
141.0,臺北市,2012/07/11,松山,5.5,0.56,420.89,27.8,60.0,59.0,31.0,30.94,5.46,25.48,2.09,0.241,1.85,31.25,61.45
142.0,臺北市,2012/07/11,古亭,2.9,0.48,404.30928961748634,28.3,54.0,46.0,25.0,23.85,6.09,17.76,1.914,0.189,1.73,31.61,66.25
143.0,臺北市,2012/07/11,中山,4.3,0.73,404.30928961748634,24.9,51.0,58.0,37.0,35.54,9.51,26.03,2.138,0.289,1.85,32.64,60.17
144.0,臺北市,2012/07/11,大同,6.2,1.79,404.30928961748634,21.590255731922397,37.580263157894734,61.0,39.0,64.57,29.5,35.08,2.632,0.652,1.98,29.512343336275375,74.47417107583773
145.0,臺北市,2012/07/11,萬華,4.6,0.54,404.30928961748634,28.0,57.0,42.0,25.0,24.01,4.27,19.74,1.982820746132848,0.18748862602365787,1.7957142857142858,32.51,60.96
146.0,臺北市,2012/07/11,陽明,2.5,0.15,388.96,37.5,52.0,21.0,16.0,7.18,0.82,6.36,1.982820746132848,0.18748862602365787,1.7957142857142858,24.49,82.24
147.0,臺北市,2012/07/11,士林,4.7,0.36,404.30928961748634,29.0,61.0,52.0,28.0,20.24,2.71,17.54,1.982820746132848,0.18748862602365787,1.7957142857142858,32.0,59.39
