序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
47.0,臺北市,2012/01/25,萬華,2.9,0.58,410.7318032786886,24.0,29.0,41.0,33.0,23.25,3.18,20.06,2.1872336860670196,0.24614814814814814,1.9417019400352737,12.05,78.07
48.0,臺北市,2012/01/25,陽明,2.8,0.44,404.77,41.0,46.0,14.0,9.0,3.84,1.22,2.62,2.1872336860670196,0.24614814814814814,1.9417019400352737,5.04,98.85
49.0,臺北市,2012/01/25,士林,3.0,0.49,410.7318032786886,37.0,40.0,38.0,29.0,8.43,1.74,6.69,2.1872336860670196,0.24614814814814814,1.9417019400352737,11.89,72.14
50.0,臺北市,2012/01/24,松山,1.2,0.41,407.54,29.6,34.0,18.0,14.0,18.04,3.76,14.28,2.025,0.094,1.93,13.74,87.77
51.0,臺北市,2012/01/24,古亭,1.6,0.43,410.7318032786886,26.3,32.0,24.0,16.0,17.32,2.71,14.61,2.031,0.109,1.92,14.12,89.85
52.0,臺北市,2012/01/24,中山,2.3,0.49,410.7318032786886,20.3,27.0,19.0,22.0,27.06,6.28,20.78,2.11,0.13,1.98,14.2,87.72
53.0,臺北市,2012/01/24,大同,2.3,1.02,410.7318032786886,24.498456790123456,35.53755458515284,24.0,18.0,74.97,44.19,30.77,2.375,0.361,2.01,16.54536327608983,80.33939233817702
54.0,臺北市,2012/01/24,萬華,1.2,0.46,410.7318032786886,20.3,27.0,15.0,14.0,24.84,4.25,20.58,2.1872336860670196,0.24614814814814814,1.9417019400352737,14.22,88.25
55.0,臺北市,2012/01/24,陽明,1.2,0.28,399.71,40.8,43.0,5.0,3.0,1.84,0.81,1.03,2.1872336860670196,0.24614814814814814,1.9417019400352737,8.57,99.96
56.0,臺北市,2012/01/24,士林,1.0,0.42,410.7318032786886,26.6,34.0,19.0,11.0,14.79,2.25,12.54,2.1872336860670196,0.24614814814814814,1.9417019400352737,13.81,85.52
57.0,臺北市,2012/01/23,松山,1.4,0.36,406.15,28.6,35.0,13.0,14.0,16.17,3.73,12.43,1.989,0.073,1.92,11.98,84.52
58.0,臺北市,2012/01/23,古亭,1.7,0.38,410.7318032786886,26.4,29.0,26.0,13.0,13.49,2.45,11.05,2.027,0.065,1.96,12.32,87.57
59.0,臺北市,2012/01/23,中山,1.3,0.46,410.7318032786886,21.4,27.0,12.0,19.0,21.85,4.4,17.44,2.035,0.102,1.93,12.65,82.01
60.0,臺北市,2012/01/23,大同,2.1,0.83,410.7318032786886,24.498456790123456,35.53755458515284,27.0,15.0,53.47,28.94,24.53,2.242,0.286,1.96,16.54536327608983,80.33939233817702
61.0,臺北市,2012/01/23,萬華,1.0,0.38,410.7318032786886,22.8,26.0,13.0,12.0,16.65,2.49,14.15,2.1872336860670196,0.24614814814814814,1.9417019400352737,12.51,83.41
62.0,臺北市,2012/01/23,陽明,1.2,0.25,399.04,37.1,38.0,5.0,3.0,1.93,0.86,1.07,2.1872336860670196,0.24614814814814814,1.9417019400352737,6.16,99.39
63.0,臺北市,2012/01/23,士林,1.1,0.31,410.7318032786886,32.5,35.0,13.0,9.0,7.31,0.47,6.84,2.1872336860670196,0.24614814814814814,1.9417019400352737,12.62,75.6
64.0,臺北市,2012/01/22,松山,0.7,0.35,404.93,32.0,34.0,11.0,10.0,10.91,1.44,9.47,1.976,0.069,1.91,13.77,83.85
65.0,臺北市,2012/01/22,古亭,0.8,0.42,410.7318032786886,24.5,27.0,22.0,12.0,17.63,3.29,14.34,2.049,0.09,1.96,14.17,87.24
66.0,臺北市,2012/01/22,中山,1.6,0.5,410.7318032786886,20.4,23.0,12.0,17.0,24.83,5.37,19.47,2.066,0.132,1.93,14.55,82.7
67.0,臺北市,2012/01/22,大同,1.7,0.96,410.7318032786886,24.498456790123456,35.53755458515284,23.0,14.0,52.51,27.45,25.06,2.303,0.336,1.97,16.54536327608983,80.33939233817702
68.0,臺北市,2012/01/22,萬華,1.5,0.45,410.7318032786886,19.2,21.0,11.0,10.0,22.42,3.45,18.97,2.1872336860670196,0.24614814814814814,1.9417019400352737,14.34,84.39
69.0,臺北市,2012/01/22,陽明,0.5,0.24,398.64,37.5,39.0,5.0,3.0,2.32,0.78,1.54,2.1872336860670196,0.24614814814814814,1.9417019400352737,7.95,99.51
70.0,臺北市,2012/01/22,士林,1.2,0.34,410.7318032786886,30.8,33.0,16.0,8.0,9.33,1.33,8.0,2.1872336860670196,0.24614814814814814,1.9417019400352737,14.06,79.04
71.0,臺北市,2012/01/21,松山,2.1,0.72,414.9,27.0,37.0,26.0,21.0,21.19,3.92,17.27,2.087,0.143,1.94,15.98,84.25
72.0,臺北市,2012/01/21,古亭,2.3,0.73,410.7318032786886,25.0,32.0,39.0,23.0,22.6,4.39,18.21,2.125,0.137,1.99,16.56,85.0
73.0,臺北市,2012/01/21,中山,2.1,0.84,410.7318032786886,22.0,29.0,26.0,28.0,28.77,6.63,22.14,2.133,0.177,1.96,16.86,81.35
74.0,臺北市,2012/01/21,大同,2.2,1.39,410.7318032786886,24.498456790123456,35.53755458515284,38.0,25.0,61.0,31.38,29.62,2.429,0.448,1.98,16.54536327608983,80.33939233817702
75.0,臺北市,2012/01/21,萬華,1.4,0.72,410.7318032786886,22.5,30.0,24.0,19.0,25.96,4.65,21.31,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.69,82.6
76.0,臺北市,2012/01/21,陽明,1.1,0.51,404.76,42.0,47.0,5.0,3.0,3.08,0.93,2.15,2.1872336860670196,0.24614814814814814,1.9417019400352737,10.49,100.0
77.0,臺北市,2012/01/21,士林,1.4,0.63,410.7318032786886,33.1,39.0,23.0,16.0,12.76,1.97,10.77,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.87,76.62
78.0,臺北市,2012/01/20,松山,3.4,0.66,413.52,26.4,35.0,50.0,38.0,28.3,3.59,24.71,2.096,0.155,1.94,16.87,79.01
79.0,臺北市,2012/01/20,古亭,3.5,0.68,410.7318032786886,23.6,29.0,61.0,39.0,27.55,5.45,22.1,2.14,0.163,1.98,17.44,80.12
80.0,臺北市,2012/01/20,中山,3.0,0.85,410.7318032786886,22.0,30.0,41.0,41.0,35.12,9.4,25.72,2.162,0.214,1.95,17.7,76.76
81.0,臺北市,2012/01/20,大同,2.8,1.49,410.7318032786886,24.498456790123456,35.53755458515284,58.0,39.0,69.86,37.52,32.34,2.486,0.531,1.96,16.54536327608983,80.33939233817702
82.0,臺北市,2012/01/20,萬華,2.5,0.69,410.7318032786886,23.0,32.0,45.0,31.10933448573898,30.3,5.3,25.01,2.1872336860670196,0.24614814814814814,1.9417019400352737,17.49,77.92
83.0,臺北市,2012/01/20,陽明,1.2,0.43,401.56,43.7,45.0,5.0,3.0,2.77,1.09,1.67,2.1872336860670196,0.24614814814814814,1.9417019400352737,10.88,100.0
84.0,臺北市,2012/01/20,士林,1.4,0.53,410.7318032786886,37.0,42.0,34.0,23.0,12.18,1.33,10.84,2.1872336860670196,0.24614814814814814,1.9417019400352737,17.57,73.18
85.0,臺北市,2012/01/19,松山,2.5,0.65,417.09,18.8,27.0,52.0,30.0,37.72,9.29,28.43,2.211,0.262,1.95,18.58,75.21
86.0,臺北市,2012/01/19,古亭,3.6,0.66,410.7318032786886,20.1,32.0,60.0,34.0,35.63,8.87,26.76,2.259,0.264,1.99,18.92,77.16
87.0,臺北市,2012/01/19,中山,3.3,0.87,410.7318032786886,15.7,22.0,48.0,38.0,46.85,16.55,30.3,2.26,0.307,1.95,19.06,75.87
88.0,臺北市,2012/01/19,大同,3.2,1.51,410.7318032786886,24.498456790123456,35.53755458515284,60.0,36.0,66.62,34.43,32.19,2.625,0.603,2.02,16.54536327608983,80.33939233817702
89.0,臺北市,2012/01/19,萬華,3.1,0.71,410.7318032786886,18.0,26.0,46.0,30.0,37.87,8.73,29.13,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.85,77.36
90.0,臺北市,2012/01/19,陽明,1.0,0.24,396.9,39.2,42.0,8.0,7.0,2.17,0.79,1.37,2.1872336860670196,0.24614814814814814,1.9417019400352737,13.46,95.38
91.0,臺北市,2012/01/19,士林,1.7,0.47,410.7318032786886,27.0,34.0,54.0,26.0,21.32,4.03,17.28,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.44,77.32
92.0,臺北市,2012/01/18,松山,3.4,1.31,442.4,9.7,19.0,42.0,27.0,83.74,35.67,48.08,2.822,0.594,2.23,19.41,69.26
93.0,臺北市,2012/01/18,古亭,2.6,1.11,410.7318032786886,9.0,17.0,52.0,27.0,62.19,25.99,36.2,2.54,0.457,2.08,19.95,69.87
94.0,臺北市,2012/01/18,中山,5.2,1.31,410.7318032786886,9.4,24.0,44.0,36.0,83.94,41.23,42.71,2.691,0.515,2.18,20.22,67.01
95.0,臺北市,2012/01/18,大同,5.2,2.47,410.7318032786886,24.498456790123456,35.53755458515284,66.0,36.0,118.37,72.13,46.24,3.309,1.107,2.2,16.54536327608983,80.33939233817702
96.0,臺北市,2012/01/18,萬華,2.5,1.08,410.7318032786886,11.6,24.0,43.0,24.0,53.1,15.31,37.79,2.1872336860670196,0.24614814814814814,1.9417019400352737,20.06,67.02
97.0,臺北市,2012/01/18,陽明,1.0,0.25,395.84,41.0,48.0,15.0,11.0,5.66,1.39,4.26,2.1872336860670196,0.24614814814814814,1.9417019400352737,14.12,83.79
98.0,臺北市,2012/01/18,士林,3.5,0.85,410.7318032786886,18.7,40.0,62.0,28.0,56.47,22.7,33.78,2.1872336860670196,0.24614814814814814,1.9417019400352737,19.45,71.16
99.0,臺北市,2012/01/17,松山,2.6,0.57,413.64,16.6,29.0,31.0,17.0,35.59,12.01,23.58,2.152,0.214,1.94,17.71,68.53
100.0,臺北市,2012/01/17,古亭,1.8,0.55,410.7318032786886,21.0,30.0,37.0,17.0,28.27,8.31,19.96,2.098,0.154,1.94,18.52,68.15
101.0,臺北市,2012/01/17,中山,3.0,0.78,410.7318032786886,12.1,23.0,28.0,23.0,47.14,17.06,30.08,2.259,0.266,1.99,18.57,67.6
102.0,臺北市,2012/01/17,大同,2.5,1.43,410.7318032786886,24.498456790123456,35.53755458515284,44.0,23.0,85.02,50.94,34.08,2.588,0.588,2.0,16.54536327608983,80.33939233817702
103.0,臺北市,2012/01/17,萬華,2.1,0.63,410.7318032786886,15.2,24.0,33.0,16.0,39.88,12.11,27.77,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.49,67.5
104.0,臺北市,2012/01/17,陽明,1.8,0.23,396.83,38.0,40.0,14.0,9.0,2.54,1.19,1.35,2.1872336860670196,0.24614814814814814,1.9417019400352737,10.91,95.39
105.0,臺北市,2012/01/17,士林,2.1,0.47,410.7318032786886,25.0,35.0,35.0,14.0,20.77,4.3,16.47,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.15,67.29
106.0,臺北市,2012/01/16,松山,1.5,0.7,414.45,15.4,23.0,18.0,14.0,37.58,11.81,25.77,2.203,0.24,1.96,16.66,82.08
107.0,臺北市,2012/01/16,古亭,1.9,0.73,410.7318032786886,15.1,22.0,34.0,19.0,37.21,11.55,25.66,2.319,0.302,2.02,16.55,86.76
108.0,臺北市,2012/01/16,中山,2.4,1.03,410.7318032786886,11.7,19.0,19.0,21.0,59.33,29.74,29.59,2.346,0.364,1.98,16.79,84.25
109.0,臺北市,2012/01/16,大同,3.0,1.48,410.7318032786886,24.498456790123456,35.53755458515284,29.0,18.0,62.81,36.73,26.08,2.538,0.56,1.98,16.54536327608983,80.33939233817702
110.0,臺北市,2012/01/16,萬華,1.9,0.75,410.7318032786886,14.0,20.0,19.0,11.0,37.81,11.58,26.22,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.49,85.97
111.0,臺北市,2012/01/16,陽明,1.1,0.23,395.78,35.6,39.0,5.0,3.0,2.46,0.44,1.96,2.1872336860670196,0.24614814814814814,1.9417019400352737,10.7,99.75
112.0,臺北市,2012/01/16,士林,1.4,0.49,410.7318032786886,18.9,25.0,19.0,10.0,25.93,7.29,18.62,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.02,83.39
113.0,臺北市,2012/01/15,松山,3.0,0.56,411.12,11.5,17.0,19.0,15.0,34.61,7.94,26.67,2.183,0.204,1.98,18.53,85.91
114.0,臺北市,2012/01/15,古亭,3.7,0.65,410.7318032786886,10.9,17.0,31.0,18.0,37.69,11.47,26.21,2.266,0.239,2.03,18.83,88.13
115.0,臺北市,2012/01/15,中山,3.1,0.74,410.7318032786886,10.0,15.0,26.0,23.0,41.52,14.4,27.11,2.274,0.249,2.03,19.03,86.37
116.0,臺北市,2012/01/15,大同,4.3,1.56,410.7318032786886,24.498456790123456,35.53755458515284,36.0,24.0,88.43,57.04,31.38,2.649,0.57,2.08,16.54536327608983,80.33939233817702
117.0,臺北市,2012/01/15,萬華,3.3,0.68,410.7318032786886,8.9,15.0,18.0,15.0,41.21,12.77,28.43,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.88,87.57
118.0,臺北市,2012/01/15,陽明,1.4,0.23,394.94,36.1,39.0,5.0,2.0,1.84,0.75,1.1,2.1872336860670196,0.24614814814814814,1.9417019400352737,13.98,100.0
119.0,臺北市,2012/01/15,士林,1.7,0.55,410.7318032786886,12.9,17.0,25.0,16.0,27.03,6.68,20.35,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.29,88.04
120.0,臺北市,2012/01/14,松山,4.0,0.73,416.33,18.5,29.0,33.0,24.0,39.89,9.57,30.31,2.247,0.278,1.97,20.25,84.83
121.0,臺北市,2012/01/14,古亭,4.6,0.75,410.7318032786886,18.9,29.0,41.0,23.0,38.3,10.6,27.7,2.309,0.298,2.01,20.77,85.29
122.0,臺北市,2012/01/14,中山,5.2,0.91,410.7318032786886,14.2,20.0,33.0,27.0,50.7,19.37,31.34,2.324,0.319,2.01,20.69,85.03
123.0,臺北市,2012/01/14,大同,4.4,1.76,410.7318032786886,24.498456790123456,35.53755458515284,45.0,26.0,72.61,38.96,33.65,2.675,0.638,2.04,16.54536327608983,80.33939233817702
124.0,臺北市,2012/01/14,萬華,5.3,0.79,410.7318032786886,15.7,24.0,33.0,20.0,41.37,12.47,28.9,2.1872336860670196,0.24614814814814814,1.9417019400352737,20.58,86.23
125.0,臺北市,2012/01/14,陽明,1.7,0.3,394.2,32.1,39.0,11.0,9.0,6.78,0.65,6.13,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.23,98.75
126.0,臺北市,2012/01/14,士林,2.9,0.45,410.7318032786886,23.6,31.0,33.0,15.0,21.12,4.12,16.98,2.1872336860670196,0.24614814814814814,1.9417019400352737,20.51,81.66
127.0,臺北市,2012/01/13,松山,3.6,0.56,408.56,15.1,19.0,18.0,15.0,33.7,8.35,25.36,2.13,0.198,1.93,17.86,86.71
128.0,臺北市,2012/01/13,古亭,3.4,0.69,410.7318032786886,14.0,16.0,31.0,17.0,41.09,16.91,24.18,2.19,0.225,1.97,18.4,87.17
129.0,臺北市,2012/01/13,中山,4.5,0.77,410.7318032786886,12.2,16.0,21.0,21.0,46.76,19.25,27.51,2.217,0.259,1.96,18.77,83.83
130.0,臺北市,2012/01/13,大同,5.4,1.98,410.7318032786886,24.498456790123456,35.53755458515284,35.0,23.0,103.57,69.75,33.81,2.842,0.775,2.07,16.54536327608983,80.33939233817702
131.0,臺北市,2012/01/13,萬華,4.0,0.72,410.7318032786886,11.5,15.0,22.0,12.0,43.07,15.98,27.09,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.63,85.49
132.0,臺北市,2012/01/13,陽明,0.7,0.21,393.88,37.3,39.0,5.0,3.0,2.19,0.92,1.27,2.1872336860670196,0.24614814814814814,1.9417019400352737,13.21,100.0
133.0,臺北市,2012/01/13,士林,3.3,0.45,410.7318032786886,24.1,30.0,25.0,11.0,21.61,7.91,13.7,2.1872336860670196,0.24614814814814814,1.9417019400352737,18.42,78.07
134.0,臺北市,2012/01/12,松山,3.4,0.59,409.51,24.0,33.0,44.0,36.0,27.37,6.5,20.86,2.087,0.16,1.93,16.02,77.62
135.0,臺北市,2012/01/12,古亭,3.3,0.66,410.7318032786886,24.5,33.0,48.0,36.0,25.15,6.58,18.57,2.108,0.144,1.96,16.59,78.45
136.0,臺北市,2012/01/12,中山,3.7,0.74,410.7318032786886,19.4,26.0,57.0,43.0,34.8,10.67,24.14,2.126,0.201,1.93,16.82,75.56
137.0,臺北市,2012/01/12,大同,4.5,1.27,410.7318032786886,24.498456790123456,35.53755458515284,62.0,43.0,64.65,34.9,29.75,2.386,0.454,1.93,16.54536327608983,80.33939233817702
138.0,臺北市,2012/01/12,萬華,3.7,0.63,410.7318032786886,21.5,28.0,46.0,38.0,27.58,6.31,21.26,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.53,77.16
139.0,臺北市,2012/01/12,陽明,2.6,0.39,400.55,38.7,40.0,13.0,7.0,3.49,1.0,2.48,2.1872336860670196,0.24614814814814814,1.9417019400352737,9.87,100.0
140.0,臺北市,2012/01/12,士林,4.2,0.47,410.7318032786886,33.3,37.0,52.0,32.0,11.25,1.64,9.6,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.37,71.28
141.0,臺北市,2012/01/11,松山,2.7,0.54,409.14,29.4,32.0,62.0,44.0,20.81,3.72,17.09,2.101,0.149,1.95,15.98,67.91
142.0,臺北市,2012/01/11,古亭,3.0,0.63,410.7318032786886,24.3,29.0,73.0,47.0,27.5,6.25,21.25,2.126,0.151,1.98,16.48,70.05
143.0,臺北市,2012/01/11,中山,2.8,0.75,410.7318032786886,20.2,25.0,59.0,52.0,35.17,10.29,24.89,2.136,0.206,1.93,16.68,66.69
144.0,臺北市,2012/01/11,大同,2.6,1.19,410.7318032786886,24.498456790123456,35.53755458515284,76.0,49.0,59.65,32.0,27.66,2.342,0.416,1.93,16.54536327608983,80.33939233817702
145.0,臺北市,2012/01/11,萬華,2.4,0.65,410.7318032786886,19.5,27.0,63.0,45.0,33.47,7.52,25.95,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.6,67.82
146.0,臺北市,2012/01/11,陽明,1.3,0.39,402.07,39.6,43.0,33.0,27.0,3.48,0.77,2.71,2.1872336860670196,0.24614814814814814,1.9417019400352737,8.69,99.29
147.0,臺北市,2012/01/11,士林,2.6,0.46,410.7318032786886,35.7,38.0,60.0,38.0,11.96,2.01,9.96,2.1872336860670196,0.24614814814814814,1.9417019400352737,16.38,65.53
