序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
11.0,臺北市,2013/05/30,大同,4.1,1.51,418.1217073170731,26.66757709251101,41.783618046430135,49.0,34.0,61.22,33.38,27.84,2.544,0.53,2.01,26.239995581087054,79.43960636886334
12.0,臺北市,2013/05/30,萬華,3.1,0.62,418.1217073170731,26.7,67.0,30.0,20.0,27.37,7.01,20.36,2.118188628158845,0.22698826714801446,1.8917148014440432,30.26,67.69
13.0,臺北市,2013/05/30,陽明,2.6,0.17,408.83,40.3,64.0,20.0,16.0,6.57,0.65,5.9,2.118188628158845,0.22698826714801446,1.8917148014440432,23.15,88.54
14.0,臺北市,2013/05/30,士林,3.3,0.53,418.1217073170731,35.7,80.0,42.0,27.0,23.76,4.93,18.84,2.118188628158845,0.22698826714801446,1.8917148014440432,29.75,74.8
15.0,臺北市,2013/05/29,松山,2.5,0.72,436.88,20.5,49.0,30.0,25.0,37.08,10.38,26.7,2.287,0.338,1.95,28.83,73.55
16.0,臺北市,2013/05/29,古亭,2.4,0.68,418.1217073170731,22.0,50.0,40.0,24.0,31.86,9.14,22.72,2.057,0.258,1.8,28.81,75.69
17.0,臺北市,2013/05/29,中山,1.6,0.8,418.1217073170731,18.0,38.0,42.0,21.746614242027086,39.0,10.45,28.56,2.269,0.338,1.93,30.28,68.58
18.0,臺北市,2013/05/29,大同,4.6,2.28,418.1217073170731,26.66757709251101,41.783618046430135,49.0,32.0,92.56,54.84,37.71,2.869,0.837,2.03,26.239995581087054,79.43960636886334
19.0,臺北市,2013/05/29,萬華,1.9,0.64,418.1217073170731,20.0,44.0,26.0,18.0,28.31,6.84,21.47,2.118188628158845,0.22698826714801446,1.8917148014440432,29.9,70.2
20.0,臺北市,2013/05/29,陽明,2.7,0.17,406.56,42.4,61.0,23.0,16.0,6.2,1.24,4.97,2.118188628158845,0.22698826714801446,1.8917148014440432,23.69,84.6
21.0,臺北市,2013/05/29,士林,2.4,0.61,418.1217073170731,24.1,54.0,31.0,20.0,30.62,5.04,25.58,2.118188628158845,0.22698826714801446,1.8917148014440432,29.59,74.66
22.0,臺北市,2013/05/28,松山,5.6,0.64,434.01,17.3,44.0,32.0,27.0,35.84,10.79,25.05,2.204,0.305,1.9,29.56,68.32
23.0,臺北市,2013/05/28,古亭,4.4,0.63,418.1217073170731,16.5,33.0,38.0,21.0,32.89,9.81,23.08,2.024,0.232,1.79,29.97,68.81
24.0,臺北市,2013/05/28,中山,5.0,0.83,418.1217073170731,15.6,37.0,36.0,21.746614242027086,43.73,15.54,28.19,2.266,0.344,1.92,30.91,65.28
25.0,臺北市,2013/05/28,大同,5.8,1.99,418.1217073170731,26.66757709251101,41.783618046430135,49.0,30.0,76.04,41.05,34.99,2.768,0.724,2.04,26.239995581087054,79.43960636886334
26.0,臺北市,2013/05/28,萬華,3.5,0.68,418.1217073170731,15.9,36.0,25.0,19.0,32.4,8.46,23.94,2.118188628158845,0.22698826714801446,1.8917148014440432,31.01,65.42
27.0,臺北市,2013/05/28,陽明,2.0,0.14,404.17,27.6,45.0,15.0,10.0,6.48,1.31,5.16,2.118188628158845,0.22698826714801446,1.8917148014440432,23.17,85.15
28.0,臺北市,2013/05/28,士林,4.2,0.42,418.1217073170731,22.1,50.0,37.0,21.0,22.81,4.9,17.91,2.118188628158845,0.22698826714801446,1.8917148014440432,30.49,69.67
29.0,臺北市,2013/05/27,松山,3.9,0.54,432.17,23.1,49.0,37.0,27.0,29.61,6.27,23.34,2.118188628158845,0.22698826714801446,1.8917148014440432,28.66,68.44
30.0,臺北市,2013/05/27,古亭,3.5,0.58,418.1217073170731,25.7,53.0,43.0,23.0,28.69,6.5,22.19,2.042,0.203,1.84,29.17,69.07
31.0,臺北市,2013/05/27,中山,3.2853869433635974,0.75,418.1217073170731,21.2,44.0,39.0,21.746614242027086,39.9,11.98,27.91,2.206,0.283,1.92,30.02,65.19
32.0,臺北市,2013/05/27,大同,5.5,2.01,418.1217073170731,26.66757709251101,41.783618046430135,56.0,31.0,81.73,44.95,36.78,2.737,0.702,2.04,26.239995581087054,79.43960636886334
33.0,臺北市,2013/05/27,萬華,4.2,0.71,418.1217073170731,22.4,50.0,28.0,22.0,36.13,8.7,27.43,2.118188628158845,0.22698826714801446,1.8917148014440432,29.96,66.27
34.0,臺北市,2013/05/27,陽明,2.3,0.17,407.38,31.5,50.0,15.0,12.0,6.54,0.34,6.21,2.118188628158845,0.22698826714801446,1.8917148014440432,22.56,86.68
35.0,臺北市,2013/05/27,士林,3.5,0.44,418.1217073170731,28.6,62.0,39.0,24.0,20.88,4.72,16.16,2.118188628158845,0.22698826714801446,1.8917148014440432,29.48,70.99
36.0,臺北市,2013/05/26,松山,3.1,0.38,424.85,33.1,60.0,35.0,28.0,16.76,2.16,14.6,2.118188628158845,0.22698826714801446,1.8917148014440432,26.95,70.41
37.0,臺北市,2013/05/26,古亭,1.9,0.38,418.1217073170731,32.8,54.0,42.0,24.0,18.17,2.97,15.21,1.96,0.106,1.86,27.46,71.08
38.0,臺北市,2013/05/26,中山,3.0,0.48,418.1217073170731,29.0,45.0,36.0,21.746614242027086,25.07,5.88,19.19,2.039,0.151,1.89,28.19,68.43
39.0,臺北市,2013/05/26,大同,3.3,1.07,418.1217073170731,26.66757709251101,41.783618046430135,47.0,29.0,52.27,23.84,28.42,2.367,0.327,2.04,26.239995581087054,79.43960636886334
40.0,臺北市,2013/05/26,萬華,1.7,0.48,418.1217073170731,28.9,49.0,32.0,21.0,24.05,4.24,19.82,2.118188628158845,0.22698826714801446,1.8917148014440432,28.03,69.89
41.0,臺北市,2013/05/26,陽明,1.3,0.2,411.34,40.4,50.0,23.0,19.0,5.13,0.88,4.24,2.118188628158845,0.22698826714801446,1.8917148014440432,20.61,94.5
42.0,臺北市,2013/05/26,士林,2.5,0.29,418.1217073170731,37.0,55.0,34.0,25.0,12.92,1.44,11.48,2.118188628158845,0.22698826714801446,1.8917148014440432,27.39,74.93
43.0,臺北市,2013/05/25,松山,1.7,0.27,411.76,36.4,46.0,29.0,20.0,13.78,2.25,11.54,2.118188628158845,0.22698826714801446,1.8917148014440432,26.71,66.94
44.0,臺北市,2013/05/25,古亭,1.8,0.28,418.1217073170731,35.3,42.0,38.0,18.0,16.45,2.91,13.54,1.835,0.081,1.75,27.47,65.27
45.0,臺北市,2013/05/25,中山,1.5,0.4,418.1217073170731,32.9,38.0,29.0,21.746614242027086,21.78,4.83,16.95,1.95,0.142,1.81,27.56,65.76
46.0,臺北市,2013/05/25,大同,2.4,0.8,418.1217073170731,26.66757709251101,41.783618046430135,40.0,21.0,43.4,18.41,24.99,2.144,0.264,1.88,26.239995581087054,79.43960636886334
47.0,臺北市,2013/05/25,萬華,2.0,0.31,418.1217073170731,32.2,37.0,31.0,15.0,22.82,4.53,18.3,2.118188628158845,0.22698826714801446,1.8917148014440432,27.35,67.04
48.0,臺北市,2013/05/25,陽明,2.2,0.13,404.58,48.4,53.0,22.0,15.0,3.28,1.36,1.91,2.118188628158845,0.22698826714801446,1.8917148014440432,19.66,81.85
49.0,臺北市,2013/05/25,士林,3.0,0.2,418.1217073170731,46.8,51.0,33.0,19.0,9.22,1.75,7.46,2.118188628158845,0.22698826714801446,1.8917148014440432,27.2,69.27
50.0,臺北市,2013/05/24,松山,3.2,0.4,421.8,21.2,31.0,25.0,20.0,22.7,4.37,18.33,1.99,0.147,1.84,25.84,80.24
51.0,臺北市,2013/05/24,古亭,3.1,0.47,418.1217073170731,25.6,30.0,37.0,20.0,24.86,5.68,19.18,1.953,0.155,1.8,26.46,80.47
52.0,臺北市,2013/05/24,中山,2.1,0.68,418.1217073170731,21.1,23.0,28.0,21.746614242027086,33.9,10.73,23.17,2.104,0.244,1.86,26.82,77.74
53.0,臺北市,2013/05/24,大同,2.5,1.42,418.1217073170731,26.66757709251101,41.783618046430135,38.0,24.0,62.17,32.59,29.56,2.439,0.479,1.96,26.239995581087054,79.43960636886334
54.0,臺北市,2013/05/24,萬華,2.9,0.5,418.1217073170731,22.8,26.0,21.0,18.0,28.35,5.55,22.8,2.118188628158845,0.22698826714801446,1.8917148014440432,26.68,78.42
55.0,臺北市,2013/05/24,陽明,1.2,0.13,402.32,40.6,44.0,11.0,6.0,2.9,1.35,1.55,2.118188628158845,0.22698826714801446,1.8917148014440432,19.99,97.59
56.0,臺北市,2013/05/24,士林,1.7,0.31,418.1217073170731,33.1,40.0,28.0,17.0,15.21,3.11,12.1,2.118188628158845,0.22698826714801446,1.8917148014440432,26.49,81.58
57.0,臺北市,2013/05/23,松山,3.2,0.46,424.89,18.7,35.0,30.0,20.0,25.26,4.95,20.31,2.013,0.181,1.83,26.24,81.53
58.0,臺北市,2013/05/23,古亭,3.4,0.62,418.1217073170731,17.5,30.0,40.0,21.0,30.19,6.82,23.38,2.103,0.252,1.85,26.57,85.71
59.0,臺北市,2013/05/23,中山,4.7,0.92,418.1217073170731,14.4,28.0,33.0,21.746614242027086,44.69,16.99,27.69,2.323,0.347,1.98,26.97,81.49
60.0,臺北市,2013/05/23,大同,3.6,1.25,418.1217073170731,26.66757709251101,41.783618046430135,32.0,21.0,39.87,15.71,24.16,2.577,0.434,2.14,26.239995581087054,79.43960636886334
61.0,臺北市,2013/05/23,萬華,3.3,0.78,418.1217073170731,15.1,30.0,22.0,16.0,35.24,8.73,26.51,2.118188628158845,0.22698826714801446,1.8917148014440432,26.84,81.95
62.0,臺北市,2013/05/23,陽明,1.3,0.12,405.67,34.3,44.0,8.0,5.0,3.48,1.29,2.18,2.118188628158845,0.22698826714801446,1.8917148014440432,19.85,99.88
63.0,臺北市,2013/05/23,士林,2.5,0.4,418.1217073170731,26.9,45.0,28.0,12.0,17.89,4.4,13.49,2.118188628158845,0.22698826714801446,1.8917148014440432,26.23,86.22
64.0,臺北市,2013/05/22,松山,3.7,0.78,444.43,7.2,15.0,30.0,25.0,45.94,17.35,28.58,2.326,0.38,1.95,25.76,85.21
65.0,臺北市,2013/05/22,古亭,2.6,0.86,418.1217073170731,10.0,19.0,37.0,19.0,44.58,15.13,29.45,2.253,0.34,1.91,26.03,89.78
66.0,臺北市,2013/05/22,中山,2.4,0.96,418.1217073170731,7.9,14.0,31.0,29.0,55.46,23.58,31.87,2.472,0.426,2.05,26.52,84.65
67.0,臺北市,2013/05/22,大同,4.1,2.2,418.1217073170731,26.66757709251101,41.783618046430135,41.0,28.0,97.9,61.53,36.37,3.091,0.826,2.27,26.239995581087054,79.43960636886334
68.0,臺北市,2013/05/22,萬華,3.7,0.97,418.1217073170731,6.2,11.0,29.0,18.0,57.47,22.62,34.85,2.118188628158845,0.22698826714801446,1.8917148014440432,26.45,84.75
69.0,臺北市,2013/05/22,陽明,1.5,0.14,409.63,29.9,33.0,9.0,6.0,4.05,0.94,3.1,2.118188628158845,0.22698826714801446,1.8917148014440432,20.22,98.04
70.0,臺北市,2013/05/22,士林,2.4,0.58,418.1217073170731,16.2,23.0,28.0,15.0,27.03,5.52,21.51,2.118188628158845,0.22698826714801446,1.8917148014440432,25.9,88.44
71.0,臺北市,2013/05/21,松山,1.5,0.66,429.14,18.3,26.0,22.0,15.0,34.81,10.43,24.37,2.17,0.277,1.89,25.5,84.17
72.0,臺北市,2013/05/21,古亭,2.2,0.74,418.1217073170731,20.6,30.0,33.0,19.0,34.81,9.56,25.25,2.153,0.279,1.87,25.54,90.73
73.0,臺北市,2013/05/21,中山,2.1,0.91,418.1217073170731,16.7,23.0,29.0,25.0,45.2,16.91,28.29,2.315,0.341,1.97,26.01,84.8
74.0,臺北市,2013/05/21,大同,3.3,1.76,418.1217073170731,26.66757709251101,41.783618046430135,32.0,19.0,63.95,32.35,31.6,2.81,0.627,2.18,26.239995581087054,79.43960636886334
75.0,臺北市,2013/05/21,萬華,2.4,0.82,418.1217073170731,16.4,26.0,24.0,16.0,39.85,10.12,29.74,2.118188628158845,0.22698826714801446,1.8917148014440432,25.83,85.61
76.0,臺北市,2013/05/21,陽明,1.2,0.15,408.96,38.3,47.0,9.0,5.0,4.54,0.47,4.02,2.118188628158845,0.22698826714801446,1.8917148014440432,19.91,100.0
77.0,臺北市,2013/05/21,士林,2.3,0.5,418.1217073170731,26.2,41.0,26.0,14.0,24.1,5.54,18.54,2.118188628158845,0.22698826714801446,1.8917148014440432,25.42,88.37
78.0,臺北市,2013/05/20,松山,3.2853869433635974,0.4331462140992168,418.1217073170731,26.66757709251101,9.0,37.710232158211525,21.746614242027086,19.50557575757576,5.417004329004328,14.085766233766234,2.118188628158845,0.22698826714801446,1.8917148014440432,26.239995581087054,79.43960636886334
79.0,臺北市,2013/05/20,古亭,2.4,0.66,418.1217073170731,16.8,28.0,43.0,22.0,31.45,8.76,22.69,2.106,0.232,1.87,27.53,81.67
80.0,臺北市,2013/05/20,中山,4.7,0.79,418.1217073170731,14.0,20.0,36.0,29.0,38.92,13.48,25.44,2.24,0.284,1.96,27.95,79.16
81.0,臺北市,2013/05/20,大同,4.2,1.68,418.1217073170731,26.66757709251101,41.783618046430135,44.0,26.0,66.43,37.81,28.62,2.672,0.574,2.1,26.239995581087054,79.43960636886334
82.0,臺北市,2013/05/20,萬華,2.8,0.71,418.1217073170731,14.3,25.0,28.0,22.0,35.84,9.71,26.13,2.118188628158845,0.22698826714801446,1.8917148014440432,27.95,78.99
83.0,臺北市,2013/05/20,陽明,1.9,0.17,409.44,27.7,34.0,14.0,9.0,6.15,0.69,5.41,2.118188628158845,0.22698826714801446,1.8917148014440432,21.33,99.03
84.0,臺北市,2013/05/20,士林,2.4,0.48,418.1217073170731,19.3,33.0,39.0,22.0,19.11,2.84,16.26,2.118188628158845,0.22698826714801446,1.8917148014440432,27.6,83.47
85.0,臺北市,2013/05/19,古亭,3.1,0.51,418.1217073170731,21.2,34.0,43.0,24.0,23.05,5.69,17.36,1.979,0.149,1.83,28.2,76.84
86.0,臺北市,2013/05/19,中山,2.7,0.86,418.1217073170731,14.9,24.0,38.0,32.0,43.6,17.19,26.4,2.302,0.291,2.01,28.82,73.9
87.0,臺北市,2013/05/19,大同,3.2,1.54,418.1217073170731,26.66757709251101,41.783618046430135,41.0,24.0,56.66,29.86,26.81,2.594,0.483,2.11,26.239995581087054,79.43960636886334
88.0,臺北市,2013/05/19,萬華,2.8,0.53,418.1217073170731,20.0,36.0,25.0,20.0,25.19,5.27,19.92,2.118188628158845,0.22698826714801446,1.8917148014440432,28.56,74.51
89.0,臺北市,2013/05/19,陽明,1.6,0.17,406.28,32.6,42.0,14.0,10.0,4.96,0.67,4.27,2.118188628158845,0.22698826714801446,1.8917148014440432,21.86,96.59
90.0,臺北市,2013/05/19,士林,2.2,0.62,418.1217073170731,22.7,41.0,38.0,23.0,25.88,10.35,15.52,2.118188628158845,0.22698826714801446,1.8917148014440432,28.05,80.98
91.0,臺北市,2013/05/18,松山,3.2853869433635974,0.4331462140992168,418.1217073170731,26.66757709251101,21.0,37.710232158211525,21.746614242027086,19.50557575757576,5.417004329004328,14.085766233766234,2.118188628158845,0.22698826714801446,1.8917148014440432,26.239995581087054,79.43960636886334
92.0,臺北市,2013/05/18,古亭,2.4,1.0,418.1217073170731,12.6,17.0,73.0,43.0,46.18,12.88,33.3,2.331,0.36,1.97,26.22,92.87
93.0,臺北市,2013/05/18,中山,2.5,1.01,418.1217073170731,14.9,22.0,52.0,50.0,52.72,20.26,32.46,2.418,0.373,2.05,27.11,83.29
94.0,臺北市,2013/05/18,大同,3.2,1.75,418.1217073170731,26.66757709251101,41.783618046430135,65.0,43.0,76.13,41.07,35.07,2.724,0.591,2.13,26.239995581087054,79.43960636886334
95.0,臺北市,2013/05/18,萬華,2.2,0.86,418.1217073170731,14.5,21.0,50.0,38.0,41.04,9.48,31.56,2.118188628158845,0.22698826714801446,1.8917148014440432,26.9,84.55
96.0,臺北市,2013/05/18,陽明,0.8,0.19,410.37,39.9,51.0,16.0,11.0,4.75,0.7,4.02,2.118188628158845,0.22698826714801446,1.8917148014440432,21.3,99.84
97.0,臺北市,2013/05/18,士林,2.3,0.56,418.1217073170731,24.7,43.0,45.0,33.0,24.56,5.63,18.92,2.118188628158845,0.22698826714801446,1.8917148014440432,26.72,86.96
98.0,臺北市,2013/05/17,松山,2.0,0.52,421.44,21.6,38.0,28.0,26.0,27.91,7.17,20.74,2.053,0.195,1.86,26.39,81.82
99.0,臺北市,2013/05/17,古亭,2.7,0.69,418.1217073170731,21.9,39.0,45.0,28.0,31.53,7.82,23.71,2.13,0.262,1.87,26.9,85.25
100.0,臺北市,2013/05/17,中山,1.2,0.91,418.1217073170731,14.5,23.0,30.0,29.0,44.92,17.21,27.71,2.288,0.324,1.96,27.1,82.13
101.0,臺北市,2013/05/17,大同,2.5,1.4,418.1217073170731,26.66757709251101,41.783618046430135,37.0,21.0,48.82,22.04,26.78,2.596,0.456,2.14,26.239995581087054,79.43960636886334
102.0,臺北市,2013/05/17,萬華,2.3,0.7,418.1217073170731,19.7,35.0,30.0,22.0,33.7,7.84,25.86,2.118188628158845,0.22698826714801446,1.8917148014440432,27.0,82.27
103.0,臺北市,2013/05/17,陽明,1.3,0.17,408.69,36.5,50.0,8.0,5.0,4.2,1.05,3.14,2.118188628158845,0.22698826714801446,1.8917148014440432,20.4,99.96
104.0,臺北市,2013/05/17,士林,2.9,0.42,418.1217073170731,23.8,39.0,34.0,19.0,18.66,5.76,12.89,2.118188628158845,0.22698826714801446,1.8917148014440432,26.31,87.14
105.0,臺北市,2013/05/16,松山,3.1,1.0,453.22,4.2,10.0,35.0,26.0,58.87,28.4,30.47,2.516,0.459,2.06,26.16,83.78
106.0,臺北市,2013/05/16,古亭,3.2,1.1,418.1217073170731,6.4,12.0,43.0,26.0,54.52,22.89,31.63,2.356,0.428,1.93,26.33,88.99
107.0,臺北市,2013/05/16,中山,2.0,1.16,418.1217073170731,5.3,10.0,40.0,31.0,62.5,30.38,32.11,2.501,0.473,2.03,27.0,82.44
108.0,臺北市,2013/05/16,大同,4.3,2.52,418.1217073170731,26.66757709251101,41.783618046430135,50.0,31.0,100.22,64.47,35.76,3.184,0.968,2.22,26.239995581087054,79.43960636886334
109.0,臺北市,2013/05/16,萬華,5.8,1.25,418.1217073170731,2.5,4.0,38.0,25.0,60.94,24.17,36.77,2.118188628158845,0.22698826714801446,1.8917148014440432,26.84,82.92
110.0,臺北市,2013/05/16,陽明,1.2,0.13,408.36,16.5,22.0,11.0,8.0,5.01,0.69,4.3,2.118188628158845,0.22698826714801446,1.8917148014440432,21.11,97.93
111.0,臺北市,2013/05/16,士林,1.9,0.92,418.1217073170731,5.4,13.0,35.0,20.0,43.57,19.1,24.47,2.118188628158845,0.22698826714801446,1.8917148014440432,26.27,87.52
112.0,臺北市,2013/05/15,松山,2.9,0.81,443.33,11.7,29.0,30.0,23.0,46.63,20.16,26.46,2.306,0.339,1.97,25.6,81.13
113.0,臺北市,2013/05/15,古亭,2.5,0.85,418.1217073170731,15.3,36.0,37.0,21.0,40.89,16.24,24.65,2.145,0.284,1.86,25.59,86.13
114.0,臺北市,2013/05/15,中山,3.2,1.17,418.1217073170731,11.8,28.0,32.0,29.0,62.84,33.59,29.26,2.463,0.438,2.03,26.57,79.71
115.0,臺北市,2013/05/15,大同,4.3,2.49,418.1217073170731,26.66757709251101,41.783618046430135,47.0,28.0,104.05,70.3,33.75,3.145,0.89,2.26,26.239995581087054,79.43960636886334
116.0,臺北市,2013/05/15,萬華,2.2,0.98,418.1217073170731,11.4,29.0,33.0,22.0,46.34,17.18,29.16,2.118188628158845,0.22698826714801446,1.8917148014440432,26.38,80.36
117.0,臺北市,2013/05/15,陽明,1.4,0.19,412.14,36.4,42.0,16.0,13.0,4.22,0.73,3.47,2.118188628158845,0.22698826714801446,1.8917148014440432,20.49,97.12
118.0,臺北市,2013/05/15,士林,2.5,0.71,418.1217073170731,17.1,41.0,39.0,23.0,33.35,9.88,23.47,2.118188628158845,0.22698826714801446,1.8917148014440432,25.83,84.91
119.0,臺北市,2013/05/14,松山,7.3,0.7,441.85,12.7,31.0,41.0,25.0,41.64,13.98,27.66,2.32,0.296,2.02,25.57,79.56
120.0,臺北市,2013/05/14,古亭,4.5,0.84,418.1217073170731,19.1,44.0,45.0,29.0,40.68,11.19,29.49,2.186,0.283,1.9,26.15,81.02
121.0,臺北市,2013/05/14,中山,6.6,0.88,418.1217073170731,16.6,40.0,33.0,28.0,49.94,19.6,30.34,2.338,0.336,2.0,26.83,75.94
122.0,臺北市,2013/05/14,大同,6.5,2.26,418.1217073170731,26.66757709251101,41.783618046430135,51.0,31.0,92.92,56.94,35.98,2.974,0.795,2.18,26.239995581087054,79.43960636886334
123.0,臺北市,2013/05/14,萬華,5.9,0.87,418.1217073170731,16.6,42.0,32.0,22.0,46.76,14.11,32.65,2.118188628158845,0.22698826714801446,1.8917148014440432,26.76,76.36
124.0,臺北市,2013/05/14,陽明,1.7,0.21,412.55,39.6,50.0,17.0,14.0,5.59,1.54,4.05,2.118188628158845,0.22698826714801446,1.8917148014440432,20.39,97.82
125.0,臺北市,2013/05/14,士林,3.4,0.6,418.1217073170731,23.2,51.0,37.0,19.0,25.52,6.41,19.11,2.118188628158845,0.22698826714801446,1.8917148014440432,26.43,80.52
126.0,臺北市,2013/05/13,松山,3.9,0.74,443.39,14.7,32.0,23.0,22.0,39.13,9.97,29.16,2.348,0.282,2.07,24.17,86.35
127.0,臺北市,2013/05/13,古亭,2.6,0.86,418.1217073170731,17.6,38.0,30.0,18.0,39.47,8.99,30.48,2.31,0.275,2.04,24.8,88.96
128.0,臺北市,2013/05/13,中山,3.6,1.21,418.1217073170731,7.1,15.0,28.0,32.0,66.38,27.38,39.0,2.654,0.421,2.23,25.03,87.02
129.0,臺北市,2013/05/13,大同,3.6,1.95,418.1217073170731,26.66757709251101,41.783618046430135,34.0,25.0,85.4,47.04,38.36,3.016,0.69,2.33,26.239995581087054,79.43960636886334
130.0,臺北市,2013/05/13,萬華,2.7,1.03,418.1217073170731,10.7,27.0,23.0,17.0,53.16,17.05,36.11,2.118188628158845,0.22698826714801446,1.8917148014440432,25.04,86.23
131.0,臺北市,2013/05/13,陽明,1.2,0.18,414.85,35.2,38.0,11.0,8.0,4.98,1.74,3.24,2.118188628158845,0.22698826714801446,1.8917148014440432,19.3,99.98
132.0,臺北市,2013/05/13,士林,1.6,0.67,418.1217073170731,17.3,32.0,25.0,17.0,28.12,5.42,22.7,2.118188628158845,0.22698826714801446,1.8917148014440432,24.39,90.79
133.0,臺北市,2013/05/12,松山,2.0,0.55,429.69,21.5,33.0,18.0,20.0,31.95,5.63,26.32,2.132,0.172,1.96,22.21,91.38
134.0,臺北市,2013/05/12,古亭,1.4,0.66,418.1217073170731,20.3,31.0,26.0,17.0,34.3,6.46,27.84,2.119,0.17,1.95,22.56,99.25
135.0,臺北市,2013/05/12,中山,2.8,0.72,418.1217073170731,18.8,31.0,24.0,23.0,45.94,11.67,34.26,2.283,0.23,2.05,22.99,91.88
136.0,臺北市,2013/05/12,大同,3.9,1.87,418.1217073170731,26.66757709251101,41.783618046430135,32.0,24.0,101.88,62.68,39.2,2.712,0.597,2.12,26.239995581087054,79.43960636886334
137.0,臺北市,2013/05/12,萬華,2.4,0.67,418.1217073170731,15.1,27.0,17.0,14.0,42.45,10.03,32.42,2.118188628158845,0.22698826714801446,1.8917148014440432,22.96,91.4
138.0,臺北市,2013/05/12,陽明,0.6,0.24,418.37,39.5,43.0,6.0,5.0,3.65,1.1,2.54,2.118188628158845,0.22698826714801446,1.8917148014440432,18.46,100.0
139.0,臺北市,2013/05/12,士林,1.9,0.6,418.1217073170731,18.4,28.0,21.0,17.0,28.29,4.13,24.17,2.118188628158845,0.22698826714801446,1.8917148014440432,22.47,94.67
140.0,臺北市,2013/05/11,松山,1.2,0.5,421.03,32.2,43.0,17.0,21.0,23.26,2.06,21.2,2.019,0.133,1.89,22.6,89.56
141.0,臺北市,2013/05/11,古亭,1.3,0.59,418.1217073170731,31.6,41.0,27.0,15.0,26.03,3.16,22.87,2.018,0.139,1.88,22.87,96.69
142.0,臺北市,2013/05/11,中山,1.7,0.74,418.1217073170731,24.1,28.0,31.0,22.0,37.5,7.27,30.23,2.198,0.203,2.0,23.28,91.06
143.0,臺北市,2013/05/11,大同,2.6,1.62,418.1217073170731,26.66757709251101,41.783618046430135,30.0,20.0,78.79,37.96,40.83,2.519,0.477,2.04,26.239995581087054,79.43960636886334
144.0,臺北市,2013/05/11,萬華,1.7,0.66,418.1217073170731,20.8,26.0,18.0,16.0,33.84,3.77,30.06,2.118188628158845,0.22698826714801446,1.8917148014440432,23.18,90.88
145.0,臺北市,2013/05/11,陽明,1.0,0.3,418.51,47.9,57.0,37.710232158211525,2.0,2.53,0.66,1.81,2.118188628158845,0.22698826714801446,1.8917148014440432,17.8,100.0
