SITEID,COUNTYID,PSI,DATACREATIONDATE
202,68000,41.0,2015/4/11
293,68000,34.0,2015/4/11
294,68000,39.0,2015/4/11
295,10004,40.0,2015/4/11
296,10004,34.0,2015/4/11
297,10018,35.0,2015/4/11
203,10005,34.0,2015/4/11
241,10005,56.0,2015/4/11
242,10005,31.0,2015/4/11
243,66000,21.0,2015/4/11
244,66000,31.0,2015/4/11
245,66000,21.0,2015/4/11
246,66000,27.0,2015/4/11
247,66000,28.0,2015/4/11
248,10007,26.0,2015/4/11
204,10007,30.0,2015/4/11
260,64000,44.0,2015/4/11
206,64000,44.0,2015/4/11
261,64000,56.0,2015/4/11
207,64000,62.0,2015/4/11
262,64000,50.0,2015/4/11
263,64000,36.0,2015/4/11
248,10007,62.0,2015/3/30
204,10007,64.0,2015/3/30
249,10007,64.0,2015/3/30
255,10020,62.0,2015/3/30
256,67000,66.0,2015/3/30
257,67000,59.0,2015/3/30
220,9020,38.0,2015/3/31
221,10016,30.0,2015/3/31
223,10014,22.0,2015/3/31
367625,10009,60.0,2015/3/31
276,10017,31.0,2015/3/31
277,65000,47.0,2015/3/31
278,65000,42.0,2015/3/31
279,65000,54.0,2015/3/31
280,65000,55.0,2015/3/31
281,65000,56.0,2015/3/31
282,65000,52.0,2015/3/31
283,65000,53.0,2015/3/31
284,65000,62.0,2015/3/31
285,65000,51.0,2015/3/31
286,63000,,2015/3/31
287,63000,64.0,2015/3/31
288,63000,51.0,2015/3/31
289,63000,62.0,2015/3/31
290,63000,44.0,2015/3/31
201,63000,58.0,2015/3/31
291,68000,47.0,2015/3/31
292,68000,54.0,2015/3/31
202,68000,54.0,2015/3/31
293,68000,49.0,2015/3/31
206,64000,56.0,2015/3/30
261,64000,53.0,2015/3/30
207,64000,56.0,2015/3/30
262,64000,52.0,2015/3/30
263,64000,41.0,2015/3/30
264,64000,58.0,2015/3/30
265,64000,49.0,2015/3/30
266,64000,44.0,2015/3/30
209,64000,47.0,2015/3/30
267,64000,52.0,2015/3/30
268,10013,52.0,2015/3/30
269,10013,43.0,2015/3/30
270,10013,46.0,2015/3/30
271,10014,22.0,2015/3/30
272,10015,25.0,2015/3/30
210,63000,52.0,2015/3/30
273,10002,38.0,2015/3/30
274,10002,26.0,2015/3/30
211,65000,58.0,2015/3/30
212,68000,53.0,2015/3/30
275,10008,64.0,2015/3/30
213,65000,31.0,2015/3/30
214,64000,52.0,2015/3/30
215,10008,70.0,2015/3/30
218,9007,37.0,2015/3/30
220,9020,64.0,2015/3/30
221,10016,41.0,2015/3/30
223,10014,21.0,2015/3/30
367625,10009,67.0,2015/3/30
276,10017,20.0,2015/3/30
277,65000,24.0,2015/3/30
278,65000,35.0,2015/3/30
279,65000,28.0,2015/3/30
280,65000,40.0,2015/3/30
202,68000,33.0,2015/4/07
293,68000,28.0,2015/4/07
294,68000,31.0,2015/4/07
295,10004,36.0,2015/4/07
296,10004,30.0,2015/4/07
297,10018,16.0,2015/4/07
203,10005,35.0,2015/4/07
241,10005,53.0,2015/4/07
270,10013,,2015/4/06
271,10014,37.0,2015/4/07
272,10015,29.0,2015/4/07
210,63000,,2015/4/07
273,10002,34.0,2015/4/07
274,10002,32.0,2015/4/07
211,65000,30.0,2015/4/07
212,68000,50.0,2015/4/07
275,10008,63.0,2015/4/07
213,65000,29.0,2015/4/07
214,64000,53.0,2015/4/07
215,10008,76.0,2015/4/07
218,9007,46.0,2015/4/07
220,9020,49.0,2015/4/07
221,10016,39.0,2015/4/07
223,10014,29.0,2015/4/07
367625,10009,134.0,2015/4/07
276,10017,39.0,2015/4/07
277,65000,29.0,2015/4/07
278,65000,42.0,2015/4/07
279,65000,30.0,2015/4/07
280,65000,31.0,2015/4/07
281,65000,29.0,2015/4/07
282,65000,31.0,2015/4/07
283,65000,28.0,2015/4/07
284,65000,35.0,2015/4/07
285,65000,38.0,2015/4/07
286,63000,38.0,2015/4/07
287,63000,30.0,2015/4/07
288,63000,26.0,2015/4/07
253,10010,31.0,2015/4/06
254,10010,45.0,2015/4/06
205,10009,,2015/4/06
255,10020,46.0,2015/4/06
256,67000,37.0,2015/4/06
257,67000,37.0,2015/4/06
258,67000,48.0,2015/4/06
259,67000,41.0,2015/4/06
260,64000,33.0,2015/4/06
289,63000,34.0,2015/4/07
290,63000,36.0,2015/4/07
201,63000,43.0,2015/4/07
291,68000,29.0,2015/4/07
292,68000,34.0,2015/4/07
242,10005,24.0,2015/4/07
243,66000,30.0,2015/4/07
244,66000,52.0,2015/4/07
245,66000,57.0,2015/4/07
246,66000,50.0,2015/4/07
247,66000,44.0,2015/4/07
248,10007,49.0,2015/4/07
204,10007,49.0,2015/4/07
249,10007,54.0,2015/4/07
250,10008,52.0,2015/4/07
251,10009,54.0,2015/4/07
283,65000,50.0,2015/4/01
284,65000,63.0,2015/4/01
285,65000,54.0,2015/4/01
286,63000,47.0,2015/4/01
287,63000,51.0,2015/4/01
288,63000,34.0,2015/4/01
289,63000,41.0,2015/4/01
290,63000,32.0,2015/4/01
256,67000,53.0,2015/4/01
257,67000,50.0,2015/4/01
258,67000,47.0,2015/4/01
259,67000,39.0,2015/4/01
260,64000,64.0,2015/4/01
206,64000,37.0,2015/4/01
261,64000,57.0,2015/4/01
207,64000,58.0,2015/4/01
262,64000,33.0,2015/4/01
263,64000,23.0,2015/4/01
264,64000,68.0,2015/4/01
265,64000,52.0,2015/4/01
266,64000,31.0,2015/4/01
209,64000,46.0,2015/4/01
267,64000,39.0,2015/4/01
268,10013,41.0,2015/4/01
269,10013,49.0,2015/4/01
270,10013,31.0,2015/4/01
271,10014,21.0,2015/4/01
272,10015,25.0,2015/4/01
210,63000,88.0,2015/4/01
273,10002,42.0,2015/4/01
274,10002,32.0,2015/4/01
211,65000,67.0,2015/4/01
212,68000,72.0,2015/4/01
275,10008,55.0,2015/4/01
213,65000,56.0,2015/4/01
214,64000,35.0,2015/4/01
215,10008,52.0,2015/4/01
269,10013,41.0,2015/3/31
270,10013,35.0,2015/3/31
271,10014,27.0,2015/3/31
272,10015,36.0,2015/3/31
210,63000,34.0,2015/3/31
273,10002,43.0,2015/3/31
274,10002,45.0,2015/3/31
211,65000,69.0,2015/3/31
212,68000,60.0,2015/3/31
201,63000,63.0,2015/4/01
291,68000,54.0,2015/4/01
292,68000,40.0,2015/4/01
202,68000,41.0,2015/4/01
293,68000,48.0,2015/4/01
294,68000,59.0,2015/4/01
295,10004,33.0,2015/4/01
296,10004,49.0,2015/4/01
297,10018,33.0,2015/4/01
203,10005,43.0,2015/4/01
241,10005,58.0,2015/4/01
242,10005,46.0,2015/4/01
243,66000,65.0,2015/4/01
244,66000,45.0,2015/4/01
245,66000,56.0,2015/4/01
246,66000,42.0,2015/4/01
247,66000,50.0,2015/4/01
248,10007,45.0,2015/4/01
204,10007,37.0,2015/4/01
249,10007,39.0,2015/4/01
250,10008,48.0,2015/4/01
251,10009,44.0,2015/4/01
252,10009,42.0,2015/4/01
253,10010,50.0,2015/4/01
254,10010,53.0,2015/4/01
258,67000,60.0,2015/3/30
259,67000,50.0,2015/3/30
260,64000,45.0,2015/3/30
207,64000,64.0,2015/4/09
262,64000,54.0,2015/4/09
263,64000,58.0,2015/4/09
264,64000,59.0,2015/4/09
265,64000,54.0,2015/4/09
266,64000,56.0,2015/4/09
209,64000,58.0,2015/4/09
267,64000,63.0,2015/4/09
268,10013,64.0,2015/4/09
269,10013,71.0,2015/4/09
270,10013,46.0,2015/4/09
271,10014,34.0,2015/4/09
257,67000,53.0,2015/3/29
258,67000,53.0,2015/3/29
259,67000,50.0,2015/3/29
260,64000,48.0,2015/3/29
206,64000,52.0,2015/3/29
261,64000,54.0,2015/3/29
207,64000,56.0,2015/3/29
262,64000,48.0,2015/3/29
263,64000,66.0,2015/3/29
264,64000,59.0,2015/3/29
265,64000,58.0,2015/3/29
266,64000,63.0,2015/3/29
209,64000,55.0,2015/3/29
267,64000,53.0,2015/3/29
268,10013,53.0,2015/3/29
269,10013,53.0,2015/3/29
270,10013,46.0,2015/3/29
271,10014,23.0,2015/3/29
272,10015,30.0,2015/3/29
210,63000,47.0,2015/3/29
273,10002,40.0,2015/3/29
274,10002,43.0,2015/3/29
211,65000,48.0,2015/3/29
212,68000,56.0,2015/3/29
275,10008,66.0,2015/3/29
255,10020,58.0,2015/4/07
256,67000,56.0,2015/4/07
257,67000,53.0,2015/4/07
258,67000,57.0,2015/4/07
259,67000,54.0,2015/4/07
260,64000,25.0,2015/4/07
206,64000,40.0,2015/4/07
261,64000,50.0,2015/4/07
207,64000,54.0,2015/4/07
262,64000,34.0,2015/4/07
263,64000,30.0,2015/4/07
264,64000,52.0,2015/4/07
265,64000,52.0,2015/4/07
266,64000,48.0,2015/4/07
209,64000,41.0,2015/4/07
267,64000,48.0,2015/4/07
268,10013,35.0,2015/4/07
269,10013,20.0,2015/4/07
281,65000,53.0,2015/4/01
282,65000,52.0,2015/4/01
205,10009,38.0,2015/4/01
255,10020,42.0,2015/4/01
265,64000,52.0,2015/3/31
266,64000,,2015/3/31
209,64000,50.0,2015/3/31
267,64000,52.0,2015/3/31
268,10013,45.0,2015/3/31
275,10008,56.0,2015/3/31
213,65000,58.0,2015/3/31
214,64000,40.0,2015/3/31
215,10008,56.0,2015/3/31
218,9007,40.0,2015/3/31
205,10009,49.0,2015/4/22
255,10020,58.0,2015/4/22
256,67000,56.0,2015/4/22
257,67000,55.0,2015/4/22
258,67000,62.0,2015/4/22
259,67000,56.0,2015/4/22
260,64000,51.0,2015/4/22
206,64000,,2015/4/22
261,64000,76.0,2015/4/22
207,64000,80.0,2015/4/22
262,64000,57.0,2015/4/22
263,64000,54.0,2015/4/22
264,64000,82.0,2015/4/22
265,64000,72.0,2015/4/22
266,64000,79.0,2015/4/22
209,64000,64.0,2015/4/22
267,64000,74.0,2015/4/22
268,10013,50.0,2015/4/22
269,10013,43.0,2015/4/22
270,10013,48.0,2015/4/22
271,10014,41.0,2015/4/22
272,10015,37.0,2015/4/22
210,63000,46.0,2015/4/22
273,10002,39.0,2015/4/22
274,10002,34.0,2015/4/22
211,65000,52.0,2015/4/22
212,68000,53.0,2015/4/22
275,10008,58.0,2015/4/22
213,65000,36.0,2015/4/22
214,64000,66.0,2015/4/22
215,10008,53.0,2015/4/22
218,9007,51.0,2015/4/22
220,9020,64.0,2015/4/22
221,10016,46.0,2015/4/22
223,10014,38.0,2015/4/22
367625,10009,52.0,2015/4/22
276,10017,43.0,2015/4/22
257,67000,35.0,2015/4/21
258,67000,45.0,2015/4/21
259,67000,,2015/4/21
260,64000,32.0,2015/4/21
206,64000,48.0,2015/4/21
261,64000,52.0,2015/4/21
207,64000,58.0,2015/4/21
262,64000,37.0,2015/4/21
263,64000,32.0,2015/4/21
264,64000,62.0,2015/4/21
265,64000,51.0,2015/4/21
266,64000,45.0,2015/4/21
209,64000,50.0,2015/4/21
267,64000,52.0,2015/4/21
268,10013,49.0,2015/4/21
269,10013,40.0,2015/4/21
270,10013,43.0,2015/4/21
271,10014,42.0,2015/4/21
272,10015,31.0,2015/4/21
215,10008,51.0,2015/4/21
218,9007,59.0,2015/4/21
220,9020,54.0,2015/4/21
221,10016,48.0,2015/4/21
223,10014,37.0,2015/4/21
367625,10009,66.0,2015/4/21
276,10017,44.0,2015/4/21
277,65000,50.0,2015/4/21
278,65000,62.0,2015/4/21
279,65000,41.0,2015/4/21
280,65000,42.0,2015/4/21
281,65000,39.0,2015/4/21
282,65000,39.0,2015/4/21
264,64000,50.0,2015/4/11
265,64000,50.0,2015/4/11
266,64000,55.0,2015/4/11
209,64000,48.0,2015/4/11
267,64000,52.0,2015/4/11
268,10013,60.0,2015/4/11
269,10013,75.0,2015/4/11
270,10013,47.0,2015/4/11
271,10014,29.0,2015/4/11
272,10015,21.0,2015/4/11
210,63000,49.0,2015/4/11
273,10002,34.0,2015/4/11
274,10002,36.0,2015/4/11
211,65000,40.0,2015/4/11
212,68000,45.0,2015/4/11
275,10008,44.0,2015/4/11
213,65000,34.0,2015/4/11
214,64000,49.0,2015/4/11
215,10008,26.0,2015/4/11
218,9007,53.0,2015/4/11
220,9020,52.0,2015/4/11
221,10016,44.0,2015/4/11
223,10014,32.0,2015/4/11
367625,10009,45.0,2015/4/11
245,66000,39.0,2015/4/20
246,66000,26.0,2015/4/20
247,66000,32.0,2015/4/20
248,10007,33.0,2015/4/20
204,10007,42.0,2015/4/20
249,10007,22.0,2015/4/20
250,10008,37.0,2015/4/20
251,10009,35.0,2015/4/20
252,10009,38.0,2015/4/20
253,10010,33.0,2015/4/20
254,10010,37.0,2015/4/20
205,10009,21.0,2015/4/20
255,10020,33.0,2015/4/20
256,67000,30.0,2015/4/20
294,68000,58.0,2015/3/31
295,10004,42.0,2015/3/31
296,10004,52.0,2015/3/31
297,10018,40.0,2015/3/31
203,10005,50.0,2015/3/31
241,10005,61.0,2015/3/31
242,10005,56.0,2015/3/31
243,66000,66.0,2015/3/31
244,66000,54.0,2015/3/31
245,66000,67.0,2015/3/31
246,66000,59.0,2015/3/31
247,66000,61.0,2015/3/31
248,10007,57.0,2015/3/31
204,10007,46.0,2015/3/31
249,10007,58.0,2015/3/31
250,10008,58.0,2015/3/31
251,10009,56.0,2015/3/31
252,10009,60.0,2015/3/31
253,10010,53.0,2015/3/31
254,10010,58.0,2015/3/31
281,65000,43.0,2015/3/30
282,65000,37.0,2015/3/30
283,65000,32.0,2015/3/30
284,65000,34.0,2015/3/30
285,65000,27.0,2015/3/30
286,63000,30.0,2015/3/30
287,63000,42.0,2015/3/30
288,63000,25.0,2015/3/30
289,63000,32.0,2015/3/30
290,63000,27.0,2015/3/30
201,63000,43.0,2015/3/30
291,68000,56.0,2015/3/30
292,68000,42.0,2015/3/30
202,68000,62.0,2015/3/30
293,68000,40.0,2015/3/30
294,68000,54.0,2015/3/30
295,10004,47.0,2015/3/30
296,10004,47.0,2015/3/30
297,10018,56.0,2015/3/30
203,10005,63.0,2015/3/30
241,10005,82.0,2015/3/30
242,10005,66.0,2015/3/30
243,66000,59.0,2015/3/30
244,66000,72.0,2015/3/30
245,66000,69.0,2015/3/30
246,66000,72.0,2015/3/30
247,66000,73.0,2015/3/30
290,63000,36.0,2015/3/29
201,63000,47.0,2015/3/29
291,68000,35.0,2015/3/29
292,68000,45.0,2015/3/29
202,68000,46.0,2015/3/29
293,68000,43.0,2015/3/29
294,68000,53.0,2015/3/29
295,10004,46.0,2015/3/29
296,10004,47.0,2015/3/29
297,10018,42.0,2015/3/29
203,10005,42.0,2015/3/29
241,10005,61.0,2015/3/29
242,10005,52.0,2015/3/29
243,66000,64.0,2015/3/29
244,66000,56.0,2015/3/29
245,66000,68.0,2015/3/29
246,66000,58.0,2015/3/29
247,66000,54.0,2015/3/29
248,10007,58.0,2015/3/29
204,10007,56.0,2015/3/29
252,10009,56.0,2015/4/07
253,10010,56.0,2015/4/07
254,10010,64.0,2015/4/07
218,9007,52.0,2015/4/01
220,9020,28.0,2015/4/01
221,10016,24.0,2015/4/01
223,10014,24.0,2015/4/01
367625,10009,59.0,2015/4/01
276,10017,57.0,2015/4/01
277,65000,45.0,2015/4/01
278,65000,61.0,2015/4/01
279,65000,70.0,2015/4/01
280,65000,72.0,2015/4/01
206,64000,29.0,2015/4/06
261,64000,34.0,2015/4/06
207,64000,46.0,2015/4/06
262,64000,22.0,2015/4/06
263,64000,21.0,2015/4/06
264,64000,50.0,2015/4/06
265,64000,33.0,2015/4/06
266,64000,44.0,2015/4/06
209,64000,28.0,2015/4/06
267,64000,38.0,2015/4/06
268,10013,31.0,2015/4/06
269,10013,37.0,2015/4/06
271,10014,11.0,2015/4/06
213,65000,37.0,2015/3/29
214,64000,48.0,2015/3/29
215,10008,64.0,2015/3/29
218,9007,41.0,2015/3/29
220,9020,52.0,2015/3/29
221,10016,49.0,2015/3/29
223,10014,28.0,2015/3/29
367625,10009,68.0,2015/3/29
276,10017,44.0,2015/3/29
277,65000,29.0,2015/3/29
278,65000,38.0,2015/3/29
279,65000,39.0,2015/3/29
280,65000,34.0,2015/3/29
281,65000,37.0,2015/3/29
282,65000,32.0,2015/3/29
283,65000,32.0,2015/3/29
284,65000,33.0,2015/3/29
285,65000,39.0,2015/3/29
286,63000,41.0,2015/3/29
287,63000,47.0,2015/3/29
288,63000,27.0,2015/3/29
277,65000,39.0,2015/4/22
204,10007,56.0,2015/4/22
257,67000,20.0,2015/4/20
258,67000,29.0,2015/4/20
265,64000,36.0,2015/4/20
266,64000,33.0,2015/4/20
209,64000,33.0,2015/4/20
267,64000,33.0,2015/4/20
268,10013,29.0,2015/4/20
269,10013,41.0,2015/4/20
270,10013,27.0,2015/4/20
271,10014,43.0,2015/4/20
272,10015,44.0,2015/4/20
210,63000,26.0,2015/4/20
273,10002,49.0,2015/4/20
274,10002,48.0,2015/4/20
211,65000,56.0,2015/4/20
212,68000,50.0,2015/4/20
275,10008,36.0,2015/4/20
213,65000,43.0,2015/4/20
214,64000,32.0,2015/4/20
215,10008,31.0,2015/4/20
218,9007,40.0,2015/4/20
220,9020,41.0,2015/4/20
221,10016,25.0,2015/4/20
223,10014,45.0,2015/4/20
367625,10009,39.0,2015/4/20
276,10017,35.0,2015/4/20
277,65000,38.0,2015/4/20
278,65000,46.0,2015/4/20
279,65000,35.0,2015/4/20
280,65000,38.0,2015/4/20
281,65000,43.0,2015/4/20
282,65000,34.0,2015/4/20
283,65000,38.0,2015/4/20
284,65000,43.0,2015/4/20
285,65000,43.0,2015/4/20
286,63000,32.0,2015/4/20
287,63000,56.0,2015/4/20
288,63000,44.0,2015/4/20
249,10007,62.0,2015/3/29
250,10008,68.0,2015/3/29
251,10009,63.0,2015/3/29
252,10009,62.0,2015/3/29
253,10010,66.0,2015/3/29
254,10010,64.0,2015/3/29
205,10009,58.0,2015/3/29
255,10020,61.0,2015/3/29
256,67000,59.0,2015/3/29
272,10015,30.0,2015/4/06
210,63000,24.0,2015/4/06
273,10002,37.0,2015/4/06
274,10002,35.0,2015/4/06
211,65000,56.0,2015/4/06
212,68000,58.0,2015/4/06
275,10008,50.0,2015/4/06
213,65000,36.0,2015/4/06
214,64000,27.0,2015/4/06
215,10008,42.0,2015/4/06
218,9007,42.0,2015/4/06
220,9020,40.0,2015/4/06
221,10016,26.0,2015/4/06
223,10014,10.0,2015/4/06
367625,10009,60.0,2015/4/06
276,10017,44.0,2015/4/06
277,65000,27.0,2015/4/06
278,65000,52.0,2015/4/06
279,65000,36.0,2015/4/06
280,65000,46.0,2015/4/06
281,65000,47.0,2015/4/06
282,65000,42.0,2015/4/06
283,65000,44.0,2015/4/06
284,65000,51.0,2015/4/06
285,65000,49.0,2015/4/06
286,63000,52.0,2015/4/06
287,63000,54.0,2015/4/06
288,63000,52.0,2015/4/06
289,63000,56.0,2015/4/06
290,63000,40.0,2015/4/06
201,63000,54.0,2015/4/06
291,68000,47.0,2015/4/06
292,68000,48.0,2015/4/06
202,68000,45.0,2015/4/06
293,68000,54.0,2015/4/06
294,68000,63.0,2015/4/06
295,10004,52.0,2015/4/06
296,10004,49.0,2015/4/06
289,63000,55.0,2015/4/20
290,63000,41.0,2015/4/20
201,63000,54.0,2015/4/20
291,68000,35.0,2015/4/20
292,68000,40.0,2015/4/20
202,68000,37.0,2015/4/20
293,68000,39.0,2015/4/20
294,68000,40.0,2015/4/20
295,10004,39.0,2015/4/20
296,10004,34.0,2015/4/20
297,10018,28.0,2015/4/20
205,10009,41.0,2015/3/31
255,10020,54.0,2015/3/31
256,67000,49.0,2015/3/31
205,10009,50.0,2015/4/07
272,10015,38.0,2015/4/09
210,63000,41.0,2015/4/09
273,10002,39.0,2015/4/09
274,10002,32.0,2015/4/09
211,65000,37.0,2015/4/09
212,68000,52.0,2015/4/09
275,10008,54.0,2015/4/09
297,10018,38.0,2015/4/06
203,10005,47.0,2015/4/06
241,10005,62.0,2015/4/06
242,10005,39.0,2015/4/06
243,66000,33.0,2015/4/06
244,66000,52.0,2015/4/06
245,66000,52.0,2015/4/06
246,66000,46.0,2015/4/06
247,66000,45.0,2015/4/06
248,10007,41.0,2015/4/06
204,10007,47.0,2015/4/06
249,10007,39.0,2015/4/06
250,10008,52.0,2015/4/06
251,10009,43.0,2015/4/06
252,10009,42.0,2015/4/06
276,10017,42.0,2015/4/11
277,65000,33.0,2015/4/11
205,10009,36.0,2015/4/10
255,10020,47.0,2015/4/10
256,67000,47.0,2015/4/10
257,67000,49.0,2015/4/10
258,67000,54.0,2015/4/10
259,67000,46.0,2015/4/10
260,64000,43.0,2015/4/10
206,64000,58.0,2015/4/10
261,64000,58.0,2015/4/10
207,64000,63.0,2015/4/10
262,64000,50.0,2015/4/10
263,64000,46.0,2015/4/10
264,64000,66.0,2015/4/10
265,64000,56.0,2015/4/10
266,64000,60.0,2015/4/10
209,64000,54.0,2015/4/10
267,64000,70.0,2015/4/10
268,10013,56.0,2015/4/10
257,67000,49.0,2015/3/31
258,67000,48.0,2015/3/31
259,67000,48.0,2015/3/31
260,64000,58.0,2015/3/31
206,64000,35.0,2015/3/31
261,64000,52.0,2015/3/31
207,64000,56.0,2015/3/31
262,64000,52.0,2015/3/31
263,64000,24.0,2015/3/31
264,64000,56.0,2015/3/31
270,10013,,
213,65000,25.0,2015/4/09
214,64000,58.0,2015/4/09
215,10008,59.0,2015/4/09
218,9007,46.0,2015/4/09
220,9020,52.0,2015/4/09
221,10016,40.0,2015/4/09
223,10014,32.0,2015/4/09
367625,10009,75.0,2015/4/09
276,10017,,2015/4/09
277,65000,24.0,2015/4/09
278,65000,43.0,2015/4/09
279,65000,26.0,2015/4/09
280,65000,29.0,2015/4/09
281,65000,32.0,2015/4/09
282,65000,26.0,2015/4/09
283,65000,24.0,2015/4/09
284,65000,31.0,2015/4/09
285,65000,34.0,2015/4/09
286,63000,23.0,2015/4/09
287,63000,37.0,2015/4/09
288,63000,27.0,2015/4/09
289,63000,25.0,2015/4/09
290,63000,27.0,2015/4/09
201,63000,44.0,2015/4/09
291,68000,34.0,2015/4/09
292,68000,36.0,2015/4/09
202,68000,38.0,2015/4/09
293,68000,36.0,2015/4/09
294,68000,,2015/4/09
295,10004,33.0,2015/4/09
296,10004,36.0,2015/4/09
297,10018,36.0,2015/4/09
203,10005,39.0,2015/4/09
241,10005,,2015/4/09
242,10005,34.0,2015/4/09
243,66000,37.0,2015/4/09
244,66000,45.0,2015/4/09
245,66000,44.0,2015/4/09
249,10007,25.0,2015/4/11
250,10008,38.0,2015/4/11
251,10009,39.0,2015/4/11
252,10009,29.0,2015/4/11
253,10010,36.0,2015/4/11
254,10010,42.0,2015/4/11
205,10009,42.0,2015/4/11
255,10020,45.0,2015/4/11
256,67000,44.0,2015/4/11
257,67000,34.0,2015/4/11
258,67000,47.0,2015/4/11
259,67000,39.0,2015/4/11
269,10013,58.0,2015/4/10
270,10013,,2015/4/10
271,10014,29.0,2015/4/10
272,10015,42.0,2015/4/10
210,63000,47.0,2015/4/10
273,10002,35.0,2015/4/10
274,10002,46.0,2015/4/10
211,65000,35.0,2015/4/10
212,68000,33.0,2015/4/10
275,10008,52.0,2015/4/10
213,65000,31.0,2015/4/10
214,64000,54.0,2015/4/10
215,10008,31.0,2015/4/10
218,9007,45.0,2015/4/10
220,9020,38.0,2015/4/10
221,10016,43.0,2015/4/10
223,10014,33.0,2015/4/10
367625,10009,50.0,2015/4/10
276,10017,43.0,2015/4/10
277,65000,28.0,2015/4/10
278,65000,49.0,2015/4/10
279,65000,31.0,2015/4/10
280,65000,34.0,2015/4/10
281,65000,24.0,2015/4/10
282,65000,31.0,2015/4/10
283,65000,28.0,2015/4/10
284,65000,38.0,2015/4/10
285,65000,44.0,2015/4/10
289,63000,44.0,2015/3/29
246,66000,41.0,2015/4/09
247,66000,43.0,2015/4/09
203,10005,35.0,2015/4/20
241,10005,54.0,2015/4/20
242,10005,30.0,2015/4/20
243,66000,56.0,2015/4/20
244,66000,38.0,2015/4/20
286,63000,39.0,2015/4/10
287,63000,35.0,2015/4/10
289,63000,23.0,2015/4/10
290,63000,27.0,2015/4/10
201,63000,31.0,2015/4/10
291,68000,22.0,2015/4/10
292,68000,35.0,2015/4/10
202,68000,38.0,2015/4/10
293,68000,22.0,2015/4/10
294,68000,27.0,2015/4/10
295,10004,38.0,2015/4/10
296,10004,36.0,2015/4/10
297,10018,31.0,2015/4/10
203,10005,32.0,2015/4/10
241,10005,50.0,2015/4/10
242,10005,25.0,2015/4/10
243,66000,16.0,2015/4/10
