SITEID,COUNTYID,PSI,DATACREATIONDATE
283,65000,19.0,2015/5/05
284,65000,31.0,2015/5/05
285,65000,30.0,2015/5/05
286,63000,21.0,2015/5/05
287,63000,22.0,2015/5/05
288,63000,25.0,2015/5/05
289,63000,35.0,2015/5/05
290,63000,32.0,2015/5/05
201,63000,45.0,2015/5/05
291,68000,34.0,2015/5/05
292,68000,40.0,2015/5/05
202,68000,51.0,2015/5/05
293,68000,35.0,2015/5/05
294,68000,49.0,2015/5/05
295,10004,47.0,2015/5/05
296,10004,26.0,2015/5/05
297,10018,30.0,2015/5/05
241,10005,63.0,2015/5/10
242,10005,32.0,2015/5/10
243,66000,16.0,2015/5/10
244,66000,45.0,2015/5/10
245,66000,30.0,2015/5/10
246,66000,26.0,2015/5/10
247,66000,37.0,2015/5/10
248,10007,45.0,2015/5/10
204,10007,41.0,2015/5/10
249,10007,31.0,2015/5/10
250,10008,33.0,2015/5/10
264,64000,41.0,2015/5/10
265,64000,44.0,2015/5/10
266,64000,37.0,2015/5/10
209,64000,32.0,2015/5/10
267,64000,34.0,2015/5/10
268,10013,46.0,2015/5/10
269,10013,35.0,2015/5/10
270,10013,41.0,2015/5/10
271,10014,17.0,2015/5/10
272,10015,22.0,2015/5/10
210,63000,30.0,2015/5/10
273,10002,40.0,2015/5/10
274,10002,27.0,2015/5/10
211,65000,52.0,2015/5/10
212,68000,52.0,2015/5/10
275,10008,39.0,2015/5/10
213,65000,39.0,2015/5/10
214,64000,34.0,2015/5/10
215,10008,35.0,2015/5/10
218,9007,44.0,2015/5/10
220,9020,50.0,2015/5/10
221,10016,29.0,2015/5/10
223,10014,15.0,2015/5/10
367625,10009,54.0,2015/5/10
276,10017,24.0,2015/5/10
277,65000,32.0,2015/5/10
209,64000,35.0,2015/5/13
267,64000,44.0,2015/5/13
268,10013,28.0,2015/5/13
269,10013,25.0,2015/5/13
270,10013,46.0,2015/5/13
271,10014,29.0,2015/5/13
272,10015,42.0,2015/5/13
210,63000,35.0,2015/5/13
273,10002,40.0,2015/5/13
274,10002,35.0,2015/5/13
211,65000,54.0,2015/5/13
212,68000,55.0,2015/5/13
275,10008,56.0,2015/5/13
292,68000,56.0,2015/5/13
202,68000,60.0,2015/5/13
293,68000,59.0,2015/5/13
294,68000,70.0,2015/5/13
295,10004,61.0,2015/5/13
296,10004,63.0,2015/5/13
297,10018,60.0,2015/5/13
203,10005,60.0,2015/5/13
241,10005,61.0,2015/5/13
242,10005,82.0,2015/5/13
243,66000,75.0,2015/5/13
244,66000,60.0,2015/5/13
245,66000,78.0,2015/5/13
246,66000,80.0,2015/5/13
247,66000,81.0,2015/5/13
248,10007,72.0,2015/5/13
204,10007,63.0,2015/5/13
249,10007,69.0,2015/5/13
250,10008,68.0,2015/5/13
251,10009,72.0,2015/5/13
252,10009,65.0,2015/5/13
253,10010,74.0,2015/5/13
254,10010,77.0,2015/5/13
367625,10009,57.0,2015/5/11
276,10017,15.0,2015/5/11
277,65000,25.0,2015/5/11
278,65000,27.0,2015/5/11
279,65000,26.0,2015/5/11
280,65000,33.0,2015/5/11
281,65000,41.0,2015/5/11
282,65000,33.0,2015/5/11
283,65000,34.0,2015/5/11
284,65000,45.0,2015/5/11
285,65000,50.0,2015/5/11
286,63000,39.0,2015/5/11
287,63000,31.0,2015/5/11
288,63000,35.0,2015/5/11
289,63000,33.0,2015/5/11
290,63000,30.0,2015/5/11
201,63000,51.0,2015/5/11
279,65000,50.0,2015/5/13
280,65000,56.0,2015/5/13
281,65000,53.0,2015/5/13
282,65000,51.0,2015/5/13
283,65000,52.0,2015/5/13
284,65000,51.0,2015/5/13
285,65000,53.0,2015/5/13
286,63000,49.0,2015/5/13
287,63000,54.0,2015/5/13
288,63000,54.0,2015/5/13
289,63000,56.0,2015/5/13
290,63000,56.0,2015/5/13
201,63000,65.0,2015/5/13
291,68000,57.0,2015/5/13
206,64000,50.0,2015/5/10
261,64000,49.0,2015/5/10
207,64000,53.0,2015/5/10
262,64000,42.0,2015/5/10
263,64000,36.0,2015/5/10
282,65000,,2015/5/10
285,65000,38.0,2015/5/10
286,63000,42.0,2015/5/10
287,63000,36.0,2015/5/10
288,63000,38.0,2015/5/10
289,63000,35.0,2015/5/10
290,63000,41.0,2015/5/10
201,63000,37.0,2015/5/10
291,68000,41.0,2015/5/10
292,68000,42.0,2015/5/10
202,68000,48.0,2015/5/10
293,68000,38.0,2015/5/10
294,68000,48.0,2015/5/10
295,10004,46.0,2015/5/10
296,10004,42.0,2015/5/10
297,10018,42.0,2015/5/10
203,10005,46.0,2015/5/10
251,10009,53.0,2015/5/10
252,10009,52.0,2015/5/10
253,10010,60.0,2015/5/10
254,10010,65.0,2015/5/10
205,10009,44.0,2015/5/10
255,10020,52.0,2015/5/10
203,10005,33.0,2015/5/05
241,10005,54.0,2015/5/05
205,10009,54.0,2015/5/13
255,10020,48.0,2015/5/13
256,67000,53.0,2015/5/13
257,67000,36.0,2015/5/13
258,67000,50.0,2015/5/13
259,67000,37.0,2015/5/13
260,64000,35.0,2015/5/13
206,64000,38.0,2015/5/13
261,64000,45.0,2015/5/13
207,64000,47.0,2015/5/13
262,64000,30.0,2015/5/13
263,64000,22.0,2015/5/13
264,64000,53.0,2015/5/13
265,64000,42.0,2015/5/13
266,64000,31.0,2015/5/13
291,68000,62.0,2015/5/11
292,68000,64.0,2015/5/11
202,68000,61.0,2015/5/11
293,68000,68.0,2015/5/11
294,68000,66.0,2015/5/11
295,10004,60.0,2015/5/11
296,10004,55.0,2015/5/11
297,10018,52.0,2015/5/11
203,10005,57.0,2015/5/11
241,10005,68.0,2015/5/11
242,10005,39.0,2015/5/11
243,66000,,2015/5/11
281,65000,39.0,2015/5/04
282,65000,41.0,2015/5/04
283,65000,,2015/5/04
284,65000,43.0,2015/5/04
285,65000,40.0,2015/5/04
286,63000,34.0,2015/5/04
287,63000,30.0,2015/5/04
288,63000,36.0,2015/5/04
289,63000,38.0,2015/5/04
290,63000,37.0,2015/5/04
201,63000,54.0,2015/5/04
291,68000,39.0,2015/5/04
292,68000,49.0,2015/5/04
202,68000,45.0,2015/5/04
293,68000,37.0,2015/5/04
294,68000,31.0,2015/5/04
295,10004,33.0,2015/5/04
296,10004,20.0,2015/5/04
297,10018,12.0,2015/5/04
203,10005,19.0,2015/5/04
241,10005,40.0,2015/5/04
242,10005,16.0,2015/5/04
243,66000,16.0,2015/5/04
244,66000,30.0,2015/5/04
245,66000,28.0,2015/5/04
246,66000,22.0,2015/5/04
247,66000,30.0,2015/5/04
248,10007,23.0,2015/5/04
204,10007,26.0,2015/5/04
249,10007,25.0,2015/5/04
250,10008,25.0,2015/5/04
251,10009,36.0,2015/5/04
252,10009,24.0,2015/5/04
253,10010,34.0,2015/5/04
254,10010,34.0,2015/5/04
205,10009,20.0,2015/5/04
255,10020,28.0,2015/5/04
256,67000,37.0,2015/5/04
255,10020,73.0,2015/5/05
256,67000,64.0,2015/5/05
257,67000,56.0,2015/5/05
258,67000,56.0,2015/5/05
259,67000,48.0,2015/5/05
260,64000,41.0,2015/5/05
206,64000,52.0,2015/5/05
261,64000,52.0,2015/5/05
207,64000,56.0,2015/5/05
262,64000,43.0,2015/5/05
263,64000,,2015/5/05
264,64000,59.0,2015/5/05
265,64000,46.0,2015/5/05
266,64000,44.0,2015/5/05
274,10002,22.0,2015/5/05
211,65000,35.0,2015/5/05
212,68000,47.0,2015/5/05
275,10008,69.0,2015/5/05
213,65000,28.0,2015/5/05
214,64000,43.0,2015/5/05
215,10008,31.0,2015/5/05
213,65000,38.0,2015/5/13
214,64000,41.0,2015/5/13
215,10008,38.0,2015/5/13
218,9007,55.0,2015/5/13
220,9020,82.0,2015/5/13
221,10016,56.0,2015/5/13
223,10014,25.0,2015/5/13
367625,10009,69.0,2015/5/13
276,10017,41.0,2015/5/13
277,65000,44.0,2015/5/13
278,65000,52.0,2015/5/13
220,9020,51.0,2015/5/11
221,10016,30.0,2015/5/11
223,10014,14.0,2015/5/11
242,10005,27.0,2015/5/05
243,66000,25.0,2015/5/05
244,66000,46.0,2015/5/05
245,66000,58.0,2015/5/05
246,66000,47.0,2015/5/05
247,66000,52.0,2015/5/05
248,10007,52.0,2015/5/05
204,10007,44.0,2015/5/05
249,10007,50.0,2015/5/05
250,10008,64.0,2015/5/05
251,10009,68.0,2015/5/05
252,10009,58.0,2015/5/05
253,10010,62.0,2015/5/05
254,10010,58.0,2015/5/05
205,10009,43.0,2015/5/05
278,65000,39.0,2015/5/10
279,65000,23.0,2015/5/10
280,65000,29.0,2015/5/10
281,65000,29.0,2015/5/10
283,65000,16.0,2015/5/10
284,65000,29.0,2015/5/10
257,67000,28.0,2015/5/04
258,67000,30.0,2015/5/04
259,67000,25.0,2015/5/04
260,64000,32.0,2015/5/04
206,64000,49.0,2015/5/04
261,64000,44.0,2015/5/04
207,64000,49.0,2015/5/04
201,63000,54.0,2015/5/03
291,68000,37.0,2015/5/03
292,68000,42.0,2015/5/03
202,68000,43.0,2015/5/03
293,68000,50.0,2015/5/03
294,68000,44.0,2015/5/03
295,10004,37.0,2015/5/03
296,10004,30.0,2015/5/03
297,10018,28.0,2015/5/03
203,10005,32.0,2015/5/03
241,10005,52.0,2015/5/03
242,10005,33.0,2015/5/03
243,66000,29.0,2015/5/03
244,66000,41.0,2015/5/03
245,66000,34.0,2015/5/03
246,66000,31.0,2015/5/03
247,66000,32.0,2015/5/03
248,10007,40.0,2015/5/03
204,10007,38.0,2015/5/03
249,10007,41.0,2015/5/03
250,10008,33.0,2015/5/03
251,10009,33.0,2015/5/03
252,10009,36.0,2015/5/03
253,10010,42.0,2015/5/03
254,10010,48.0,2015/5/03
205,10009,29.0,2015/5/03
255,10020,34.0,2015/5/03
256,67000,42.0,2015/5/03
257,67000,33.0,2015/5/03
258,67000,35.0,2015/5/03
259,67000,32.0,2015/5/03
260,64000,33.0,2015/5/03
206,64000,39.0,2015/5/03
261,64000,49.0,2015/5/03
207,64000,48.0,2015/5/03
262,64000,33.0,2015/5/03
263,64000,32.0,2015/5/03
264,64000,45.0,2015/5/03
265,64000,35.0,2015/5/03
266,64000,32.0,2015/5/03
209,64000,28.0,2015/5/03
267,64000,48.0,2015/5/03
268,10013,42.0,2015/5/03
269,10013,45.0,2015/5/03
270,10013,32.0,2015/5/03
271,10014,23.0,2015/5/03
214,64000,26.0,2015/5/03
215,10008,33.0,2015/5/03
218,9007,55.0,2015/5/03
220,9020,47.0,2015/5/03
221,10016,19.0,2015/5/03
223,10014,32.0,2015/5/03
367625,10009,44.0,2015/5/03
276,10017,38.0,2015/5/03
277,65000,37.0,2015/5/03
278,65000,47.0,2015/5/03
279,65000,32.0,2015/5/03
280,65000,34.0,2015/5/03
281,65000,39.0,2015/5/03
282,65000,33.0,2015/5/03
283,65000,,2015/5/02
284,65000,38.0,2015/5/03
285,65000,47.0,2015/5/03
286,63000,38.0,2015/5/03
287,63000,32.0,2015/5/03
288,63000,35.0,2015/5/03
289,63000,54.0,2015/5/03
290,63000,40.0,2015/5/03
262,64000,58.0,2015/4/24
263,64000,55.0,2015/4/24
264,64000,75.0,2015/4/24
265,64000,69.0,2015/4/24
266,64000,73.0,2015/4/24
209,64000,62.0,2015/4/24
267,64000,66.0,2015/4/24
268,10013,58.0,2015/4/24
269,10013,55.0,2015/4/24
270,10013,41.0,2015/4/24
271,10014,33.0,2015/4/24
272,10015,31.0,2015/4/24
210,63000,45.0,2015/4/24
273,10002,33.0,2015/4/24
274,10002,25.0,2015/4/24
211,65000,52.0,2015/4/24
212,68000,53.0,2015/4/24
275,10008,70.0,2015/4/24
213,65000,39.0,2015/4/24
214,64000,62.0,2015/4/24
215,10008,52.0,2015/4/24
218,9007,56.0,2015/4/24
220,9020,72.0,2015/4/24
221,10016,52.0,2015/4/24
223,10014,18.0,2015/4/24
367625,10009,71.0,2015/4/24
276,10017,30.0,2015/4/24
277,65000,38.0,2015/4/24
278,65000,34.0,2015/4/24
279,65000,29.0,2015/4/24
280,65000,35.0,2015/4/24
281,65000,44.0,2015/4/24
282,65000,39.0,2015/4/24
283,65000,35.0,2015/4/24
284,65000,37.0,2015/4/24
285,65000,31.0,2015/4/24
286,63000,29.0,2015/4/24
287,63000,52.0,2015/4/24
288,63000,42.0,2015/4/24
289,63000,51.0,2015/4/24
290,63000,33.0,2015/4/24
201,63000,54.0,2015/4/24
291,68000,43.0,2015/4/24
292,68000,45.0,2015/4/24
202,68000,56.0,2015/4/24
293,68000,52.0,2015/4/24
294,68000,45.0,2015/4/24
295,10004,52.0,2015/4/24
296,10004,44.0,2015/4/24
297,10018,42.0,2015/4/24
203,10005,56.0,2015/4/24
241,10005,69.0,2015/4/24
242,10005,50.0,2015/4/24
243,66000,41.0,2015/4/24
244,66000,64.0,2015/4/24
245,66000,58.0,2015/4/24
246,66000,58.0,2015/4/24
247,66000,58.0,2015/4/24
248,10007,60.0,2015/4/24
204,10007,61.0,2015/4/24
249,10007,66.0,2015/4/24
250,10008,74.0,2015/4/24
251,10009,70.0,2015/4/24
252,10009,62.0,2015/4/24
253,10010,73.0,2015/4/24
254,10010,68.0,2015/4/24
205,10009,58.0,2015/4/24
255,10020,74.0,2015/4/24
256,67000,74.0,2015/4/24
257,67000,,2015/4/24
258,67000,70.0,2015/4/24
259,67000,66.0,2015/4/24
260,64000,56.0,2015/4/24
206,64000,76.0,2015/4/24
261,64000,88.0,2015/4/24
207,64000,82.0,2015/4/24
243,66000,54.0,2015/5/08
244,66000,58.0,2015/5/08
245,66000,52.0,2015/5/08
246,66000,52.0,2015/5/08
247,66000,52.0,2015/5/08
248,10007,50.0,2015/5/08
204,10007,51.0,2015/5/08
249,10007,52.0,2015/5/08
293,68000,56.0,2015/5/09
294,68000,55.0,2015/5/09
295,10004,52.0,2015/5/09
296,10004,52.0,2015/5/09
297,10018,45.0,2015/5/09
203,10005,54.0,2015/5/09
241,10005,64.0,2015/5/09
242,10005,41.0,2015/5/09
243,66000,43.0,2015/5/09
244,66000,54.0,2015/5/09
245,66000,50.0,2015/5/09
246,66000,54.0,2015/5/09
247,66000,52.0,2015/5/09
248,10007,45.0,2015/5/09
204,10007,51.0,2015/5/09
249,10007,54.0,2015/5/09
250,10008,52.0,2015/5/09
251,10009,50.0,2015/5/09
252,10009,46.0,2015/5/09
253,10010,46.0,2015/5/09
254,10010,52.0,2015/5/09
205,10009,43.0,2015/5/09
255,10020,47.0,2015/5/09
256,67000,52.0,2015/5/09
257,67000,39.0,2015/5/09
258,67000,46.0,2015/5/09
259,67000,36.0,2015/5/09
260,64000,45.0,2015/5/09
287,63000,56.0,2015/5/07
288,63000,64.0,2015/5/07
289,63000,60.0,2015/5/07
290,63000,58.0,2015/5/07
201,63000,71.0,2015/5/07
291,68000,62.0,2015/5/07
292,68000,62.0,2015/5/07
202,68000,60.0,2015/5/07
293,68000,60.0,2015/5/07
294,68000,60.0,2015/5/07
295,10004,56.0,2015/5/07
296,10004,52.0,2015/5/07
297,10018,41.0,2015/5/07
203,10005,51.0,2015/5/07
241,10005,64.0,2015/5/07
242,10005,50.0,2015/5/07
243,66000,54.0,2015/5/07
244,66000,52.0,2015/5/07
245,66000,54.0,2015/5/07
246,66000,53.0,2015/5/07
247,66000,54.0,2015/5/07
248,10007,56.0,2015/5/07
204,10007,49.0,2015/5/07
249,10007,44.0,2015/5/07
250,10008,57.0,2015/5/07
251,10009,50.0,2015/5/07
252,10009,44.0,2015/5/07
253,10010,46.0,2015/5/07
254,10010,42.0,2015/5/07
205,10009,39.0,2015/5/07
255,10020,46.0,2015/5/07
203,10005,58.0,2015/5/06
241,10005,66.0,2015/5/06
242,10005,55.0,2015/5/06
243,66000,56.0,2015/5/06
244,66000,60.0,2015/5/06
245,66000,60.0,2015/5/06
246,66000,61.0,2015/5/06
247,66000,59.0,2015/5/06
248,10007,60.0,2015/5/06
204,10007,56.0,2015/5/06
249,10007,56.0,2015/5/06
211,65000,80.0,2015/5/06
212,68000,72.0,2015/5/07
275,10008,70.0,2015/5/07
213,65000,68.0,2015/5/07
214,64000,25.0,2015/5/07
215,10008,64.0,2015/5/07
218,9007,60.0,2015/5/07
220,9020,63.0,2015/5/07
221,10016,50.0,2015/5/07
223,10014,13.0,2015/5/07
367625,10009,60.0,2015/5/07
276,10017,52.0,2015/5/07
277,65000,61.0,2015/5/07
278,65000,56.0,2015/5/07
279,65000,60.0,2015/5/07
280,65000,70.0,2015/5/07
281,65000,74.0,2015/5/07
282,65000,68.0,2015/5/07
283,65000,62.0,2015/5/07
284,65000,64.0,2015/5/07
285,65000,57.0,2015/5/07
286,63000,61.0,2015/5/07
250,10008,57.0,2015/5/06
251,10009,58.0,2015/5/06
252,10009,57.0,2015/5/06
253,10010,62.0,2015/5/06
254,10010,64.0,2015/5/06
205,10009,,2015/5/06
255,10020,68.0,2015/5/06
256,67000,69.0,2015/5/06
257,67000,62.0,2015/5/06
258,67000,70.0,2015/5/06
259,67000,68.0,2015/5/06
260,64000,44.0,2015/5/06
206,64000,66.0,2015/5/06
261,64000,80.0,2015/5/06
207,64000,68.0,2015/5/06
262,64000,43.0,2015/5/06
264,64000,86.0,2015/5/06
265,64000,76.0,2015/5/06
266,64000,66.0,2015/5/06
209,64000,54.0,2015/5/06
267,64000,58.0,2015/5/06
268,10013,52.0,2015/5/06
269,10013,39.0,2015/5/06
270,10013,38.0,2015/5/06
271,10014,32.0,2015/5/06
272,10015,40.0,2015/5/06
210,63000,20.0,2015/5/06
273,10002,27.0,2015/5/06
274,10002,26.0,2015/5/06
212,68000,59.0,2015/5/06
275,10008,68.0,2015/5/06
252,10009,54.0,2015/5/08
253,10010,70.0,2015/5/08
254,10010,62.0,2015/5/08
205,10009,55.0,2015/5/08
255,10020,64.0,2015/5/08
256,67000,72.0,2015/5/08
257,67000,60.0,2015/5/08
258,67000,66.0,2015/5/08
259,67000,56.0,2015/5/08
260,64000,47.0,2015/5/08
206,64000,56.0,2015/5/08
261,64000,62.0,2015/5/08
207,64000,60.0,2015/5/08
262,64000,62.0,2015/5/08
263,64000,45.0,2015/5/08
264,64000,56.0,2015/5/08
265,64000,54.0,2015/5/08
266,64000,52.0,2015/5/08
209,64000,49.0,2015/5/08
267,64000,54.0,2015/5/08
268,10013,58.0,2015/5/08
269,10013,61.0,2015/5/08
270,10013,37.0,2015/5/08
271,10014,22.0,2015/5/08
278,65000,56.0,2015/5/09
279,65000,50.0,2015/5/09
280,65000,64.0,2015/5/09
281,65000,59.0,2015/5/09
282,65000,61.0,2015/5/09
283,65000,53.0,2015/5/09
284,65000,56.0,2015/5/09
285,65000,54.0,2015/5/09
286,63000,57.0,2015/5/09
287,63000,54.0,2015/5/09
288,63000,56.0,2015/5/09
289,63000,58.0,2015/5/09
272,10015,37.0,2015/5/08
210,63000,36.0,2015/5/08
273,10002,37.0,2015/5/08
274,10002,33.0,2015/5/08
211,65000,50.0,2015/5/08
212,68000,54.0,2015/5/08
275,10008,70.0,2015/5/08
213,65000,41.0,2015/5/08
206,64000,48.0,2015/5/09
261,64000,58.0,2015/5/09
207,64000,53.0,2015/5/09
262,64000,49.0,2015/5/09
263,64000,35.0,2015/5/09
264,64000,58.0,2015/5/09
265,64000,43.0,2015/5/09
266,64000,49.0,2015/5/09
209,64000,42.0,2015/5/09
267,64000,50.0,2015/5/09
268,10013,54.0,2015/5/09
269,10013,53.0,2015/5/09
270,10013,39.0,2015/5/09
271,10014,25.0,2015/5/09
272,10015,28.0,2015/5/09
210,63000,23.0,2015/5/09
273,10002,31.0,2015/5/09
274,10002,29.0,2015/5/09
211,65000,60.0,2015/5/09
212,68000,59.0,2015/5/09
275,10008,50.0,2015/5/09
213,65000,50.0,2015/5/09
250,10008,70.0,2015/5/08
257,67000,35.0,2015/5/07
258,67000,51.0,2015/5/07
259,67000,30.0,2015/5/07
260,64000,38.0,2015/5/07
206,64000,43.0,2015/5/07
261,64000,47.0,2015/5/07
207,64000,44.0,2015/5/07
262,64000,35.0,2015/5/07
263,64000,31.0,2015/5/07
264,64000,50.0,2015/5/07
265,64000,32.0,2015/5/07
266,64000,33.0,2015/5/07
209,64000,,2015/5/07
267,64000,50.0,2015/5/07
268,10013,46.0,2015/5/07
269,10013,46.0,2015/5/07
270,10013,47.0,2015/5/07
271,10014,43.0,2015/5/07
272,10015,49.0,2015/5/07
210,63000,39.0,2015/5/07
273,10002,54.0,2015/5/07
274,10002,52.0,2015/5/07
211,65000,68.0,2015/5/07
284,65000,31.0,2015/5/08
285,65000,26.0,2015/5/08
286,63000,32.0,2015/5/08
287,63000,19.0,2015/5/08
288,63000,21.0,2015/5/08
289,63000,25.0,2015/5/08
290,63000,29.0,2015/5/08
201,63000,42.0,2015/5/08
291,68000,28.0,2015/5/08
292,68000,37.0,2015/5/08
202,68000,52.0,2015/5/08
293,68000,39.0,2015/5/08
294,68000,46.0,2015/5/08
295,10004,56.0,2015/5/08
296,10004,62.0,2015/5/08
297,10018,53.0,2015/5/08
203,10005,57.0,2015/5/08
241,10005,68.0,2015/5/08
242,10005,62.0,2015/5/08
256,67000,43.0,2015/5/07
213,65000,41.0,2015/5/06
214,64000,53.0,2015/5/06
215,10008,32.0,2015/5/06
218,9007,54.0,2015/5/06
220,9020,82.0,2015/5/06
221,10016,50.0,2015/5/06
223,10014,23.0,2015/5/06
367625,10009,70.0,2015/5/06
276,10017,31.0,2015/5/06
277,65000,39.0,2015/5/06
278,65000,54.0,2015/5/06
279,65000,31.0,2015/5/06
280,65000,52.0,2015/5/06
281,65000,58.0,2015/5/06
282,65000,,2015/5/06
283,65000,40.0,2015/5/06
284,65000,44.0,2015/5/06
285,65000,40.0,2015/5/06
286,63000,29.0,2015/5/06
287,63000,33.0,2015/5/06
288,63000,42.0,2015/5/06
289,63000,40.0,2015/5/06
290,63000,56.0,2015/5/06
201,63000,60.0,2015/5/06
291,68000,56.0,2015/5/06
292,68000,57.0,2015/5/06
202,68000,57.0,2015/5/06
214,64000,48.0,2015/5/08
215,10008,56.0,2015/5/08
218,9007,56.0,2015/5/08
220,9020,65.0,2015/5/08
221,10016,48.0,2015/5/08
223,10014,21.0,2015/5/08
367625,10009,54.0,2015/5/08
276,10017,20.0,2015/5/08
277,65000,46.0,2015/5/08
278,65000,42.0,2015/5/08
279,65000,55.0,2015/5/08
280,65000,68.0,2015/5/08
281,65000,63.0,2015/5/08
282,65000,36.0,2015/5/08
283,65000,31.0,2015/5/08
251,10009,66.0,2015/5/08
293,68000,60.0,2015/5/06
294,68000,56.0,2015/5/06
295,10004,54.0,2015/5/06
296,10004,54.0,2015/5/06
297,10018,50.0,2015/5/06
290,63000,58.0,2015/5/09
201,63000,64.0,2015/5/09
291,68000,52.0,2015/5/09
292,68000,53.0,2015/5/09
202,68000,54.0,2015/5/09
263,64000,24.0,2015/5/06
214,64000,40.0,2015/5/09
215,10008,45.0,2015/5/09
218,9007,56.0,2015/5/09
220,9020,56.0,2015/5/09
221,10016,39.0,2015/5/09
223,10014,23.0,2015/5/09
367625,10009,60.0,2015/5/09
276,10017,33.0,2015/5/09
277,65000,54.0,2015/5/09
249,10007,34.0,2015/5/14
250,10008,46.0,2015/5/14
251,10009,43.0,2015/5/14
252,10009,39.0,2015/5/14
253,10010,39.0,2015/5/14
254,10010,48.0,2015/5/14
205,10009,32.0,2015/5/14
255,10020,57.0,2015/5/14
256,67000,52.0,2015/5/14
257,67000,46.0,2015/5/14
258,67000,41.0,2015/5/14
259,67000,36.0,2015/5/14
260,64000,33.0,2015/5/14
206,64000,37.0,2015/5/14
261,64000,46.0,2015/5/14
207,64000,42.0,2015/5/14
262,64000,29.0,2015/5/14
263,64000,21.0,2015/5/14
264,64000,52.0,2015/5/14
265,64000,45.0,2015/5/14
266,64000,24.0,2015/5/14
209,64000,25.0,2015/5/14
267,64000,50.0,2015/5/14
268,10013,35.0,2015/5/14
269,10013,24.0,2015/5/14
270,10013,24.0,2015/5/14
273,10002,38.0,2015/5/14
274,10002,45.0,2015/5/14
211,65000,64.0,2015/5/14
212,68000,52.0,2015/5/14
275,10008,40.0,2015/5/14
213,65000,57.0,2015/5/14
214,64000,27.0,2015/5/14
215,10008,42.0,2015/5/14
218,9007,54.0,2015/5/14
220,9020,41.0,2015/5/14
221,10016,18.0,2015/5/14
254,10010,58.0,2015/5/12
205,10009,66.0,2015/5/12
255,10020,54.0,2015/5/12
256,67000,54.0,2015/5/12
257,67000,48.0,2015/5/12
258,67000,60.0,2015/5/12
259,67000,55.0,2015/5/12
260,64000,27.0,2015/5/12
206,64000,37.0,2015/5/12
261,64000,34.0,2015/5/12
207,64000,49.0,2015/5/12
262,64000,25.0,2015/5/12
263,64000,30.0,2015/5/12
264,64000,45.0,2015/5/12
265,64000,31.0,2015/5/12
266,64000,37.0,2015/5/12
209,64000,29.0,2015/5/12
267,64000,44.0,2015/5/12
268,10013,29.0,2015/5/12
269,10013,28.0,2015/5/12
270,10013,41.0,2015/5/12
271,10014,42.0,2015/5/12
272,10015,54.0,2015/5/12
210,63000,32.0,2015/5/12
273,10002,55.0,2015/5/12
274,10002,55.0,2015/5/12
211,65000,71.0,2015/5/12
212,68000,68.0,2015/5/12
275,10008,68.0,2015/5/12
213,65000,59.0,2015/5/12
214,64000,29.0,2015/5/12
215,10008,67.0,2015/5/12
297,10018,32.0,2015/5/12
203,10005,43.0,2015/5/12
241,10005,54.0,2015/5/12
242,10005,29.0,2015/5/12
243,66000,22.0,2015/5/12
244,66000,46.0,2015/5/12
