SITEID,COUNTYID,PSI,DATACREATIONDATE
248,10007,52.0,2015/8/20
241,10005,31.0,2015/8/31
206,64000,34.0,2015/9/03
261,64000,40.0,2015/9/03
207,64000,52.0,2015/9/03
263,64000,28.0,2015/9/03
264,64000,43.0,2015/9/03
265,64000,32.0,2015/9/03
266,64000,27.0,2015/9/03
209,64000,35.0,2015/9/03
267,64000,39.0,2015/9/03
268,10013,35.0,2015/9/03
269,10013,33.0,2015/9/03
270,10013,16.0,2015/9/03
271,10014,15.0,2015/9/03
272,10015,19.0,2015/9/03
210,63000,45.0,2015/9/03
273,10002,32.0,2015/9/03
274,10002,18.0,2015/9/03
211,65000,55.0,2015/9/03
212,68000,42.0,2015/9/03
275,10008,38.0,2015/9/03
213,65000,43.0,2015/9/03
214,64000,26.0,2015/9/03
215,10008,40.0,2015/9/03
218,9007,40.0,2015/9/03
220,9020,25.0,2015/9/03
221,10016,,2015/9/03
223,10014,12.0,2015/9/03
367625,10009,40.0,2015/9/03
276,10017,36.0,2015/9/03
277,65000,49.0,2015/9/03
278,65000,40.0,2015/9/03
279,65000,38.0,2015/9/03
280,65000,50.0,2015/9/03
281,65000,51.0,2015/9/03
282,65000,39.0,2015/9/03
283,65000,37.0,2015/9/03
257,67000,21.0,2015/8/31
258,67000,31.0,2015/8/31
259,67000,22.0,2015/8/31
260,64000,19.0,2015/8/31
206,64000,30.0,2015/8/31
261,64000,27.0,2015/8/31
207,64000,31.0,2015/8/31
263,64000,26.0,2015/8/31
264,64000,37.0,2015/8/31
265,64000,36.0,2015/8/31
266,64000,31.0,2015/8/31
209,64000,31.0,2015/8/31
267,64000,49.0,2015/8/31
268,10013,51.0,2015/8/22
269,10013,49.0,2015/8/22
270,10013,18.0,2015/8/22
271,10014,17.0,2015/8/22
260,64000,21.0,2015/8/26
286,63000,39.0,2015/8/26
287,63000,36.0,2015/8/26
288,63000,36.0,2015/8/26
272,10015,18.0,2015/8/22
210,63000,14.0,2015/8/22
273,10002,22.0,2015/8/22
274,10002,24.0,2015/8/22
211,65000,37.0,2015/8/22
212,68000,28.0,2015/8/22
275,10008,62.0,2015/8/22
213,65000,15.0,2015/8/22
214,64000,42.0,2015/8/22
215,10008,24.0,2015/8/22
218,9007,21.0,2015/8/22
220,9020,44.0,2015/8/22
221,10016,23.0,2015/8/22
223,10014,12.0,2015/8/22
367625,10009,56.0,2015/8/22
276,10017,18.0,2015/8/22
277,65000,16.0,2015/8/22
278,65000,32.0,2015/8/22
279,65000,16.0,2015/8/22
280,65000,14.0,2015/8/22
281,65000,22.0,2015/8/22
282,65000,14.0,2015/8/22
283,65000,15.0,2015/8/22
284,65000,16.0,2015/8/22
285,65000,25.0,2015/8/22
286,63000,19.0,2015/8/22
287,63000,22.0,2015/8/22
288,63000,23.0,2015/8/22
289,63000,27.0,2015/8/22
290,63000,20.0,2015/8/22
201,63000,34.0,2015/8/22
289,63000,39.0,2015/8/26
290,63000,33.0,2015/8/26
250,10008,22.0,2015/8/26
251,10009,16.0,2015/8/26
252,10009,19.0,2015/8/26
253,10010,29.0,2015/8/26
254,10010,28.0,2015/8/26
205,10009,27.0,2015/8/26
255,10020,25.0,2015/8/26
256,67000,24.0,2015/8/26
257,67000,24.0,2015/8/26
258,67000,22.0,2015/8/26
259,67000,22.0,2015/8/26
258,67000,27.0,2015/9/04
259,67000,20.0,2015/9/04
260,64000,,
206,64000,31.0,2015/9/04
261,64000,43.0,2015/9/04
207,64000,52.0,2015/9/04
218,9007,39.0,2015/9/04
220,9020,20.0,2015/9/04
221,10016,,2015/9/04
223,10014,17.0,2015/9/04
367625,10009,43.0,2015/9/04
276,10017,39.0,2015/9/04
277,65000,44.0,2015/9/04
278,65000,41.0,2015/9/04
279,65000,29.0,2015/9/04
280,65000,54.0,2015/9/04
281,65000,53.0,2015/9/04
213,65000,26.0,2015/8/14
214,64000,16.0,2015/8/14
215,10008,21.0,2015/8/14
218,9007,30.0,2015/8/14
220,9020,30.0,2015/8/14
221,10016,17.0,2015/8/14
223,10014,21.0,2015/8/14
367625,10009,18.0,2015/8/14
276,10017,16.0,2015/8/14
277,65000,20.0,2015/8/14
278,65000,21.0,2015/8/14
284,65000,30.0,2015/8/17
285,65000,37.0,2015/8/17
286,63000,34.0,2015/8/17
287,63000,37.0,2015/8/17
288,63000,37.0,2015/8/17
289,63000,46.0,2015/8/17
290,63000,34.0,2015/8/17
201,63000,48.0,2015/8/17
244,66000,16.0,2015/8/17
273,10002,35.0,2015/8/13
274,10002,16.0,2015/8/13
211,65000,45.0,2015/8/13
212,68000,30.0,2015/8/13
266,64000,17.0,2015/8/14
209,64000,27.0,2015/8/14
267,64000,19.0,2015/8/14
268,10013,21.0,2015/8/14
269,10013,28.0,2015/8/14
270,10013,16.0,2015/8/14
271,10014,23.0,2015/8/14
272,10015,21.0,2015/8/14
210,63000,19.0,2015/8/14
273,10002,22.0,2015/8/14
274,10002,16.0,2015/8/14
274,10002,24.0,2015/8/17
211,65000,32.0,2015/8/17
212,68000,25.0,2015/8/17
275,10008,21.0,2015/8/17
213,65000,18.0,2015/8/17
214,64000,18.0,2015/8/17
215,10008,18.0,2015/8/17
218,9007,43.0,2015/8/17
220,9020,42.0,2015/8/17
276,10017,14.0,2015/8/17
277,65000,27.0,2015/8/17
204,10007,39.0,2015/8/20
249,10007,44.0,2015/8/20
250,10008,41.0,2015/8/20
251,10009,19.0,2015/8/20
252,10009,36.0,2015/8/20
253,10010,32.0,2015/8/20
254,10010,44.0,2015/8/20
205,10009,43.0,2015/8/20
255,10020,32.0,2015/8/20
256,67000,36.0,2015/8/20
257,67000,29.0,2015/8/20
245,66000,14.0,2015/8/26
246,66000,16.0,2015/8/26
247,66000,24.0,2015/8/26
248,10007,24.0,2015/8/26
204,10007,23.0,2015/8/26
249,10007,23.0,2015/8/26
212,68000,50.0,2015/9/04
275,10008,39.0,2015/9/04
213,65000,35.0,2015/9/04
214,64000,28.0,2015/9/04
215,10008,38.0,2015/9/04
253,10010,20.0,2015/8/31
254,10010,27.0,2015/8/31
205,10009,14.0,2015/8/31
255,10020,19.0,2015/8/31
256,67000,18.0,2015/8/31
249,10007,17.0,2015/8/31
250,10008,21.0,2015/8/31
251,10009,28.0,2015/8/31
252,10009,14.0,2015/8/31
257,67000,52.0,2015/8/23
258,67000,43.0,2015/8/23
259,67000,41.0,2015/8/23
260,64000,42.0,2015/8/23
206,64000,,2015/8/23
261,64000,58.0,2015/8/23
207,64000,60.0,2015/8/23
263,64000,47.0,2015/8/23
264,64000,56.0,2015/8/23
265,64000,52.0,2015/8/23
266,64000,56.0,2015/8/23
209,64000,52.0,2015/8/23
267,64000,52.0,2015/8/23
268,10013,53.0,2015/8/23
269,10013,52.0,2015/8/23
270,10013,46.0,2015/8/23
271,10014,27.0,2015/8/23
272,10015,24.0,2015/8/23
210,63000,23.0,2015/8/23
273,10002,19.0,2015/8/23
274,10002,,2015/8/23
211,65000,38.0,2015/8/23
212,68000,30.0,2015/8/23
275,10008,42.0,2015/8/23
213,65000,17.0,2015/8/23
214,64000,47.0,2015/8/23
277,65000,23.0,2015/8/23
278,65000,54.0,2015/8/23
279,65000,20.0,2015/8/23
280,65000,20.0,2015/8/23
281,65000,29.0,2015/8/23
282,65000,20.0,2015/8/23
283,65000,19.0,2015/8/23
284,65000,28.0,2015/8/23
285,65000,41.0,2015/8/23
286,63000,17.0,2015/8/23
249,10007,53.0,2015/8/23
250,10008,60.0,2015/8/23
251,10009,50.0,2015/8/23
252,10009,54.0,2015/8/23
253,10010,53.0,2015/8/23
254,10010,61.0,2015/8/23
205,10009,56.0,2015/8/23
255,10020,48.0,2015/8/23
256,67000,53.0,2015/8/23
220,9020,24.0,2015/8/23
221,10016,22.0,2015/8/23
223,10014,13.0,2015/8/23
367625,10009,62.0,2015/8/23
276,10017,23.0,2015/8/23
247,66000,26.0,2015/9/02
248,10007,19.0,2015/9/02
204,10007,22.0,2015/9/02
249,10007,21.0,2015/9/02
250,10008,27.0,2015/9/02
251,10009,26.0,2015/9/02
252,10009,21.0,2015/9/02
253,10010,29.0,2015/9/02
254,10010,48.0,2015/9/02
205,10009,28.0,2015/9/02
255,10020,20.0,2015/9/02
256,67000,37.0,2015/9/02
257,67000,23.0,2015/9/02
258,67000,36.0,2015/9/02
259,67000,29.0,2015/9/02
260,64000,21.0,2015/9/02
206,64000,32.0,2015/9/02
261,64000,38.0,2015/9/02
207,64000,43.0,2015/9/02
263,64000,22.0,2015/9/02
264,64000,46.0,2015/9/02
265,64000,36.0,2015/9/02
266,64000,31.0,2015/9/02
209,64000,41.0,2015/9/02
267,64000,37.0,2015/9/02
268,10013,24.0,2015/9/02
269,10013,24.0,2015/9/02
270,10013,24.0,2015/9/02
281,65000,27.0,2015/9/02
282,65000,20.0,2015/9/02
283,65000,17.0,2015/9/02
284,65000,28.0,2015/9/02
285,65000,37.0,2015/9/02
286,63000,22.0,2015/9/02
287,63000,15.0,2015/9/02
288,63000,20.0,2015/9/02
289,63000,,2015/9/02
242,10005,13.0,2015/8/31
243,66000,23.0,2015/8/31
244,66000,24.0,2015/8/31
245,66000,21.0,2015/8/31
246,66000,15.0,2015/8/31
247,66000,31.0,2015/8/31
248,10007,,2015/8/31
204,10007,,2015/8/31
291,68000,17.0,2015/8/22
292,68000,25.0,2015/8/22
202,68000,32.0,2015/8/22
293,68000,24.0,2015/8/22
294,68000,21.0,2015/8/22
201,63000,49.0,2015/8/26
291,68000,53.0,2015/8/26
292,68000,53.0,2015/8/26
202,68000,52.0,2015/8/26
293,68000,56.0,2015/8/26
294,68000,58.0,2015/8/26
295,10004,49.0,2015/8/26
296,10004,44.0,2015/8/26
297,10018,40.0,2015/8/26
203,10005,50.0,2015/8/26
241,10005,40.0,2015/8/26
242,10005,39.0,2015/8/26
243,66000,,2015/8/26
244,66000,32.0,2015/8/26
263,64000,24.0,2015/9/04
264,64000,42.0,2015/9/04
265,64000,32.0,2015/9/04
266,64000,28.0,2015/9/04
209,64000,30.0,2015/9/04
267,64000,38.0,2015/9/04
268,10013,23.0,2015/9/04
269,10013,28.0,2015/9/04
270,10013,16.0,2015/9/04
271,10014,21.0,2015/9/04
272,10015,20.0,2015/9/04
210,63000,23.0,2015/9/04
273,10002,34.0,2015/9/04
274,10002,27.0,2015/9/04
211,65000,47.0,2015/9/04
247,66000,32.0,2015/9/03
248,10007,40.0,2015/9/03
287,63000,26.0,2015/8/23
288,63000,22.0,2015/8/23
289,63000,29.0,2015/8/23
290,63000,23.0,2015/8/23
201,63000,40.0,2015/8/23
291,68000,26.0,2015/8/23
292,68000,33.0,2015/8/23
202,68000,47.0,2015/8/23
293,68000,39.0,2015/8/23
294,68000,71.0,2015/8/23
295,10004,39.0,2015/8/23
296,10004,19.0,2015/8/23
297,10018,28.0,2015/8/23
203,10005,37.0,2015/8/23
241,10005,40.0,2015/8/23
242,10005,21.0,2015/8/23
243,66000,22.0,2015/8/23
244,66000,38.0,2015/8/23
245,66000,27.0,2015/8/23
246,66000,22.0,2015/8/23
247,66000,34.0,2015/8/23
248,10007,37.0,2015/8/23
204,10007,34.0,2015/8/23
270,10013,20.0,2015/8/29
297,10018,,
290,63000,,2015/9/02
201,63000,31.0,2015/9/02
291,68000,32.0,2015/9/02
292,68000,29.0,2015/9/02
202,68000,34.0,2015/9/02
293,68000,32.0,2015/9/02
294,68000,29.0,2015/9/02
295,10004,29.0,2015/9/02
296,10004,29.0,2015/9/02
297,10018,22.0,2015/9/02
203,10005,29.0,2015/9/02
241,10005,33.0,2015/9/02
242,10005,22.0,2015/9/02
243,66000,27.0,2015/9/02
244,66000,25.0,2015/9/02
245,66000,17.0,2015/9/02
246,66000,14.0,2015/9/02
204,10007,23.0,2015/9/03
249,10007,39.0,2015/9/03
250,10008,39.0,2015/9/03
251,10009,31.0,2015/9/03
252,10009,27.0,2015/9/03
253,10010,24.0,2015/9/03
254,10010,36.0,2015/9/03
205,10009,20.0,2015/9/03
255,10020,26.0,2015/9/03
256,67000,29.0,2015/9/03
257,67000,27.0,2015/9/03
258,67000,28.0,2015/9/03
259,67000,21.0,2015/9/03
271,10014,27.0,2015/8/29
272,10015,23.0,2015/8/29
210,63000,18.0,2015/8/29
273,10002,17.0,2015/8/29
274,10002,,2015/8/29
211,65000,28.0,2015/8/29
212,68000,29.0,2015/8/29
275,10008,25.0,2015/8/29
213,65000,17.0,2015/8/29
214,64000,7.0,2015/8/29
215,10008,20.0,2015/8/29
218,9007,43.0,2015/8/29
220,9020,27.0,2015/8/29
221,10016,26.0,2015/8/29
223,10014,34.0,2015/8/29
367625,10009,18.0,2015/8/29
276,10017,11.0,2015/8/29
277,65000,18.0,2015/8/29
278,65000,19.0,2015/8/29
279,65000,14.0,2015/8/29
280,65000,11.0,2015/8/29
281,65000,22.0,2015/8/29
282,65000,12.0,2015/8/29
283,65000,14.0,2015/8/29
284,65000,28.0,2015/8/29
285,65000,35.0,2015/8/29
286,63000,18.0,2015/8/29
287,63000,17.0,2015/8/29
288,63000,22.0,2015/8/29
289,63000,23.0,2015/8/29
290,63000,15.0,2015/8/29
201,63000,31.0,2015/8/29
291,68000,24.0,2015/8/29
292,68000,23.0,2015/8/29
202,68000,29.0,2015/8/29
293,68000,24.0,2015/8/29
294,68000,52.0,2015/8/29
295,10004,35.0,2015/8/29
296,10004,39.0,2015/8/29
297,10018,25.0,2015/8/29
203,10005,32.0,2015/8/29
241,10005,18.0,2015/8/29
242,10005,19.0,2015/8/29
243,66000,20.0,2015/8/29
244,66000,21.0,2015/8/29
245,66000,19.0,2015/8/29
246,66000,14.0,2015/8/29
247,66000,23.0,2015/8/29
248,10007,25.0,2015/8/29
204,10007,15.0,2015/8/29
249,10007,14.0,2015/8/29
250,10008,28.0,2015/8/29
251,10009,22.0,2015/8/29
252,10009,9.0,2015/8/29
253,10010,20.0,2015/8/29
254,10010,22.0,2015/8/29
205,10009,18.0,2015/8/29
207,64000,34.0,2015/8/29
263,64000,20.0,2015/8/29
264,64000,36.0,2015/8/29
265,64000,31.0,2015/8/29
266,64000,35.0,2015/8/29
209,64000,26.0,2015/8/29
267,64000,30.0,2015/8/29
268,10013,24.0,2015/8/29
269,10013,20.0,2015/8/29
215,10008,42.0,2015/8/23
218,9007,21.0,2015/8/23
284,65000,48.0,2015/9/03
285,65000,45.0,2015/9/03
286,63000,43.0,2015/9/03
287,63000,50.0,2015/9/03
288,63000,48.0,2015/9/03
289,63000,54.0,2015/9/03
290,63000,50.0,2015/9/03
201,63000,53.0,2015/9/03
291,68000,39.0,2015/9/03
292,68000,34.0,2015/9/03
202,68000,41.0,2015/9/03
293,68000,42.0,2015/9/03
294,68000,45.0,2015/9/03
295,10004,40.0,2015/9/03
296,10004,34.0,2015/9/03
297,10018,27.0,2015/9/03
203,10005,32.0,2015/9/03
241,10005,36.0,2015/9/03
242,10005,26.0,2015/9/03
243,66000,29.0,2015/9/03
244,66000,38.0,2015/9/03
245,66000,31.0,2015/9/03
246,66000,25.0,2015/9/03
271,10014,33.0,2015/8/24
272,10015,22.0,2015/8/24
210,63000,22.0,2015/8/24
273,10002,25.0,2015/8/24
274,10002,,2015/8/24
211,65000,39.0,2015/8/24
212,68000,31.0,2015/8/24
275,10008,32.0,2015/8/24
213,65000,20.0,2015/8/24
214,64000,26.0,2015/8/24
215,10008,19.0,2015/8/24
218,9007,19.0,2015/8/24
220,9020,26.0,2015/8/24
221,10016,,2015/8/24
223,10014,34.0,2015/8/24
367625,10009,50.0,2015/8/24
