SITEID,COUNTYID,PSI,DATACREATIONDATE
278,65000,82.0,2015/1/08
279,65000,62.0,2015/1/08
280,65000,64.0,2015/1/08
281,65000,66.0,2015/1/08
282,65000,64.0,2015/1/08
283,65000,62.0,2015/1/08
284,65000,62.0,2015/1/08
285,65000,62.0,2015/1/08
286,63000,64.0,2015/1/08
287,63000,76.0,2015/1/08
288,63000,63.0,2015/1/08
289,63000,70.0,2015/1/08
290,63000,64.0,2015/1/08
201,63000,70.0,2015/1/08
291,68000,66.0,2015/1/08
279,65000,54.0,2015/1/12
280,65000,56.0,2015/1/12
281,65000,56.0,2015/1/12
282,65000,54.0,2015/1/12
283,65000,56.0,2015/1/12
284,65000,55.0,2015/1/12
285,65000,56.0,2015/1/12
286,63000,60.0,2015/1/12
287,63000,66.0,2015/1/12
288,63000,52.0,2015/1/12
289,63000,57.0,2015/1/12
290,63000,56.0,2015/1/12
201,63000,64.0,2015/1/12
291,68000,54.0,2015/1/12
292,68000,56.0,2015/1/12
202,68000,61.0,2015/1/12
221,10016,56.0,2015/1/12
223,10014,40.0,2015/1/12
367625,10009,69.0,2015/1/12
276,10017,49.0,2015/1/12
277,65000,52.0,2015/1/12
278,65000,62.0,2015/1/12
257,67000,70.0,2015/1/11
258,67000,70.0,2015/1/11
259,67000,66.0,2015/1/11
260,64000,66.0,2015/1/11
206,64000,76.0,2015/1/11
261,64000,78.0,2015/1/11
207,64000,86.0,2015/1/11
262,64000,77.0,2015/1/11
290,63000,31.0,2015/1/03
201,63000,44.0,2015/1/03
291,68000,42.0,2015/1/03
264,64000,79.0,2015/1/03
265,64000,73.0,2015/1/03
266,64000,80.0,2015/1/03
209,64000,76.0,2015/1/03
267,64000,74.0,2015/1/03
211,65000,40.0,2015/1/03
212,68000,39.0,2015/1/03
275,10008,72.0,2015/1/03
213,65000,23.0,2015/1/03
214,64000,82.0,2015/1/03
215,10008,69.0,2015/1/03
218,9007,49.0,2015/1/03
220,9020,57.0,2015/1/03
221,10016,38.0,2015/1/03
223,10014,25.0,2015/1/03
367625,10009,54.0,2015/1/03
276,10017,21.0,2015/1/03
277,65000,25.0,2015/1/03
278,65000,27.0,2015/1/03
279,65000,25.0,2015/1/03
255,10020,76.0,2015/1/02
256,67000,76.0,2015/1/02
257,67000,68.0,2015/1/02
258,67000,64.0,2015/1/02
259,67000,63.0,2015/1/02
260,64000,73.0,2015/1/02
206,64000,68.0,2015/1/02
261,64000,73.0,2015/1/02
207,64000,80.0,2015/1/02
262,64000,68.0,2015/1/02
263,64000,53.0,2015/1/02
264,64000,74.0,2015/1/02
265,64000,66.0,2015/1/02
266,64000,73.0,2015/1/02
209,64000,65.0,2015/1/02
267,64000,74.0,2015/1/02
268,10013,72.0,2015/1/02
269,10013,76.0,2015/1/02
270,10013,36.0,2015/1/02
271,10014,37.0,2015/1/02
272,10015,44.0,2015/1/02
210,63000,37.0,2015/1/02
273,10002,46.0,2015/1/02
274,10002,49.0,2015/1/02
263,64000,66.0,2015/1/03
280,65000,32.0,2015/1/03
281,65000,26.0,2015/1/03
252,10009,47.0,2015/1/02
253,10010,47.0,2015/1/02
254,10010,57.0,2015/1/02
205,10009,54.0,2015/1/02
269,10013,63.0,2015/1/01
270,10013,64.0,2015/1/01
271,10014,68.0,2015/1/01
272,10015,66.0,2015/1/01
210,63000,37.0,2015/1/01
273,10002,65.0,2015/1/01
274,10002,70.0,2015/1/01
211,65000,72.0,2015/1/01
212,68000,72.0,2015/1/01
275,10008,77.0,2015/1/01
213,65000,61.0,2015/1/01
214,64000,84.0,2015/1/01
215,10008,58.0,2015/1/01
218,9007,71.0,2015/1/01
220,9020,110.0,2015/1/01
221,10016,68.0,2015/1/01
223,10014,68.0,2015/1/01
367625,10009,234.0,2015/1/01
276,10017,47.0,2015/1/01
277,65000,56.0,2015/1/01
278,65000,80.0,2015/1/01
279,65000,58.0,2015/1/01
280,65000,61.0,2015/1/01
281,65000,60.0,2015/1/01
282,65000,58.0,2015/1/01
283,65000,60.0,2015/1/01
284,65000,60.0,2015/1/01
285,65000,62.0,2015/1/01
286,63000,60.0,2015/1/01
287,63000,74.0,2015/1/01
288,63000,64.0,2015/1/01
289,63000,62.0,2015/1/01
290,63000,60.0,2015/1/01
201,63000,68.0,2015/1/01
291,68000,60.0,2015/1/01
292,68000,62.0,2015/1/01
253,10010,84.0,2015/12/31
254,10010,87.0,2015/12/31
205,10009,74.0,2015/12/31
255,10020,65.0,2015/12/31
256,67000,83.0,2015/12/31
257,67000,66.0,2015/12/31
258,67000,78.0,2015/12/31
259,67000,70.0,2015/12/31
260,64000,42.0,2015/12/31
206,64000,75.0,2015/12/31
261,64000,76.0,2015/12/31
207,64000,73.0,2015/12/31
262,64000,62.0,2015/12/31
263,64000,58.0,2015/12/31
264,64000,78.0,2015/12/31
265,64000,86.0,2015/12/31
282,65000,29.0,2015/1/03
283,65000,32.0,2015/1/03
284,65000,32.0,2015/1/03
285,65000,34.0,2015/1/03
286,63000,37.0,2015/1/03
287,63000,54.0,2015/1/03
288,63000,28.0,2015/1/03
289,63000,44.0,2015/1/03
285,65000,44.0,2015/1/10
286,63000,47.0,2015/1/10
287,63000,60.0,2015/1/10
288,63000,43.0,2015/1/10
289,63000,52.0,2015/1/10
290,63000,50.0,2015/1/10
201,63000,56.0,2015/1/10
291,68000,43.0,2015/1/10
292,68000,51.0,2015/1/10
202,68000,59.0,2015/1/10
293,68000,53.0,2015/1/10
294,68000,51.0,2015/1/10
295,10004,40.0,2015/1/10
296,10004,37.0,2015/1/10
297,10018,44.0,2015/1/10
203,10005,43.0,2015/1/10
241,10005,46.0,2015/1/10
242,10005,48.0,2015/1/10
243,66000,48.0,2015/1/10
244,66000,57.0,2015/1/10
245,66000,62.0,2015/1/10
246,66000,52.0,2015/1/10
247,66000,56.0,2015/1/10
248,10007,60.0,2015/1/10
204,10007,54.0,2015/1/10
249,10007,58.0,2015/1/10
250,10008,74.0,2015/1/10
251,10009,78.0,2015/1/10
252,10009,66.0,2015/1/10
253,10010,71.0,2015/1/10
254,10010,71.0,2015/1/10
205,10009,48.0,2015/1/10
255,10020,81.0,2015/1/10
256,67000,67.0,2015/1/10
257,67000,58.0,2015/1/10
211,65000,60.0,2015/1/11
266,64000,65.0,2015/12/31
209,64000,64.0,2015/12/31
267,64000,63.0,2015/12/31
268,10013,62.0,2015/12/31
269,10013,,2015/12/31
270,10013,51.0,2015/12/31
271,10014,42.0,2015/12/31
272,10015,44.0,2015/12/31
210,63000,46.0,2015/12/31
273,10002,54.0,2015/12/31
274,10002,54.0,2015/12/31
211,65000,62.0,2015/12/31
212,68000,60.0,2015/12/31
275,10008,60.0,2015/12/31
213,65000,47.0,2015/12/31
214,64000,69.0,2015/12/31
215,10008,35.0,2015/12/31
202,68000,35.0,2015/1/07
293,68000,35.0,2015/1/07
294,68000,24.0,2015/1/07
295,10004,27.0,2015/1/07
296,10004,23.0,2015/1/07
297,10018,31.0,2015/1/07
203,10005,33.0,2015/1/07
241,10005,32.0,2015/1/07
242,10005,32.0,2015/1/07
243,66000,32.0,2015/1/07
244,66000,42.0,2015/1/07
275,10008,70.0,2015/1/09
256,67000,78.0,2015/1/09
257,67000,72.0,2015/1/09
258,67000,82.0,2015/1/09
259,67000,78.0,2015/1/09
260,64000,76.0,2015/1/09
206,64000,89.0,2015/1/09
261,64000,99.0,2015/1/09
207,64000,110.0,2015/1/09
262,64000,87.0,2015/1/09
263,64000,70.0,2015/1/09
264,64000,102.0,2015/1/09
265,64000,92.0,2015/1/09
266,64000,104.0,2015/1/09
209,64000,92.0,2015/1/09
267,64000,98.0,2015/1/09
268,10013,78.0,2015/1/09
269,10013,94.0,2015/1/09
270,10013,49.0,2015/1/09
271,10014,49.0,2015/1/09
272,10015,45.0,2015/1/09
210,63000,35.0,2015/1/09
273,10002,52.0,2015/1/09
274,10002,52.0,2015/1/09
211,65000,58.0,2015/1/09
212,68000,64.0,2015/1/09
213,65000,45.0,2015/1/09
214,64000,98.0,2015/1/09
215,10008,62.0,2015/1/09
218,9007,80.0,2015/1/09
220,9020,71.0,2015/1/09
221,10016,54.0,2015/1/09
223,10014,52.0,2015/1/09
367625,10009,72.0,2015/1/09
276,10017,34.0,2015/1/09
277,65000,45.0,2015/1/09
292,68000,68.0,2015/1/08
202,68000,71.0,2015/1/08
293,68000,76.0,2015/1/08
294,68000,71.0,2015/1/08
295,10004,64.0,2015/1/08
296,10004,63.0,2015/1/08
297,10018,68.0,2015/1/08
203,10005,64.0,2015/1/08
241,10005,62.0,2015/1/08
242,10005,60.0,2015/1/08
243,66000,58.0,2015/1/08
244,66000,68.0,2015/1/08
245,66000,65.0,2015/1/08
246,66000,62.0,2015/1/08
247,66000,70.0,2015/1/08
248,10007,69.0,2015/1/08
204,10007,77.0,2015/1/08
249,10007,83.0,2015/1/08
250,10008,72.0,2015/1/08
251,10009,70.0,2015/1/08
252,10009,94.0,2015/1/08
253,10010,91.0,2015/1/08
254,10010,120.0,2015/1/08
205,10009,82.0,2015/1/08
255,10020,74.0,2015/1/08
256,67000,84.0,2015/1/08
257,67000,73.0,2015/1/08
293,68000,62.0,2015/1/12
294,68000,50.0,2015/1/12
295,10004,52.0,2015/1/12
296,10004,41.0,2015/1/12
297,10018,43.0,2015/1/12
203,10005,36.0,2015/1/12
241,10005,40.0,2015/1/12
242,10005,31.0,2015/1/12
243,66000,32.0,2015/1/12
244,66000,48.0,2015/1/12
245,66000,54.0,2015/1/12
246,66000,47.0,2015/1/12
247,66000,54.0,2015/1/12
248,10007,51.0,2015/1/12
204,10007,51.0,2015/1/12
249,10007,56.0,2015/1/12
250,10008,60.0,2015/1/12
251,10009,67.0,2015/1/12
252,10009,58.0,2015/1/12
253,10010,73.0,2015/1/12
254,10010,74.0,2015/1/12
205,10009,62.0,2015/1/12
293,68000,60.0,2015/1/11
294,68000,51.0,2015/1/11
295,10004,51.0,2015/1/11
296,10004,37.0,2015/1/11
297,10018,46.0,2015/1/11
263,64000,58.0,2015/1/11
264,64000,80.0,2015/1/11
265,64000,76.0,2015/1/11
266,64000,,2015/1/11
209,64000,71.0,2015/1/11
267,64000,80.0,2015/1/11
268,10013,67.0,2015/1/11
269,10013,86.0,2015/1/11
270,10013,46.0,2015/1/11
271,10014,43.0,2015/1/11
272,10015,39.0,2015/1/11
210,63000,47.0,2015/1/11
273,10002,52.0,2015/1/11
274,10002,34.0,2015/1/11
212,68000,61.0,2015/1/11
275,10008,63.0,2015/1/11
213,65000,52.0,2015/1/11
214,64000,78.0,2015/1/11
367625,10009,82.0,2015/1/11
276,10017,52.0,2015/1/11
277,65000,58.0,2015/1/11
278,65000,68.0,2015/1/11
279,65000,56.0,2015/1/11
280,65000,56.0,2015/1/11
281,65000,58.0,2015/1/11
282,65000,57.0,2015/1/11
283,65000,58.0,2015/1/11
284,65000,58.0,2015/1/11
285,65000,57.0,2015/1/11
286,63000,56.0,2015/1/11
287,63000,66.0,2015/1/11
288,63000,59.0,2015/1/11
289,63000,62.0,2015/1/11
290,63000,59.0,2015/1/11
201,63000,69.0,2015/1/11
218,9007,60.0,2015/12/31
220,9020,92.0,2015/12/31
221,10016,54.0,2015/12/31
223,10014,43.0,2015/12/31
367625,10009,82.0,2015/12/31
276,10017,38.0,2015/12/31
277,65000,56.0,2015/12/31
278,65000,44.0,2015/12/31
279,65000,48.0,2015/12/31
280,65000,53.0,2015/12/31
281,65000,54.0,2015/12/31
282,65000,58.0,2015/12/31
283,65000,56.0,2015/12/31
207,64000,78.0,2015/1/10
262,64000,64.0,2015/1/10
263,64000,56.0,2015/1/10
264,64000,68.0,2015/1/10
265,64000,64.0,2015/1/10
266,64000,68.0,2015/1/10
209,64000,63.0,2015/1/10
267,64000,67.0,2015/1/10
268,10013,66.0,2015/1/10
269,10013,79.0,2015/1/10
270,10013,40.0,2015/1/10
271,10014,25.0,2015/1/10
272,10015,35.0,2015/1/10
210,63000,46.0,2015/1/10
273,10002,56.0,2015/1/10
274,10002,43.0,2015/1/10
211,65000,55.0,2015/1/10
212,68000,52.0,2015/1/10
275,10008,80.0,2015/1/10
213,65000,38.0,2015/1/10
214,64000,64.0,2015/1/10
215,10008,65.0,2015/1/10
218,9007,79.0,2015/1/10
220,9020,85.0,2015/1/10
202,68000,72.0,2015/1/01
293,68000,70.0,2015/1/01
294,68000,66.0,2015/1/01
295,10004,61.0,2015/1/01
296,10004,60.0,2015/1/01
297,10018,64.0,2015/1/01
215,10008,64.0,2015/1/11
218,9007,83.0,2015/1/11
220,9020,84.0,2015/1/11
221,10016,60.0,2015/1/11
223,10014,28.0,2015/1/11
291,68000,48.0,2015/1/11
292,68000,54.0,2015/1/11
202,68000,59.0,2015/1/11
206,64000,102.0,2015/1/01
261,64000,100.0,2015/1/01
207,64000,96.0,2015/1/01
262,64000,78.0,2015/1/01
263,64000,56.0,2015/1/01
264,64000,104.0,2015/1/01
265,64000,98.0,2015/1/01
266,64000,102.0,2015/1/01
209,64000,94.0,2015/1/01
267,64000,84.0,2015/1/01
268,10013,80.0,2015/1/01
278,65000,62.0,2015/1/09
279,65000,38.0,2015/1/09
280,65000,43.0,2015/1/09
258,67000,94.0,2015/1/08
259,67000,91.0,2015/1/08
260,64000,68.0,2015/1/08
206,64000,89.0,2015/1/08
261,64000,100.0,2015/1/08
207,64000,103.0,2015/1/08
262,64000,86.0,2015/1/08
263,64000,62.0,2015/1/08
264,64000,98.0,2015/1/08
265,64000,92.0,2015/1/08
266,64000,98.0,2015/1/08
209,64000,85.0,2015/1/08
272,10015,46.0,2015/1/06
210,63000,44.0,2015/1/06
221,10016,54.0,2015/1/10
223,10014,30.0,2015/1/10
259,67000,54.0,2015/1/10
260,64000,67.0,2015/1/10
273,10002,62.0,2015/1/06
274,10002,68.0,2015/1/06
211,65000,70.0,2015/1/06
212,68000,68.0,2015/1/06
275,10008,72.0,2015/1/06
213,65000,70.0,2015/1/06
214,64000,56.0,2015/1/06
215,10008,43.0,2015/1/06
218,9007,102.0,2015/1/06
220,9020,102.0,2015/1/06
221,10016,36.0,2015/1/06
223,10014,20.0,2015/1/06
367625,10009,66.0,2015/1/06
276,10017,66.0,2015/1/06
277,65000,78.0,2015/1/06
278,65000,84.0,2015/1/06
279,65000,72.0,2015/1/06
280,65000,80.0,2015/1/06
281,65000,76.0,2015/1/06
282,65000,70.0,2015/1/06
283,65000,66.0,2015/1/06
284,65000,69.0,2015/1/06
285,65000,70.0,2015/1/06
286,63000,39.0,2015/1/06
287,63000,75.0,2015/1/06
288,63000,65.0,2015/1/06
289,63000,72.0,2015/1/06
290,63000,71.0,2015/1/06
201,63000,73.0,2015/1/06
291,68000,65.0,2015/1/06
292,68000,80.0,2015/1/06
202,68000,81.0,2015/1/06
293,68000,74.0,2015/1/06
294,68000,69.0,2015/1/06
295,10004,72.0,2015/1/06
296,10004,61.0,2015/1/06
255,10020,74.0,2015/1/12
256,67000,70.0,2015/1/12
257,67000,64.0,2015/1/12
258,67000,72.0,2015/1/12
259,67000,66.0,2015/1/12
260,64000,58.0,2015/1/12
206,64000,75.0,2015/1/12
261,64000,78.0,2015/1/12
207,64000,86.0,2015/1/12
262,64000,62.0,2015/1/12
263,64000,43.0,2015/1/12
264,64000,86.0,2015/1/12
265,64000,72.0,2015/1/12
209,64000,64.0,2015/1/12
267,64000,67.0,2015/1/12
268,10013,66.0,2015/1/12
269,10013,58.0,2015/1/12
270,10013,49.0,2015/1/12
271,10014,41.0,2015/1/12
272,10015,46.0,2015/1/12
210,63000,54.0,2015/1/12
206,64000,62.0,2015/1/10
261,64000,64.0,2015/1/10
258,67000,64.0,2015/1/10
297,10018,53.0,2015/1/06
203,10005,50.0,2015/1/06
241,10005,44.0,2015/1/06
242,10005,28.0,2015/1/06
243,66000,22.0,2015/1/06
244,66000,68.0,2015/1/06
245,66000,65.0,2015/1/06
246,66000,68.0,2015/1/06
247,66000,66.0,2015/1/06
248,10007,64.0,2015/1/06
204,10007,62.0,2015/1/06
249,10007,62.0,2015/1/06
256,67000,57.0,2015/1/05
257,67000,61.0,2015/1/05
258,67000,65.0,2015/1/05
259,67000,66.0,2015/1/05
260,64000,63.0,2015/1/05
206,64000,75.0,2015/1/05
261,64000,64.0,2015/1/05
207,64000,,2015/1/05
262,64000,54.0,2015/1/05
263,64000,58.0,2015/1/05
264,64000,78.0,2015/1/05
265,64000,75.0,2015/1/05
266,64000,66.0,2015/1/05
209,64000,58.0,2015/1/05
267,64000,61.0,2015/1/05
268,10013,60.0,2015/1/05
269,10013,56.0,2015/1/05
270,10013,35.0,2015/1/05
271,10014,30.0,2015/1/05
272,10015,21.0,2015/1/05
210,63000,39.0,2015/1/05
273,10002,37.0,2015/1/05
274,10002,42.0,2015/1/05
211,65000,68.0,2015/1/05
212,68000,70.0,2015/1/05
275,10008,56.0,2015/1/05
213,65000,59.0,2015/1/05
214,64000,62.0,2015/1/05
215,10008,46.0,2015/1/05
218,9007,62.0,2015/1/05
220,9020,135.0,2015/1/05
221,10016,56.0,2015/1/05
283,65000,70.0,2015/1/05
284,65000,74.0,2015/1/05
285,65000,60.0,2015/1/05
286,63000,,2015/1/05
287,63000,77.0,2015/1/05
223,10014,23.0,2015/1/05
367625,10009,93.0,2015/1/05
276,10017,31.0,2015/1/05
277,65000,50.0,2015/1/05
278,65000,32.0,2015/1/05
279,65000,42.0,2015/1/05
280,65000,63.0,2015/1/05
281,65000,62.0,2015/1/05
282,65000,56.0,2015/1/05
288,63000,48.0,2015/1/05
289,63000,50.0,2015/1/05
290,63000,44.0,2015/1/05
201,63000,64.0,2015/1/05
291,68000,60.0,2015/1/05
247,66000,62.0,2015/1/05
248,10007,57.0,2015/1/05
204,10007,64.0,2015/1/05
249,10007,87.0,2015/1/05
250,10008,60.0,2015/1/05
251,10009,53.0,2015/1/05
252,10009,84.0,2015/1/05
253,10010,86.0,2015/1/05
254,10010,80.0,2015/1/05
205,10009,95.0,2015/1/05
255,10020,51.0,2015/1/05
275,10008,68.0,2015/1/04
213,65000,61.0,2015/1/04
214,64000,53.0,2015/1/04
215,10008,53.0,2015/1/04
218,9007,38.0,2015/1/04
220,9020,82.0,2015/1/04
221,10016,46.0,2015/1/04
223,10014,29.0,2015/1/04
367625,10009,72.0,2015/1/04
276,10017,43.0,2015/1/04
277,65000,54.0,2015/1/04
278,65000,54.0,2015/1/04
279,65000,56.0,2015/1/04
280,65000,68.0,2015/1/04
281,65000,67.0,2015/1/04
282,65000,62.0,2015/1/04
252,10009,70.0,2015/1/06
253,10010,74.0,2015/1/06
254,10010,73.0,2015/1/06
205,10009,72.0,2015/1/06
255,10020,62.0,2015/1/06
256,67000,71.0,2015/1/06
257,67000,68.0,2015/1/06
258,67000,82.0,2015/1/06
259,67000,72.0,2015/1/06
260,64000,57.0,2015/1/06
294,68000,46.0,2015/1/04
295,10004,57.0,2015/1/04
296,10004,52.0,2015/1/04
297,10018,58.0,2015/1/04
203,10005,57.0,2015/1/04
241,10005,55.0,2015/1/04
242,10005,54.0,2015/1/04
243,66000,46.0,2015/1/04
244,66000,62.0,2015/1/04
245,66000,57.0,2015/1/04
246,66000,66.0,2015/1/04
247,66000,64.0,2015/1/04
248,10007,60.0,2015/1/04
204,10007,71.0,2015/1/04
249,10007,72.0,2015/1/04
250,10008,68.0,2015/1/04
251,10009,58.0,2015/1/04
252,10009,74.0,2015/1/04
253,10010,83.0,2015/1/04
254,10010,80.0,2015/1/04
205,10009,74.0,2015/1/04
255,10020,68.0,2015/1/04
256,67000,76.0,2015/1/04
257,67000,60.0,2015/1/04
258,67000,78.0,2015/1/04
259,67000,76.0,2015/1/04
260,64000,56.0,2015/1/04
206,64000,65.0,2015/1/04
261,64000,72.0,2015/1/04
207,64000,79.0,2015/1/04
262,64000,63.0,2015/1/04
263,64000,52.0,2015/1/04
264,64000,64.0,2015/1/04
265,64000,66.0,2015/1/04
