SITEID,COUNTYID,PSI,DATACREATIONDATE
264,64000,74.0,2015/3/08
265,64000,64.0,2015/3/08
266,64000,73.0,2015/3/08
209,64000,64.0,2015/3/08
267,64000,79.0,2015/3/08
268,10013,68.0,2015/3/08
269,10013,74.0,2015/3/08
270,10013,41.0,2015/3/08
271,10014,34.0,2015/3/08
272,10015,35.0,2015/3/08
210,63000,34.0,2015/3/08
273,10002,20.0,2015/3/08
274,10002,12.0,2015/3/08
211,65000,31.0,2015/3/08
212,68000,43.0,2015/3/08
275,10008,63.0,2015/3/08
213,65000,27.0,2015/3/08
214,64000,70.0,2015/3/08
215,10008,60.0,2015/3/08
218,9007,35.0,2015/3/08
220,9020,47.0,2015/3/08
221,10016,36.0,2015/3/08
223,10014,26.0,2015/3/08
367625,10009,57.0,2015/3/08
276,10017,24.0,2015/3/08
277,65000,25.0,2015/3/08
278,65000,29.0,2015/3/08
279,65000,28.0,2015/3/08
280,65000,36.0,2015/3/08
264,64000,74.0,2015/3/07
265,64000,57.0,2015/3/07
266,64000,64.0,2015/3/07
209,64000,60.0,2015/3/07
267,64000,72.0,2015/3/07
268,10013,73.0,2015/3/07
269,10013,64.0,2015/3/07
270,10013,42.0,2015/3/07
271,10014,34.0,2015/3/07
273,10002,27.0,2015/3/11
274,10002,36.0,2015/3/11
211,65000,,2015/3/11
212,68000,24.0,2015/3/11
275,10008,66.0,2015/3/11
213,65000,19.0,2015/3/11
214,64000,68.0,2015/3/11
215,10008,59.0,2015/3/11
218,9007,43.0,2015/3/11
220,9020,50.0,2015/3/11
221,10016,37.0,2015/3/11
223,10014,31.0,2015/3/11
367625,10009,41.0,2015/3/11
276,10017,36.0,2015/3/11
277,65000,22.0,2015/3/11
278,65000,39.0,2015/3/11
279,65000,21.0,2015/3/11
280,65000,22.0,2015/3/11
281,65000,19.0,2015/3/11
282,65000,18.0,2015/3/11
283,65000,18.0,2015/3/11
284,65000,24.0,2015/3/11
285,65000,32.0,2015/3/11
286,63000,21.0,2015/3/11
287,63000,,2015/3/11
288,63000,18.0,2015/3/11
289,63000,20.0,2015/3/11
290,63000,13.0,2015/3/11
201,63000,30.0,2015/3/11
291,68000,20.0,2015/3/11
292,68000,32.0,2015/3/11
202,68000,34.0,2015/3/11
293,68000,20.0,2015/3/11
294,68000,26.0,2015/3/11
243,66000,15.0,2015/3/12
244,66000,37.0,2015/3/12
245,66000,20.0,2015/3/12
246,66000,32.0,2015/3/12
295,10004,34.0,2015/3/11
296,10004,38.0,2015/3/11
297,10018,36.0,2015/3/11
203,10005,37.0,2015/3/11
241,10005,30.0,2015/3/11
242,10005,27.0,2015/3/11
243,66000,18.0,2015/3/11
244,66000,30.0,2015/3/11
245,66000,42.0,2015/3/11
246,66000,22.0,2015/3/11
247,66000,28.0,2015/3/11
248,10007,31.0,2015/3/11
204,10007,32.0,2015/3/11
249,10007,36.0,2015/3/11
250,10008,56.0,2015/3/11
251,10009,53.0,2015/3/11
252,10009,47.0,2015/3/11
253,10010,56.0,2015/3/11
254,10010,56.0,2015/3/11
205,10009,44.0,2015/3/11
256,67000,64.0,2015/3/11
257,67000,60.0,2015/3/11
258,67000,70.0,2015/3/11
259,67000,62.0,2015/3/11
260,64000,70.0,2015/3/11
206,64000,68.0,2015/3/11
261,64000,82.0,2015/3/11
207,64000,86.0,2015/3/11
262,64000,72.0,2015/3/11
263,64000,55.0,2015/3/11
264,64000,84.0,2015/3/11
265,64000,74.0,2015/3/11
266,64000,82.0,2015/3/11
271,10014,31.0,2015/3/11
260,64000,43.0,2015/3/19
206,64000,56.0,2015/3/19
261,64000,62.0,2015/3/19
207,64000,59.0,2015/3/19
262,64000,51.0,2015/3/19
263,64000,48.0,2015/3/19
264,64000,61.0,2015/3/19
265,64000,52.0,2015/3/19
266,64000,54.0,2015/3/19
209,64000,54.0,2015/3/19
267,64000,62.0,2015/3/19
268,10013,,2015/3/19
269,10013,46.0,2015/3/19
270,10013,50.0,2015/3/19
271,10014,34.0,2015/3/19
272,10015,41.0,2015/3/19
210,63000,47.0,2015/3/19
273,10002,55.0,2015/3/19
274,10002,52.0,2015/3/19
211,65000,67.0,2015/3/19
212,68000,61.0,2015/3/19
275,10008,56.0,2015/3/19
213,65000,56.0,2015/3/19
214,64000,54.0,2015/3/19
215,10008,54.0,2015/3/19
218,9007,56.0,2015/3/19
220,9020,31.0,2015/3/19
221,10016,31.0,2015/3/19
223,10014,36.0,2015/3/19
367625,10009,68.0,2015/3/19
276,10017,40.0,2015/3/19
277,65000,60.0,2015/3/19
278,65000,52.0,2015/3/19
279,65000,52.0,2015/3/19
223,10014,35.0,2015/3/21
367625,10009,74.0,2015/3/21
276,10017,41.0,2015/3/21
277,65000,35.0,2015/3/21
278,65000,43.0,2015/3/21
279,65000,32.0,2015/3/21
280,65000,36.0,2015/3/21
281,65000,46.0,2015/3/21
282,65000,32.0,2015/3/21
283,65000,26.0,2015/3/21
284,65000,33.0,2015/3/21
285,65000,35.0,2015/3/21
286,63000,34.0,2015/3/21
287,63000,32.0,2015/3/21
288,63000,31.0,2015/3/21
289,63000,,2015/3/21
290,63000,35.0,2015/3/21
201,63000,34.0,2015/3/21
291,68000,31.0,2015/3/21
292,68000,33.0,2015/3/21
202,68000,39.0,2015/3/21
293,68000,29.0,2015/3/21
294,68000,52.0,2015/3/21
295,10004,36.0,2015/3/21
284,65000,60.0,2015/3/18
285,65000,56.0,2015/3/18
286,63000,56.0,2015/3/18
287,63000,75.0,2015/3/18
288,63000,53.0,2015/3/18
289,63000,64.0,2015/3/18
290,63000,58.0,2015/3/18
201,63000,68.0,2015/3/18
291,68000,54.0,2015/3/18
292,68000,52.0,2015/3/18
202,68000,58.0,2015/3/18
293,68000,54.0,2015/3/18
294,68000,57.0,2015/3/18
213,65000,76.0,2015/3/21
214,64000,66.0,2015/3/21
215,10008,87.0,2015/3/21
218,9007,54.0,2015/3/21
220,9020,53.0,2015/3/21
221,10016,49.0,2015/3/21
266,64000,80.0,2015/3/21
209,64000,66.0,2015/3/21
267,64000,72.0,2015/3/21
268,10013,68.0,2015/3/21
269,10013,70.0,2015/3/21
270,10013,44.0,2015/3/21
271,10014,35.0,2015/3/21
272,10015,47.0,2015/3/21
210,63000,31.0,2015/3/21
273,10002,54.0,2015/3/21
274,10002,54.0,2015/3/21
211,65000,64.0,2015/3/21
212,68000,70.0,2015/3/21
275,10008,89.0,2015/3/21
261,64000,61.0,2015/3/20
241,10005,58.0,2015/3/20
242,10005,60.0,2015/3/20
243,66000,64.0,2015/3/20
244,66000,63.0,2015/3/20
245,66000,70.0,2015/3/20
246,66000,60.0,2015/3/20
247,66000,62.0,2015/3/20
248,10007,62.0,2015/3/20
204,10007,62.0,2015/3/20
249,10007,69.0,2015/3/20
250,10008,78.0,2015/3/20
251,10009,81.0,2015/3/20
252,10009,,2015/3/19
253,10010,71.0,2015/3/20
254,10010,76.0,2015/3/20
205,10009,56.0,2015/3/20
255,10020,72.0,2015/3/20
256,67000,76.0,2015/3/20
257,67000,64.0,2015/3/20
258,67000,74.0,2015/3/20
259,67000,66.0,2015/3/20
260,64000,52.0,2015/3/20
206,64000,67.0,2015/3/20
207,64000,82.0,2015/3/20
262,64000,64.0,2015/3/20
263,64000,58.0,2015/3/20
264,64000,80.0,2015/3/20
265,64000,69.0,2015/3/20
266,64000,79.0,2015/3/20
209,64000,64.0,2015/3/20
267,64000,76.0,2015/3/20
268,10013,70.0,2015/3/20
269,10013,66.0,2015/3/20
270,10013,48.0,2015/3/20
280,65000,67.0,2015/3/19
281,65000,64.0,2015/3/19
282,65000,61.0,2015/3/19
283,65000,60.0,2015/3/19
284,65000,64.0,2015/3/19
285,65000,55.0,2015/3/19
286,63000,54.0,2015/3/19
287,63000,76.0,2015/3/19
288,63000,59.0,2015/3/19
289,63000,70.0,2015/3/19
290,63000,60.0,2015/3/19
201,63000,68.0,2015/3/19
291,68000,57.0,2015/3/19
292,68000,58.0,2015/3/19
202,68000,56.0,2015/3/19
293,68000,56.0,2015/3/19
294,68000,63.0,2015/3/19
295,10004,52.0,2015/3/19
296,10004,54.0,2015/3/19
297,10018,49.0,2015/3/19
203,10005,50.0,2015/3/19
241,10005,49.0,2015/3/19
242,10005,48.0,2015/3/19
243,66000,52.0,2015/3/19
244,66000,52.0,2015/3/19
245,66000,66.0,2015/3/19
246,66000,49.0,2015/3/19
247,66000,52.0,2015/3/19
248,10007,52.0,2015/3/19
204,10007,42.0,2015/3/19
249,10007,54.0,2015/3/19
250,10008,58.0,2015/3/19
251,10009,54.0,2015/3/19
253,10010,54.0,2015/3/19
254,10010,57.0,2015/3/19
205,10009,54.0,2015/3/19
255,10020,46.0,2015/3/19
256,67000,44.0,2015/3/19
257,67000,49.0,2015/3/19
258,67000,55.0,2015/3/19
259,67000,49.0,2015/3/19
212,68000,66.0,2015/3/18
275,10008,66.0,2015/3/18
213,65000,62.0,2015/3/18
214,64000,52.0,2015/3/18
215,10008,68.0,2015/3/18
218,9007,42.0,2015/3/18
220,9020,33.0,2015/3/18
221,10016,38.0,2015/3/18
223,10014,37.0,2015/3/18
367625,10009,69.0,2015/3/18
276,10017,39.0,2015/3/18
277,65000,58.0,2015/3/18
278,65000,64.0,2015/3/18
279,65000,64.0,2015/3/18
280,65000,61.0,2015/3/18
281,65000,63.0,2015/3/18
282,65000,57.0,2015/3/18
283,65000,60.0,2015/3/18
295,10004,51.0,2015/3/18
296,10004,58.0,2015/3/18
297,10018,50.0,2015/3/18
248,10007,57.0,2015/3/18
204,10007,53.0,2015/3/18
296,10004,60.0,2015/3/21
297,10018,52.0,2015/3/21
203,10005,60.0,2015/3/21
241,10005,62.0,2015/3/21
242,10005,27.0,2015/3/21
243,66000,58.0,2015/3/21
244,66000,60.0,2015/3/21
245,66000,90.0,2015/3/21
246,66000,56.0,2015/3/21
247,66000,60.0,2015/3/21
248,10007,66.0,2015/3/21
204,10007,61.0,2015/3/21
249,10007,74.0,2015/3/21
250,10008,102.0,2015/3/21
251,10009,90.0,2015/3/21
252,10009,76.0,2015/3/21
253,10010,88.0,2015/3/21
254,10010,92.0,2015/3/21
205,10009,82.0,2015/3/21
255,10020,100.0,2015/3/21
256,67000,101.0,2015/3/21
257,67000,97.0,2015/3/21
258,67000,100.0,2015/3/21
259,67000,90.0,2015/3/21
285,65000,58.0,2015/3/20
286,63000,48.0,2015/3/20
287,63000,70.0,2015/3/20
288,63000,57.0,2015/3/20
289,63000,,2015/3/20
290,63000,62.0,2015/3/20
201,63000,59.0,2015/3/20
291,68000,62.0,2015/3/20
292,68000,68.0,2015/3/20
202,68000,67.0,2015/3/20
293,68000,66.0,2015/3/20
294,68000,68.0,2015/3/20
295,10004,66.0,2015/3/20
296,10004,72.0,2015/3/20
297,10018,71.0,2015/3/20
203,10005,78.0,2015/3/20
367625,10009,67.0,2015/3/20
276,10017,47.0,2015/3/20
277,65000,60.0,2015/3/20
278,65000,63.0,2015/3/20
279,65000,58.0,2015/3/20
280,65000,64.0,2015/3/20
281,65000,62.0,2015/3/20
282,65000,60.0,2015/3/20
283,65000,56.0,2015/3/20
284,65000,63.0,2015/3/20
221,10016,46.0,2015/3/20
223,10014,36.0,2015/3/20
272,10015,26.0,2015/3/11
210,63000,45.0,2015/3/11
272,10015,37.0,2015/3/07
210,63000,36.0,2015/3/07
273,10002,37.0,2015/3/07
274,10002,23.0,2015/3/07
211,65000,34.0,2015/3/07
212,68000,42.0,2015/3/07
275,10008,62.0,2015/3/07
213,65000,30.0,2015/3/07
214,64000,58.0,2015/3/07
215,10008,63.0,2015/3/07
218,9007,32.0,2015/3/07
220,9020,43.0,2015/3/07
221,10016,36.0,2015/3/07
223,10014,26.0,2015/3/07
281,65000,30.0,2015/3/08
282,65000,30.0,2015/3/08
283,65000,26.0,2015/3/08
284,65000,35.0,2015/3/08
285,65000,19.0,2015/3/08
286,63000,,2015/3/08
287,63000,32.0,2015/3/08
288,63000,30.0,2015/3/08
289,63000,28.0,2015/3/08
290,63000,32.0,2015/3/08
201,63000,32.0,2015/3/08
291,68000,32.0,2015/3/08
292,68000,29.0,2015/3/08
202,68000,34.0,2015/3/08
293,68000,24.0,2015/3/08
294,68000,28.0,2015/3/08
295,10004,28.0,2015/3/08
296,10004,29.0,2015/3/08
297,10018,33.0,2015/3/08
203,10005,39.0,2015/3/08
241,10005,40.0,2015/3/08
242,10005,38.0,2015/3/08
247,66000,33.0,2015/3/12
248,10007,40.0,2015/3/12
204,10007,36.0,2015/3/12
249,10007,43.0,2015/3/12
250,10008,54.0,2015/3/12
251,10009,51.0,2015/3/12
252,10009,47.0,2015/3/12
253,10010,53.0,2015/3/12
254,10010,54.0,2015/3/12
205,10009,33.0,2015/3/12
255,10020,53.0,2015/3/12
256,67000,56.0,2015/3/12
257,67000,51.0,2015/3/12
258,67000,50.0,2015/3/12
259,67000,44.0,2015/3/12
260,64000,58.0,2015/3/12
206,64000,55.0,2015/3/12
261,64000,64.0,2015/3/12
207,64000,68.0,2015/3/12
262,64000,61.0,2015/3/12
263,64000,50.0,2015/3/12
264,64000,62.0,2015/3/12
265,64000,54.0,2015/3/12
266,64000,63.0,2015/3/12
209,64000,56.0,2015/3/12
267,64000,66.0,2015/3/12
268,10013,66.0,2015/3/12
269,10013,83.0,2015/3/12
270,10013,47.0,2015/3/12
271,10014,32.0,2015/3/12
272,10015,27.0,2015/3/12
210,63000,44.0,2015/3/12
273,10002,34.0,2015/3/12
274,10002,36.0,2015/3/12
211,65000,56.0,2015/3/12
212,68000,56.0,2015/3/12
203,10005,54.0,2015/3/18
241,10005,51.0,2015/3/18
242,10005,56.0,2015/3/18
243,66000,69.0,2015/3/18
244,66000,52.0,2015/3/18
245,66000,70.0,2015/3/18
246,66000,57.0,2015/3/18
247,66000,59.0,2015/3/18
249,10007,60.0,2015/3/18
250,10008,58.0,2015/3/18
251,10009,58.0,2015/3/18
252,10009,56.0,2015/3/18
253,10010,55.0,2015/3/18
254,10010,59.0,2015/3/18
205,10009,46.0,2015/3/18
255,10020,51.0,2015/3/18
256,67000,58.0,2015/3/18
257,67000,52.0,2015/3/18
258,67000,57.0,2015/3/18
259,67000,50.0,2015/3/18
260,64000,51.0,2015/3/18
206,64000,51.0,2015/3/18
261,64000,63.0,2015/3/18
207,64000,60.0,2015/3/18
262,64000,46.0,2015/3/18
263,64000,37.0,2015/3/18
271,10014,36.0,2015/3/20
272,10015,48.0,2015/3/20
210,63000,40.0,2015/3/20
273,10002,58.0,2015/3/20
274,10002,66.0,2015/3/20
211,65000,60.0,2015/3/20
212,68000,68.0,2015/3/20
275,10008,71.0,2015/3/20
213,65000,55.0,2015/3/20
214,64000,62.0,2015/3/20
215,10008,66.0,2015/3/20
264,64000,60.0,2015/3/18
265,64000,50.0,2015/3/18
266,64000,56.0,2015/3/18
209,64000,54.0,2015/3/18
267,64000,56.0,2015/3/18
268,10013,,2015/3/18
269,10013,55.0,2015/3/18
270,10013,52.0,2015/3/18
271,10014,45.0,2015/3/18
272,10015,51.0,2015/3/18
210,63000,34.0,2015/3/18
273,10002,54.0,2015/3/18
274,10002,50.0,2015/3/18
211,65000,66.0,2015/3/18
260,64000,70.0,2015/3/21
206,64000,85.0,2015/3/21
261,64000,94.0,2015/3/21
207,64000,88.0,2015/3/21
262,64000,72.0,2015/3/21
263,64000,56.0,2015/3/21
264,64000,101.0,2015/3/21
265,64000,80.0,2015/3/21
252,10009,86.0,2015/3/20
209,64000,62.0,2015/3/11
243,66000,54.0,2015/3/08
244,66000,47.0,2015/3/08
245,66000,50.0,2015/3/08
246,66000,52.0,2015/3/08
247,66000,56.0,2015/3/08
248,10007,52.0,2015/3/08
204,10007,52.0,2015/3/08
249,10007,54.0,2015/3/08
250,10008,67.0,2015/3/08
251,10009,58.0,2015/3/08
252,10009,56.0,2015/3/08
253,10010,63.0,2015/3/08
254,10010,60.0,2015/3/08
205,10009,45.0,2015/3/08
255,10020,61.0,2015/3/08
256,67000,62.0,2015/3/08
257,67000,54.0,2015/3/08
258,67000,54.0,2015/3/08
259,67000,52.0,2015/3/08
367625,10009,62.0,2015/3/07
276,10017,37.0,2015/3/07
277,65000,31.0,2015/3/07
278,65000,41.0,2015/3/07
279,65000,25.0,2015/3/07
280,65000,31.0,2015/3/07
281,65000,28.0,2015/3/07
282,65000,25.0,2015/3/07
283,65000,21.0,2015/3/07
284,65000,36.0,2015/3/07
285,65000,34.0,2015/3/07
286,63000,30.0,2015/3/07
287,63000,30.0,2015/3/07
288,63000,29.0,2015/3/07
289,63000,31.0,2015/3/07
290,63000,36.0,2015/3/07
201,63000,29.0,2015/3/07
291,68000,27.0,2015/3/07
292,68000,33.0,2015/3/07
275,10008,58.0,2015/3/12
213,65000,33.0,2015/3/12
214,64000,56.0,2015/3/12
215,10008,43.0,2015/3/12
218,9007,56.0,2015/3/12
218,9007,56.0,2015/3/13
220,9020,68.0,2015/3/13
221,10016,44.0,2015/3/13
223,10014,30.0,2015/3/13
367625,10009,56.0,2015/3/13
276,10017,20.0,2015/3/13
277,65000,35.0,2015/3/13
278,65000,26.0,2015/3/13
279,65000,30.0,2015/3/13
280,65000,30.0,2015/3/13
281,65000,32.0,2015/3/13
282,65000,32.0,2015/3/13
283,65000,35.0,2015/3/13
284,65000,35.0,2015/3/13
285,65000,29.0,2015/3/13
286,63000,47.0,2015/3/13
287,63000,24.0,2015/3/13
288,63000,33.0,2015/3/13
289,63000,33.0,2015/3/13
290,63000,35.0,2015/3/13
201,63000,50.0,2015/3/13
291,68000,32.0,2015/3/13
292,68000,50.0,2015/3/13
202,68000,42.0,2015/3/13
293,68000,43.0,2015/3/13
294,68000,40.0,2015/3/13
295,10004,50.0,2015/3/13
296,10004,44.0,2015/3/13
297,10018,50.0,2015/3/13
203,10005,52.0,2015/3/13
241,10005,43.0,2015/3/13
242,10005,18.0,2015/3/13
243,66000,17.0,2015/3/13
218,9007,56.0,2015/3/20
220,9020,52.0,2015/3/20
249,10007,78.0,2015/3/22
250,10008,76.0,2015/3/22
251,10009,79.0,2015/3/22
252,10009,82.0,2015/3/22
253,10010,86.0,2015/3/22
254,10010,90.0,2015/3/22
205,10009,66.0,2015/3/22
255,10020,85.0,2015/3/22
256,67000,88.0,2015/3/22
257,67000,83.0,2015/3/22
258,67000,82.0,2015/3/22
259,67000,77.0,2015/3/22
260,64000,70.0,2015/3/22
206,64000,74.0,2015/3/22
261,64000,85.0,2015/3/22
207,64000,80.0,2015/3/22
262,64000,70.0,2015/3/22
263,64000,61.0,2015/3/22
264,64000,85.0,2015/3/22
265,64000,76.0,2015/3/22
266,64000,78.0,2015/3/22
209,64000,70.0,2015/3/22
272,10015,24.0,2015/3/10
210,63000,43.0,2015/3/10
273,10002,50.0,2015/3/10
274,10002,38.0,2015/3/10
211,65000,69.0,2015/3/10
212,68000,58.0,2015/3/10
275,10008,67.0,2015/3/10
213,65000,52.0,2015/3/10
214,64000,86.0,2015/3/10
215,10008,50.0,2015/3/10
218,9007,67.0,2015/3/10
220,9020,67.0,2015/3/10
221,10016,62.0,2015/3/10
223,10014,33.0,2015/3/10
367625,10009,62.0,2015/3/10
276,10017,49.0,2015/3/10
277,65000,52.0,2015/3/10
278,65000,68.0,2015/3/10
279,65000,38.0,2015/3/10
280,65000,48.0,2015/3/10
281,65000,54.0,2015/3/10
282,65000,51.0,2015/3/10
283,65000,50.0,2015/3/10
244,66000,40.0,2015/3/13
245,66000,29.0,2015/3/13
246,66000,36.0,2015/3/13
247,66000,31.0,2015/3/13
248,10007,41.0,2015/3/13
204,10007,45.0,2015/3/13
249,10007,44.0,2015/3/13
250,10008,56.0,2015/3/13
251,10009,54.0,2015/3/13
252,10009,53.0,2015/3/13
253,10010,54.0,2015/3/13
254,10010,56.0,2015/3/13
205,10009,47.0,2015/3/13
255,10020,,2015/3/11
267,64000,80.0,2015/3/22
268,10013,80.0,2015/3/22
269,10013,92.0,2015/3/22
270,10013,64.0,2015/3/22
271,10014,49.0,2015/3/22
272,10015,58.0,2015/3/22
210,63000,62.0,2015/3/22
273,10002,80.0,2015/3/22
274,10002,79.0,2015/3/22
211,65000,84.0,2015/3/22
212,68000,84.0,2015/3/22
284,65000,48.0,2015/3/10
285,65000,37.0,2015/3/10
286,63000,41.0,2015/3/10
287,63000,,2015/3/10
288,63000,54.0,2015/3/10
289,63000,58.0,2015/3/10
290,63000,56.0,2015/3/10
201,63000,62.0,2015/3/10
291,68000,52.0,2015/3/10
292,68000,60.0,2015/3/10
202,68000,63.0,2015/3/10
293,68000,56.0,2015/3/10
294,68000,52.0,2015/3/10
295,10004,52.0,2015/3/10
296,10004,33.0,2015/3/10
297,10018,48.0,2015/3/10
203,10005,40.0,2015/3/10
241,10005,34.0,2015/3/10
242,10005,36.0,2015/3/10
243,66000,42.0,2015/3/10
244,66000,40.0,2015/3/10
220,9020,56.0,2015/3/12
221,10016,44.0,2015/3/12
223,10014,34.0,2015/3/12
367625,10009,50.0,2015/3/12
276,10017,22.0,2015/3/12
277,65000,35.0,2015/3/12
278,65000,33.0,2015/3/12
279,65000,33.0,2015/3/12
280,65000,34.0,2015/3/12
281,65000,38.0,2015/3/12
282,65000,39.0,2015/3/12
283,65000,36.0,2015/3/12
284,65000,36.0,2015/3/12
285,65000,30.0,2015/3/12
286,63000,49.0,2015/3/12
287,63000,,2015/3/12
288,63000,35.0,2015/3/12
289,63000,37.0,2015/3/12
290,63000,34.0,2015/3/12
201,63000,50.0,2015/3/12
291,68000,31.0,2015/3/12
292,68000,50.0,2015/3/12
202,68000,47.0,2015/3/12
293,68000,45.0,2015/3/12
294,68000,44.0,2015/3/12
295,10004,43.0,2015/3/12
296,10004,36.0,2015/3/12
297,10018,46.0,2015/3/12
203,10005,50.0,2015/3/12
241,10005,41.0,2015/3/12
242,10005,26.0,2015/3/12
255,10020,58.0,2015/3/13
256,67000,58.0,2015/3/13
257,67000,52.0,2015/3/13
258,67000,56.0,2015/3/13
297,10018,72.0,2015/3/22
203,10005,70.0,2015/3/22
241,10005,66.0,2015/3/22
242,10005,64.0,2015/3/22
243,66000,59.0,2015/3/22
244,66000,74.0,2015/3/22
245,66000,66.0,2015/3/22
246,66000,60.0,2015/3/22
247,66000,66.0,2015/3/22
248,10007,74.0,2015/3/22
204,10007,80.0,2015/3/22
259,67000,48.0,2015/3/13
260,64000,62.0,2015/3/13
206,64000,58.0,2015/3/13
261,64000,68.0,2015/3/13
207,64000,69.0,2015/3/13
262,64000,60.0,2015/3/13
263,64000,50.0,2015/3/13
264,64000,68.0,2015/3/13
265,64000,56.0,2015/3/13
266,64000,69.0,2015/3/13
209,64000,58.0,2015/3/13
267,64000,66.0,2015/3/13
268,10013,66.0,2015/3/13
269,10013,72.0,2015/3/13
270,10013,42.0,2015/3/13
271,10014,36.0,2015/3/13
272,10015,22.0,2015/3/13
210,63000,41.0,2015/3/13
273,10002,26.0,2015/3/13
274,10002,19.0,2015/3/13
211,65000,54.0,2015/3/13
212,68000,56.0,2015/3/13
275,10008,56.0,2015/3/13
213,65000,35.0,2015/3/13
214,64000,62.0,2015/3/13
215,10008,48.0,2015/3/13
288,63000,70.0,2015/3/22
289,63000,47.0,2015/3/22
290,63000,72.0,2015/3/22
201,63000,78.0,2015/3/22
291,68000,72.0,2015/3/22
292,68000,77.0,2015/3/22
202,68000,81.0,2015/3/22
293,68000,72.0,2015/3/22
294,68000,78.0,2015/3/22
295,10004,68.0,2015/3/22
296,10004,68.0,2015/3/22
276,10017,65.0,2015/3/22
277,65000,71.0,2015/3/22
278,65000,80.0,2015/3/22
279,65000,72.0,2015/3/22
280,65000,74.0,2015/3/22
281,65000,74.0,2015/3/22
282,65000,70.0,2015/3/22
283,65000,70.0,2015/3/22
284,65000,75.0,2015/3/22
285,65000,66.0,2015/3/22
286,63000,64.0,2015/3/22
287,63000,85.0,2015/3/22
213,65000,72.0,2015/3/22
214,64000,72.0,2015/3/22
215,10008,65.0,2015/3/22
218,9007,68.0,2015/3/22
220,9020,71.0,2015/3/22
221,10016,61.0,2015/3/22
223,10014,40.0,2015/3/22
367625,10009,104.0,2015/3/22
293,68000,67.0,2015/3/17
294,68000,76.0,2015/3/17
295,10004,60.0,2015/3/17
296,10004,70.0,2015/3/17
297,10018,55.0,2015/3/17
203,10005,64.0,2015/3/17
241,10005,57.0,2015/3/17
242,10005,58.0,2015/3/17
243,66000,67.0,2015/3/17
244,66000,58.0,2015/3/17
245,66000,68.0,2015/3/17
246,66000,56.0,2015/3/17
247,66000,60.0,2015/3/17
248,10007,56.0,2015/3/17
204,10007,54.0,2015/3/17
249,10007,44.0,2015/3/17
250,10008,54.0,2015/3/17
251,10009,49.0,2015/3/17
252,10009,41.0,2015/3/17
244,66000,66.0,2015/3/23
245,66000,104.0,2015/3/23
246,66000,83.0,2015/3/23
247,66000,86.0,2015/3/23
248,10007,92.0,2015/3/23
204,10007,70.0,2015/3/23
249,10007,84.0,2015/3/23
250,10008,,2015/3/23
251,10009,87.0,2015/3/23
252,10009,78.0,2015/3/23
253,10010,88.0,2015/3/23
254,10010,94.0,2015/3/23
205,10009,68.0,2015/3/23
255,10020,92.0,2015/3/23
256,67000,92.0,2015/3/23
266,64000,60.0,2015/3/25
209,64000,53.0,2015/3/25
267,64000,59.0,2015/3/25
268,10013,65.0,2015/3/25
