SITEID,COUNTYID,PSI,DATACREATIONDATE
267,64000,59.0,2015/7/13
268,10013,28.0,2015/7/13
269,10013,31.0,2015/7/13
277,65000,46.0,2015/7/13
278,65000,54.0,2015/7/13
279,65000,50.0,2015/7/13
280,65000,48.0,2015/7/13
281,65000,44.0,2015/7/13
282,65000,38.0,2015/7/13
283,65000,40.0,2015/7/13
284,65000,45.0,2015/7/13
285,65000,40.0,2015/7/13
286,63000,42.0,2015/7/13
287,63000,44.0,2015/7/13
252,10009,42.0,2015/7/06
253,10010,39.0,2015/7/06
254,10010,54.0,2015/7/06
205,10009,39.0,2015/7/06
255,10020,52.0,2015/7/06
212,68000,56.0,2015/6/26
275,10008,44.0,2015/6/26
213,65000,36.0,2015/6/26
214,64000,38.0,2015/6/26
215,10008,20.0,2015/6/26
218,9007,37.0,2015/6/26
291,68000,38.0,2015/6/26
292,68000,49.0,2015/6/26
275,10008,35.0,2015/7/13
213,65000,35.0,2015/7/13
214,64000,31.0,2015/7/13
215,10008,34.0,2015/7/13
218,9007,58.0,2015/7/13
220,9020,54.0,2015/7/13
221,10016,22.0,2015/7/13
223,10014,26.0,2015/7/13
367625,10009,52.0,2015/7/13
276,10017,29.0,2015/7/13
282,65000,17.0,2015/7/06
283,65000,20.0,2015/7/06
284,65000,43.0,2015/7/06
285,65000,42.0,2015/7/06
286,63000,33.0,2015/7/06
287,63000,30.0,2015/7/06
288,63000,27.0,2015/7/06
289,63000,30.0,2015/7/06
290,63000,32.0,2015/7/06
201,63000,36.0,2015/7/06
291,68000,42.0,2015/7/06
292,68000,52.0,2015/7/06
202,68000,44.0,2015/7/06
266,64000,37.0,2015/7/02
202,68000,48.0,2015/6/26
294,68000,44.0,2015/6/26
295,10004,43.0,2015/6/26
296,10004,39.0,2015/6/26
297,10018,32.0,2015/6/26
203,10005,43.0,2015/6/26
241,10005,46.0,2015/6/26
242,10005,40.0,2015/6/26
243,66000,51.0,2015/6/26
244,66000,41.0,2015/6/26
245,66000,70.0,2015/6/26
246,66000,37.0,2015/6/26
247,66000,52.0,2015/6/26
248,10007,53.0,2015/6/26
204,10007,36.0,2015/6/26
249,10007,57.0,2015/6/26
250,10008,48.0,2015/6/26
251,10009,39.0,2015/6/26
252,10009,41.0,2015/6/26
253,10010,46.0,2015/6/26
254,10010,52.0,2015/6/26
205,10009,34.0,2015/6/26
255,10020,41.0,2015/6/26
256,67000,50.0,2015/6/26
257,67000,38.0,2015/6/26
258,67000,37.0,2015/6/26
259,67000,39.0,2015/6/26
260,64000,34.0,2015/6/26
206,64000,38.0,2015/6/26
215,10008,39.0,2015/6/28
218,9007,41.0,2015/6/28
220,9020,34.0,2015/6/28
221,10016,19.0,2015/6/28
223,10014,49.0,2015/6/28
367625,10009,44.0,2015/6/28
276,10017,30.0,2015/6/28
293,68000,51.0,2015/7/06
294,68000,50.0,2015/7/06
295,10004,45.0,2015/7/06
296,10004,44.0,2015/7/06
297,10018,35.0,2015/7/06
203,10005,53.0,2015/7/06
241,10005,54.0,2015/7/06
242,10005,52.0,2015/7/06
243,66000,54.0,2015/7/06
244,66000,54.0,2015/7/06
245,66000,58.0,2015/7/06
246,66000,48.0,2015/7/06
247,66000,61.0,2015/7/06
248,10007,54.0,2015/7/06
204,10007,50.0,2015/7/06
249,10007,55.0,2015/7/06
250,10008,62.0,2015/7/06
251,10009,58.0,2015/7/06
270,10013,33.0,2015/7/13
271,10014,48.0,2015/7/13
272,10015,51.0,2015/7/13
210,63000,26.0,2015/7/13
277,65000,35.0,2015/6/28
278,65000,38.0,2015/6/28
279,65000,23.0,2015/6/28
280,65000,30.0,2015/6/28
281,65000,41.0,2015/6/28
282,65000,33.0,2015/6/28
283,65000,40.0,2015/6/28
284,65000,43.0,2015/6/28
285,65000,43.0,2015/6/28
286,63000,41.0,2015/6/28
287,63000,32.0,2015/6/28
288,63000,28.0,2015/6/28
289,63000,43.0,2015/6/28
290,63000,33.0,2015/6/28
201,63000,45.0,2015/6/28
291,68000,42.0,2015/6/28
292,68000,47.0,2015/6/28
202,68000,52.0,2015/6/28
293,68000,,2015/6/28
294,68000,46.0,2015/6/28
295,10004,45.0,2015/6/28
296,10004,41.0,2015/6/28
297,10018,36.0,2015/6/28
203,10005,48.0,2015/6/28
241,10005,43.0,2015/6/28
242,10005,40.0,2015/6/28
243,66000,39.0,2015/6/28
244,66000,40.0,2015/6/28
245,66000,54.0,2015/6/28
246,66000,26.0,2015/6/28
247,66000,50.0,2015/6/28
248,10007,37.0,2015/6/28
204,10007,40.0,2015/6/28
249,10007,44.0,2015/6/28
250,10008,48.0,2015/6/28
251,10009,40.0,2015/6/28
252,10009,39.0,2015/6/28
273,10002,32.0,2015/7/13
274,10002,28.0,2015/7/13
211,65000,,
212,68000,53.0,2015/7/13
253,10010,33.0,2015/6/28
254,10010,50.0,2015/6/28
205,10009,30.0,2015/6/28
255,10020,42.0,2015/6/28
256,67000,29.0,2015/6/28
257,67000,38.0,2015/6/28
258,67000,30.0,2015/6/28
259,67000,35.0,2015/6/28
260,64000,29.0,2015/6/28
211,65000,,2015/7/13
206,64000,38.0,2015/6/28
261,64000,51.0,2015/6/28
262,64000,32.0,2015/6/28
263,64000,30.0,2015/6/28
264,64000,50.0,2015/6/28
265,64000,38.0,2015/6/28
209,64000,36.0,2015/6/28
267,64000,39.0,2015/6/28
268,10013,33.0,2015/6/28
269,10013,30.0,2015/6/28
270,10013,30.0,2015/6/28
207,64000,,2015/6/28
271,10014,36.0,2015/6/28
272,10015,38.0,2015/6/28
210,63000,30.0,2015/6/28
273,10002,45.0,2015/6/28
274,10002,42.0,2015/6/28
211,65000,48.0,2015/6/28
212,68000,50.0,2015/6/28
275,10008,39.0,2015/6/28
213,65000,36.0,2015/6/28
214,64000,23.0,2015/6/28
276,10017,30.0,2015/7/14
277,65000,43.0,2015/7/14
278,65000,50.0,2015/7/14
279,65000,27.0,2015/7/14
280,65000,30.0,2015/7/14
281,65000,34.0,2015/7/14
282,65000,34.0,2015/7/14
207,64000,52.0,2015/7/04
262,64000,41.0,2015/7/04
263,64000,,2015/7/04
264,64000,52.0,2015/7/04
265,64000,39.0,2015/7/04
266,64000,44.0,2015/7/04
209,64000,43.0,2015/7/04
267,64000,50.0,2015/7/04
268,10013,50.0,2015/7/04
269,10013,52.0,2015/7/04
270,10013,26.0,2015/7/04
271,10014,18.0,2015/7/04
272,10015,20.0,2015/7/04
210,63000,33.0,2015/7/04
273,10002,32.0,2015/7/04
274,10002,23.0,2015/7/04
211,65000,50.0,2015/7/04
212,68000,44.0,2015/7/04
275,10008,56.0,2015/7/04
213,65000,42.0,2015/7/04
214,64000,33.0,2015/7/04
215,10008,47.0,2015/7/04
218,9007,43.0,2015/7/04
220,9020,42.0,2015/7/04
254,10010,52.0,2015/7/10
205,10009,42.0,2015/7/10
255,10020,44.0,2015/7/10
256,67000,50.0,2015/7/10
257,67000,46.0,2015/7/10
258,67000,52.0,2015/7/10
259,67000,49.0,2015/7/10
260,64000,27.0,2015/7/10
206,64000,53.0,2015/7/10
261,64000,52.0,2015/7/10
207,64000,49.0,2015/7/10
262,64000,30.0,2015/7/10
263,64000,43.0,2015/7/10
275,10008,68.0,2015/7/05
213,65000,14.0,2015/7/05
214,64000,44.0,2015/7/05
215,10008,55.0,2015/7/05
218,9007,52.0,2015/7/05
220,9020,53.0,2015/7/05
221,10016,47.0,2015/7/05
223,10014,16.0,2015/7/05
367625,10009,74.0,2015/7/05
276,10017,13.0,2015/7/05
277,65000,12.0,2015/7/05
278,65000,25.0,2015/7/05
279,65000,15.0,2015/7/05
280,65000,13.0,2015/7/05
281,65000,20.0,2015/7/05
282,65000,15.0,2015/7/05
283,65000,18.0,2015/7/05
284,65000,16.0,2015/7/05
285,65000,16.0,2015/7/05
286,63000,16.0,2015/7/05
287,63000,26.0,2015/7/05
288,63000,17.0,2015/7/05
289,63000,28.0,2015/7/05
290,63000,16.0,2015/7/05
201,63000,31.0,2015/7/05
291,68000,19.0,2015/7/05
292,68000,27.0,2015/7/05
202,68000,38.0,2015/7/05
293,68000,32.0,2015/7/05
210,63000,15.0,2015/7/09
273,10002,35.0,2015/7/09
274,10002,26.0,2015/7/09
211,65000,50.0,2015/7/09
212,68000,40.0,2015/7/09
275,10008,33.0,2015/7/09
213,65000,28.0,2015/7/09
214,64000,47.0,2015/7/09
215,10008,38.0,2015/7/09
283,65000,9.0,2015/7/09
284,65000,15.0,2015/7/09
285,65000,14.0,2015/7/09
286,63000,14.0,2015/7/09
287,63000,17.0,2015/7/09
288,63000,16.0,2015/7/09
289,63000,21.0,2015/7/09
290,63000,13.0,2015/7/09
201,63000,29.0,2015/7/09
291,68000,15.0,2015/7/09
292,68000,29.0,2015/7/09
202,68000,44.0,2015/7/09
293,68000,25.0,2015/7/09
294,68000,43.0,2015/7/09
295,10004,54.0,2015/7/09
296,10004,58.0,2015/7/09
297,10018,58.0,2015/7/09
203,10005,70.0,2015/7/09
241,10005,59.0,2015/7/09
242,10005,53.0,2015/7/09
243,66000,56.0,2015/7/09
244,66000,57.0,2015/7/09
245,66000,52.0,2015/7/09
246,66000,51.0,2015/7/09
247,66000,54.0,2015/7/09
248,10007,47.0,2015/7/09
204,10007,40.0,2015/7/09
249,10007,34.0,2015/7/09
250,10008,39.0,2015/7/09
251,10009,31.0,2015/7/09
252,10009,,2015/7/08
253,10010,21.0,2015/7/09
254,10010,28.0,2015/7/09
211,65000,31.0,2015/7/11
212,68000,31.0,2015/7/11
275,10008,27.0,2015/7/11
213,65000,20.0,2015/7/11
214,64000,23.0,2015/7/11
215,10008,21.0,2015/7/11
218,9007,21.0,2015/7/11
220,9020,50.0,2015/7/11
221,10016,24.0,2015/7/11
223,10014,19.0,2015/7/11
367625,10009,46.0,2015/7/11
276,10017,22.0,2015/7/11
277,65000,25.0,2015/7/11
278,65000,32.0,2015/7/11
279,65000,23.0,2015/7/11
280,65000,27.0,2015/7/11
281,65000,31.0,2015/7/11
282,65000,24.0,2015/7/11
283,65000,25.0,2015/7/11
284,65000,31.0,2015/7/11
285,65000,33.0,2015/7/11
286,63000,26.0,2015/7/11
287,63000,25.0,2015/7/11
288,63000,24.0,2015/7/11
289,63000,34.0,2015/7/11
290,63000,26.0,2015/7/11
201,63000,37.0,2015/7/11
291,68000,25.0,2015/7/11
292,68000,33.0,2015/7/11
202,68000,38.0,2015/7/11
293,68000,32.0,2015/7/11
294,68000,31.0,2015/7/11
295,10004,35.0,2015/7/11
296,10004,29.0,2015/7/11
297,10018,24.0,2015/7/11
203,10005,37.0,2015/7/11
241,10005,32.0,2015/7/11
242,10005,30.0,2015/7/11
276,10017,40.0,2015/7/10
277,65000,27.0,2015/7/10
278,65000,69.0,2015/7/10
279,65000,18.0,2015/7/10
280,65000,15.0,2015/7/10
281,65000,26.0,2015/7/10
282,65000,22.0,2015/7/10
283,65000,21.0,2015/7/10
284,65000,26.0,2015/7/10
285,65000,37.0,2015/7/10
286,63000,18.0,2015/7/10
287,63000,23.0,2015/7/10
288,63000,26.0,2015/7/10
289,63000,33.0,2015/7/10
290,63000,,2015/7/10
201,63000,38.0,2015/7/10
291,68000,23.0,2015/7/10
292,68000,47.0,2015/7/10
202,68000,52.0,2015/7/10
293,68000,38.0,2015/7/10
294,68000,27.0,2015/7/10
295,10004,45.0,2015/7/10
296,10004,21.0,2015/7/10
297,10018,33.0,2015/7/10
203,10005,33.0,2015/7/10
241,10005,24.0,2015/7/10
242,10005,19.0,2015/7/10
243,66000,17.0,2015/7/10
244,66000,31.0,2015/7/10
245,66000,16.0,2015/7/10
246,66000,16.0,2015/7/10
247,66000,26.0,2015/7/10
248,10007,28.0,2015/7/10
204,10007,35.0,2015/7/10
249,10007,41.0,2015/7/10
250,10008,36.0,2015/7/10
251,10009,39.0,2015/7/10
252,10009,40.0,2015/7/10
261,64000,53.0,2015/7/05
207,64000,56.0,2015/7/05
221,10016,20.0,2015/7/04
223,10014,31.0,2015/7/04
