SITEID,COUNTYID,PSI,DATACREATIONDATE
246,66000,42.0,2015/11/11
247,66000,47.0,2015/11/11
248,10007,38.0,2015/11/11
204,10007,48.0,2015/11/11
249,10007,52.0,2015/11/11
250,10008,72.0,2015/11/11
251,10009,56.0,2015/11/11
252,10009,47.0,2015/11/11
253,10010,62.0,2015/11/11
254,10010,68.0,2015/11/11
205,10009,52.0,2015/11/11
255,10020,68.0,2015/11/11
256,67000,78.0,2015/11/11
257,67000,72.0,2015/11/11
258,67000,70.0,2015/11/11
259,67000,70.0,2015/11/11
206,64000,61.0,2015/11/11
261,64000,74.0,2015/11/11
207,64000,59.0,2015/11/11
262,64000,68.0,2015/11/11
263,64000,81.0,2015/11/11
264,64000,71.0,2015/11/11
265,64000,72.0,2015/11/11
266,64000,69.0,2015/11/11
209,64000,64.0,2015/11/11
267,64000,68.0,2015/11/11
268,10013,70.0,2015/11/11
269,10013,77.0,2015/11/11
270,10013,48.0,2015/11/11
271,10014,40.0,2015/11/11
272,10015,38.0,2015/11/11
210,63000,43.0,2015/11/11
294,68000,43.0,2015/11/10
295,10004,45.0,2015/11/10
296,10004,36.0,2015/11/10
297,10018,51.0,2015/11/10
203,10005,48.0,2015/11/10
241,10005,49.0,2015/11/10
242,10005,38.0,2015/11/10
243,66000,38.0,2015/11/10
244,66000,51.0,2015/11/10
245,66000,33.0,2015/11/10
246,66000,40.0,2015/11/10
247,66000,49.0,2015/11/10
248,10007,50.0,2015/11/10
204,10007,58.0,2015/11/10
249,10007,63.0,2015/11/10
250,10008,56.0,2015/11/10
251,10009,39.0,2015/11/10
252,10009,66.0,2015/11/10
253,10010,72.0,2015/11/10
254,10010,80.0,2015/11/10
260,64000,68.0,2015/11/11
286,63000,30.0,2015/11/10
287,63000,10.0,2015/11/10
288,63000,11.0,2015/11/10
289,63000,36.0,2015/11/10
205,10009,59.0,2015/11/10
255,10020,46.0,2015/11/10
264,64000,74.0,2015/11/10
265,64000,73.0,2015/11/10
266,64000,80.0,2015/11/10
209,64000,66.0,2015/11/10
267,64000,77.0,2015/11/10
245,66000,63.0,2015/11/09
246,66000,53.0,2015/11/09
247,66000,54.0,2015/11/09
248,10007,60.0,2015/11/09
204,10007,59.0,2015/11/09
249,10007,62.0,2015/11/09
250,10008,62.0,2015/11/09
251,10009,72.0,2015/11/09
252,10009,70.0,2015/11/09
253,10010,73.0,2015/11/09
254,10010,82.0,2015/11/09
205,10009,47.0,2015/11/09
255,10020,64.0,2015/11/09
256,67000,70.0,2015/11/09
257,67000,62.0,2015/11/09
258,67000,69.0,2015/11/09
259,67000,59.0,2015/11/09
260,64000,54.0,2015/11/09
206,64000,74.0,2015/11/09
261,64000,80.0,2015/11/09
207,64000,,2015/11/09
262,64000,66.0,2015/11/09
263,64000,54.0,2015/11/09
264,64000,82.0,2015/11/09
265,64000,70.0,2015/11/09
243,66000,72.0,2015/11/13
244,66000,,2015/11/13
245,66000,103.0,2015/11/13
246,66000,86.0,2015/11/13
247,66000,77.0,2015/11/13
248,10007,68.0,2015/11/13
204,10007,58.0,2015/11/13
249,10007,66.0,2015/11/13
250,10008,88.0,2015/11/13
251,10009,90.0,2015/11/13
252,10009,68.0,2015/11/13
253,10010,72.0,2015/11/13
254,10010,73.0,2015/11/13
205,10009,52.0,2015/11/13
255,10020,75.0,2015/11/13
256,67000,74.0,2015/11/13
257,67000,65.0,2015/11/13
268,10013,57.0,2015/11/07
269,10013,74.0,2015/11/07
270,10013,23.0,2015/11/07
271,10014,20.0,2015/11/07
272,10015,20.0,2015/11/07
210,63000,70.0,2015/11/07
273,10002,28.0,2015/11/07
274,10002,27.0,2015/11/07
211,65000,83.0,2015/11/07
212,68000,74.0,2015/11/07
275,10008,56.0,2015/11/07
213,65000,68.0,2015/11/07
214,64000,47.0,2015/11/07
215,10008,63.0,2015/11/07
218,9007,31.0,2015/11/07
220,9020,66.0,2015/11/07
221,10016,42.0,2015/11/07
223,10014,15.0,2015/11/07
367625,10009,64.0,2015/11/07
276,10017,53.0,2015/11/07
277,65000,53.0,2015/11/07
278,65000,66.0,2015/11/07
279,65000,64.0,2015/11/07
280,65000,62.0,2015/11/07
281,65000,71.0,2015/11/07
282,65000,66.0,2015/11/07
283,65000,68.0,2015/11/07
273,10002,34.0,2015/11/11
274,10002,31.0,2015/11/11
211,65000,49.0,2015/11/11
212,68000,43.0,2015/11/11
275,10008,91.0,2015/11/11
213,65000,30.0,2015/11/11
214,64000,,2015/11/11
215,10008,75.0,2015/11/11
218,9007,39.0,2015/11/11
220,9020,52.0,2015/11/11
221,10016,43.0,2015/11/11
223,10014,36.0,2015/11/11
367625,10009,83.0,2015/11/11
276,10017,37.0,2015/11/11
277,65000,36.0,2015/11/11
278,65000,51.0,2015/11/11
279,65000,28.0,2015/11/11
280,65000,32.0,2015/11/11
281,65000,36.0,2015/11/11
282,65000,28.0,2015/11/11
283,65000,35.0,2015/11/11
284,65000,41.0,2015/11/11
285,65000,26.0,2015/11/11
286,63000,34.0,2015/11/11
287,63000,36.0,2015/11/11
288,63000,34.0,2015/11/11
289,63000,42.0,2015/11/11
290,63000,38.0,2015/11/11
201,63000,52.0,2015/11/11
291,68000,32.0,2015/11/11
292,68000,43.0,2015/11/11
202,68000,48.0,2015/11/11
293,68000,35.0,2015/11/11
294,68000,32.0,2015/11/11
295,10004,33.0,2015/11/11
268,10013,53.0,2015/11/10
269,10013,54.0,2015/11/10
266,64000,76.0,2015/11/09
209,64000,66.0,2015/11/09
267,64000,71.0,2015/11/09
268,10013,72.0,2015/11/09
269,10013,56.0,2015/11/09
270,10013,36.0,2015/11/09
271,10014,25.0,2015/11/09
272,10015,32.0,2015/11/09
210,63000,32.0,2015/11/09
273,10002,30.0,2015/11/09
274,10002,30.0,2015/11/09
211,65000,32.0,2015/11/09
212,68000,35.0,2015/11/09
275,10008,69.0,2015/11/09
213,65000,23.0,2015/11/09
214,64000,64.0,2015/11/09
215,10008,54.0,2015/11/09
276,10017,17.0,2015/8/07
277,65000,18.0,2015/8/07
278,65000,45.0,2015/8/07
258,67000,62.0,2015/11/13
259,67000,58.0,2015/11/13
271,10014,20.0,2015/11/16
272,10015,30.0,2015/11/16
210,63000,33.0,2015/11/16
273,10002,28.0,2015/11/16
274,10002,20.0,2015/11/16
211,65000,39.0,2015/11/16
212,68000,27.0,2015/11/16
275,10008,54.0,2015/11/16
213,65000,30.0,2015/11/16
214,64000,38.0,2015/11/16
215,10008,40.0,2015/11/16
284,65000,76.0,2015/11/07
285,65000,58.0,2015/11/07
286,63000,68.0,2015/11/07
287,63000,72.0,2015/11/07
288,63000,,2015/11/07
289,63000,37.0,2015/11/07
290,63000,66.0,2015/11/07
201,63000,72.0,2015/11/07
291,68000,68.0,2015/11/07
292,68000,70.0,2015/11/07
202,68000,72.0,2015/11/07
293,68000,74.0,2015/11/07
294,68000,74.0,2015/11/07
295,10004,68.0,2015/11/07
296,10004,,2015/11/07
297,10018,62.0,2015/11/07
203,10005,64.0,2015/11/07
241,10005,63.0,2015/11/07
242,10005,,2015/11/07
243,66000,76.0,2015/11/07
244,66000,70.0,2015/11/07
245,66000,81.0,2015/11/07
246,66000,69.0,2015/11/07
296,10004,25.0,2015/11/11
297,10018,31.0,2015/11/11
203,10005,33.0,2015/11/11
241,10005,40.0,2015/11/11
218,9007,57.0,2015/11/16
220,9020,50.0,2015/11/16
221,10016,31.0,2015/11/16
223,10014,28.0,2015/11/16
367625,10009,57.0,2015/11/16
276,10017,29.0,2015/11/16
277,65000,22.0,2015/11/16
278,65000,25.0,2015/11/16
279,65000,23.0,2015/11/16
280,65000,28.0,2015/11/16
281,65000,29.0,2015/11/16
282,65000,24.0,2015/11/16
283,65000,25.0,2015/11/16
284,65000,31.0,2015/11/16
285,65000,32.0,2015/11/16
286,63000,32.0,2015/11/16
287,63000,26.0,2015/11/16
288,63000,29.0,2015/11/16
289,63000,26.0,2015/11/16
290,63000,26.0,2015/11/16
201,63000,35.0,2015/11/16
291,68000,20.0,2015/11/16
292,68000,21.0,2015/11/16
202,68000,28.0,2015/11/16
293,68000,19.0,2015/11/16
294,68000,22.0,2015/11/16
295,10004,17.0,2015/11/16
296,10004,21.0,2015/11/16
297,10018,21.0,2015/11/16
203,10005,31.0,2015/11/16
241,10005,43.0,2015/11/16
242,10005,31.0,2015/11/16
243,66000,26.0,2015/11/16
244,66000,36.0,2015/11/16
245,66000,52.0,2015/11/16
246,66000,50.0,2015/11/16
248,10007,59.0,2015/11/16
209,64000,64.0,2015/11/12
267,64000,68.0,2015/11/12
268,10013,70.0,2015/11/12
269,10013,69.0,2015/11/12
270,10013,41.0,2015/11/12
271,10014,27.0,2015/11/12
272,10015,21.0,2015/11/12
210,63000,44.0,2015/11/12
273,10002,38.0,2015/11/12
274,10002,30.0,2015/11/12
211,65000,50.0,2015/11/12
212,68000,36.0,2015/11/12
275,10008,62.0,2015/11/12
213,65000,39.0,2015/11/12
214,64000,66.0,2015/11/12
215,10008,56.0,2015/11/12
218,9007,38.0,2015/11/12
220,9020,41.0,2015/11/12
221,10016,40.0,2015/11/12
223,10014,22.0,2015/11/12
367625,10009,60.0,2015/11/12
276,10017,41.0,2015/11/12
277,65000,37.0,2015/11/12
278,65000,45.0,2015/11/12
279,65000,35.0,2015/11/12
280,65000,38.0,2015/11/12
281,65000,38.0,2015/11/12
282,65000,34.0,2015/11/12
283,65000,33.0,2015/11/12
284,65000,39.0,2015/11/12
285,65000,36.0,2015/11/12
286,63000,43.0,2015/11/12
287,63000,35.0,2015/11/12
288,63000,35.0,2015/11/12
289,63000,40.0,2015/11/12
290,63000,34.0,2015/11/12
204,10007,70.0,2015/11/16
249,10007,56.0,2015/11/16
250,10008,42.0,2015/11/16
251,10009,62.0,2015/11/16
252,10009,54.0,2015/11/16
253,10010,66.0,2015/11/16
254,10010,58.0,2015/11/16
205,10009,54.0,2015/11/16
255,10020,56.0,2015/11/16
256,67000,65.0,2015/11/16
257,67000,44.0,2015/11/16
258,67000,58.0,2015/11/16
259,67000,58.0,2015/11/16
260,64000,51.0,2015/11/16
206,64000,60.0,2015/11/16
261,64000,72.0,2015/11/16
207,64000,64.0,2015/11/16
262,64000,53.0,2015/11/16
263,64000,40.0,2015/11/16
264,64000,72.0,2015/11/16
265,64000,62.0,2015/11/16
266,64000,62.0,2015/11/16
209,64000,52.0,2015/11/16
267,64000,58.0,2015/11/16
268,10013,56.0,2015/11/16
269,10013,42.0,2015/11/16
270,10013,29.0,2015/11/16
201,63000,48.0,2015/11/12
291,68000,34.0,2015/11/12
292,68000,36.0,2015/11/12
202,68000,40.0,2015/11/12
293,68000,34.0,2015/11/12
294,68000,37.0,2015/11/12
295,10004,37.0,2015/11/12
296,10004,32.0,2015/11/12
297,10018,36.0,2015/11/12
203,10005,31.0,2015/11/12
269,10013,56.0,2015/11/19
270,10013,17.0,2015/11/19
271,10014,15.0,2015/11/19
272,10015,20.0,2015/11/19
210,63000,36.0,2015/11/19
273,10002,41.0,2015/11/19
274,10002,35.0,2015/11/19
211,65000,47.0,2015/11/19
212,68000,57.0,2015/11/19
275,10008,57.0,2015/11/19
213,65000,34.0,2015/11/19
214,64000,47.0,2015/11/19
215,10008,44.0,2015/11/19
218,9007,37.0,2015/11/19
220,9020,40.0,2015/11/19
221,10016,16.0,2015/11/19
223,10014,22.0,2015/11/19
367625,10009,45.0,2015/11/19
276,10017,32.0,2015/11/19
277,65000,36.0,2015/11/19
278,65000,47.0,2015/11/19
279,65000,37.0,2015/11/19
280,65000,33.0,2015/11/19
281,65000,45.0,2015/11/19
282,65000,35.0,2015/11/19
283,65000,40.0,2015/11/19
284,65000,34.0,2015/11/19
285,65000,30.0,2015/11/19
286,63000,35.0,2015/11/19
287,63000,33.0,2015/11/19
247,66000,58.0,2015/11/16
288,63000,34.0,2015/11/19
289,63000,47.0,2015/11/19
290,63000,39.0,2015/11/19
201,63000,38.0,2015/11/19
291,68000,38.0,2015/11/19
292,68000,49.0,2015/11/19
202,68000,47.0,2015/11/19
293,68000,52.0,2015/11/19
294,68000,50.0,2015/11/19
295,10004,30.0,2015/11/19
296,10004,50.0,2015/11/19
297,10018,37.0,2015/11/19
203,10005,52.0,2015/11/19
241,10005,52.0,2015/11/19
242,10005,51.0,2015/11/19
243,66000,17.0,2015/11/19
252,10009,55.0,2015/11/19
253,10010,50.0,2015/11/19
254,10010,53.0,2015/11/19
205,10009,47.0,2015/11/19
255,10020,49.0,2015/11/19
256,67000,49.0,2015/11/19
257,67000,33.0,2015/11/19
258,67000,49.0,2015/11/19
259,67000,37.0,2015/11/19
260,64000,37.0,2015/11/19
206,64000,54.0,2015/11/19
261,64000,60.0,2015/11/19
207,64000,56.0,2015/11/19
262,64000,49.0,2015/11/19
263,64000,41.0,2015/11/19
264,64000,60.0,2015/11/19
265,64000,54.0,2015/11/19
266,64000,56.0,2015/11/19
209,64000,51.0,2015/11/19
267,64000,52.0,2015/11/19
268,10013,48.0,2015/11/19
244,66000,55.0,2015/11/19
245,66000,62.0,2015/11/19
246,66000,49.0,2015/11/19
247,66000,,2015/11/19
248,10007,50.0,2015/11/19
204,10007,55.0,2015/11/19
249,10007,54.0,2015/11/19
250,10008,72.0,2015/11/19
251,10009,69.0,2015/11/19
247,66000,72.0,2015/11/07
248,10007,66.0,2015/11/07
204,10007,66.0,2015/11/07
249,10007,68.0,2015/11/07
250,10008,56.0,2015/11/07
251,10009,68.0,2015/11/07
252,10009,60.0,2015/11/07
243,66000,53.0,2015/11/08
244,66000,76.0,2015/11/08
245,66000,76.0,2015/11/08
246,66000,78.0,2015/11/08
247,66000,76.0,2015/11/08
248,10007,82.0,2015/11/08
204,10007,80.0,2015/11/08
249,10007,77.0,2015/11/08
250,10008,72.0,2015/11/08
251,10009,81.0,2015/11/08
252,10009,66.0,2015/11/08
253,10010,74.0,2015/11/08
254,10010,77.0,2015/11/08
205,10009,64.0,2015/11/08
255,10020,60.0,2015/11/08
256,67000,67.0,2015/11/08
257,67000,56.0,2015/11/08
258,67000,58.0,2015/11/08
259,67000,52.0,2015/11/08
260,64000,41.0,2015/11/08
206,64000,55.0,2015/11/08
261,64000,64.0,2015/11/08
207,64000,46.0,2015/11/08
284,65000,31.0,2015/11/15
285,65000,24.0,2015/11/15
286,63000,28.0,2015/11/15
287,63000,25.0,2015/11/15
288,63000,25.0,2015/11/15
289,63000,32.0,2015/11/15
290,63000,23.0,2015/11/15
201,63000,40.0,2015/11/15
291,68000,20.0,2015/11/15
292,68000,26.0,2015/11/15
202,68000,35.0,2015/11/15
293,68000,27.0,2015/11/15
294,68000,35.0,2015/11/15
295,10004,25.0,2015/11/15
296,10004,25.0,2015/11/15
297,10018,26.0,2015/11/15
203,10005,32.0,2015/11/15
241,10005,34.0,2015/11/15
242,10005,32.0,2015/11/15
243,66000,11.0,2015/11/15
244,66000,35.0,2015/11/15
245,66000,60.0,2015/11/15
246,66000,42.0,2015/11/15
247,66000,44.0,2015/11/15
248,10007,45.0,2015/11/15
210,63000,34.0,2015/11/15
273,10002,29.0,2015/11/15
274,10002,25.0,2015/11/15
211,65000,39.0,2015/11/15
212,68000,36.0,2015/11/15
275,10008,50.0,2015/11/15
213,65000,30.0,2015/11/15
214,64000,63.0,2015/11/15
215,10008,40.0,2015/11/15
218,9007,41.0,2015/11/15
220,9020,47.0,2015/11/15
221,10016,39.0,2015/11/15
223,10014,27.0,2015/11/15
280,65000,50.0,2015/11/18
281,65000,54.0,2015/11/18
282,65000,54.0,2015/11/18
283,65000,52.0,2015/11/18
284,65000,52.0,2015/11/18
285,65000,38.0,2015/11/18
286,63000,45.0,2015/11/18
287,63000,48.0,2015/11/18
288,63000,52.0,2015/11/18
289,63000,58.0,2015/11/18
290,63000,54.0,2015/11/18
201,63000,,2015/11/18
291,68000,48.0,2015/11/18
292,68000,55.0,2015/11/18
202,68000,54.0,2015/11/18
293,68000,58.0,2015/11/18
294,68000,54.0,2015/11/18
295,10004,,2015/11/18
296,10004,48.0,2015/11/18
297,10018,40.0,2015/11/18
203,10005,50.0,2015/11/18
241,10005,50.0,2015/11/18
242,10005,41.0,2015/11/18
243,66000,,2015/11/18
244,66000,50.0,2015/11/18
245,66000,58.0,2015/11/18
246,66000,56.0,2015/11/18
247,66000,,2015/11/18
248,10007,59.0,2015/11/18
204,10007,70.0,2015/11/18
249,10007,67.0,2015/11/18
250,10008,53.0,2015/11/18
251,10009,,2015/11/18
252,10009,65.0,2015/11/18
253,10010,70.0,2015/11/18
264,64000,66.0,2015/11/08
265,64000,54.0,2015/11/08
266,64000,55.0,2015/11/08
209,64000,53.0,2015/11/08
267,64000,59.0,2015/11/08
268,10013,68.0,2015/11/08
269,10013,76.0,2015/11/08
270,10013,18.0,2015/11/08
271,10014,14.0,2015/11/08
272,10015,22.0,2015/11/08
210,63000,68.0,2015/11/08
273,10002,37.0,2015/11/08
274,10002,28.0,2015/11/08
211,65000,74.0,2015/11/08
212,68000,70.0,2015/11/08
275,10008,72.0,2015/11/08
213,65000,63.0,2015/11/08
214,64000,52.0,2015/11/08
215,10008,54.0,2015/11/08
218,9007,42.0,2015/11/08
220,9020,55.0,2015/11/08
221,10016,40.0,2015/11/08
223,10014,15.0,2015/11/08
367625,10009,68.0,2015/11/08
276,10017,50.0,2015/11/08
277,65000,60.0,2015/11/08
278,65000,62.0,2015/11/08
253,10010,72.0,2015/11/15
254,10010,59.0,2015/11/15
205,10009,36.0,2015/11/15
255,10020,60.0,2015/11/15
256,67000,64.0,2015/11/15
257,67000,62.0,2015/11/15
258,67000,58.0,2015/11/15
259,67000,53.0,2015/11/15
260,64000,59.0,2015/11/15
279,65000,30.0,2015/11/08
280,65000,54.0,2015/11/08
281,65000,63.0,2015/11/08
282,65000,54.0,2015/11/08
283,65000,56.0,2015/11/08
284,65000,72.0,2015/11/08
285,65000,54.0,2015/11/08
286,63000,42.0,2015/11/08
287,63000,50.0,2015/11/08
289,63000,38.0,2015/11/08
290,63000,50.0,2015/11/08
201,63000,60.0,2015/11/08
291,68000,68.0,2015/11/08
292,68000,81.0,2015/11/08
202,68000,72.0,2015/11/08
293,68000,72.0,2015/11/08
294,68000,55.0,2015/11/08
295,10004,60.0,2015/11/08
296,10004,28.0,2015/11/08
297,10018,60.0,2015/11/08
203,10005,59.0,2015/11/08
241,10005,38.0,2015/11/08
249,10007,48.0,2015/11/15
250,10008,62.0,2015/11/15
251,10009,61.0,2015/11/15
252,10009,54.0,2015/11/15
206,64000,76.0,2015/11/15
261,64000,74.0,2015/11/15
207,64000,72.0,2015/11/15
262,64000,91.0,2015/11/15
263,64000,82.0,2015/11/15
264,64000,79.0,2015/11/15
265,64000,82.0,2015/11/15
266,64000,72.0,2015/11/15
209,64000,75.0,2015/11/15
267,64000,72.0,2015/11/15
268,10013,49.0,2015/11/15
269,10013,70.0,2015/11/15
270,10013,35.0,2015/11/15
271,10014,30.0,2015/11/15
272,10015,30.0,2015/11/15
220,9020,29.0,2015/11/18
221,10016,16.0,2015/11/18
223,10014,19.0,2015/11/18
367625,10009,46.0,2015/11/18
276,10017,21.0,2015/11/15
277,65000,28.0,2015/11/15
278,65000,43.0,2015/11/15
279,65000,27.0,2015/11/15
280,65000,24.0,2015/11/15
281,65000,37.0,2015/11/15
282,65000,28.0,2015/11/15
283,65000,28.0,2015/11/15
278,65000,46.0,2015/11/18
279,65000,25.0,2015/11/18
254,10010,84.0,2015/11/18
205,10009,87.0,2015/11/18
255,10020,61.0,2015/11/18
256,67000,72.0,2015/11/18
257,67000,68.0,2015/11/18
242,10005,39.0,2015/11/08
262,64000,78.0,2015/11/08
263,64000,70.0,2015/11/08
204,10007,54.0,2015/11/15
252,10009,,2015/11/14
367625,10009,53.0,2015/11/15
258,67000,68.0,2015/11/18
259,67000,61.0,2015/11/18
260,64000,43.0,2015/11/18
206,64000,61.0,2015/11/18
261,64000,67.0,2015/11/18
207,64000,67.0,2015/11/18
262,64000,66.0,2015/11/18
263,64000,54.0,2015/11/18
264,64000,63.0,2015/11/18
265,64000,69.0,2015/11/18
266,64000,74.0,2015/11/18
209,64000,61.0,2015/11/18
267,64000,58.0,2015/11/18
268,10013,47.0,2015/11/18
269,10013,61.0,2015/11/18
270,10013,18.0,2015/11/18
271,10014,16.0,2015/11/18
272,10015,17.0,2015/11/18
210,63000,48.0,2015/11/18
273,10002,42.0,2015/11/18
274,10002,44.0,2015/11/18
211,65000,56.0,2015/11/18
212,68000,56.0,2015/11/18
275,10008,56.0,2015/11/18
213,65000,39.0,2015/11/18
214,64000,55.0,2015/11/18
215,10008,47.0,2015/11/18
218,9007,62.0,2015/11/18
276,10017,56.0,2015/11/18
277,65000,52.0,2015/11/18
275,10008,55.0,2015/11/14
242,10005,48.0,2015/11/17
206,64000,60.0,2015/11/17
281,65000,33.0,2015/11/20
282,65000,32.0,2015/11/20
283,65000,36.0,2015/11/20
284,65000,40.0,2015/11/20
285,65000,30.0,2015/11/20
286,63000,35.0,2015/11/20
287,63000,35.0,2015/11/20
288,63000,29.0,2015/11/20
289,63000,45.0,2015/11/20
290,63000,31.0,2015/11/20
201,63000,,2015/11/20
291,68000,36.0,2015/11/20
292,68000,44.0,2015/11/20
202,68000,45.0,2015/11/20
293,68000,43.0,2015/11/20
294,68000,42.0,2015/11/20
295,10004,,2015/11/20
296,10004,38.0,2015/11/20
297,10018,41.0,2015/11/20
203,10005,50.0,2015/11/20
241,10005,52.0,2015/11/20
242,10005,48.0,2015/11/20
243,66000,,2015/11/20
244,66000,57.0,2015/11/20
245,66000,60.0,2015/11/20
246,66000,53.0,2015/11/20
247,66000,,2015/11/20
248,10007,52.0,2015/11/20
204,10007,54.0,2015/11/20
249,10007,52.0,2015/11/20
250,10008,67.0,2015/11/20
251,10009,62.0,2015/11/20
252,10009,60.0,2015/11/20
253,10010,60.0,2015/11/20
254,10010,64.0,2015/11/20
205,10009,39.0,2015/11/20
255,10020,70.0,2015/11/20
256,67000,67.0,2015/11/20
257,67000,60.0,2015/11/20
259,67000,54.0,2015/11/20
260,64000,59.0,2015/11/20
261,64000,78.0,2015/11/20
207,64000,77.0,2015/11/20
262,64000,66.0,2015/11/20
271,10014,21.0,2015/11/28
